クアトレフォイル,3,0.00,1阪神6,3歳未勝利,13,10,2,藤岡康太,2200,良,470,-8,1
クアトレフォイル,3,0.00,1小倉5,3歳未勝利,18,16,1,藤岡康太,2000,良,478,+14,0
クアトレフォイル,3,0.00,2小倉5,2歳未勝利,11,8,1,ホワイト,1800,良,464,-8,1
クアトレフォイル,3,0.00,3中京5,2歳新馬,11,11,3,福永祐一,1600,良,472,0,1
クアトロザブリンク,4,3.00,大井,C3八　九,14,3,6,楢崎功祐,1400,稍,516,-7,0
クアトロザブリンク,4,3.00,大井,C3九,13,8,8,楢崎功祐,1400,良,523,-4,0
クアトロザブリンク,4,3.00,大井,3歳　70万,12,3,2,楢崎功祐,1200,稍,527,-3,0
クアトロザブリンク,4,3.00,大井,3歳　90万,14,10,4,楢崎功祐,1200,良,530,-1,0
クアトロザブリンク,4,3.00,大井,3歳　65万,12,5,3,楢崎功祐,1200,重,531,+15,0
クアトロザブリンク,4,3.00,大井,2歳　新馬(新馬),11,8,2,楢崎功祐,1200,重,516,0,0
クアトロスクーザ,3,0.00,2中山1,3歳未勝利,16,13,13,井上敏樹,1200,良,510,+4,0
クアトロスクーザ,3,0.00,5東京6,2歳新馬,14,12,14,柴山雄一,1800,良,506,0,0
グァバベリーニ,7,0.00,名古屋,サラC3組,9,8,8,木之前葵,1400,稍,405,0,0
グァバベリーニ,7,0.00,名古屋,サラC6組,9,8,2,木之前葵,800,良,405,+3,1
グァバベリーニ,7,0.00,名古屋,サラC5組,10,3,6,木之前葵,1400,稍,402,+2,0
グァバベリーニ,7,0.00,名古屋,サラC3組,9,9,7,大畑雅章,1400,不,400,+2,0
グァバベリーニ,7,0.00,名古屋,サラC7組,9,7,5,木之前葵,800,良,398,-1,1
グァバベリーニ,7,0.00,名古屋,サラC4組,9,7,7,木之前葵,1400,重,399,0,0
グァバベリーニ,7,0.00,名古屋,サラC7組,8,7,5,木之前葵,800,稍,399,+6,1
グァバベリーニ,7,0.00,笠松,サラ系C6組,10,6,8,木之前葵,1400,稍,393,-1,0
グァバベリーニ,7,0.00,名古屋,チームkeyst結成,9,4,8,木之前葵,1400,良,394,-8,0
グァバベリーニ,7,0.00,名古屋,サラC5組,8,7,5,木之前葵,1400,良,402,-5,0
グァバベリーニ,7,0.00,名古屋,サラC4組,9,7,8,木之前葵,1400,稍,407,-3,0
グァバベリーニ,7,0.00,笠松,サラ系C6組,7,1,4,大畑雅章,1600,稍,410,+1,0
グァバベリーニ,7,0.00,名古屋,サラC10組,9,7,6,加藤誓二,1400,稍,409,-6,0
グァバベリーニ,7,0.00,名古屋,サラC4組,9,4,8,大畑雅章,1400,稍,415,+5,0
グァバベリーニ,7,0.00,名古屋,サラC8組,9,8,4,大畑雅章,1400,良,410,-2,0
グァバベリーニ,7,0.00,笠松,第2回ステイウィズユ,8,5,7,木之前葵,1400,良,412,0,0
グァバベリーニ,7,0.00,名古屋,パッソ大好きだよ記念,9,3,2,木之前葵,1400,良,412,+3,0
グァバベリーニ,7,0.00,名古屋,サラC4組,9,6,5,木之前葵,1400,重,409,-1,0
グァバベリーニ,7,0.00,笠松,サラ系C6組,9,9,4,木之前葵,1400,良,410,0,0
グァバベリーニ,7,0.00,名古屋,ユーマファーストアニ,8,7,5,大畑雅章,1400,重,410,-1,0
