ロイカバード,http://db.netkeiba.com/horse/2013105760/
ロイジービヴ,http://db.netkeiba.com/horse/2015103520/
ロイズブラスハート,http://db.netkeiba.com/horse/2015101053/
ロイズブルー,http://db.netkeiba.com/horse/2015101052/
ロイド,http://db.netkeiba.com/horse/2012102992/
ロイヤルアイザック,http://db.netkeiba.com/horse/2014105397/
ロイヤルアスカ,http://db.netkeiba.com/horse/2012105861/
ロイヤルアフェア,http://db.netkeiba.com/horse/2015104782/
ロイヤルオブアクア,http://db.netkeiba.com/horse/2011104623/
ロイヤルオルフェ,http://db.netkeiba.com/horse/2015101051/
ロイヤルキング,http://db.netkeiba.com/horse/2010105914/
ロイヤルクルーズ,http://db.netkeiba.com/horse/2013102781/
ロイヤルサーティン,http://db.netkeiba.com/horse/2015100368/
ロイヤルシャイン,http://db.netkeiba.com/horse/1985104392/
ロイヤルジュビリー,http://db.netkeiba.com/horse/2015100724/
ロイヤルジレンマ,http://db.netkeiba.com/horse/2013105742/
ロイヤルストリート,http://db.netkeiba.com/horse/2012101374/
ロイヤルチェイサー,http://db.netkeiba.com/horse/2013102622/
ロイヤルティー,http://db.netkeiba.com/horse/2015101477/
ロイヤルテーラー,http://db.netkeiba.com/horse/2014105732/
ロイヤルトリニティ,http://db.netkeiba.com/horse/2011105167/
ロイヤルドリーム,http://db.netkeiba.com/horse/2012109010/
ロイヤルパレード,http://db.netkeiba.com/horse/2012102069/
ロイヤルバローズ,http://db.netkeiba.com/horse/2015101341/
ロイヤルパワー,http://db.netkeiba.com/horse/2010100028/
ロイヤルパンプ,http://db.netkeiba.com/horse/2012104493/
ロイヤルバースデー,http://db.netkeiba.com/horse/2015104630/
ロイヤルパールス,http://db.netkeiba.com/horse/2015101281/
ロイヤルピンク,http://db.netkeiba.com/horse/2014103856/
ロイヤルファルコン,http://db.netkeiba.com/horse/2014100487/
ロイヤルメジャー,http://db.netkeiba.com/horse/2014102733/
ロイヤルラケーテ,http://db.netkeiba.com/horse/2014100371/
ロイヤルルシアン,http://db.netkeiba.com/horse/2014100379/
ロウアンドロウ,http://db.netkeiba.com/horse/2012104144/
ロヴィーサ,http://db.netkeiba.com/horse/2010106043/
ロウニャクナンニョ,http://db.netkeiba.com/horse/2015101199/
ロキ,http://db.netkeiba.com/horse/2014103473/
ロクアイオロチ,http://db.netkeiba.com/horse/2014101237/
ロクアイドラゴン,http://db.netkeiba.com/horse/2011101407/
ロクイチノカガヤキ,http://db.netkeiba.com/horse/2012102325/
ログインアイディー,http://db.netkeiba.com/horse/2015103484/
ロクセラーナ,http://db.netkeiba.com/horse/2015105045/
ロクハラタンダイ,http://db.netkeiba.com/horse/2013104390/
ロクモンセン,http://db.netkeiba.com/horse/2004107219/
ロケットクイーン,http://db.netkeiba.com/horse/2015105055/
ロケットドライブ,http://db.netkeiba.com/horse/2012103351/
ロケットバイオ,http://db.netkeiba.com/horse/2013100706/
ロケットビーン,http://db.netkeiba.com/horse/2013110125/
ロケットボール,http://db.netkeiba.com/horse/2011106470/
ロケットロード,http://db.netkeiba.com/horse/2016105724/
ロコモーション,http://db.netkeiba.com/horse/1984106101/
ロサグラウカ,http://db.netkeiba.com/horse/2015105108/
ロザムンデ,http://db.netkeiba.com/horse/2012101545/
ロザリオブルー,http://db.netkeiba.com/horse/2014101218/
ロザンジェ,http://db.netkeiba.com/horse/2014103588/
ロジカロン,http://db.netkeiba.com/horse/2013105834/
ロジキセキ,http://db.netkeiba.com/horse/2014105653/
ロジキャロル,http://db.netkeiba.com/horse/2014103060/
ロジクライ,http://db.netkeiba.com/horse/2013105995/
ロジスカーレット,http://db.netkeiba.com/horse/2015104060/
ロジストーム,http://db.netkeiba.com/horse/2013104538/
ロジセンス,http://db.netkeiba.com/horse/2014102681/
ロジダンス,http://db.netkeiba.com/horse/2009106394/
ロジチャリス,http://db.netkeiba.com/horse/2012104808/
ロジティナ,http://db.netkeiba.com/horse/2015100548/
ロジテースト,http://db.netkeiba.com/horse/2011103906/
ロジテール,http://db.netkeiba.com/horse/2009105877/
ロシニョール,http://db.netkeiba.com/horse/2014105519/
ロジバラード,http://db.netkeiba.com/horse/2015104087/
ロジバレー,http://db.netkeiba.com/horse/2014106106/
ロジピエナ,http://db.netkeiba.com/horse/2015105354/
