日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2017/12/02,5中山1,晴,12,3歳上1000万下,,15,2,2,3.5,2,2,内田博幸,54,芝1600,良,**,1:33.5,0.1,**,5-5-4,35.8-34.3,34.0,498(+2),, ,ドーヴァー,420.0
2017/11/11,5東京3,晴,10,三鷹特別(1000万下),,15,2,3,11.9,4,3,内田博幸,54,芝1400,良,**,1:20.6,0.2,**,4-3,34.4-34.5,34.2,496(+10),, ,モズアスコット,384.9
2017/06/04,3東京2,晴,10,由比ヶ浜特別(1000万下),,14,7,11,4.1,2,3,内田博幸,51,芝1400,良,**,1:21.7,0.4,**,3-3,36.0-33.4,33.6,486(-2),, ,ロワアブソリュー,384.3
2017/05/07,2東京6,晴,6,3歳500万下,,11,3,3,6.2,4,1,内田博幸,54,芝1400,良,**,1:21.1,-0.1,**,5-5,35.1-34.4,33.6,488(-6),, ,(パルティトゥーラ),720.0
2017/02/04,1東京3,晴,5,3歳未勝利,,16,4,7,2.0,1,1,内田博幸,54,芝1400,良,**,1:22.1,-0.4,**,4-4,34.7-35.6,34.5,494(-2),, ,(アイアムビューティ),500.0
2017/01/15,1中山5,晴,5,3歳未勝利,,16,6,12,5.9,3,3,内田博幸,54,芝1600,良,**,1:36.2,0.2,**,2-3-3,35.3-36.2,36.2,496(+8),, ,ニシノストーリー,130.0
2016/09/24,4中山5,曇,2,2歳未勝利,,16,7,14,6.1,3,6,内田博幸,54,芝1200,稍,**,1:09.6,0.3,**,14-14,33.7-35.6,34.5,488(-2),,,トワイライトライフ, 
2016/08/28,2新潟10,晴,5,2歳新馬,,18,6,11,8.1,4,3,藤岡佑介,54,芝1200,良,**,1:11.7,0.3,**,8-10,35.7-35.7,35.3,490(0),,,ダノンハイパワー,180.0
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/02/06,園田,晴,8,3歳C1, ,12,6,7,1.5,1,1,下原理,54,ダ1400,良,**,1:35.3,-0.4,**,1-1-1-1, ,41.6,455(+5), , ,(ミリオネア),50.0
2018/01/17,園田,雨,4,3歳C1, ,9,4,4,2.5,2,2,大山真吾,54,ダ1400,不,**,1:30.3,0.1,**,3-3-2-2, ,38.7,450(+2), , ,クリノヒビキ,14.0
2017/12/21,園田,晴,7,2歳一組, ,12,1,1,13.7,6,5,下原理,54,ダ1400,良,**,1:33.3,1.0,**,7-7-8-7, ,41.0,448(-1), , ,スーパージェット,4.2
2017/11/30,園田,曇,8,JRA認定アッパート, ,9,8,8,2.5,2,5,下原理,54,ダ1400,稍,**,1:33.4,0.8,**,4-4-5-5, ,40.6,449(0), , ,テルタイザン,15.0
2017/11/07,園田,晴,2,2歳二組, ,10,3,3,2.4,2,2,下原理,54,ダ1400,良,**,1:33.4,0.1,**,3-3-5-2, ,40.1,449(-3), , ,ロンリーハンター,15.6
2017/10/04,園田,晴,2,初出走, ,6,2,2,1.5,1,2,下原理,54,ダ1400,重,**,1:35.0,0.2,**,1-1-1-1, ,40.1,452(0), , ,イナクティーレ,28.8
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/01/25,大井,晴,6,C2十　11, ,16,7,13,8.8,4,3,本田正重,56,ダ1200,重,**,1:15.7,0.4,**,6-7,35.8-39.5,39.1,506(0), , ,レイホーウエーブ,27.5
2017/12/31,大井,曇,6,C212　13, ,16,8,16,8.1,3,1,本田正重,56,ダ1200,良,**,1:16.2,-0.1,**,3-3,37.0-39.2,38.9,506(+3), , ,(アラタマクリスエス),110.0
2017/12/01,大井,曇,7,Promise?シナ, ,14,3,4,24.1,9,6,本田正重,56,ダ1200,稍,**,1:16.1,0.9,**,9-9,35.9-39.3,38.7,503(-1), , ,リコーヴァーヴィル, 
2017/11/14,大井,雨,4,C3四　五, ,14,1,1,7.8,5,1,坂井瑠星,56,ダ1200,稍,**,1:15.8,-0.3,**,1-1,36.3-39.5,39.5,504(-3), , ,(ラヴインパレス),80.0
2017/10/31,大井,曇,6,せたがや馬術2020, ,16,5,9,4.3,2,11,矢野貴之,56,ダ1200,重,**,1:17.2,1.7,**,7-7,36.3-39.2,40.0,507(+2), , ,メサヴェルデ, 
2017/10/03,大井,曇,2,C3三　四, ,14,5,7,2.0,1,5,矢野貴之,56,ダ1200,稍,**,1:16.7,1.0,**,8-7,36.0-39.7,39.6,505(-2), , ,オニパンダ,8.0
2017/09/11,大井,晴,2,C3五　六, ,9,4,4,2.8,2,2,矢野貴之,56,ダ1200,良,**,1:15.9,0.3,**,3-3,36.4-39.2,39.1,507(0), , ,オニパンダ,32.0
2017/05/10,大井,曇,1,C3五　六, ,11,6,6,2.7,1,9,矢野貴之,56,ダ1200,良,**,1:16.7,2.3,**,2-3,35.9-38.5,40.5,507(-7), , ,スパークストリーム, 
2017/04/20,大井,曇,1,C3三　四, ,14,4,6,2.8,1,12,矢野貴之,56,ダ1200,稍,**,1:16.3,1.6,**,10-7,35.8-38.9,39.4,514(+9), , ,タケノサンライズ, 
2017/03/20,大井,晴,2,C3九, ,14,4,5,1.4,1,1,矢野貴之,56,ダ1400,良,**,1:30.3,-0.3,**,3-1-1,37.2-40.6,40.6,505(0), , ,(アスミキリ),80.0
2017/03/06,大井,曇,1,C3　4歳, ,10,2,2,1.8,1,1,矢野貴之,56,ダ1200,稍,**,1:15.2,-1.0,**,4-2,37.1-38.1,37.9,505(-1), , ,(グレースブーケ),80.0
2017/02/14,大井,晴,1,4歳選抜馬, ,11,3,3,6.1,4,3,矢野貴之,56,ダ1200,良,**,1:16.3,0.5,**,5-5,37.6-38.2,38.1,506(-1), , ,タイムアップ,20.0
2017/01/23,大井,晴,2,4歳選抜馬, ,14,2,2,17.2,6,6,矢野貴之,56,ダ1200,良,**,1:17.2,1.7,**,2-3,36.0-39.5,41.0,507(-1), , ,オーロシスネ, 
2016/12/26,大井,曇,4,3歳　90万, ,12,5,6,8.8,4,7,吉井竜一,56,ダ1200,重,**,1:18.2,2.1,**,5-5,37.4-38.7,40.4,508(0), , ,メガゼウス, 
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/01/21,1中京4,晴,12,蒲郡特別(500万下),,18,3,6,48.5,11,7,北村友一,54,芝1200,良,**,1:10.2,0.5,**,10-10,34.4-35.3,34.7,470(+7),, ,シャインサンデー, 
2017/11/14,園田,雨,5,C2, ,11,5,5,3.0,2,1,川原正一,55,ダ1230,重,**,1:18.4,-0.1,**,2-2-2-2, ,38.2,463(-3), , ,(シャインメソッド),40.0
2017/10/26,園田,晴,12,あんず賞C2, ,12,2,2,1.5,1,1,川原正一,54,ダ1230,重,**,1:19.0,0.0,**,5-4-3-2, ,39.4,466(+8), , ,(ニシノマッハ),40.0
2017/09/23,4中山6,曇,4,3歳未勝利,,16,5,9,3.4,1,6,戸崎圭太,54,ダ1200,不,**,1:11.3,0.4,**,2-2,33.4-37.5,37.9,458(+4),, ,デザートトリップ, 
2017/09/02,2新潟11,晴,7,3歳未勝利,,18,8,18,2.8,1,2,丸田恭介,54,芝1000,良,**,0:56.0,0.2,**, ,33.4-33.4,33.0,454(0),, ,マッタナシ,200.0
2017/08/19,2新潟7,曇,7,3歳未勝利,,18,7,13,4.5,2,4,丸田恭介,54,芝1000,良,**,0:56.2,0.1,**, ,33.5-33.5,33.2,454(-6),, ,ラブリイメッセージ,75.0
2017/07/22,2函館5,曇,5,3歳未勝利,,16,7,14,14.5,7,8,黛弘人,54,芝1200,稍,**,1:10.4,1.1,**,5-5,34.2-35.1,35.7,460(+6),, ,ペイシャゲラン, 
2017/07/08,2函館1,晴,3,3歳未勝利,,16,1,2,38.4,10,2,黛弘人,54,芝1200,良,**,1:09.5,0.4,**,4-4,33.9-35.2,35.2,454(+2),, ,タカミツサクラ,200.0
2017/06/04,3東京2,晴,3,3歳未勝利,,18,8,17,131.0,13,14,柴田大知,54,芝1400,良,**,1:22.6,0.9,**,5-5,34.8-34.9,35.2,452(-6),, ,パンドラフォンテン, 
2017/03/05,1小倉8,曇,3,3歳未勝利,,18,2,4,10.4,5,9,丸田恭介,54,芝1200,良,**,1:10.2,0.8,**,11-13,34.1-35.3,35.3,458(0),, ,トーホウビスカヤ, 
2017/02/19,1小倉4,晴,3,3歳未勝利,,18,2,3,36.6,11,3,丸田恭介,54,芝1200,良,**,1:09.7,0.0,**,13-14,33.6-36.1,34.7,458(+6),,,カシノロマンス,130.0
2016/09/10,4中山1,晴,5,2歳新馬,,13,6,9,9.2,6,10,木幡巧也,51,芝1600,良,**,1:38.0,1.8,**,6-6-8,36.8-35.2,36.4,452(0),, ,カリビアンゴールド, 
