日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2015/03/28,2阪神1,晴,4,3歳未勝利,,16,8,15,7.1,3,12,シュタル,56,ダ1800,良,**,1:56.4,1.2,**,3-3-5-4,38.1-38.6,39.4,504(-10),, ,ブレーヴマン, 
2015/03/15,2中京2,晴,1,3歳未勝利,,15,7,13,3.9,1,11,バルジュ,56,ダ1800,良,**,1:59.1,1.5,**,9-8-8-8,38.0-38.9,39.9,514(+18),, ,サンディークス, 
2014/11/16,5京都4,晴,2,2歳未勝利,,16,6,11,1.5,1,9,岩田康誠,55,ダ1800,良,**,1:56.3,1.8,**,4-5-5-5,36.4-38.2,38.8,496(+4),,,ヒルノデンハーグ, 
2014/10/19,4京都5,晴,1,2歳未勝利,,13,8,14,1.5,1,2,岩田康誠,55,ダ1800,良,**,1:56.6,0.3,**,5-5-4-4,37.6-37.9,37.8,492(-10),, ,カラパナビーチ,200.0
2014/10/04,4阪神7,晴,1,2歳未勝利,,16,3,5,3.6,2,2,岩田康誠,55,ダ1800,良,**,1:54.8,0.0,**,3-3-3-1,36.5-39.3,39.1,502(+2),, ,シュバリエブラン,200.0
2014/09/21,4阪神4,晴,1,2歳未勝利,,18,6,12,7.9,4,5,柴田未崎,54,芝1600,良,**,1:35.5,1.2,**,5-6,36.0-34.5,35.1,500(+4),, ,ブラックバード,50.0
2014/08/24,2札幌2,曇,1,2歳未勝利,,9,1,1,4.4,3,4,三浦皇成,54,芝1500,良,**,1:31.6,0.4,**,8-7-6,30.4-36.3,36.1,496(-2),, ,マイネルグルマン,75.0
2014/07/27,1札幌2,曇,6,2歳新馬,,13,5,7,1.5,1,4,三浦皇成,54,ダ1700,稍,**,1:49.8,0.9,**,7-6-4-3,30.4-40.1,40.8,498(0),, ,トウカイバレット,110.0
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/01/31,園田,晴,10,大寒特別A2, ,12,2,2,203.5,12,7,山田雄大,56,ダ1400,良,**,1:31.4,1.0,**,5-5-10-6, ,39.9,526(0), , ,ラミアカーサ, 
2018/01/11,園田,晴,11,川西きんたくん特別A, ,12,7,9,209.5,12,12,山田雄大,55,ダ1230,重,**,1:20.1,1.6,**,8-8-9-12, ,39.5,526(-8), , ,サンライズマーチ, 
2017/08/23,園田,晴,10,JRA交流藻川特別, ,12,5,5,190.7,10,10,山田雄大,56,ダ1400,良,**,1:31.4,2.4,**,11-11-11-11, ,39.5,534(-2), , ,ゼットマックイーン, 
2017/08/04,園田,曇,8,A1, ,6,4,4,39.4,6,6,山田雄大,54,ダ1700,良,**,1:55.6,4.4,**,4-4-5-5, ,41.1,536(+9), , ,トランヴェール, 
2017/07/07,園田,晴,10,A1, ,7,7,7,24.8,5,5,山田雄大,54,ダ1400,稍,**,1:29.7,1.3,**,4-4-4-5, ,39.1,527(-1), , ,ケンキャクハーバー,9.0
2017/06/16,園田,晴,8,A1, ,7,7,7,14.2,4,4,山田雄大,54,ダ1230,良,**,1:20.5,1.8,**,3-4-3-5, ,38.5,528(0), , ,トランヴェール,12.0
2017/06/02,園田,晴,10,夕刊フジ賞A1, ,10,8,10,98.9,10,6,山田雄大,54,ダ1400,稍,**,1:29.8,2.0,**,5-6-6-6, ,38.8,528(+1), , ,トウケイタイガー, 
2017/05/17,園田,晴,11,JRA交流猪名川特別, ,10,6,6,64.1,9,6,山田雄大,56,ダ1400,良,**,1:30.4,1.0,**,9-8-9-6, ,40.2,527(-3), , ,ニホンピロサンダー, 
2017/04/28,園田,晴,10,オッズパーク・エクシ, ,12,7,9,51.5,9,10,山田雄大,56,ダ1400,良,**,1:31.4,1.4,**,11-11-10-11, ,40.2,530(+6), , ,ハタノキセキ, 
2017/04/06,園田,曇,7,A1, ,5,1,1,14.5,4,3,山田雄大,56,ダ1230,良,**,1:19.1,1.1,**,4-4-3-3, ,37.7,524(-3), , ,マルトクスパート,18.0
2017/03/16,園田,晴,11,日本トーター特別A1, ,9,8,8,10.2,4,3,山田雄大,56,ダ1400,良,**,1:30.8,0.8,**,4-4-3-3, ,39.2,527(-2), , ,タケマルビクター,19.2
2017/02/23,園田,曇,10,春蘭特別A1, ,11,2,2,8.6,5,9,山田雄大,56,ダ1400,不,**,1:29.0,1.2,**,6-7-6-6, ,38.1,529(+5), , ,エイシンアトロポス, 
2017/01/26,園田,晴,7,A1, ,6,3,3,8.5,4,1,下原理,54,ダ1400,良,**,1:30.3,-0.2,**,5-5-5-4, ,37.5,524(0), , ,(サンライズマーチ),140.0
2017/01/03,園田,晴,10,新春賞, ,12,7,10,53.4,11,10,山田雄大,53,ダ1870,良,**,2:04.0,2.1,**,12-12-12-11, ,39.5,524(+1), , ,エイシンニシパ, 
2016/12/07,園田,晴,11,酒米の王様山田錦杯A, ,12,8,12,6.9,3,1,山田雄大,56,ダ1400,稍,**,1:29.3,-0.2,**,11-11-8-4, ,38.4,523(0), , ,(サンライズマーチ),110.0
2016/11/16,園田,晴,11,滋賀畜産特別A2, ,12,7,10,37.9,8,4,山田雄大,56,ダ1400,稍,**,1:30.3,0.4,**,9-9-8-7, ,38.6,523(0), , ,ケンキャクハーバー,8.8
2016/10/26,園田,曇,11,DASHよかわ開設8, ,12,7,10,11.0,4,4,山田雄大,56,ダ1400,稍,**,1:30.6,1.7,**,12-12-9-8, ,39.0,523(+1), , ,トウケイタイガー,8.8
2016/09/29,園田,雨,10,兵庫オーナーズC, ,10,5,5,5.3,3,9,山田雄大,57,ダ1400,不,**,1:28.3,0.8,**,8-8-7-7, ,38.4,522(+4), , ,マイネルコンキスタ, 
2016/09/08,園田,晴,10,レ・コードなまちにい, ,12,6,8,6.6,3,1,山田雄大,56,ダ1400,稍,**,1:30.7,-0.2,**,11-11-7-6, ,39.1,518(0), , ,(コパノジョージ),110.0
2016/08/18,園田,晴,10,ばんえい十勝ミルキー, ,12,5,6,22.2,8,2,山田雄大,56,ダ1230,良,**,1:19.6,0.0,**,3-3-3-3, ,38.2,518(-4), , ,サンライズバード,26.4
2016/07/28,園田,晴,10,ひょうご雪姫ポーク特, ,12,6,7,28.6,7,6,山田雄大,56,ダ1400,良,**,1:30.8,0.1,**,11-12-12-10, ,38.6,522(-12), , ,カシノサクセス, 
2016/07/08,園田,雨,9,アサヒスーパードライ, ,12,1,1,12.2,4,1,山田雄大,56,ダ1400,稍,**,1:30.3,-0.6,**,9-7-7-4, ,39.2,534(+7), , ,(サトノコスミック),80.0
2016/06/23,園田,晴,10,兵庫馬事畜産特別A2, ,12,6,8,96.0,9,8,山田雄大,56,ダ1870,重,**,2:04.7,1.9,**,12-11-9-9, ,39.3,527(-9), , ,エイシンイースト, 
2016/06/09,園田,曇,10,淡路島たまねぎ特別A, ,11,5,5,30.3,8,9,山田雄大,56,ダ1400,良,**,1:31.8,2.6,**,8-7-8-9, ,40.1,536(+6), , ,エイシンアトロポス, 
2016/05/25,園田,曇,11,相生ペーロン祭特別A, ,12,6,8,9.6,5,7,山田雄大,56,ダ1400,良,**,1:31.1,1.2,**,9-9-7-8, ,39.1,530(-2), , ,トーコーガイア, 
2016/05/03,園田,雨,10,おゝ浜のポン酢特別B, ,12,7,10,2.5,1,2,山田雄大,57,ダ1400,良,**,1:31.2,0.2,**,7-5-5-3, ,40.4,532(0), , ,マイネルコンキスタ,19.2
2016/04/12,園田,晴,10,春風特別B1, ,12,3,3,7.8,2,1,山田雄大,56,ダ1400,良,**,1:30.7,-0.6,**,6-5-5-4, ,39.1,532(+7), , ,(エイシンシャルル),80.0
2016/03/24,園田,晴,10,やまぶき賞B2, ,11,2,2,1.6,1,1,山田雄大,56,ダ1230,良,**,1:19.8,-0.3,**,9-9-2-1, ,38.6,525(+1), , ,(キャッツクロー),55.0
2016/03/03,園田,晴,9,宍粟山崎・福井特別B, ,10,6,6,16.0,7,2,山田雄大,55,ダ1230,良,**,1:19.8,0.6,**,2-2-2-2, ,39.3,524(-2), , ,トウケイウルフ,17.5
2016/02/24,園田,晴,12,B2, ,12,6,7,4.9,2,5,山田雄大,56,ダ1230,稍,**,1:20.4,0.6,**,9-9-8-9, ,39.1,526(0), , ,キクノレヨン,3.0
2016/02/03,園田,晴,8,B2, ,12,4,4,15.0,5,3,山田雄大,56,ダ1400,稍,**,1:31.4,0.6,**,9-9-7-4, ,38.7,526(+8), , ,ナムラバクサイ,6.6
2015/12/29,園田,晴,11,C1, ,12,6,7,17.9,7,1,山田雄大,56,ダ1230,重,**,1:20.3,-0.8,**,7-7-7-7, ,39.1,518(-1), , ,(ダノンラブリー),35.0
2015/12/09,園田,晴,12,B2, ,12,3,3,174.4,9,9,山田雄大,56,ダ1400,良,**,1:32.8,1.9,**,9-9-9-8, ,39.5,519(-4), , ,タガノロブロイ, 
2015/11/24,園田,晴,10,香美町松葉ガニ特別B, ,12,8,11,49.9,8,6,大山真吾,56,ダ1400,稍,**,1:33.6,1.1,**,6-6-7-8, ,39.5,523(-12), , ,カヴァリエール, 
2015/11/06,園田,晴,10,B2, ,12,5,5,6.6,2,9,大山真吾,56,ダ1230,良,**,1:20.8,1.4,**,7-6-8-8, ,39.1,535(+7), , ,ハブーブ, 
2015/06/18,園田,曇,9,B1, ,8,4,4,22.3,6,5,山田雄大,56,ダ1230,稍,**,1:20.8,0.4,**,4-4-4-4, ,39.9,528(+10), , ,アートオブパナシェ,3.3
2015/05/02,3京都3,晴,7,4歳上500万下,,17,2,3,127.1,16,17,松山弘平,57,芝1600,良,**,1:38.1,4.9,**,17-17,35.3-34.2,36.8,518(+6),,,スナッチマインド, 
2015/03/01,1阪神2,雨,7,4歳上500万下,,13,3,3,92.2,11,13,国分優作,56,ダ1800,不,**,1:54.3,4.3,**,2-5-4-10,36.9-36.8,40.4,512(0),,,ネオジェネシス, 
2015/02/22,2京都8,曇,8,4歳上500万下,,16,1,2,31.6,10,16,シュタル,57,ダ1200,良,**,1:13.7,1.4,**,14-14,36.0-36.3,36.1,512(+2),,,ジェネシスロック, 
2014/05/11,2東京6,晴,6,3歳500万下,,12,8,11,83.6,12,12,柴田大知,56,ダ1600,良,**,1:39.7,2.4,**,10-11,35.4-36.5,37.5,510(0),,,ジャッカスバーク, 
2014/04/12,2阪神5,晴,5,3歳500万下,,16,5,10,7.0,2,12,シュタル,56,ダ1200,良,**,1:14.2,1.7,**,9-8,35.2-37.3,38.2,510(-6),, ,クーゲル, 
2014/03/22,1阪神7,晴,2,3歳未勝利,,16,4,8,8.4,4,1,シュタル,56,ダ1200,稍,**,1:12.9,-0.3,**,2-2,35.4-37.5,37.2,516(-4),, ,(タガノタヴェルナー),500.0
2014/03/08,1阪神3,晴,4,3歳新馬,,16,2,3,30.2,6,4,ペドロサ,56,ダ1200,稍,**,1:13.8,1.0,**,4-4,35.3-37.5,38.1,520(0),,,エイシンゴージャス,90.0
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2017/04/16,3中山8,晴,6,4歳上500万下,,15,6,10,3.5,1,1,ルメール,57,ダ1200,良,**,1:12.6,0.0,**,3-3,34.2-38.4,38.2,546(+18),, ,(トモジャポルックス),750.0
2016/07/24,2函館6,曇,6,3歳上500万下,,12,4,4,1.9,1,3,柴山雄一,54,ダ1000,良,**,0:59.1,0.8,**,5-4,33.8-35.8,35.8,528(+2),, ,タイセイバンデット,190.0
2016/06/25,1函館3,小雨,8,3歳上500万下,,12,5,5,6.6,4,2,柴山雄一,54,ダ1000,不,**,0:57.8,0.1,**,4-4,33.9-35.1,34.8,526(-2),,,ダブルフェイス,300.0
2016/04/16,3中山7,曇,4,3歳未勝利,,16,8,15,1.8,1,1,石川裕紀,55,ダ1200,稍,**,1:12.4,-0.5,**,2-1,34.8-37.6,37.6,528(-8),, ,(リアリゾンルレーヴ),500.0
2016/03/26,3中山1,曇,2,3歳未勝利,,16,3,5,5.0,3,3,石川裕紀,55,ダ1200,良,**,1:13.5,0.6,**,7-6,34.9-38.0,38.1,536(0),,,ワンダーウノ,130.0
2016/02/06,1東京3,曇,3,3歳未勝利,,16,4,7,5.4,2,11,ベリー,56,ダ1600,良,**,1:41.3,2.3,**,11-8,35.7-37.8,39.4,536(+4),,,タイガーヴォーグ, 
2015/10/25,4東京7,晴,3,2歳新馬,,16,5,9,5.8,3,3,柴山雄一,55,ダ1600,良,**,1:41.6,1.6,**,2-2,36.9-36.4,37.8,532(0),, ,ストロングバローズ,180.0
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2017/09/30,4中山8,曇,4,障害3歳上未勝利,,14,8,14,9.8,5,4,五十嵐雄,60,障2880,良, ,3:16.2,1.3, ,2-2-1-2,107.0-39.4,13.6,518(-2),, ,アツコ,120.0
2017/09/18,4中山5,晴,4,障害3歳上未勝利,,12,8,12,12.4,5,5,山本康志,60,障2880,重, ,3:19.3,2.6, ,7-7-7-7,108.0-38.8,13.8,520(0),, ,クリスタルキャノン,78.0
2017/07/09,2福島4,晴,10,天の川賞(1000万下),,10,3,3,17.4,7,10,江田照男,57,ダ1700,良,**,1:50.4,2.7,**,1-1-2-2,32.0-37.3,40.0,520(+4),, ,スルターナ, 
2017/05/13,1新潟5,小雨,11,八海山特別(1000万下),,15,5,9,16.0,6,14,津村明秀,57,ダ1200,稍,**,1:14.2,2.6,**,11-11,34.2-37.4,39.1,516(-2),, ,ウインオスカー, 
2017/02/05,1東京4,曇,12,4歳上1000万下,,16,3,6,16.7,7,6,蛯名正義,57,ダ1300,良,**,1:19.1,0.6,**,2-2,29.5-37.4,37.9,518(+6),, ,リュクサンブール, 
2017/01/07,1京都2,晴,8,4歳上1000万下,,16,8,16,5.5,3,13,Ｍ．デム,57,ダ1200,良,**,1:12.7,1.5,**,4-4,34.9-36.3,37.3,512(-2),, ,ゼンノサーベイヤー, 
2016/12/10,5中山3,晴,8,3歳上1000万下,,16,7,14,12.2,4,5,内田博幸,57,ダ1200,良,**,1:11.6,0.3,**,4-2,33.3-38.0,38.0,514(0),, ,スズカアーサー,105.0
2016/10/02,4中山8,晴,8,3歳上1000万下,,16,7,14,6.8,5,13,内田博幸,57,ダ1200,良,**,1:12.3,1.5,**,6-9,33.8-37.0,37.8,514(+2),, ,スティンライクビー, 
2016/06/12,3阪神4,小雨,10,箕面特別(1000万下),,16,1,1,6.3,3,6,田辺裕信,57,ダ1200,良,**,1:11.6,0.9,**,8-8,34.5-36.2,36.4,512(0),, ,スマートアヴァロン, 
2016/04/10,3中山6,曇,12,4歳上1000万下,,16,3,6,5.0,1,1,内田博幸,57,ダ1200,稍,**,1:11.6,-0.3,**,2-1,35.2-36.4,36.4,512(+2),,,(ティップトップ),"1,050.0"
2016/03/05,2中山3,曇,12,4歳上1000万下,,15,8,16,7.1,4,4,蛯名正義,57,ダ1200,良,**,1:12.1,0.3,**,4-3,35.2-36.6,36.5,510(-6),, ,サクラフローラ,160.0
2016/01/23,1中山7,曇,10,初霞賞(1000万下),,16,8,15,4.9,2,9,蛯名正義,56,ダ1200,稍,**,1:11.8,0.5,**,8-7,33.8-37.5,37.5,516(0),, ,スペルオンミー, 
2016/01/10,1中山3,晴,8,4歳上500万下,,16,7,14,2.6,1,1,蛯名正義,56,ダ1200,良,**,1:12.2,0.0,**,4-4,34.6-37.6,37.2,516(+2),, ,(ディプロムソング),750.0
2015/11/23,5東京7,曇,6,3歳上500万下,,16,7,13,3.7,2,6,石川裕紀,54,ダ1400,良,**,1:26.3,0.4,**,5-4,36.2-36.8,37.0,514(+4),,,ダウトレス, 
2015/04/11,2阪神5,曇,5,3歳500万下,,16,8,15,5.9,3,3,福永祐一,56,ダ1200,重,**,1:10.7,0.4,**,2-2,34.6-35.7,35.9,510(-2),, ,スマートアヴァロン,180.0
2015/03/08,2中山4,小雨,6,3歳500万下,,16,4,8,12.2,4,2,岩田康誠,56,ダ1200,重,**,1:11.5,0.1,**,2-2,33.9-37.5,37.4,512(0),, ,モルジアナ,290.0
2015/02/14,1東京5,晴,6,3歳500万下,,16,8,16,27.8,7,8,蛯名正義,56,ダ1600,良,**,1:39.6,1.7,**,11-10,34.4-38.6,39.0,512(0),, ,トゥルッリ, 
2014/12/07,4中山2,晴,7,2歳500万下,,15,2,3,4.9,3,6,柴田大知,55,ダ1200,良,**,1:12.4,0.3,**,8-8,33.3-38.8,37.3,512(+2),, ,ノーブルヴィーナス, 
2014/11/08,5東京1,曇,11,京王杯2歳S(G2),,12,6,8,32.3,10,12,ムーア,55,芝1400,良,**,1:25.0,3.5,**,2-2,35.4-34.1,37.5,510(0),, ,セカンドテーブル, 
2014/09/21,3新潟4,晴,1,2歳未勝利,,15,5,9,1.3,1,1,蛯名正義,54,ダ1200,良,**,1:11.6,-0.4,**,1-1,34.5-37.1,37.1,510(-2),, ,(ダイワインパルス),500.0
2014/09/07,2新潟12,晴,1,2歳未勝利,,15,7,13,2.9,1,2,蛯名正義,54,ダ1200,良,**,1:12.8,0.4,**,1-1,35.0-37.4,37.8,512(+4),, ,オーロラッシュ,200.0
2014/08/17,2新潟6,曇,6,2歳新馬,,15,6,11,2.8,1,2,蛯名正義,54,ダ1200,不,**,1:13.0,0.2,**,2-2,35.2-37.6,37.7,508(0),,,グラスエトワール,280.0
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2017/10/29,4東京9,雨,4,2歳新馬,,16,7,14,55.3,9,12,大野拓弥,54,芝1400,不,**,1:29.8,2.6,**,14-13,37.0-37.2,38.5,452(0),,,ヒシコスマー, 
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
1977/11/20,5京都6,晴,9,エリザベス女王杯(G), ,9,6,6, , ,6,清水英次,55,芝2400,良, ,2:29.7, , ,7-7-8-7,36.0-37.2, ,466(0), , ,インターグロリア, 
1977/05/22,4東京2,小雨,9,優駿牝馬(G), ,26,5,14, , ,5,清水英次,55,芝2400,良, ,2:29.6, , ,24-24-17-10,35.8-37.6, ,468(0), , ,リニアクイン,400.0
1977/04/10,2阪神6,晴,9,桜花賞(G), ,20,3,7, , ,7,清水英次,55,芝1600,重, ,1:38.6, , ,14-12-9,34.3-38.8, ,466(0), , ,インターグロリア, 
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/02/04,1東京4,晴,8,4歳上1000万下,,16,3,5,226.0,16,8,野中悠太,54,ダ1300,不,**,1:17.9,0.5,**,8-7,29.4-36.3,36.1,528(-6),, ,スリラーインマニラ, 
2018/01/08,1中山3,曇,7,4歳上1000万下,,16,5,10,77.0,14,13,武藤雅,54,ダ1200,良,**,1:13.5,1.5,**,11-9,34.2-37.8,38.4,534(+2),, ,タガノヴィッター, 
2017/12/09,5中山3,晴,8,3歳上1000万下,,16,5,10,52.9,12,15,内田博幸,57,ダ1200,良,**,1:14.7,3.5,**,8-12,34.4-36.8,39.5,532(+10),, ,リモンディ, 
2017/11/05,5京都2,晴,12,3歳上1000万下,,16,8,15,82.3,12,11,川又賢治,54,ダ1200,良,**,1:12.6,0.6,**,12-12,34.4-37.6,36.9,522(+6),, ,グラッブユアコート, 
2017/08/13,2小倉6,晴,10,西部日刊スポーツ杯(1000万下),,14,6,10,130.3,14,6,荻野極,57,ダ1000,良,**,0:59.1,0.6,**,11-10,33.8-36.0,35.5,516(0),, ,ノボリクリーン, 
2017/07/08,2函館1,晴,12,噴火湾特別(1000万下),,11,5,5,68.8,10,10,北村友一,57,ダ1000,良,**,0:59.8,2.0,**,6-7,34.1-35.1,36.1,516(-12),, ,プレシャスエース, 
2017/05/27,3京都11,晴,9,御池特別(1000万下),,16,4,8,239.1,16,14,川又賢治,57,芝1200,良,**,1:10.2,1.6,**,6-9,33.4-35.2,35.9,528(-2),, ,フジノパンサー, 
2017/05/07,2東京6,曇,12,立川特別(1000万下),,16,5,9,146.4,15,14,松山弘平,57,ダ1300,良,**,1:19.7,1.6,**,4-4,29.9-36.2,37.4,530(-6),, ,プリサイスエース, 
2017/01/29,1中京6,晴,4,障害4歳上未勝利,,14,7,11,29.3,8,13,佐久間寛,60,障3000,良, ,3:26.6,8.0, ,4-4-8-10,104.0-37.7,13.8,536(0),, ,ツジスーパーサクラ, 
2016/12/18,4中京6,晴,4,障害3歳上未勝利,,14,7,12,33.5,7,13,平沢健治,60,障3000,良, ,3:30.2,11.3, ,11-11-13-13,104.0-38.4,14.0,536(+20),, ,ハギノパトリオット, 
2016/10/15,3新潟1,晴,11,妙高特別(1000万下),,15,7,13,78.1,13,12,木幡初也,57,ダ1200,良,**,1:12.8,1.7,**,15-15,34.1-37.0,37.0,516(+4),, ,ボンボンキャスト, 
2016/08/21,2札幌2,雨,10,おおぞら特別(1000万下),,12,1,1,21.5,8,10,吉田隼人,57,ダ1000,重,**,0:58.8,1.3,**,11-10,34.1-34.6,34.7,512(0),,,メジャーフォルム, 
2016/08/07,1札幌4,晴,7,3歳上500万下,,12,8,12,71.7,10,1,吉田隼人,57,ダ1000,良,**,0:58.8,-0.1,**,7-7,34.7-35.5,35.1,512(-15),, ,(レッツイットラン),750.0
2016/07/20,門別,曇,7,アルファルド特別, ,9,2,2, , ,取,桑村真明,56,ダ1200,不,**, , ,**, , , ,計不, , ,シセイカイカ, 
2016/06/08,大井,晴,10,アーバンステージ水無, ,16,6,11,20.8,7,9,内田博幸,57,ダ1200,良,**,1:14.1,0.8,**,6-7,34.6-38.7,38.5,527(+31), , ,ユウユウ, 
