日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2015/11/06,大井,晴,10,ノベンバー賞競走, ,15,6,10,1.7,1,1,石崎駿,57,ダ1600,稍,**,1:41.3,-0.6,**,2-2-2-1,39.1-38.0,38.0,500(-1), , ,(ワイルドロジャー),320.0
2015/10/09,船橋,晴,11,神無月特別, ,14,7,12,4.4,2,1,石崎駿,57,ダ1600,良,**,1:40.4,-1.1,**,1-1-1-1,35.4-40.0,40.0,501(0), , ,(ハッピーウェーブ),270.0
2015/09/18,大井,曇,11,すみだ特別競走, ,9,4,4,1.9,1,1,石崎駿,57,ダ1600,不,**,1:41.0,-1.3,**,1-1-1-1,37.1-39.5,39.5,501(0), , ,(ボーメック),270.0
2015/08/21,川崎,曇,10,銀河特別, ,14,4,6,1.9,1,2,的場文男,57,ダ1500,稍,**,1:35.4,0.3,**,2-2-2-1,31.1-38.8,38.9,計不, , ,インフォーマー,78.0
2015/08/03,船橋,晴,11,SPAT4プレミアム, ,11,2,2,4.0,2,5,石崎駿,57,ダ1700,良,**,1:50.7,1.4,**,1-1-1-3,30.7-39.8,41.2,508(-11), , ,ワイルドロジャー,19.2
2015/04/13,船橋,雨,10,花まつり特別, ,14,1,1,2.9,1,1,石崎駿,55,ダ1600,不,**,1:41.2,0.0,**,1-1-1-1,35.7-39.9,39.9,519(+7), , ,(マサヤ),240.0
2015/03/30,川崎,晴,9,花まつり特別, ,14,6,10,2.2,1,2,石崎駿,56,ダ1600,良,**,1:43.1,0.1,**,4-4-1-1,36.2-41.0,40.8,512(-3), , ,ダイリングローバル,72.0
2015/03/09,船橋,雨,10,三咲特別, ,14,5,7,7.5,4,3,石崎駿,55,ダ1600,不,**,1:42.0,0.3,**,1-1-1-2,36.2-40.5,40.8,515(+12), , ,センティグレード,48.0
2014/04/16,川崎,晴,9,山桜特別, ,11,6,6,1.6,1,1,石崎駿,57,ダ1600,良,**,1:43.8,-0.9,**,2-1-1-1,37.8-40.2,40.1,503(+1), , ,(ブルーレーサー),200.0
2014/04/04,大井,曇,9,チューリップ特別競走, ,14,3,3,3.2,2,2,石崎駿,57,ダ1600,重,**,1:42.7,0.6,**,2-3-5-5,37.3-39.9,40.2,502(-1), , ,スマイルピース,66.0
2014/03/12,大井,晴,11,京浜盃競走(OP), ,14,3,4,43.2,7,7,繁田健一,56,ダ1700,良,**,1:48.8,1.2,**,1-1-1-1,32.0-37.5,38.7,503(-2), , ,ハッピースプリント, 
2014/02/06,大井,曇,11,’14雲取賞競走(OP), ,12,8,12,33.2,9,3,石崎駿,56,ダ1600,良,**,1:42.4,0.1,**,1-1-1-1,37.4-39.6,39.7,505(+1), , ,ドバイエキスプレス,130.0
2014/01/27,川崎,晴,8,若竹特別, ,12,5,6,1.2,1,2,石崎駿,56,ダ1600,良,**,1:44.6,0.1,**,1-1-1-1,36.9-41.3,41.4,504(+3), , ,ヴィクトリーノヴァ,66.0
2013/12/10,浦和,晴,8,新風特別, ,11,7,9,9.4,2,1,石崎駿,55,ダ1600,重,**,1:43.6,-0.2,**,2-2-1-1,36.7-39.5,39.5,501(-5), , ,(ジュリエットレター),250.0
2013/11/28,大井,曇,1,2歳　85万, ,14,5,8,3.3,2,1,石崎駿,55,ダ1200,重,**,1:13.4,-0.8,**,3-3,35.4-38.0,37.6,506(+1), , ,(コヨウテ),160.0
2013/11/01,船橋,晴,1,ユーカリデビュー(新馬), ,6,3,3,2.0,1,2,小杉亮,55,ダ1000,良,**,1:02.2,0.0,**,1-1,36.1-38.1,38.1,505(0), , ,フラムスティード,60.0
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/02/11,1東京5,晴,4,3歳未勝利,,15,6,10,5.2,4,3,柴田善臣,54,芝1600,良,**,1:36.6,0.8,**,11-10,35.6-34.6,34.5,494(0),,,ゴージャスランチ,130.0
2018/01/20,1中山6,曇,5,3歳未勝利,,16,2,3,15.8,8,2,柴田善臣,54,芝1600,良,**,1:35.4,0.5,**,14-9-9,34.4-36.9,36.2,494(-6),, ,テンワールドレイナ,200.0
2017/12/28,5中山9,晴,5,2歳新馬,,15,7,13,10.5,4,4,柴田善臣,54,芝1600,良,**,1:37.0,0.4,**,3-3-2,36.0-36.1,36.2,500(0),, ,レッドイリーゼ,110.0
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2010/12/19,金沢,晴,1,C37, ,9,5,5,90.8,8,6,鈴木太一,53,ダ1300,重, ,1:29.2,2.4, ,7-9-7-6, ,39.7,439(-6), , ,サンレイキャロル, 
2010/12/05,金沢,曇,1,C37, ,10,6,6,316.7,7,7,鈴木太一,53,ダ1300,重, ,1:28.6,2.7, ,9-9-7-7, ,40.9,445(+6), , ,ジャトゥチンタ, 
2010/11/09,金沢,雨,1,C38, ,10,4,4,48.6,5,10,中川雅之,53,ダ1300,不, ,1:30.4,7.1, ,7-8-9-9, ,42.6,439(+4), , ,ジュウクセイリュウ, 
2010/10/26,金沢,雨,1,C37, ,10,7,7,88.7,7,6,中川雅之,53,ダ1300,不, ,1:27.3,2.4, ,3-3-4-6, ,40.8,435(-1), , ,ヒカルアスピレイト, 
2010/10/10,金沢,曇,3,3歳B　4, ,9,4,4,74.4,7,9,中川雅之,53,ダ1400,重, ,1:33.9,2.7, ,9-9-9-9, ,40.5,436(+6), , ,スプリングヴォイス, 
2010/09/28,金沢,曇,2,3歳B　3, ,9,1,1,47.2,8,9,中川雅之,53,ダ1400,稍, ,1:33.6,2.8, ,8-8-8-7, ,41.4,430(+3), , ,クスコ, 
2010/09/14,金沢,晴,2,3歳B　3, ,10,2,2,"2,010.0",8,9,鈴木太一,53,ダ1400,不, ,1:35.4,4.9, ,4-4-7-9, ,42.6,427(-3), , ,スティーヴイモン, 
2010/09/05,金沢,晴,2,3歳B　8, ,6,6,6,16.4,4,6,中川雅之,53,ダ1300,良, ,1:26.8,3.5, ,4-4-4-5, ,41.4,430(-8), , ,カイジンアジュディ, 
2010/08/29,金沢,晴,1,3歳B　2, ,6,1,1,3.3,2,4,中川雅之,53,ダ1400,良, ,1:32.6,1.0, ,1-1-1-2, ,39.4,438(+4), , ,ブルームーンブルー, 
2010/08/01,2新潟6,曇,2,3歳未勝利,,18,5,10,20.9,6,14,大庭和弥,54,芝1800,良,**,1:48.8,1.4,**,10-10,34.9-34.7,35.5,434(+10),, ,ソフィバニヤン, 
2010/07/03,2福島5,曇,6,3歳未勝利,,16,4,7,38.9,8,8,石橋脩,54,芝2000,良,**,2:02.5,1.1,**,1-1-1-1,35.5-35.6,36.7,424(+6),, ,メジロカトリーヌ, 
2010/05/16,1新潟6,晴,4,3歳未勝利,,16,8,16,182.7,13,3,石橋脩,54,芝2000,良,**,2:04.4,0.4,**,2-2-2-2,36.4-35.7,36.0,418(-14),, ,タガノイノセンス,130.0
2010/04/11,1福島2,曇,2,3歳未勝利,,16,6,11,169.4,12,10,宮崎北斗,54,芝1200,良,**,1:10.9,1.6,**,10-11,33.6-35.7,36.4,432(+10),, ,バクシンカーリー, 
2010/02/06,1中京5,晴,1,3歳未勝利,,16,5,10,39.1,10,14,宮崎北斗,53,ダ1000,稍,**,1:03.1,2.5,**,13-13,35.3-37.5,38.3,422(+4),, ,ダイヤモンドイエロ, 
2009/12/27,4中京6,晴,5,2歳未勝利,,18,5,10,77.9,12,11,大庭和弥,54,芝1200,良,**,1:10.5,0.6,**,17-15,33.7-36.2,35.5,418(+6),, ,レオプライム, 
2009/11/21,5東京5,晴,6,2歳新馬,,18,8,18,167.7,17,14,大庭和弥,54,芝1400,良,**,1:24.8,0.9,**,3-4,36.7-34.8,35.3,412(0),, ,ロジフェローズ, 
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2017/06/25,3阪神8,曇,12,リボン賞(1000万下),,16,6,11,15.5,7,4,福永祐一,57,ダ1800,重,**,1:50.9,0.5,**,2-2-2-2,36.0-37.7,37.4,502(-6),, ,マインシャッツ,230.0
2017/02/05,2京都4,曇,9,北山S(1600万下),,15,5,8,10.0,4,11,四位洋文,56,ダ1800,重,**,1:50.6,1.8,**,11-11-11-12,35.9-36.3,36.8,508(+4),, ,トップディーヴォ, 
2017/01/05,1京都1,晴,9,初夢S(1600万下),,15,4,6,8.8,4,6,Ｍ．デム,56,ダ1900,良,**,1:59.4,1.2,**,6-6-5-5,30.6-36.1,36.7,504(-4),, ,グレイトパール, 
2016/11/26,5京都7,曇,10,花園S(1600万下),,12,7,10,2.6,1,9,福永祐一,55,ダ1900,良,**,1:59.3,1.0,**,6-9-7-9,30.8-36.8,37.0,508(+8),, ,ヨヨギマック, 
2016/08/07,2新潟4,晴,11,レパードS(G3),,13,1,1,25.4,6,3,田辺裕信,56,ダ1800,良,**,1:50.9,0.3,**,13-13-9-7,35.6-37.3,36.4,500(+6),, ,グレンツェント,"1,006.7"
2016/05/04,園田,晴,10,兵庫チャンピオンシッ(G2), ,12,1,1,6.0,3,4,Ｍ．デム,56,ダ1870,良,**,2:02.0,1.8,**,4-4-4-4, ,38.9,494(-4), , ,ケイティブレイブ,224.0
2016/04/03,3中山4,曇,10,伏竜S(OP),,15,3,5,6.4,3,9,戸崎圭太,57,ダ1800,稍,**,1:53.5,1.1,**,7-7-9-9,36.5-38.4,38.7,498(-6),,,ストロングバローズ, 
2016/02/21,1東京8,晴,9,ヒヤシンスS(OP),,14,6,9,4.8,3,6,Ｍ．デム,57,ダ1600,重,**,1:36.2,0.8,**,6-8,34.2-35.8,36.2,504(+1),, ,ゴールドドリーム, 
2015/12/16,川崎,晴,11,全日本2歳優駿[指定(G1), ,11,7,10,3.2,2,2,Ｍ．デム,55,ダ1600,稍,**,1:43.4,0.3,**,8-10-7-8,37.0-40.1,39.6,503(-1), , ,サウンドスカイ,"1,225.0"
2015/11/21,5京都5,晴,9,もちの木賞(500万下),,12,3,3,11.3,5,1,Ｍ．デム,55,ダ1800,良,**,1:51.7,0.0,**,6-6-3-3,35.6-38.0,37.7,504(+4),, ,(スマートシャレード),"1,025.9"
2015/10/18,4京都5,晴,1,2歳未勝利,,14,8,13,7.2,4,1,Ｍ．デム,55,ダ1800,良,**,1:55.1,0.0,**,6-6-7-6,38.0-37.9,37.1,500(+10),,,(タイセイブルグ),500.0
2015/07/11,3中京3,晴,6,2歳新馬,,16,3,5,3.8,1,11,ルメール,54,ダ1400,良,**,1:29.9,2.5,**,15-15,35.3-39.5,38.9,490(0),,,ゴブレット, 
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2017/01/10,園田,晴,1,C3三, ,10,3,3,6.5,4,6,山田雄大,56,ダ1400,重,**,1:33.6,1.1,**,4-4-5-3, ,41.3,490(-1), , ,ドットスマイル, 
2016/12/30,園田,晴,2,C3二, ,9,3,3,13.5,6,7,山田雄大,56,ダ1400,稍,**,1:35.0,1.6,**,9-9-7-7, ,41.6,491(+3), , ,ピエナダンディー, 
2016/12/15,園田,晴,1,C3三, ,10,6,6,8.8,4,5,山田雄大,56,ダ1400,重,**,1:34.2,1.5,**,8-8-6-5, ,40.6,488(-7), , ,メイショウギリシャ,1.2
2016/12/01,園田,曇,1,C3三, ,10,1,1,11.4,4,7,山田雄大,56,ダ1400,稍,**,1:35.5,2.3,**,9-9-8-8, ,42.1,495(0), , ,キンショーナデシコ, 
2016/11/15,園田,曇,2,C3二, ,10,7,7,11.8,4,8,山田雄大,56,ダ1400,重,**,1:35.7,1.8,**,6-6-6-7, ,41.5,495(-6), , ,テイケイカトレヤ, 
2016/11/01,園田,晴,2,C3一, ,10,8,10,7.8,4,6,山田雄大,56,ダ1400,良,**,1:34.4,1.4,**,7-7-6-5, ,41.2,501(-2), , ,マジックボックス, 
2016/10/19,園田,晴,3,C3一, ,10,2,2,19.7,7,6,山田雄大,56,ダ1400,良,**,1:34.2,1.8,**,9-9-9-9, ,41.5,503(+2), , ,ヒットマン, 
2016/10/06,園田,晴,2,C3一, ,10,6,6,8.8,3,8,山田雄大,56,ダ1400,重,**,1:32.5,1.1,**,7-6-3-4, ,41.0,501(+3), , ,ホクザンショコラ, 
2016/09/22,園田,曇,3,C3一, ,10,4,4,3.3,2,4,渡瀬和幸,55,ダ1400,重,**,1:31.1,0.3,**,4-4-3-3, ,39.7,498(+2), , ,タケマルユリヒメ,1.6
2016/09/07,園田,晴,6,C2二, ,9,2,2,3.9,2,5,吉村智洋,55,ダ1400,良,**,1:34.6,0.6,**,6-6-4-2, ,40.3,496(-5), , ,クインズフローリー,1.8
2016/08/17,園田,曇,6,C2二, ,10,8,9,7.1,3,6,杉浦健太,55,ダ1400,良,**,1:34.0,1.1,**,7-7-5-4, ,41.7,501(-4), , ,キングタイド, 
2016/07/21,園田,晴,6,C2二, ,10,5,5,11.4,3,6,笹田知宏,55,ダ1400,良,**,1:33.7,1.6,**,9-8-7-3, ,41.3,505(-5), , ,ヴァルディスーザ, 
2016/07/08,園田,雨,6,C2二, ,10,8,9,2.1,1,9,笹田知宏,55,ダ1400,稍,**,1:34.8,2.6,**,4-4-3-3, ,42.8,510(0), , ,ピッコラストレーガ, 
2016/06/29,園田,雨,4,3歳C1一, ,12,5,5,28.6,7,2,笹田知宏,55,ダ1400,重,**,1:30.0,0.0,**,8-8-6-3, ,38.5,510(+2), , ,セイヴァイタル,10.8
2016/06/09,園田,曇,5,3歳C1, ,12,6,7,8.4,4,3,笹田知宏,55,ダ1400,良,**,1:32.4,0.7,**,9-9-7-4, ,41.3,508(-7), , ,マアルクマアルク,5.4
2016/05/26,園田,曇,4,3歳C1, ,12,4,4,1.3,1,5,木村健,55,ダ1230,良,**,1:22.1,0.6,**,3-3-3-3, ,40.5,515(+17), , ,ビュンビュン,2.7
2016/04/24,2東京2,小雨,2,3歳未勝利,,16,1,1,9.2,4,10,石川裕紀,55,ダ1400,良,**,1:29.2,2.2,**,1-1,36.4-38.1,40.3,498(-6),, ,ヨクエロマンボ, 
2016/02/27,2中山1,晴,3,3歳未勝利,,16,2,4,15.6,5,9,三浦皇成,56,ダ1800,稍,**,1:58.3,2.3,**,1-1-1-1,37.4-40.1,42.4,504(+12),, ,サンホッブズ, 
2015/10/17,3新潟1,晴,2,2歳未勝利,,11,6,7, , ,取,吉田隼人,55,ダ1800,稍,**, , ,**, ,36.8-38.9, ,計不,, ,コパノビジン, 
2015/09/27,4中山7,曇,5,2歳新馬,,13,4,4,12.6,6,6,吉田隼人,54,芝2000,稍,**,2:06.4,0.9,**,1-1-1-1,39.7-35.0,35.9,492(0),, ,アメリカンヘブン, 
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/02/13,園田,晴,10,おいでんせぇ岡山!も, ,12,3,3,66.1,11,11,山田雄大,56,ダ1400,稍, ,1:34.3,2.0, ,7-7-8-11, ,40.9,480(+1), , ,スーパーノヴァ, 
2017/12/05,園田,晴,10,西宮えべっさんの酒特, ,12,3,3,54.9,9,11,広瀬航,56,ダ1230,良,**,1:22.4,2.8,**,8-6-6-6, ,41.4,479(+5), , ,トーホウハンター, 
2017/11/14,園田,曇,10,なら酪農農協特別B1, ,10,8,11,12.2,5,9,宮下康一,56,ダ1230,重,**,1:19.0,1.3,**,3-3-4-6, ,39.7,474(-3), , ,アサクサプライド, 
2017/11/01,園田,晴,11,兵庫ゴールドC, ,12,7,10,195.5,10,12,広瀬航,56,ダ1230,良,**,1:19.7,2.5,**,10-10-9-9, ,39.3,477(+7), , ,バズーカ, 
2017/10/13,園田,雨,10,B2, ,9,7,7,11.5,5,1,広瀬航,56,ダ1230,重,**,1:20.9,-0.1,**,1-1-1-1, ,38.0,470(-3), , ,(オカゲサマ),80.0
2017/09/13,園田,晴,9,レ・コードなまちにい, ,12,3,3,13.7,8,12,広瀬航,56,ダ1230,重,**,1:19.7,1.4,**,7-7-6-9, ,40.0,473(+1), , ,ゼラルダ, 
2017/09/01,園田,晴,9,ネクタリン賞B2, ,12,2,2,9.2,5,2,広瀬航,56,ダ1230,良,**,1:20.5,0.3,**,1-1-1-1, ,39.2,472(0), , ,ラストチャンスアリ,19.2
2017/08/16,園田,晴,9,B2, ,12,4,4,9.4,5,3,川原正一,56,ダ1230,重,**,1:19.4,0.1,**,4-4-1-2, ,38.4,472(0), , ,ナリタマクリス,9.6
2017/07/26,園田,晴,8,B2, ,11,4,4,35.6,8,3,川原正一,56,ダ1230,良,**,1:20.6,0.9,**,3-3-2-2, ,40.3,472(0), , ,エイシンヴィーヴォ,9.6
2017/07/05,園田,曇,9,B2, ,12,8,12,46.0,11,6,永島太郎,56,ダ1230,不,**,1:18.5,0.7,**,5-5-6-7, ,39.1,472(0), , ,レオベスト, 
2017/06/15,園田,晴,11,あじさい賞B2, ,12,3,3,38.8,8,8,川原正一,56,ダ1230,良,**,1:21.2,1.2,**,9-10-11-11, ,39.7,472(-2), , ,ゴールドアスール, 
2017/05/18,園田,晴,12,B2, ,12,3,3,16.5,9,9,永島太郎,56,ダ1230,良,**,1:21.1,1.7,**,7-6-7-7, ,40.6,474(+5), , ,オトコギ, 
2017/04/20,園田,曇,10,B1, ,12,8,12,234.3,12,9,永島太郎,56,ダ1230,稍,**,1:20.2,1.7,**,2-2-3-3, ,39.5,469(-1), , ,セイシュプリーム, 
2017/03/30,園田,晴,10,B1, ,11,4,4,109.1,10,10,永島太郎,56,ダ1230,良,**,1:22.0,2.1,**,7-6-6-7, ,41.1,470(-6), , ,セイシュプリーム, 
2017/02/03,園田,晴,10,節分特別B1, ,11,7,8,62.5,8,10,永島太郎,56,ダ1230,良,**,1:21.7,1.8,**,5-4-4-5, ,40.4,476(+2), , ,ハクユウカンベエ, 
2016/12/31,園田,晴,10,B1一, ,12,5,5,39.9,9,5,永島太郎,56,ダ1400,稍,**,1:30.7,0.7,**,2-2-2-3, ,39.4,474(-1), , ,サクラプリズム,4.8
2016/12/14,園田,曇,11,B1, ,12,6,7,43.8,8,7,大山真吾,56,ダ1230,不,**,1:18.7,1.0,**,7-9-11-11, ,38.5,475(+1), , ,アポロパレス, 
2016/11/29,園田,晴,11,近江米特別B1, ,12,4,4,31.6,8,6,大山真吾,56,ダ1230,稍,**,1:19.8,0.6,**,5-5-4-4, ,38.8,474(0), , ,コスモキーマン, 
2016/11/15,園田,曇,11,丹波焼特別B1, ,12,6,8,51.1,10,9,杉浦健太,56,ダ1400,重,**,1:33.5,2.5,**,8-8-8-10, ,42.1,474(0), , ,ポムショコラ, 
2016/10/27,園田,晴,9,ぱんぷきん賞B1, ,12,3,3,2.2,1,8,川原正一,56,ダ1230,稍,**,1:22.5,0.7,**,5-5-5-5, ,39.6,474(+3), , ,クラウドチェンバー, 
2016/10/14,園田,晴,8,第5回小牧太カップB, ,8,1,1,3.4,2,3,川原正一,56,ダ1230,良,**,1:20.3,0.1,**,4-4-4-4, ,38.5,471(+3), , ,スナークエンジェル,9.6
2016/09/21,園田,曇,9,B1, ,12,5,5,12.4,5,2,川原正一,56,ダ1230,重,**,1:17.8,0.0,**,2-2-2-4, ,37.9,468(-3), , ,スマイルヴィジット,19.2
2016/08/24,園田,晴,10,加東市制10周年記念, ,12,7,9,6.6,4,8,永島太郎,56,ダ1400,良,**,1:32.5,1.4,**,7-7-4-5, ,41.4,471(+5), , ,ウインハインズ, 
2016/07/29,園田,晴,11,だりあ賞B2, ,10,8,10,8.2,4,1,永島太郎,56,ダ1230,良,**,1:20.0,-0.7,**,3-3-3-1, ,38.4,466(-10), , ,(シャインメソッド),65.0
2016/07/15,園田,曇,9,B2, ,10,1,1,39.8,7,6,永島太郎,56,ダ1230,重,**,1:19.2,0.6,**,10-10-10-9, ,38.2,476(+8), , ,プレミールキャット, 
2016/06/23,園田,晴,9,グリーンチャンネルカ, ,12,4,4,64.0,9,9,川原正一,56,ダ1400,重,**,1:30.7,1.7,**,1-1-3-4, ,41.3,468(+4), , ,マイネルコンキスタ, 
2016/06/09,園田,曇,6,B1, ,7,4,4,10.0,5,6,永島太郎,56,ダ1230,良,**,1:21.6,1.2,**,7-7-5-5, ,39.6,464(+6), , ,カシノサクセス, 
2016/05/25,園田,曇,9,B1, ,9,7,7,143.4,8,9,永島太郎,56,ダ1400,良,**,1:32.2,1.8,**,6-6-5-7, ,41.0,458(+2), , ,カシノサクセス, 
2016/05/10,園田,雨,10,晴れらんまんおかやま, ,6,4,4,41.8,6,5,永島太郎,56,ダ1400,不,**,1:29.7,1.4,**,4-4-5-6, ,37.9,456(-5), , ,サンライズバード,4.8
2016/04/27,園田,曇,5,B1, ,7,2,2,58.1,6,5,永島太郎,56,ダ1230,良,**,1:22.3,1.3,**,5-5-6-5, ,40.5,461(+1), , ,タントタント,4.8
2016/04/12,園田,晴,10,春風特別B1, ,12,6,8,69.9,11,10,永島太郎,56,ダ1400,良,**,1:33.8,3.1,**,10-10-10-10, ,41.5,460(+1), , ,ウインゴスペル, 
2016/03/29,園田,曇,10,オッズパーク・ゴール, ,12,6,8,105.5,11,12,永島太郎,56,ダ1400,良,**,1:35.0,3.8,**,9-9-10-10, ,42.1,459(+3), , ,スイープアロー, 
2016/03/09,園田,雨,11,DASH柳津・福山駅, ,11,5,5,240.3,10,10,田野豊三,56,ダ1400,不,**,1:30.1,2.3,**,9-9-10-10, ,38.7,456(-3), , ,トーコーヴィーナス, 
2015/12/16,園田,曇,10,A2B1, ,8,7,7,62.6,7,7,大山真吾,57,ダ1230,重,**,1:20.3,0.8,**,6-7-8-8, ,37.3,459(-3), , ,エイシンアトラス, 
2015/11/25,園田,曇,9,胆振軽種馬農業協同組, ,12,2,2,22.4,7,6,和田竜二,56,ダ1400,稍,**,1:31.1,1.9,**,11-10-10-8, ,39.6,462(-1), , ,ダブルファンタジー, 
