日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2017/08/16,門別,曇,10,ヱビス華みやび特別, ,10,7,8,57.6,8,3,阪野学,54,ダ1200,稍,**,1:15.6,0.5,**,10-10, ,38.9,484(+4), , ,パドミニ,4.5
2017/08/02,門別,曇,10,新冠町ふるさと納税特, ,10,3,3,150.4,10,9,伊藤千尋,54,ダ1200,良,**,1:17.4,1.6,**,9-10, ,40.6,480(+2), , ,カゲカツ, 
2017/07/19,門別,曇,5,景勝様似八景日高耶馬, ,11,8,10,19.1,8,8,伊藤千尋,54,ダ1200,稍,**,1:17.8,1.4,**,10-10, ,40.5,478(+6), , ,アランスター, 
2017/07/05,門別,晴,7,3歳以上C3ー3C4, ,8,1,1,5.3,2,7,阪野学,54,ダ1000,稍,**,1:02.9,2.1,**,5-6, ,38.2,472(-6), , ,アースヴィヴィアナ, 
2017/06/22,門別,曇,7,「AIRDOBiz」, ,10,7,7,9.5,3,1,阪野学,54,ダ1000,不,**,1:01.2,-0.1,**,5-6, ,36.9,478(+6), , ,(アースヴィヴィアナ),20.0
2017/06/07,門別,曇,10,黒百合賞, ,11,7,8,13.7,5,7,阪野学,54,ダ1200,稍,**,1:15.3,1.2,**,5-5, ,38.7,472(+6), , ,ヒロノストロング, 
2017/05/24,門別,曇,9,楽天競馬10周年記念, ,11,3,3,7.0,5,9,服部茂史,54,ダ1200,良,**,1:16.8,1.2,**,3-3, ,39.7,466(-14), , ,マッテンタルト, 
2017/05/10,門別,雨,9,3歳以上C4ー2, ,10,8,9,6.5,3,3,伊藤千尋,54,ダ1200,良,**,1:15.4,0.2,**,3-3, ,39.7,480(+6), , ,ゲンパチヨシツネ,3.0
2017/04/25,門別,雨,3,樹海ロード日高賞, ,8,1,1,1.2,1,1,岩橋勇二,54,ダ1000,良,**,1:02.4,-0.6,**,2-2, ,38.3,474(-2), , ,(パラノキセキ),20.0
2017/04/18,門別,曇,2,3歳以上C4ー3, ,7,5,5,3.2,2,3,阪野学,54,ダ1200,稍,**,1:16.5,0.3,**,1-1, ,40.6,476(-2), , ,クリスタルテーラー,3.0
2017/01/07,水沢,曇,3,C2七組, ,9,5,5,4.0,3,1,山本政聡,54,ダ1400,不,**,1:32.5,-0.2,**,4-8-5-3, ,40.3,478(+3), , ,(トウショウジルバ),10.0
2016/12/26,水沢,晴,4,C2七組, ,8,1,1,7.6,3,3,山本政聡,54,ダ1400,不,**,1:31.3,1.1,**,1-1-1-3, ,40.5,475(0), , ,キセキノヒーロー,1.0
2016/12/18,水沢,晴,2,一般戦C2三組, ,8,7,7,1.9,1,2,山本政聡,54,ダ1300,不,**,1:24.4,0.5,**,2-3-1-2, ,39.8,475(-1), , ,モンサンカーラ,2.0
2016/12/11,水沢,小雪,5,C2七組, ,10,7,8,7.7,3,6,山本政聡,54,ダ1400,不,**,1:33.3,1.2,**,2-2-3-6, ,41.7,476(-3), , ,ロカビリー, 
2016/11/27,水沢,曇,5,C2六組, ,8,5,5,7.5,3,3,山本政聡,54,ダ1400,重,**,1:33.5,1.3,**,1-1-1-2, ,42.6,479(-6), , ,ヴィグラスムーヴ,1.0
2016/11/13,水沢,晴,5,C2五組, ,8,2,2,3.9,3,3,山本政聡,54,ダ1400,不,**,1:29.2,0.4,**,1-1-1-3, ,39.9,485(+1), , ,ゴールドジャイアン,1.0
2016/10/20,門別,曇,9,JAむかわ笑顔賞, ,8,4,4,7.3,4,4,伊藤千尋,54,ダ1000,稍,**,1:03.3,0.2,**,1-1, ,38.4,484(0), , ,サクラレグルス,2.0
2016/10/06,門別,曇,8,3歳以上C4ー3, ,9,8,9,23.8,6,2,桑村真明,54,ダ1000,不,**,1:00.8,0.0,**,1-1, ,36.9,484(+6), , ,ワタシニマカセテ,4.0
2016/09/22,門別,曇,4,走れ!ホッカイドウ競, ,7,3,3,2.4,2,6,岩橋勇二,54,ダ1000,良,**,1:04.0,0.5,**,5-5, ,39.1,478(+2), , ,ピンナップガール, 
2016/09/13,門別,曇,8,別海町産業祭賞, ,10,2,2,24.0,5,8,服部茂史,54,ダ1700,稍,**,1:54.1,2.3,**,1-1-1-3, ,41.7,476(0), , ,パルトネルラーフ, 
2016/09/08,門別,曇,6,3歳以上C4ー3, ,9,1,1,7.9,4,2,伊藤千尋,54,ダ1000,重,**,1:01.5,0.3,**,4-3, ,37.5,476(+2), , ,ヴェニット,4.0
2016/08/23,門別,晴,5,3歳以上C4ー4, ,8,4,4,5.2,3,3,阪野学,54,ダ1600,重,**,1:44.4,0.9,**,4-4-2-1, ,42.2,474(-2), , ,マキシマムブレイク,3.0
2016/08/09,門別,晴,8,ヱビスマイスター賞, ,10,2,2,9.3,5,3,阪野学,54,ダ1000,稍,**,1:02.3,0.7,**,4-5, ,37.7,476(-2), , ,ナリユキマカセ,3.0
2016/07/27,門別,雨,8,3歳以上C4ー5, ,9,5,5,15.5,6,3,阪野学,54,ダ1000,重,**,1:01.0,0.2,**,2-2, ,37.5,478(-2), , ,サダムヤマビコ,3.0
2016/07/12,門別,晴,6,3歳以上C4ー5, ,8,2,2,7.6,4,5,服部茂史,54,ダ1000,良,**,1:03.8,1.1,**,5-5, ,37.8,480(-2), , ,エレーヌワンダー,1.0
2016/06/28,門別,晴,6,3歳以上C4ー4, ,9,6,6,19.3,7,3,服部茂史,54,ダ1000,良,**,1:01.9,0.2,**,2-2, ,37.9,482(+4), , ,カグラハヤテ,3.0
2016/06/15,門別,晴,8,3歳以上C4ー5, ,7,5,5,3.6,2,4,阪野学,54,ダ1000,良,**,1:03.4,0.7,**,4-4, ,38.4,478(0), , ,アースハーン,2.0
2016/06/01,門別,雨,3,平取町芽生すずらん群, ,12,8,11,6.1,5,3,阪野学,54,ダ1200,重,**,1:15.5,1.5,**,2-2, ,39.0,478(+2), , ,マグナムバローズ,3.0
2016/05/19,門別,晴,7,3歳以上C4ー4, ,9,6,6,76.8,6,5,伊藤千尋,54,ダ1200,良,**,1:16.1,2.2,**,2-2, ,39.9,476(+4), , ,シュルーバック,1.0
2016/05/03,門別,晴,3,3歳以上C4ー4, ,9,2,2,60.2,8,7,伊藤千尋,54,ダ1200,良,**,1:18.5,3.3,**,1-1, ,42.4,472(-8), , ,キタサンシャドー, 
2016/04/20,門別,晴,1,3歳以上C4ー4, ,6,2,2,5.1,3,4,阪野学,54,ダ1200,良,**,1:18.5,1.5,**,1-1, ,42.3,480(+20), , ,ラフレシア,2.0
2015/12/20,5中山6,晴,1,2歳未勝利,,16,6,12,213.6,14,12,的場勇人,54,ダ1200,良,**,1:15.1,1.7,**,13-14,34.9-38.5,38.9,460(-2),, ,アートラヴァー, 
2015/09/05,2新潟11,晴,1,2歳未勝利,,15,7,12,160.7,13,13,的場勇人,54,ダ1800,重,**,2:01.1,5.1,**,2-2-6-9,37.2-38.9,43.1,462(+6),, ,ナンヨーファミユ, 
2015/08/15,2新潟5,曇,5,2歳新馬,,13,3,3,185.0,12,12,吉田隼人,54,芝1800,良,**,1:53.5,1.8,**,10-9,37.7-33.5,34.5,456(0),,,レプランシュ, 
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/02/02,名古屋,晴,2,C6組, ,9,8,8,10.7,4,4,柿原翔,54,ダ1400,重,**,1:33.3,1.3,**,3-3-3, ,41.0,503(-4), , ,ティーズアムール,1.2
2017/12/26,金沢,雨,4,C18, ,9,8,8,1.9,1,3,中島龍也,54,ダ1400,不,**,1:33.8,1.7,**,1-2-3-3, ,40.3,507(+17), , ,ミヤギノセンス,2.6
2017/11/12,水沢,曇,2,C2九組, ,8,5,5,2.9,2,1,山本政聡,54,ダ1300,稍,**,1:24.8,0.0,**,2-2-2-2, ,39.4,490(-11), , ,(クリノイサベル),20.0
2017/10/29,盛岡,雨,2,C2八組, ,8,7,7,5.8,3,5,山本政聡,54,ダ1200,稍,**,1:14.4,0.9,**,3-3, ,38.3,501(+8), , ,ソードヴァルキリー,0.6
2017/10/14,盛岡,曇,7,C2十組, ,8,3,3,12.1,3,3,山本政聡,54,ダ1200,稍,**,1:13.7,1.2,**,3-3, ,37.2,493(+1), , ,スミトアンドチャー,2.0
2017/10/01,盛岡,晴,1,C2十組, ,10,4,4,20.2,4,3,村上忍,54,ダ1200,重,**,1:12.9,0.9,**,4-4, ,37.3,492(+10), , ,エルミニョンヌ,2.0
2017/09/16,盛岡,曇,6,C2, ,10,4,4,47.7,6,7,高松亮,54,芝1600,良,**,1:40.6,1.8,**,8-8, ,36.8,482(+2), , ,マイネルハドソン, 
2017/08/20,水沢,曇,7,C2十二組, ,7,5,5,5.0,3,4,山本政聡,54,ダ1300,稍,**,1:26.1,2.1,**,2-2-4-4, ,41.5,480(0), , ,ドラゴンボート,1.4
2017/08/08,盛岡,曇,7,十和田駒街道賞, ,7,6,6,8.2,4,5,山本政聡,54,ダ1400,良,**,1:29.4,1.2,**,6-6, ,38.1,計不, , ,メイショウサギリ,0.9
2017/07/16,盛岡,小雨,10,横手市滝ノ沢賞, ,10,4,4,5.0,3,6,山本政聡,54,ダ1400,不,**,1:26.8,1.3,**,8-5, ,37.9,493(+2), , ,ペイシャパッチ, 
2017/06/19,水沢,曇,3,3歳C2二組, ,9,4,4,1.3,1,1,山本政聡,54,ダ1300,良,**,1:25.9,-0.1,**,1-1-2-1, ,40.6,491(-6), , ,(ブライティアセンス),26.0
2017/06/05,盛岡,小雨,1,3歳C2三組, ,10,7,7,1.5,1,2,山本政聡,54,ダ1200,不,**,1:14.3,0.2,**,1-1, ,37.7,497(+13), , ,プロヴェルビオ,5.2
2017/04/30,1新潟2,晴,2,3歳未勝利,,15,5,8,72.2,11,13,嶋田純次,54,ダ1200,良,**,1:15.5,2.2,**,5-5,35.2-38.1,39.9,484(+6),, ,ヘルディン, 
2017/04/16,1福島4,晴,1,3歳未勝利,,16,8,16,15.1,7,8,勝浦正樹,54,ダ1150,良,**,1:12.3,0.9,**,10-9,32.7-38.7,38.5,478(-4),, ,メーティス, 
2017/03/05,2中山4,晴,2,3歳未勝利,,16,6,12,38.9,8,6,勝浦正樹,54,ダ1200,稍,**,1:14.0,1.5,**,1-1,34.8-37.7,39.2,482(+4),, ,アシャカダイキ, 
2016/11/27,5東京8,曇,1,2歳未勝利,,17,5,9,324.1,17,15,丹内祐次,54,芝1400,良,**,1:24.8,2.0,**,9-8,35.4-35.4,36.8,478(-2),, ,トリリオネア, 
2016/07/23,2福島7,曇,5,2歳新馬,,15,3,5,9.8,3,13,木幡巧也,51,芝1800,良,**,1:54.7,1.5,**,2-2-2-2,37.9-35.7,37.1,480(0),, ,ペイドメルヴェイユ, 
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2006/05/20,高知,晴,1,3歳3, ,6,2,2,9.6,3,6,鷹野宏史,53,ダ1300,不, ,1:32.2,4.6, ,6-6-6-6, , ,440(+10), , ,ビッグアラジン, 
2006/05/07,高知,雨,3,3歳2, ,9,3,3,22.9,5,9,鷹野宏史,53,ダ1300,不, ,1:31.7,4.8, ,9-9-9-9, , ,430(+8), , ,モズセレブ, 
2006/04/15,1福島5,晴,6,3歳未勝利,,16,6,11,612.8,16,16,吉田隼人,52,芝1200,良,**,1:16.0,5.8,**,16-16,34.0-36.2,39.2,422(-22),, ,カルストントップオ, 
2006/03/26,3中山2,曇,1,3歳未勝利,,16,6,11,296.8,14,16,郷原洋司,54,ダ1200,稍,**,1:17.0,3.5,**,15-16,35.1-38.4,40.1,444(0),,,ミンナシアワセ, 
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2017/06/12,川崎,晴,11,岩清水特別, ,10,2,2,8.5,3,8,森泰斗,56,ダ1600,良,**,1:47.0,1.7,**,5-4-7-5,37.1-41.4,42.3,542(+13), , ,キネオアレグロ, 
2017/05/18,川崎,曇,12,薄暑特別, ,13,4,4,5.8,4,4,瀧川寿希,56,ダ1500,重,**,1:38.1,0.7,**,6-6-6-7,29.5-41.7,41.5,529(+7), , ,メイショウザイル,25.5
2017/04/26,浦和,曇,8,さいたまの商店街でお, ,11,6,7,7.1,4,4,瀧川寿希,56,ダ1600,良,**,1:45.1,0.7,**,5-5-4-4,36.7-41.4,41.2,522(-10), , ,ティーメロー,16.5
2017/04/07,川崎,晴,9,稲村亜美さんイメージ, ,10,1,1,1.7,1,7,瀧川寿希,56,ダ1500,稍,**,1:39.6,2.5,**,1-1-2-1,29.4-42.2,44.7,532(+3), , ,コウギョウセット, 
2017/03/29,浦和,晴,8,日光街道幸手宿賞, ,12,6,8,1.5,1,3,森泰斗,56,ダ1400,稍,**,1:31.4,1.2,**,3-4-3-3,38.4-38.7,39.5,529(-13), , ,エドノマツカゼ,18.7
2017/02/27,川崎,曇,8,2017年小橋康央メ, ,12,8,12,1.8,1,4,瀧川寿希,56,ダ1400,良,**,1:32.5,0.5,**,2-1-2-1,39.0-40.5,40.9,542(0), , ,キタサンツバキ,12.0
2017/02/03,川崎,晴,6,ありがとう37年!清, ,12,7,10,1.7,1,1,瀧川寿希,56,ダ1400,良,**,1:31.4,-0.6,**,2-2-1-1,39.2-40.3,40.1,542(+9), , ,(サグラダファミリア),100.0
2017/01/03,川崎,晴,5,C3八　九十, ,11,1,1,1.3,1,1,瀧川寿希,56,ダ1500,良,**,1:37.5,-0.4,**,1-1-1-1,30.8-40.8,40.8,533(-4), , ,(メイショウザイル),80.0
2016/12/15,川崎,晴,2,3歳6　イ, ,11,2,2,3.5,2,2,瀧川寿希,56,ダ1400,不,**,1:32.8,1.0,**,1-1-1-1,39.8-39.9,40.9,537(+3), , ,パルトネルラーフ,30.0
2016/10/24,盛岡,曇,4,C2二組, ,9,7,7,1.2,1,1,山本政聡,56,ダ1400,良,**,1:28.6,-0.7,**,1-1, ,39.2,534(+4), , ,(ブラウンヴィーヴォ),10.0
2016/10/09,盛岡,曇,7,北三陸高校賞, ,6,5,5,1.0,1,1,山本聡哉,56,ダ1400,不,**,1:28.0,-1.6,**,1-1, ,37.6,530(+3), , ,(エミタン),10.0
2016/09/25,盛岡,晴,3,希望郷いわて国体開催, ,8,3,3,1.6,1,1,山本政聡,56,ダ1400,良,**,1:26.1,-0.2,**,1-1, ,38.1,527(+8), , ,(コトブキエース),10.0
2016/09/11,水沢,曇,3,C2十組, ,7,7,7,1.2,1,2,山本政聡,56,ダ1300,稍,**,1:23.5,0.1,**,4-2-2-1, ,38.9,519(-4), , ,シンキングカミユ,2.0
2016/08/21,水沢,晴,6,房住山賞, ,8,7,7,1.0,1,1,山本政聡,56,ダ1300,稍,**,1:22.5,-1.5,**,1-1-1-1, ,39.2,523(-7), , ,(ユーテルミー),10.0
2016/08/01,盛岡,曇,2,3歳C2四組, ,10,5,5,1.9,1,1,山本聡哉,56,ダ1200,良,**,1:12.7,-0.7,**,3-2, ,37.4,530(+6), , ,(タイセイフーガ),16.0
2016/06/18,3東京5,晴,3,3歳未勝利,,16,3,5,301.6,12,10,西田雄一,56,ダ1400,稍,**,1:27.4,2.2,**,3-3,34.7-38.6,40.4,524(+18),, ,フラマブル, 
2016/05/15,2東京8,晴,2,3歳未勝利,,16,6,12,186.7,10,10,江田照男,56,ダ1400,良,**,1:28.3,2.3,**,3-4,35.2-38.3,40.1,506(-12),, ,サトノスピードオー, 
2016/01/23,1中京3,曇,2,3歳未勝利,,16,5,9,39.8,12,16,幸英明,56,ダ1400,稍,**,1:29.8,3.1,**,3-4,34.9-39.6,42.3,518(+8),, ,ビリケンラッシュ, 
2015/12/19,5中山5,晴,3,2歳未勝利,,16,6,12,92.9,13,16,吉田豊,55,ダ1800,良,**,2:01.0,4.7,**,2-2-2-8,37.1-40.5,45.1,510(-2),, ,アオイプリンス, 
2015/09/12,4中山1,晴,1,2歳未勝利,,16,5,10,14.2,3,8,内田博幸,54,ダ1200,稍,**,1:13.5,1.6,**,5-5,34.0-37.9,39.1,512(+8),, ,キーロフ, 
2015/08/23,2新潟8,晴,1,2歳未勝利,,18,8,16,262.5,14,6,木幡初広,54,芝1400,良,**,1:22.9,1.0,**,10-10,33.9-36.1,36.2,504(0),, ,ショウナンライズ, 
2015/08/08,2新潟3,晴,5,2歳新馬,,16,1,1,211.0,11,12,木幡初広,54,芝1600,良,**,1:37.7,2.0,**,4-3,36.8-33.9,35.5,504(0),,,ウインミレーユ, 
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2016/11/08,金沢,曇,6,金沢きもの小町特別, ,8,7,7,43.3,6,8,服部大地,54,ダ1500,重,**,1:44.3,3.1,**,5-7-7-7, ,42.2,432(0), , ,アレグロイモン, 
2016/10/25,金沢,曇,6,河北潟ふれあいフェス, ,11,2,2,398.8,11,7,堀場裕充,54,ダ1400,良,**,1:34.4,3.3,**,9-8-8-8, ,39.5,432(-3), , ,ゴールドバリオス, 
2016/10/11,金沢,曇,4,C24, ,11,7,8,72.7,5,10,堀場裕充,54,ダ1500,稍,**,1:42.0,3.2,**,6-6-7-8, ,41.6,435(+2), , ,ショウナンアイリス, 
2016/09/27,金沢,晴,5,C23, ,11,8,10,74.2,9,6,堀場裕充,54,ダ1500,良,**,1:42.3,2.0,**,6-6-6-6, ,41.1,433(+6), , ,アポロゴールド, 
2016/09/13,金沢,曇,3,3歳B　3, ,11,5,5,457.4,11,8,鈴木太一,54,ダ1500,不,**,1:43.1,3.4,**,11-11-11-9, ,41.7,427(0), , ,ジェイケイウィン, 
2016/09/06,金沢,曇,4,3B二走ー2, ,9,8,8,200.9,9,7,中島龍也,54,ダ1400,稍,**,1:34.7,2.8,**,9-9-9-9, ,40.4,427(-1), , ,ホッコースイセイ, 
2016/08/30,金沢,曇,6,3Bー1, ,10,8,11,29.8,6,8,中島龍也,54,ダ1500,不,**,1:41.7,3.4,**,5-7-6-6, ,42.3,428(-3), , ,ウイントリオンフ, 
2016/08/16,金沢,晴,6,3Bー1, ,9,2,2,67.1,8,6,中島龍也,54,ダ1400,稍,**,1:36.1,2.5,**,8-8-7-8, ,42.4,431(0), , ,ウイングリニッジ, 
2016/08/02,金沢,晴,5,3Aー3, ,12,5,6,208.8,10,10,中島龍也,54,ダ1500,良,**,1:43.1,2.6,**,10-10-10-10, ,41.4,431(+3), , ,ノボラッシェ, 
2016/07/19,金沢,晴,7,3Aー3, ,12,1,1,220.1,10,10,中島龍也,54,ダ1400,良,**,1:35.8,2.9,**,12-12-12-11, ,40.3,428(-1), , ,エエカゲンニセイジ, 
2016/07/12,金沢,曇,5,3B二走ー2, ,7,6,6,15.9,4,3,中島龍也,54,ダ1400,良,**,1:35.1,1.1,**,6-6-6-4, ,39.0,429(-2), , ,バルバムーシュ,1.8
2016/07/05,金沢,曇,6,3Bー1, ,10,7,8,114.0,9,9,堀場裕充,54,ダ1300,不,**,1:27.6,2.4,**,4-6-9-9, ,39.1,431(+3), , ,トミケンアールト, 
2016/06/19,金沢,曇,11,河北門C, ,9,5,5,25.2,6,9,鈴木太一,54,ダ1500,良,**,1:41.4,2.0,**,7-7-8-9, ,40.9,428(+3), , ,ジュエリーハンター, 
2016/06/07,金沢,曇,8,熊本地震被災地復興祈, ,9,7,7,54.4,6,5,鈴木太一,54,ダ1500,良,**,1:42.4,2.3,**,3-3-3-5, ,41.8,425(-1), , ,スガノラッシュ,1.0
2016/05/31,金沢,晴,3,3B二走ー2, ,8,1,1,5.4,2,2,中島龍也,54,ダ1400,稍,**,1:35.6,0.9,**,4-4-5-3, ,39.7,426(+4), , ,グラーティア,4.0
2016/05/24,金沢,晴,5,3Bー1, ,11,6,6,17.9,6,2,中島龍也,54,ダ1500,良,**,1:40.6,0.0,**,5-5-5-3, ,40.9,422(-1), , ,ウインプリマ,4.0
2016/05/17,金沢,曇,4,3B二走ー1, ,9,3,3,59.7,6,4,中島龍也,54,ダ1400,不,**,1:34.9,1.2,**,4-6-7-4, ,39.9,423(0), , ,キュティリー,1.4
2016/05/10,金沢,曇,6,3歳B　1, ,11,4,4,11.5,4,5,中島龍也,54,ダ1400,良,**,1:35.4,1.4,**,4-4-4-4, ,40.8,423(-7), , ,キンノオウカン,0.8
2016/04/26,金沢,晴,11,サンケイスポーツ杯石, ,10,1,1,143.9,10,5,中島龍也,54,ダ1400,良,**,1:34.6,1.9,**,7-8-6-6, ,39.9,430(+4), , ,ブライトエンプレス,4.0
2016/04/19,金沢,晴,3,3B二走ー1, ,10,8,11,11.3,4,4,田知弘久,54,ダ1400,良,**,1:36.4,1.5,**,1-2-4-4, ,41.6,426(+4), , ,シグラップマリア,1.4
2016/04/12,金沢,晴,5,3Aー3, ,6,1,1,46.4,6,5,米倉知,54,ダ1500,稍,**,1:44.4,2.5,**,6-6-6-6, ,41.9,422(0), , ,アッパーデック,1.0
2016/04/01,金沢,晴,7,3歳A　3, ,10,8,10,70.0,9,7,米倉知,54,ダ1500,良,**,1:43.8,2.1,**,6-7-9-9, ,41.7,422(-1), , ,クインズマーズ, 
2016/03/20,金沢,曇,4,石丸克文50周年記念, ,9,7,7,12.9,4,2,米倉知,54,ダ1500,不,**,1:44.7,2.5,**,4-4-2-2, ,42.3,423(-13), , ,ポルカ,5.0
2016/02/29,名古屋,曇,3,サラ3歳4組, ,10,3,3,146.8,8,6,米倉知,54,ダ1400,稍,**,1:36.5,3.5,**,9-7-10, ,43.0,436(+2), , ,マイネルブルローネ, 
2016/02/17,名古屋,晴,2,サラ3歳4組, ,8,6,6,44.0,5,4,米倉知,54,ダ1400,稍,**,1:35.6,2.8,**,8-8-6, ,42.3,434(+2), , ,マイネルアクティヴ,1.2
2016/02/10,笠松,晴,2,サラ系3歳3組, ,7,4,4,61.9,7,4,米倉知,54,ダ1400,重,**,1:33.7,1.7,**,6-5-5, ,40.9,432(-7), , ,イナーセレニティ, 
2016/02/02,名古屋,晴,4,サラ3歳2組, ,9,4,4,82.7,8,7,米倉知,54,ダ1400,稍,**,1:35.5,2.4,**,9-9-9, ,41.5,439(+12), , ,ゴールドウェザー, 
2016/01/18,名古屋,雨,2,サラ3歳2組, ,9,4,4,27.3,7,7,米倉知,54,ダ1400,重,**,1:36.3,1.9,**,9-8-8, ,41.2,427(-3), , ,スーパーラッド, 
2015/12/22,金沢,曇,1,水仙賞, ,11,6,6,50.0,7,5,米倉知,54,ダ1400,不,**,1:32.6,0.9,**,9-9-8-7, ,38.4,430(-2), , ,フブキリンカ,1.6
2015/12/15,金沢,雨,10,選抜あての木賞, ,11,8,10,42.8,8,7,堀場裕充,54,ダ1500,重,**,1:40.5,2.7,**,9-8-7-8, ,40.7,432(+5), , ,エスポールエテルネ, 
2015/12/01,金沢,晴,8,プリムラ賞, ,9,4,4,9.9,5,1,米倉知,54,ダ1500,不,**,1:40.5,-0.1,**,5-5-5-4, ,39.9,427(-1), , ,(エレスペール),40.0
2015/11/17,金沢,雨,3,枇杷賞, ,10,7,7,78.5,6,5,米倉知,54,ダ1400,重,**,1:33.9,1.4,**,10-10-10-7, ,39.4,428(-5), , ,エスプリ,1.6
2015/11/03,金沢,晴,2,柊賞, ,8,1,1,60.0,5,6,中島龍也,54,ダ1500,不,**,1:40.6,1.8,**,8-8-7-5, ,40.8,433(0), , ,ワンダーローズ, 
2015/10/20,金沢,晴,1,山茶花賞, ,10,1,1,150.4,10,5,米倉知,54,ダ1400,良,**,1:33.8,0.8,**,9-9-7-6, ,40.0,433(-4), , ,バジガクミワチャン,1.6
2015/10/06,金沢,晴,3,2ー2, ,8,7,7,39.0,8,7,中島龍也,54,ダ1500,良,**,1:44.5,3.2,**,1-3-1-4, ,43.9,437(+3), , ,キュティリー, 
2015/09/20,金沢,晴,2,2ー2, ,6,3,3,84.1,6,5,中島龍也,54,ダ1500,稍,**,1:42.4,2.3,**,3-3-3-3, ,42.8,434(-2), , ,バジガクスペラーレ,1.6
2015/09/06,金沢,雨,10,選抜くろゆり賞, ,11,7,8,107.7,11,10,堀場裕充,54,ダ1400,不,**,1:36.4,3.0,**,10-11-11-10, ,41.5,436(-1), , ,ウインドワルツ, 
2015/08/25,金沢,雨,3,2歳2, ,6,5,5,26.6,5,6,堀場裕充,54,ダ1500,良,**,1:43.8,3.5,**,6-6-6-6, ,41.9,437(-1), , ,ビューティ, 
2015/08/11,金沢,曇,2,2ー2, ,6,5,5,5.1,3,5,堀場裕充,54,ダ1400,良,**,1:38.8,4.0,**,3-3-4-5, ,45.9,438(+8), , ,シグラップマリア,1.6
