日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2017/01/25,大井,晴,2,C3六　七, ,14,5,8,69.7,11,12,早田功駿,56,ダ1600,良,**,1:47.7,1.6,**,13-13-13-14,38.0-42.2,42.5,465(+1), , ,ウィクトルマルテ, 
2016/12/29,大井,晴,2,ポインセチア特別競走, ,13,7,10,105.6,10,6,早田功駿,56,ダ1600,重,**,1:46.5,1.4,**,13-11-10-10,39.2-40.3,40.9,464(+8), , ,フォースマジュール, 
2016/12/01,大井,晴,2,3歳　155万, ,14,7,12,132.4,11,9,早田功駿,56,ダ1500,不,**,1:41.2,3.2,**,13-9-11-11,32.1-40.6,42.6,456(-2), , ,オリンピアスカイ, 
2016/11/17,大井,晴,4,3歳　155万, ,12,5,6,310.3,12,7,早田功駿,56,ダ1500,重,**,1:40.2,1.8,**,9-10-9-9,33.3-39.4,40.5,458(+2), , ,ソナータ, 
2016/10/26,大井,晴,3,3歳　170万, ,12,7,10,103.1,10,12,早田功駿,56,ダ1200,良,**,1:17.5,2.9,**,12-12,36.6-38.0,39.7,456(+6), , ,デルマブンザエモン, 
2016/09/20,大井,雨,4,3歳　150万, ,10,8,10,61.1,9,5,早田功駿,56,ダ1200,不,**,1:17.0,1.1,**,8-8,36.3-39.6,39.6,450(+3), , ,ペンドラゴン,13.0
2016/08/30,大井,曇,6,3歳　100万, ,11,8,10,15.0,7,3,早田功駿,56,ダ1600,不,**,1:48.0,1.2,**,10-10-10-10,38.8-41.9,41.5,447(+7), , ,ラヴヒロイン,37.5
2016/07/31,大井,晴,5,週刊ギャロップ賞, ,9,1,1,34.7,9,8,達城龍次,56,ダ1200,良,**,1:17.1,2.2,**,8-8,35.8-39.1,39.9,440(-3), , ,ミータイム, 
2016/07/11,大井,晴,2,3歳　100万, ,14,5,7,183.9,14,11,千田洋,56,ダ1200,稍,**,1:17.1,1.7,**,11-11,36.9-38.5,39.1,443(0), , ,キモンノトモエ, 
2016/06/07,大井,曇,5,3歳　145万, ,10,1,1,55.6,8,10,坂井英光,56,ダ1200,良,**,1:18.4,3.3,**,10-10,36.2-38.9,40.1,443(+3), , ,バナナボーイ, 
2016/05/18,大井,晴,4,3歳　150万, ,12,7,10,135.6,12,11,坂井英光,56,ダ1600,不,**,1:50.4,4.1,**,10-11-11-12,38.6-42.2,44.7,440(-4), , ,ショウナンサクセス, 
2016/04/19,大井,晴,5,3歳　135万, ,11,4,4,80.1,10,10,坂井英光,56,ダ1500,良,**,1:41.5,2.2,**,7-6-9-8,33.0-39.6,40.9,444(0), , ,ホワイトシャドウ, 
2016/04/05,大井,曇,4,3歳　115万, ,13,2,2,86.9,12,8,坂井英光,56,ダ1500,重,**,1:41.5,1.8,**,7-7-6-6,33.1-40.8,42.2,444(-3), , ,スビール, 
2016/03/17,大井,晴,2,3歳　140万, ,11,5,5,103.2,11,9,坂井英光,56,ダ1500,重,**,1:42.0,4.0,**,6-7-9-9,31.6-40.9,44.0,447(-4), , ,シナバー, 
2016/02/24,大井,曇,3,3歳　130万, ,13,5,7,128.3,11,10,坂井英光,56,ダ1200,重,**,1:18.3,3.7,**,9-9,36.2-38.4,40.6,451(0), , ,クリルカレント, 
2016/02/11,大井,晴,2,3歳　135万, ,12,4,4,86.8,11,10,千田洋,56,ダ1500,良,**,1:41.3,2.2,**,7-7-10-10,33.1-40.8,41.3,451(0), , ,マロンリープ, 
2016/01/11,大井,曇,4,3歳　60万, ,13,7,10,37.9,10,2,千田洋,56,ダ1500,良,**,1:40.9,0.2,**,2-2-2-2,33.5-40.2,40.2,451(0), , ,ナンバーナイン,45.5
2015/12/25,大井,晴,2,2歳　80万, ,13,2,2,51.3,10,7,柏木健宏,55,ダ1200,稍,**,1:17.6,1.8,**,8-8,36.8-39.0,40.0,451(+6), , ,オーズ, 
2015/11/24,大井,晴,1,2歳　80万, ,13,6,9,130.2,13,12,高野誠毅,55,ダ1200,重,**,1:18.3,3.8,**,10-12,36.1-38.4,40.3,445(-2), , ,スピーティーズ, 
2015/11/02,大井,曇,2,2歳　70万, ,13,6,8,65.8,9,8,柏木健宏,55,ダ1400,不,**,1:34.4,2.9,**,6-8-10,38.2-40.3,42.4,447(+5), , ,ノースマジカル, 
2015/10/12,大井,晴,3,2歳　55万, ,11,5,5,69.2,10,4,柏木健宏,55,ダ1200,稍,**,1:17.3,1.5,**,7-9,35.7-40.1,39.5,442(-3), , ,ディアピース,25.5
2015/09/28,大井,晴,2,2歳　35万, ,7,4,4,14.6,5,7,柏木健宏,54,ダ1400,重,**,1:34.9,3.7,**,2-3-4,36.9-41.6,44.7,445(+5), , ,ルチア, 
2015/09/17,大井,雨,2,2歳　55万, ,13,8,13,28.6,8,6,柏木健宏,54,ダ1200,不,**,1:19.1,1.5,**,4-4,36.8-40.8,41.7,440(-3), , ,サブノカガヤキ, 
2015/08/11,大井,晴,1,2歳　80万, ,8,2,2,23.2,6,7,高野誠毅,54,ダ1000,稍,**,1:04.2,1.6,**,5-5,37.0-38.1,39.2,443(+5), , ,ディスタントモモ, 
2015/07/29,大井,曇,1,2歳　30万, ,6,1,1,6.2,4,4,高野誠毅,54,ダ1000,良,**,1:04.3,0.5,**,5-4,37.6-39.2,39.1,438(-10), , ,フジマサドリーム,25.5
2015/07/10,大井,晴,1,2歳　新馬(新馬), ,10,6,6,111.8,9,6,東川公則,54,ダ1000,不,**,1:04.1,1.9,**,6-6,36.4-38.5,39.3,448(0), , ,ミライグリーン, 
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/01/24,大井,晴,4,C3七　八, ,16,8,15,136.6,13,11,早田秀治,56,ダ1500,不,**,1:38.8,2.8,**,16-16-16-16,32.2-39.2,39.4,440(+2), , ,テギル, 
2017/12/26,大井,晴,4,C3三　四, ,13,8,12,121.3,13,9,赤嶺亮,56,ダ1200,稍,**,1:17.0,1.2,**,12-11,37.4-38.4,38.5,438(+2), , ,メガゼウス, 
2017/11/29,大井,晴,1,C3三　四, ,13,7,11,156.6,12,12,赤嶺亮,56,ダ1500,稍,**,1:40.4,0.9,**,6-6-5-5,32.6-41.6,42.0,436(+5), , ,デルマタスケ, 
2017/11/14,大井,雨,3,C3四　五, ,11,8,11,92.9,11,9,赤嶺亮,56,ダ1600,稍,**,1:47.8,2.2,**,7-7-7-8,39.3-41.1,42.5,431(-4), , ,フジブルースター, 
2017/10/31,大井,曇,6,せたがや馬術2020, ,16,5,10,325.1,16,13,赤嶺亮,56,ダ1200,重,**,1:17.4,1.9,**,15-15,36.3-39.2,38.9,435(+5), , ,メサヴェルデ, 
2017/10/03,大井,曇,2,C3三　四, ,14,4,5,343.1,14,13,赤嶺亮,56,ダ1200,稍,**,1:18.0,2.3,**,11-11,36.0-39.7,40.3,430(+5), , ,オニパンダ, 
2017/09/12,大井,雨,2,C3三　四, ,11,8,10,192.6,11,9,赤嶺亮,56,ダ1200,重,**,1:17.7,2.5,**,10-10,36.1-39.1,39.9,425(-1), , ,オーロシスネ, 
2017/08/31,大井,曇,2,C3三　四, ,16,5,10,331.5,16,16,赤嶺亮,56,ダ1200,良,**,1:18.6,3.7,**,16-16,35.5-39.4,40.6,426(-10), , ,ホッコーフウガ, 
2017/07/12,大井,晴,5,C3五　六, ,16,8,16,136.8,16,16,赤嶺亮,56,ダ1200,良,**,1:19.7,4.9,**,15-16,35.9-38.9,41.0,436(+7), , ,リコーカミ, 
2017/06/09,大井,晴,4,C2十　11, ,14,5,8,283.8,12,14,赤嶺亮,56,ダ1200,良,**,1:17.7,3.3,**,12-12,35.5-38.9,40.2,429(-4), , ,ウィン, 
2017/05/25,大井,曇,8,C2九　十, ,13,7,11,194.0,13,13,赤嶺亮,56,ダ1600,良,**,1:49.3,4.7,**,13-13-13-13,39.4-40.5,42.7,433(-4), , ,ホイストポイント, 
2017/05/12,大井,晴,5,C213　1415, ,11,7,8,343.7,10,11,赤嶺亮,56,ダ1200,良,**,1:19.0,4.3,**,11-11,36.1-38.6,41.2,437(-7), , ,ラブフューチャー, 
2017/04/21,大井,曇,7,C211　12, ,14,1,1,163.3,11,14,早田功駿,56,ダ1200,良,**,1:18.7,4.2,**,14-14,36.3-38.2,39.0,444(-12), , ,スイートザザ, 
2017/03/24,大井,晴,12,C212　1314, ,14,4,5,69.5,7,12,赤嶺亮,56,ダ1200,稍,**,1:17.7,3.3,**,12-12,36.4-38.0,39.8,456(-15), , ,アライア, 
2017/03/10,大井,晴,9,C212　1314, ,12,8,13, , ,取,早田功駿,56,ダ1600,良,**, , ,**, ,38.4-41.8, ,計不, , ,ソウマ, 
2017/02/17,大井,晴,5,C212　13, ,16,7,14,81.9,12,10,早田功駿,56,ダ1200,良,**,1:16.4,1.0,**,3-3,37.1-38.3,39.2,471(-8), , ,トミケンデフバール, 
2017/01/27,大井,晴,8,C211　12, ,14,5,7,28.1,9,14,早田功駿,56,ダ1200,良,**,1:18.7,3.3,**,2-2,36.8-38.6,41.8,479(+28), , ,アリエルバローズ, 
2016/08/16,大井,曇,7,3歳　230万, ,14,7,12,6.5,3,6,早田功駿,56,ダ1200,良,**,1:15.5,0.6,**,3-2,35.4-39.5,39.9,451(+2), , ,クールアオイ, 
2016/08/02,大井,曇,6,3歳　230万, ,14,5,8,28.9,8,3,早田功駿,56,ダ1200,不,**,1:15.3,0.9,**,4-4,36.5-37.9,38.5,449(-1), , ,キモンクラブ,35.0
2016/07/14,大井,晴,1,3歳　220万, ,14,5,8,11.8,6,7,早田功駿,56,ダ1200,良,**,1:15.6,1.2,**,7-8,35.3-39.1,39.3,450(-5), , ,キタサンブイロード, 
2016/06/28,大井,雨,4,3歳　150万, ,13,7,12,22.4,8,2,早田功駿,56,ダ1200,不,**,1:15.8,0.1,**,10-9,36.5-39.2,38.4,455(+10), , ,リコーヴィッカース,60.0
2016/05/11,笠松,曇,10,小瀬特別, ,8,4,4,20.7,5,8,佐藤友則,56,ダ1600,重,**,1:49.1,6.2,**,6-8-8, ,43.6,445(+3), , ,ノアナイト, 
2016/04/27,笠松,雨,10,すみれ特別, ,7,7,7,11.6,4,5,佐藤友則,56,ダ1400,良,**,1:30.2,0.8,**,4-5-4, ,38.2,442(+2), , ,アイファーヴリル,1.9
2016/04/13,笠松,雨,10,サラ系3歳1組特別, ,9,3,3,23.1,5,3,佐藤友則,56,ダ1400,稍,**,1:30.0,0.6,**,3-4-3, ,39.0,440(-3), , ,セブンサムライ,3.8
2016/04/01,笠松,雨,11,新緑賞(OP), ,10,8,10,101.6,8,5,佐藤友則,56,ダ1600,良,**,1:42.3,1.7,**,6-8-7, ,37.1,443(+8), , ,カツゲキキトキト,3.6
2016/03/23,笠松,晴,10,春暖特別, ,9,8,8,17.5,5,7,佐藤友則,56,ダ1400,良,**,1:29.3,1.1,**,5-6-7, ,38.7,435(-3), , ,マユノジャスター, 
2016/03/09,笠松,雨,11,OKB創立120周年, ,9,6,6,34.4,6,3,佐藤友則,56,ダ1400,稍,**,1:30.1,0.9,**,2-4-4, ,38.1,438(-10), , ,リックカグラ,3.8
2016/02/24,笠松,晴,8,ねこやなぎ特別, ,9,4,4,16.4,4,7,佐藤友則,56,ダ1600,良,**,1:45.6,1.2,**,4-4-5, ,40.5,448(0), , ,マユノジャスター, 
2016/02/02,名古屋,晴,6,おしどり特別, ,9,2,2,3.2,2,9,佐藤友則,56,ダ1400,稍,**,1:36.5,4.5,**,4-3-5, ,45.1,448(+2), , ,カツゲキキトキト, 
2016/01/08,笠松,晴,8,若松賞, ,7,6,6,3.3,2,1,佐藤友則,56,ダ1400,良,**,1:29.4,0.0,**,2-2-2, ,38.7,446(-3), , ,(ナムラマロン),29.0
2015/12/30,笠松,晴,8,氷雨賞, ,9,5,5,3.6,2,5,藤原幹生,55,ダ1400,良,**,1:29.1,0.9,**,8-8-6, ,37.6,449(+3), , ,リックカグラ, 
2015/12/16,笠松,曇,9,冬の花賞, ,7,2,2,5.7,3,2,佐藤友則,55,ダ1400,良,**,1:29.7,0.6,**,2-2-2, ,39.0,446(-1), , ,セブンサムライ,7.8
2015/11/26,笠松,曇,1,サラ系2歳7組, ,9,1,1,1.3,1,1,佐藤友則,55,ダ800,不,**,0:49.6,-0.7,**,1, ,36.7,447(-2), , ,(ミーアンドチー),37.0
2015/10/29,笠松,晴,1,サラ系2歳3組, ,9,5,5,4.2,2,6,佐藤友則,55,ダ1400,良,**,1:31.6,1.3,**,5-3-3, ,39.3,449(+3), , ,ジュンノキボウ, 
2015/10/15,笠松,晴,4,サラ系2歳2組特選, ,7,7,7,56.9,6,2,佐藤友則,55,ダ1400,良,**,1:30.9,0.1,**,4-3-1, ,38.2,446(+3), , ,ローズクォーツ,7.8
2015/10/01,笠松,雨,7,第9回日本ベンダーネ, ,7,7,7,11.5,4,7,佐藤友則,55,ダ1400,重,**,1:34.4,2.8,**,1-1-3, ,43.8,443(-7), , ,ナムラマロン, 
2015/09/18,笠松,晴,7,チャレンジ, ,9,5,5,54.4,7,4,佐藤友則,55,ダ1400,稍,**,1:31.0,0.8,**,2-2-1, ,40.3,450(-2), , ,メディタレーニアン,15.0
2015/09/03,笠松,雨,8,サラ系2歳1組特選, ,8,3,3,20.4,7,8,安部幸夫,55,ダ1400,重,**,1:33.2,4.1,**,2-3-6, ,42.5,452(+16), , ,フレンドミラクル, 
2015/06/29,笠松,晴,2,サラ系2歳1組, ,6,5,5,6.1,3,3,佐藤友則,55,ダ1400,良,**,1:33.2,1.8,**,4-4-4, ,40.4,436(+2), , ,メガホワイティ,3.7
2015/06/17,笠松,晴,5,新馬戦(新馬), ,7,6,6,3.1,2,2,佐藤友則,55,ダ800,良,**,0:49.7,0.3,**,2, ,36.4,434(0), , ,カツゲキキトキト,13.0
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/01/03,水沢,晴,3,C2十四組, ,8,7,7,290.4,8,8,菅原辰徳,56,ダ1300,不,**,1:29.9,4.1,**,7-6-8-8, ,42.7,467(+8), , ,ショーショーサ, 
2017/12/24,水沢,曇,4,C2十三組, ,9,8,9,96.1,8,6,関本淳,56,ダ1300,不,**,1:24.2,1.3,**,8-8-7-7, ,39.3,459(+1), , ,クラウンマヒコス, 
2017/12/17,水沢,小雪,3,C2十組, ,8,5,5,105.7,5,7,関本淳,56,ダ1300,不,**,1:25.3,3.5,**,7-6-7-7, ,40.0,458(+1), , ,ブリッジオーヴァー, 
2017/12/03,水沢,曇,4,C2八組, ,9,8,9,156.9,9,5,関本淳,56,ダ1400,重,**,1:32.2,1.2,**,9-8-7-6, ,40.3,457(+5), , ,キリフダ,0.6
2017/11/26,水沢,曇,3,C2七組, ,9,7,7,227.1,9,8,関本淳,56,ダ1400,不,**,1:31.6,2.9,**,8-7-9-9, ,39.9,452(0), , ,ナンヨーウラヌス, 
2017/11/12,水沢,曇,4,C2七組, ,8,7,7,67.4,6,8,関本淳,56,ダ1400,稍,**,1:33.8,3.3,**,7-8-8-8, ,41.0,452(+6), , ,ピースワンデュー, 
2017/11/05,盛岡,曇,5,盛岡愛馬の会賞, ,7,5,5,54.3,5,7,関本淳,56,ダ1400,良,**,1:31.2,2.7,**,7-7, ,39.7,446(-6), , ,ダイヤモンドホース, 
2017/10/22,盛岡,小雨,4,C2六組, ,9,5,5,75.2,8,8,関本淳,56,ダ1400,重,**,1:29.1,3.4,**,7-9, ,38.6,452(-4), , ,セクイアデンドロン, 
2017/10/08,盛岡,晴,4,C2八組, ,8,6,6,103.6,8,7,関本淳,56,ダ1200,重,**,1:17.4,2.4,**,8-8, ,38.3,456(+6), , ,ブラックチョコ, 
2017/10/01,盛岡,晴,5,C2七組, ,10,1,1,203.2,9,9,関本淳,56,ダ1400,重,**,1:29.6,2.6,**,10-9, ,38.5,450(+5), , ,マイネルルタン, 
2017/09/18,盛岡,小雨,1,C2六組, ,9,1,1,111.3,8,8,関本淳,56,ダ1400,重,**,1:28.9,3.3,**,9-9, ,38.4,445(-8), , ,サワノココチャン, 
2017/08/27,水沢,晴,4,釜石グリーン・ツーリ, ,7,7,7,42.2,7,4,坂口裕一,56,ダ1300,良,**,1:26.8,2.3,**,7-7-6-5, ,40.9,453(-1), , ,ニュークラウン,1.4
2017/08/13,盛岡,曇,5,C2十五組, ,7,7,7,14.8,5,4,坂口裕一,56,ダ1200,良,**,1:17.4,0.5,**,5-6, ,38.8,454(+1), , ,ローズシャドウ,1.4
2017/07/29,盛岡,曇,6,C2十四組, ,10,5,5,33.2,7,8,坂口裕一,56,ダ1200,重,**,1:15.7,1.4,**,8-8, ,37.5,453(-3), , ,ベターオフ, 
2017/07/22,盛岡,雨,3,C2十二組, ,9,8,9,91.5,7,5,坂口裕一,56,ダ1200,稍,**,1:16.7,1.8,**,8-8, ,37.9,456(-2), , ,アドマイヤテンホウ,0.6
2017/07/08,盛岡,晴,4,C2十五組, ,9,2,2,15.8,7,7,坂口裕一,56,ダ1200,良,**,1:16.3,1.3,**,8-8, ,38.0,458(-1), , ,ミツアキジュニアー, 
2017/07/01,水沢,曇,5,アルバ賞, ,6,2,2,11.2,3,5,山本政聡,56,ダ1300,良,**,1:28.8,1.6,**,4-2-5-5, ,42.5,459(+1), , ,アクアウィズ,0.6
2017/06/17,水沢,晴,7,C2十四組, ,9,2,2,46.2,8,4,山本政聡,56,ダ1300,良,**,1:27.4,1.1,**,6-5-7-5, ,40.8,458(+3), , ,ヒシニース,1.4
2017/06/11,水沢,曇,1,C2十三組, ,8,3,3,19.9,5,7,山本政聡,56,ダ1300,重,**,1:27.0,0.8,**,5-4-5-5, ,40.2,455(-7), , ,ピアノコンチェルト, 
2017/05/28,盛岡,晴,1,C2十二組, ,7,7,7,34.4,5,4,山本政聡,56,ダ1200,稍,**,1:17.0,1.0,**,5-5, ,38.9,462(+12), , ,ガンバルデュラン,1.4
2017/05/20,盛岡,晴,8,フリルサンセット賞, ,8,8,8,37.3,8,5,山本政聡,56,ダ1200,良,**,1:17.4,1.1,**,6-7, ,38.7,450(-2), , ,デルマダイコク,0.6
2017/05/07,盛岡,曇,3,C2十二組, ,8,8,8,120.1,7,7,山本政聡,56,ダ1200,良,**,1:19.3,1.9,**,6-8, ,40.4,452(+2), , ,ゴールドアラシ, 
2017/04/30,盛岡,晴,5,C2十組, ,8,2,2,72.2,7,7,関本淳,56,ダ1200,良,**,1:18.3,2.1,**,6-7, ,39.3,450(-2), , ,テキサスハート, 
2017/04/17,水沢,晴,1,C2七組, ,8,5,5,104.3,8,7,関本淳,56,ダ1400,良,**,1:35.6,0.9,**,6-7-7-8, ,41.8,452(+10), , ,キューノキセキ, 
2017/04/03,水沢,曇,3,C2五組, ,9,4,4,245.5,8,8,関本淳,56,ダ1400,良,**,1:37.2,4.5,**,8-8-9-8, ,42.5,442(+5), , ,セイユニコーン, 
2017/03/20,水沢,晴,5,C2一組, ,9,8,9,36.0,9,9,関本淳,56,ダ1400,良,**,1:38.0,5.4,**,9-9-9-9, ,44.2,437(0), , ,マイネルコランダム, 
2016/12/30,水沢,曇,3,C2四組, ,10,8,9,20.4,4,10,関本淳,56,ダ1400,不,**,1:37.2,4.6,**,9-9-9-10, ,43.7,437(-6), , ,ヤマニンレガリーノ, 
2016/11/05,盛岡,曇,8,C1九組, ,9,8,10,8.1,3,8,関本淳,56,ダ1400,重,**,1:29.4,2.2,**,6-8, ,39.5,443(-8), , ,シンソウノマドンナ, 
2016/10/23,盛岡,晴,7,C1十一組, ,9,6,6,54.4,7,5,山本聡哉,56,ダ1400,良,**,1:29.4,1.9,**,7-7, ,39.4,451(+2), , ,サインズストーム,0.4
2016/10/10,盛岡,曇,4,オッズパーク杯, ,10,2,2,47.3,8,6,山本聡哉,56,ダ1400,稍,**,1:27.4,1.7,**,8-8, ,37.4,449(+3), , ,トウショウノワール, 
2016/09/26,盛岡,晴,6,C2一組, ,8,2,2,12.0,4,4,山本聡哉,56,ダ1400,良,**,1:30.2,1.6,**,6-5, ,38.2,446(-7), , ,ローズサクラ,0.7
2016/09/12,水沢,曇,4,C2三組, ,7,1,1,8.3,3,2,山本聡哉,56,ダ1400,稍,**,1:32.1,0.4,**,5-5-5-3, ,40.4,453(-1), , ,タマニカテレバ,2.0
2016/08/29,水沢,曇,4,C2三組, ,8,3,3,35.8,6,7,千田洋,56,ダ1400,稍,**,1:32.1,1.7,**,8-6-7-6, ,40.4,454(+7), , ,ディアシェダル, 
2016/08/14,盛岡,晴,7,C2十二組, ,7,2,2,1.8,1,1,村上忍,56,ダ1200,良,**,1:15.1,-0.3,**,1-1, ,37.6,447(-4), , ,(マツリダローズ),10.0
2016/07/23,盛岡,晴,6,C2九組, ,9,5,5,7.7,5,5,村上忍,56,ダ1200,良,**,1:15.2,1.3,**,7-5, ,37.3,451(-4), , ,ピースワンブーケ,0.3
2016/07/09,盛岡,曇,4,C2十二組, ,8,5,5,2.0,1,1,村上忍,56,ダ1200,稍,**,1:15.2,-0.2,**,3-4, ,37.4,455(-1), , ,(ムーンパイロット),10.0
2016/06/25,水沢,曇,4,5周年!平泉世界遺産, ,9,7,7,2.6,1,2,村上忍,56,ダ1300,不,**,1:24.2,1.0,**,2-3-2-2, ,39.8,456(+1), , ,リキサンフロール,2.0
2016/06/11,盛岡,晴,4,C2十四組, ,8,5,5,2.9,2,2,村上忍,56,ダ1200,良,**,1:15.3,0.4,**,4-3, ,38.2,455(+3), , ,コスモマスタング,2.0
2016/05/28,盛岡,晴,5,C2十四組, ,8,2,2,7.2,2,4,村上忍,56,ダ1200,稍,**,1:16.4,0.3,**,4-3, ,38.7,452(-3), , ,ラルゴスパーダ,0.7
2016/05/14,盛岡,晴,5,C2十三組, ,8,2,2,3.2,2,4,山本聡哉,56,ダ1200,良,**,1:17.1,0.5,**,7-6, ,37.3,455(+5), , ,ヒカルハピネス,0.7
2016/05/01,盛岡,小雨,7,C2十四組, ,9,6,6,4.2,2,5,山本聡哉,56,ダ1200,不,**,1:16.5,1.2,**,2-3, ,38.5,450(-7), , ,エイシンバーサス,0.3
