日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2015/07/18,2福島5,曇,7,3歳未勝利,,16,3,5,2.0,1,3,オールプ,56,芝1800,良,**,1:48.4,0.2,**,10-10-5-5,33.8-36.2,35.7,496(-8),,,コスモアルヘナ,120.0
2015/06/06,3東京1,晴,6,3歳未勝利,,18,7,14,2.6,2,2,オールプ,56,芝1800,稍,**,1:48.8,0.4,**,4-4-4,35.5-35.6,35.6,504(0),,,ヤギリヴィーナス,180.0
2015/05/16,1新潟5,曇,5,3歳未勝利,,15,6,12,1.9,1,2,オールプ,56,芝2000,重,**,2:03.7,0.3,**,5-5-5-5,36.6-37.2,35.0,504(0),, ,コートオブアームズ,200.0
2014/12/28,4中山8,晴,3,2歳未勝利,,18,1,2,2.4,1,2,戸崎圭太,55,芝2000,良,**,2:02.6,0.6,**,2-2-2-2,35.8-35.7,36.2,504(0),, ,ストレンジクォーク,200.0
2014/11/29,5東京8,曇,3,2歳未勝利,,16,2,4,2.2,1,2,戸崎圭太,55,芝2000,良,**,2:02.2,0.2,**,1-1-1,36.7-35.9,36.1,504(+4),, ,タンタアレグリア,200.0
2014/11/01,4東京8,曇,3,2歳未勝利,,13,3,3,3.0,1,2,戸崎圭太,55,芝2000,良,**,2:01.3,0.0,**,7-6-6,36.1-35.0,34.4,500(-6),, ,エニグマバリエート,200.0
2014/10/05,3新潟8,曇,2,2歳未勝利,,18,3,6,4.9,3,2,戸崎圭太,55,芝1800,良,**,1:48.8,0.0,**,1-1,35.8-34.8,34.8,506(+10),, ,ウップスアデイジイ,200.0
2014/08/10,2新潟4,曇,5,2歳新馬,,18,6,12,10.4,4,4,内田博幸,54,芝1600,稍,**,1:37.8,0.8,**,7-7,37.8-33.7,34.2,496(0),,,ミュゼスルタン,110.0
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/01/20,1中山6,曇,9,初茜賞(1000万下),,13,5,7,9.0,4,9,丹内祐次,57,ダ1800,稍,**,1:54.7,2.8,**,13-13-8-11,37.3-37.1,39.2,496(-6),,,ハイランドピーク, 
2018/01/06,1中山1,晴,8,4歳上1000万下,,16,7,14,3.1,1,5,北村宏司,57,ダ1800,良,**,1:54.6,1.1,**,9-9-8-8,38.2-36.3,36.6,502(0),,,ミッシングリンク,105.0
2017/12/10,5中山4,晴,8,3歳上1000万下,,16,3,5,4.8,2,2,北村宏司,57,ダ1800,良,**,1:52.7,0.2,**,8-8-7-5,36.6-38.9,38.0,502(-2),, ,フェニックスマーク,420.0
2017/11/18,5東京5,小雨,9,伊勢佐木特別(1000万下),,16,1,2,15.6,5,3,北村宏司,55,ダ2100,良,**,2:12.4,0.1,**,7-5-5-5,32.0-36.9,36.5,504(+10),,,サンホッブズ,385.6
2017/10/14,4東京4,曇,8,3歳上1000万下,,16,2,4,11.3,6,5,柴田大知,57,ダ2100,不,**,2:09.3,0.7,**,9-8-6-4,31.6-35.4,35.8,494(-4),, ,アポロテキサス,105.0
2017/07/01,2福島1,曇,10,猪苗代特別(1000万下),,15,5,9,8.1,3,4,石橋脩,57,ダ1700,良,**,1:46.0,0.6,**,13-10-3-3,30.1-37.3,37.7,498(0),,,トゥルーウインド,230.0
2017/06/10,3東京3,曇,10,八王子特別(1000万下),,15,5,8,24.6,9,2,石橋脩,57,ダ2100,良,**,2:12.4,0.8,**,7-6-2-3,31.0-38.0,38.6,498(-4),, ,プリンシアコメータ,609.4
2017/05/20,2東京9,晴,10,是政特別(1000万下),,16,3,6,7.0,3,9,柴田大知,57,ダ2100,良,**,2:11.7,0.7,**,14-13-13-12,30.2-38.7,38.0,502(+2),,,モンドアルジェンテ, 
2017/04/30,2東京4,晴,12,4歳上1000万下,,16,2,3,18.4,7,3,柴田大知,57,ダ2100,良,**,2:12.0,0.0,**,11-11-8-6,30.7-38.0,37.4,500(0),,,サラセニア,260.0
2017/02/18,1東京7,曇,8,4歳上1000万下,,16,1,2,32.8,13,4,柴田大知,57,ダ2400,良,**,2:33.6,1.1,**,8-8-6-6,36.1-36.9,37.6,500(-2),, ,カフェブリッツ,160.0
2017/01/28,1東京1,晴,6,4歳上500万下,,16,7,14,14.2,8,1,柴田大知,57,ダ2100,良,**,2:13.2,-0.1,**,12-11-10-9,31.5-39.2,37.9,502(+6),,,(ムーンレンジャー),750.0
2017/01/16,1中京2,晴,9,4歳上500万下,,15,4,7,8.1,4,6,横山和生,57,ダ1900,稍,**,2:03.3,1.2,**,15-14-11-7,31.7-38.1,38.6,496(+4),, ,サンホッブズ, 
2016/12/11,5中山4,晴,7,3歳上500万下,,16,4,8,4.4,3,6,柴田大知,57,ダ1800,良,**,1:56.1,0.5,**,4-4-4-3,37.3-40.4,40.4,492(+2),, ,ヌーナ, 
2016/09/25,4中山6,曇,12,3歳上500万下,,16,2,3,3.4,1,11,木幡巧也,54,ダ1800,重,**,1:55.3,1.6,**,8-10-11-12,37.8-36.7,37.8,490(-4),, ,ケンベストカフェ, 
2016/09/04,2新潟12,晴,9,両津湾特別(500万下),,15,1,1,3.5,2,3,戸崎圭太,57,ダ1800,良,**,1:53.4,0.3,**,10-11-3-3,35.7-39.1,39.2,494(+2),, ,レッツゴースター,265.2
2016/08/20,2新潟7,晴,8,3歳上500万下,,15,4,6,10.0,5,2,木幡巧也,54,ダ1800,良,**,1:53.6,0.3,**,12-12-13-13,36.7-38.7,37.5,492(-2),,,ラジオデイズ,300.0
2016/01/23,1中山7,曇,7,4歳上500万下,,12,4,4,7.8,2,1,戸崎圭太,56,ダ1800,稍,**,1:54.6,-0.1,**,11-9-9-9,37.1-39.4,37.9,494(+2),,,(コマクサ),750.0
2016/01/09,1中山2,晴,7,4歳上500万下,,16,7,13,3.4,1,3,内田博幸,56,ダ1800,良,**,1:55.5,0.9,**,5-5-3-5,38.7-38.4,39.0,492(+2),, ,エメラルエナジー,190.0
2015/12/27,5中山8,晴,5,3歳上500万下,,16,7,14,6.8,3,3,内田博幸,56,ダ1800,良,**,1:54.8,0.0,**,14-14-9-8,36.8-40.0,39.4,490(-4),,,ドラゴンビューティ,190.0
2015/09/20,4中山4,晴,8,3歳上500万下,,16,3,6,5.7,3,4,木幡初広,54,ダ1800,稍,**,1:54.4,0.4,**,7-7-5-5,37.4-38.9,39.0,494(0),, ,ロックキャンディ,110.0
2015/08/30,2札幌4,晴,7,3歳上500万下,,13,8,12,4.2,3,4,横山和生,54,ダ1700,良,**,1:46.0,0.7,**,11-9-8-11,29.5-37.5,37.7,494(+4),,,ディーエスコマンド,110.0
2015/08/15,1札幌5,曇,9,3歳上500万下,,13,6,9,31.5,6,4,横山和生,54,ダ1700,稍,**,1:44.5,1.4,**,10-9-8-7,30.2-36.6,37.1,490(0),,,モンドクラッセ,110.0
2015/07/12,2福島4,晴,8,3歳上500万下,,14,6,10,4.8,1,6,田辺裕信,54,ダ1700,良,**,1:46.7,0.8,**,2-2-2-2,29.6-39.2,39.8,490(+14),,,ワイドリーザワン, 
2015/03/22,2中山8,晴,4,3歳新馬,,16,3,5,64.9,11,1,木幡初広,56,ダ1800,稍,**,1:56.4,0.0,**,2-2-2-2,37.9-38.6,38.6,476(0),, ,(ジャイロスコープ),600.0
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2003/10/12,福山,晴,2,2歳9, ,10,1,1, ,9,8,嬉勝則,53,ダ1250,良, ,1:31.8,5.0, ,7-7-10-9, , ,444(+3), , ,エボルーションワン, 
2003/09/21,福山,晴,3,2歳7, ,9,5,5, ,9,8,周藤直樹,53,ダ1250,稍, ,1:30.6,3.8, ,4-5-6-7, , ,441(+9), , ,モナクマリオ, 
2003/08/15,福山,晴,3,2歳5, ,9,8,9, ,5,7,嬉勝則,53,ダ1250,不, ,1:28.6,2.0, ,6-6-5-5, , ,432(-1), , ,セトウチキャロル, 
2003/08/02,福山,晴,6,2歳4, ,9,5,5, ,6,9,周藤直樹,53,ダ1250,良, ,1:31.6,4.0, ,8-9-9-9, , ,433(+1), , ,ホマレタイキ, 
2003/07/20,福山,晴,1,2歳4, ,9,8,9, ,6,4,嬉勝則,53,ダ1250,重, ,1:28.2,0.9, ,2-2-2-2, , ,432(-5), , ,ヤスキノショウキ,4.0
2003/06/29,福山,晴,3,2歳2, ,10,7,8, ,3,5,嬉勝則,53,ダ800,不, ,0:51.1,0.8, ,2-3-3, , ,437(-1), , ,ハマノミーキ,2.0
2003/06/14,福山,雨,3,2歳3　新馬(新馬), ,9,4,4, ,1,3,嬉勝則,53,ダ800,良, ,0:52.8,0.4, ,2-2-1, , ,438(0), , ,マルセンスカイ,7.5
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/01/28,1東京2,曇,7,4歳上500万下,,16,4,8,5.7,3,2,田辺裕信,54,ダ1600,重,**,1:37.6,0.2,**,15-16,36.2-35.4,34.6,534(+2),,,アームズレングス,300.0
2018/01/08,1中山3,曇,6,4歳上500万下,,16,1,2,21.3,6,3,田辺裕信,54,ダ1800,良,**,1:55.6,0.2,**,13-13-12-10,38.1-38.6,37.5,532(+4),,,ダイワエトワール,190.0
2017/12/10,4中京4,晴,6,3歳上500万下,,16,1,2,12.3,4,10,藤田菜七,51,ダ1900,良,**,2:02.2,2.2,**,5-6-7-7,29.3-39.6,40.8,528(-2),, ,サンマルスカイ, 
2017/11/19,3福島6,晴,3,3歳上500万下,,15,4,6,11.3,5,6,藤田菜七,50,ダ1700,良,**,1:47.4,0.4,**,15-15-14-11,29.3-39.6,38.7,530(+4),,,ペイシャオブワキア, 
2017/09/02,2新潟11,晴,8,3歳上500万下,,15,6,11,2.1,1,10,戸崎圭太,52,ダ1800,良,**,1:55.1,2.3,**,8-8-6-5,35.8-38.7,40.1,526(+2),, ,ドゥリーミン, 
2017/08/20,2新潟8,晴,7,3歳上500万下,,14,3,4,10.3,6,2,戸崎圭太,52,ダ1800,良,**,1:54.5,0.8,**,10-9-9-4,36.6-38.6,38.3,524(+10),,,コパノビジン,300.0
2017/07/23,2福島8,曇,8,3歳上500万下,,15,5,9,24.9,7,5,藤田菜七,49,ダ1700,良,**,1:47.0,0.5,**,14-14-13-10,30.3-38.6,37.8,514(-6),,,バンパークロップ,75.0
2017/07/02,2福島2,曇,8,3歳上500万下,,15,3,4,38.9,9,4,藤田菜七,49,ダ1700,良,**,1:47.4,1.3,**,15-15-15-12,29.8-38.4,38.0,520(-4),,,ルーレットクイーン,110.0
2017/06/04,3東京2,晴,7,3歳上500万下,,16,2,4,56.0,12,15,吉田豊,52,ダ2100,良,**,2:16.7,3.5,**,9-8-4-4,29.8-39.9,42.0,524(+8),, ,サトノティターン, 
2017/05/13,2東京7,雨,6,3歳500万下,,16,4,7,215.0,16,14,石川裕紀,54,ダ1600,重,**,1:38.1,2.3,**,14-15,33.8-37.7,38.5,516(-10),,,アンジュデジール, 
2017/01/05,1中山1,晴,6,3歳500万下,,16,4,7,120.6,15,14,吉田隼人,54,ダ1800,良,**,1:59.5,3.5,**,15-15-4-7,38.5-38.8,41.9,526(+8),, ,リゾネーター, 
2016/12/10,5中山3,晴,7,2歳500万下,,12,4,4,42.5,9,7,吉田豊,54,ダ1800,良,**,1:57.4,1.8,**,3-4-4-4,38.2-39.4,40.6,518(+2),, ,ハイパーノヴァ, 
2016/11/26,5東京7,晴,9,カトレア賞(500万下),,9,6,6,51.3,8,6,石橋脩,54,ダ1600,重,**,1:38.9,1.1,**,8-7,35.5-36.0,36.5,516(-6),,,モンサンレガーメ, 
2016/11/06,5東京2,晴,9,百日草特別(500万下),,11,6,7,208.0,10,9,吉田豊,54,芝2000,良,**,2:05.0,1.6,**,9-9-9,37.7-33.9,34.9,522(-2),,,アドマイヤミヤビ, 
2016/10/16,4東京5,晴,2,2歳未勝利,,16,5,10,10.1,5,1,石橋脩,54,ダ1600,良,**,1:39.6,-0.1,**,14-12,35.4-38.8,37.0,524(+6),, ,(アシャカセルクル),500.0
2016/09/24,4中山5,曇,1,2歳未勝利,,16,2,4,18.8,7,7,蛯名正義,54,ダ1800,重,**,1:56.8,2.2,**,16-15-16-14,37.3-39.4,39.2,518(-4),,,ビービーガウディ, 
2016/08/28,2札幌4,晴,5,2歳新馬,,11,6,6,12.1,6,6,蛯名正義,54,ダ1700,良,**,1:50.5,2.3,**,8-7-4-4,30.5-41.1,41.6,522(0),,,サリーバットマン, 
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/01/08,水沢,曇,3,C2三組, ,7,7,7,16.0,4,7,菅原俊吏,54,ダ1400,不,**,1:33.6,2.3,**,5-6-4-6, ,41.3,427(-5), , ,セクイアデンドロン, 
2017/12/31,水沢,曇,3,オッズパーク・シルバ, ,9,3,3,61.8,6,6,菅原俊吏,54,ダ1400,不,**,1:31.2,2.0,**,6-6-6-7, ,39.3,432(0), , ,タカイチホワイト, 
2017/12/11,水沢,曇,5,C2一組, ,10,2,2,5.5,3,4,菅原俊吏,54,ダ1400,稍,**,1:31.9,0.7,**,5-5-6-4, ,40.2,432(-1), , ,サツキイチバンボシ,1.4
2017/12/04,水沢,曇,8,C1七組, ,12,5,6,11.6,2,6,村上忍,54,ダ1400,重,**,1:31.9,1.3,**,7-7-4-7, ,40.6,433(0), , ,ニュークラウン, 
2017/11/18,水沢,曇,8,メルヘンアシロ賞, ,10,1,1,13.0,3,5,菅原俊吏,54,ダ1400,良,**,1:32.5,0.4,**,10-10-10-5, ,40.1,433(+1), , ,ツクバネ,0.7
2017/11/04,盛岡,曇,9,チヨヅル賞, ,12,8,11,20.4,5,5,菅原俊吏,54,ダ1400,稍,**,1:29.0,2.6,**,7-5, ,38.8,432(+2), , ,ムーンロード,0.7
2017/10/16,盛岡,曇,11,シリウス賞, ,11,7,8,122.3,11,10,菅原俊吏,54,芝1700,良,**,1:48.3,1.0,**,9-9-7-9, ,36.7,430(+3), , ,ラスイエットロス, 
2017/10/02,盛岡,曇,11,震災復興子ども達に夢, ,9,8,9,18.2,6,6,菅原俊吏,54,芝1700,稍,**,1:48.2,1.0,**,7-7-7-7, ,36.2,427(0), , ,ロケットボール, 
2017/09/17,盛岡,曇,6,第11回洋野町駅伝大, ,10,1,1,8.9,3,2,菅原俊吏,56,芝1600,良,**,1:39.5,0.0,**,10-10, ,37.2,427(-1), , ,ミカタ,4.0
2017/09/04,水沢,晴,5,C2一組, ,9,8,9,7.6,4,8,菅原俊吏,54,ダ1400,良,**,1:32.7,2.2,**,4-5-5-6, ,41.7,428(+7), , ,サンエイダイヤ, 
2017/08/28,水沢,曇,3,C2四組, ,8,1,1,5.6,2,1,菅原俊吏,54,ダ1400,良,**,1:32.4,-0.9,**,4-3-3-2, ,40.2,421(+3), , ,(ブライティアベガ),20.0
2017/08/13,盛岡,曇,10,サンリッチフレッシュ, ,12,4,4,25.0,8,3,菅原俊吏,54,芝1600,良,**,1:39.3,0.0,**,4-5, ,36.2,418(-2), , ,マキシマイザー,2.6
2017/07/22,盛岡,雨,6,C2, ,9,1,1,2.3,1,3,村上忍,54,芝1600,重,**,1:40.3,0.3,**,7-6, ,37.2,420(-2), , ,ジェイエレガンス,2.0
2017/07/17,盛岡,曇,12,南昌山賞ターフチャレ, ,12,3,3,12.3,5,6,菅原俊吏,54,芝1600,良,**,1:40.2,0.6,**,9-10, ,36.9,422(-13), , ,ゴールドミライ, 
2017/06/25,水沢,曇,6,パープルヘイズ賞, ,9,6,6,3.9,2,6,山本聡哉,54,ダ1400,良,**,1:34.1,0.9,**,9-9-9-9, ,40.7,435(+1), , ,オンユアマーク, 
2017/06/11,水沢,曇,1,C2十三組, ,8,5,5,2.8,2,1,山本聡哉,54,ダ1300,重,**,1:26.2,-0.2,**,4-5-3-4, ,39.5,434(+3), , ,(ナスダックヘイロー),20.0
2017/05/28,盛岡,曇,7,テレトラック宮古開設, ,9,8,9,2.4,1,2,山本聡哉,54,芝1600,稍,**,1:40.2,0.3,**,6-5, ,36.5,431(-2), , ,マイネルテンクウ,4.0
2017/05/14,盛岡,曇,6,C2, ,10,4,4,4.5,2,4,菅原俊吏,54,芝1600,稍,**,1:40.9,0.2,**,7-7, ,37.2,433(+2), , ,キタノリュウセイ,1.4
2017/04/30,盛岡,晴,6,C2九組, ,8,4,4,3.9,2,4,菅原俊吏,54,ダ1400,良,**,1:30.5,0.9,**,4-4, ,39.9,431(-1), , ,アーノルドツヨシ,1.4
2017/04/23,水沢,曇,2,C2十一組, ,8,1,1,5.2,3,3,菅原俊吏,54,ダ1300,良,**,1:27.1,0.3,**,7-7-7-6, ,40.4,432(+11), , ,ニシノコンコルド,2.0
2017/04/02,水沢,曇,5,C2九組, ,9,5,5,6.9,3,6,小林凌,53,ダ1400,稍,**,1:35.2,1.8,**,7-6-6-6, ,41.5,421(-7), , ,スイングリーダー, 
2017/03/19,水沢,晴,6,C2六組, ,10,3,3,19.2,5,2,菅原俊吏,54,ダ1400,稍,**,1:34.1,0.0,**,8-8-8-5, ,41.3,428(+1), , ,アイアイガウディ,4.0
2017/01/08,水沢,晴,9,ゴールデンジョッキー, ,12,8,12,64.1,10,10,高松亮,54,ダ1900,不,**,2:07.6,1.9,**,10-10-10-11, ,40.2,427(+2), , ,チタンクレバー, 
2016/12/25,水沢,曇,10,オッズパーク杯, ,9,4,4,51.0,7,5,菅原俊吏,54,ダ1600,不,**,1:44.4,1.7,**,8-8-9-8, ,39.9,425(-5), , ,オールドラゴン,0.8
2016/12/10,水沢,小雪,10,震災復興子ども達に夢, ,12,8,12,151.5,11,10,菅原俊吏,54,ダ1600,不,**,1:46.8,1.7,**,10-10-11-10, ,40.4,430(+2), , ,ウインバーニング, 
2016/11/27,水沢,曇,10,ひいらぎ賞, ,12,1,1,86.2,10,6,菅原俊吏,54,ダ1900,重,**,2:08.5,2.4,**,9-10-10-9, ,40.9,428(0), , ,スパンコール, 
2016/11/13,水沢,晴,11,洋野産高級しいたけ賞, ,10,2,2,40.8,7,9,菅原俊吏,54,ダ1600,不,**,1:43.2,1.8,**,8-10-10-10, ,39.3,428(+3), , ,オールドラゴン, 
2016/10/31,盛岡,小雨,10,秋嶺賞, ,10,6,6,110.5,9,2,菅原俊吏,54,芝1700,重,**,1:47.3,0.2,**,7-7-7-5, ,37.4,425(-4), , ,マリネリス,12.0
2016/10/17,盛岡,曇,10,秋嶺賞ターフチャレン, ,9,2,2,91.7,9,8,菅原俊吏,54,芝1600,良,**,1:41.4,1.1,**,9-8, ,36.6,429(+7), , ,マリネリス, 
2016/10/03,盛岡,雨,11,シリウス賞, ,10,8,11,97.2,10,5,菅原俊吏,54,芝1700,不,**,1:49.4,0.7,**,8-9-9-8, ,37.5,422(-1), , ,コスモツケマ,3.0
2016/09/19,盛岡,曇,10,FM岩手杯, ,12,8,12,71.1,11,11,南郷家全,54,芝1000,良,**,1:00.7,1.4,**,12-12, ,35.3,423(-3), , ,ウインミラージュ, 
2016/09/04,水沢,曇,11,JBC川崎まであと6, ,6,6,6,25.9,5,6,山本政聡,54,ダ1600,良,**,1:47.7,1.8,**,4-4-4-6, ,39.6,426(-4), , ,スパンコール, 
2016/08/28,水沢,曇,11,ビューチフルドリーマ(OP), ,10,7,7,194.1,9,10,高橋悠里,55,ダ1900,重,**,2:06.6,4.5,**,10-10-10-10, ,41.9,430(+12), , ,ジュエルクイーン, 
2016/08/07,盛岡,晴,12,釜石五葉山賞, ,9,5,5,65.8,8,7,斉藤雄一,54,ダ1600,良,**,1:40.3,1.8,**,8-7, ,38.8,418(-3), , ,ユッコ, 
2016/07/24,盛岡,晴,10,レインボーC, ,10,6,6,41.3,9,5,斉藤雄一,54,芝1600,良,**,1:40.5,0.6,**,6-6, ,36.2,421(-2), , ,ロケットボール,1.8
2016/07/09,盛岡,曇,9,レインボーカップター, ,7,5,5,23.5,6,5,斉藤雄一,54,芝1700,稍,**,1:47.3,1.0,**,7-7-6-5, ,36.8,423(+1), , ,ダイワコンプリート,0.8
2016/06/18,盛岡,曇,10,かきつばた賞(OP), ,11,1,1,64.5,7,7,関本淳,54,芝2400,稍,**,2:41.0,1.5,**,7-6-6-7, ,37.4,422(+3), , ,ブレークビーツ, 
2016/05/30,盛岡,曇,10,カシオペア賞, ,12,7,10,61.4,9,6,菅原俊吏,54,芝1700,良,**,1:48.7,1.0,**,8-8-8-8, ,36.7,419(+2), , ,ゴールドサーベラス, 
2016/05/16,盛岡,晴,10,アンタレス賞, ,12,6,7,127.4,11,4,菅原俊吏,54,芝1700,良,**,1:47.5,1.7,**,11-11-10-8, ,37.9,417(-3), , ,ブライトボイス,7.0
2016/05/04,盛岡,曇,10,端午特別, ,10,2,2,146.8,10,9,菅原俊吏,53,ダ1600,不,**,1:42.8,2.2,**,10-10, ,39.5,420(-2), , ,マウントマズル, 
2016/04/23,水沢,曇,11,穀雨特別, ,12,6,7,79.8,12,11,斉藤雄一,55,ダ1600,重,**,1:47.0,2.7,**,7-6-10-10, ,42.1,422(0), , ,ジャーグラット, 
2016/04/09,水沢,晴,9,陽春特別, ,11,5,5,55.2,10,9,斉藤雄一,54,ダ1600,重,**,1:47.0,1.6,**,8-9-10-11, ,41.8,422(+2), , ,アクシア, 
2016/03/28,水沢,晴,9,弥生特別, ,11,8,10,135.3,11,8,南郷家全,54,ダ1600,良,**,1:46.8,3.0,**,11-11-11-11, ,39.8,420(-3), , ,コミュニティ, 
2015/12/29,水沢,小雪,9,ゴールデンジョッキー, ,11,5,6,26.1,8,7,山本政聡,54,ダ1600,不,**,1:45.2,1.6,**,6-6-7-8, ,39.3,423(+8), , ,タフガイ, 
2015/12/14,水沢,曇,10,ディセンバーC, ,11,8,11,7.6,6,3,村上忍,54,ダ1900,不,**,2:05.0,0.4,**,7-7-5-5, ,39.8,415(-1), , ,ピースワンポイント,3.0
2015/11/28,水沢,晴,10,震災復興子ども達に夢, ,11,3,3,27.1,8,8,坂口裕一,53,ダ1600,不,**,1:43.7,1.8,**,9-9-10-8, ,38.8,416(0), , ,ターフデザイナー, 
2015/11/23,水沢,曇,10,ダービーグランプリ, ,12,7,10,87.6,8,7,坂口裕一,54,ダ2000,不,**,2:11.3,3.8,**,11-11-10-9, ,40.0,416(+1), , ,ストゥディウム, 
2015/10/25,盛岡,曇,10,不来方賞, ,11,2,2,27.1,6,4,坂口裕一,54,ダ2000,良,**,2:12.2,1.5,**,7-7-5-3, ,42.1,415(-11), , ,ダイワエクシード,27.0
2015/09/06,2札幌6,晴,5,3歳未勝利,,16,4,7,4.5,1,15,丹内祐次,54,芝2000,良,**,2:05.3,1.5,**,7-7-7-7,36.6-35.5,36.5,426(-2),, ,スターチェイサー, 
2015/08/22,2札幌1,晴,7,3歳未勝利,,16,1,1,2.7,1,2,ルメール,54,芝2000,良,**,2:03.3,0.1,**,10-10-11-10,36.7-36.7,35.9,428(+4),, ,シップーコウライ,180.0
2015/08/08,1札幌3,晴,6,3歳未勝利,,16,1,2,3.2,1,3,ルメール,54,芝2000,良,**,2:01.3,0.2,**,12-9-10-10,36.1-35.7,35.2,424(+2),, ,ラッシュアタック,120.0
2015/08/01,1札幌1,晴,6,3歳未勝利,,15,7,13,14.3,7,2,ルメール,54,芝2000,良,**,2:01.4,0.4,**,10-10-9-8,35.8-36.2,35.8,422(+4),, ,ジュンファイトクン,180.0
2015/07/12,3中京4,晴,6,3歳未勝利,,18,2,4,14.9,5,6,三浦皇成,54,芝2000,良,**,2:04.1,0.7,**,15-16-14-13,37.1-36.3,35.9,418(+2),, ,ゴールドエッセンス, 
2015/06/20,3阪神5,曇,6,3歳未勝利,,18,2,3,29.7,9,9,津村明秀,54,芝2400,良,**,2:29.9,0.9,**,11-11-15-17,36.7-35.0,34.8,416(+2), , ,マイネルレオーネ, 
2015/05/31,3京都12,晴,2,3歳未勝利,,18,3,5,97.8,12,7,柴田未崎,54,芝2400,良,**,2:27.4,0.4,**,10-10-9-9,35.3-35.9,35.3,414(+14),, ,ウイングジャパン, 
2015/05/09,3京都5,曇,4,3歳未勝利,,16,1,1,41.5,8,7,柴田未崎,54,芝2000,良,**,2:02.5,0.4,**,8-8-8-9,35.8-35.1,34.8,400(+2),, ,パラダイスリッジ, 
2015/04/19,2阪神8,曇,4,3歳未勝利,,16,2,4,230.8,15,2,柴田未崎,54,芝2000,良,**,2:03.4,0.5,**,11-10-5-6,36.4-36.0,36.0,398(-2),,,グランディフローラ,200.0
