ヴァイスジーニー,晴,38.2,10,野中悠太,53,芝1600,稍,518(+8),0
ヴァイスジーニー,晴,23.0,8,北村友一,56,芝1400,良,510(+6),0
ヴァイスジーニー,晴,7.8,4,横山典弘,54,芝1200,良,504(+2),0
ヴァイスジーニー,晴,23.4,6,横山典弘,54,芝1400,良,502(-4),0
ヴァイスジーニー,晴,13.0,5,横山典弘,56,芝1400,良,506(0),0
ヴァイスジーニー,晴,7.0,4,横山典弘,56,芝1600,良,506(0),1
ヴァイスジーニー,晴,41.8,9,丸山元気,56,芝1400,良,506(+10),1
ヴァイスジーニー,晴,25.0,7,横山典弘,54,芝1800,良,496(0),0
ウインエアフォース,晴,13.0,4,川原正一,56,ダ1400,良,544(-6),1
ウインエアフォース,曇,15.2,6,大山真吾,56,ダ1400,稍,550(+10),0
ウインエアフォース,晴,52.1,11,山本康志,60,障2770,重,540(-2),0
ウインエアフォース,晴,35.9,12,山本康志,60,障2850,良,542(0),0
ウインエアフォース,曇,102.8,10,井上敏樹,55,ダ1700,稍,542(0),0
ウインエアフォース,曇,89.5,11,丹内祐次,57,芝1800,良,542(-4),0
ウインエアフォース,曇,50.0,7,丹内祐次,57,ダ1700,不,546(+8),0
ウインエアフォース,晴,34.9,9,松岡正海,57,ダ1200,良,538(+40),0
ウインエアフォース,曇,1.2,1,岩田康誠,56,ダ1400,重,498(-4),1
ウインエアフォース,晴,9.3,4,松山弘平,56,ダ1400,良,502(+2),0
ウインエアフォース,曇,3.4,2,池添謙一,56,ダ1200,稍,500(-2),0
ウインエアフォース,曇,5.0,3,池添謙一,56,ダ1400,良,502(-8),0
ウインエアフォース,晴,7.7,4,池添謙一,56,ダ1400,良,510(+6),0
ウインエアフォース,晴,7.1,3,シュタル,56,ダ1800,良,504(-10),0
ウインエアフォース,晴,3.9,1,バルジュ,56,ダ1800,良,514(+18),0
ウインエアフォース,晴,1.5,1,岩田康誠,55,ダ1800,良,496(+4),0
ウインエアフォース,晴,1.5,1,岩田康誠,55,ダ1800,良,492(-10),1
ウインエアフォース,晴,3.6,2,岩田康誠,55,ダ1800,良,502(+2),1
ウインエアフォース,晴,7.9,4,柴田未崎,54,芝1600,良,500(+4),0
ウインエアフォース,曇,4.4,3,三浦皇成,54,芝1500,良,496(-2),0
ウインエアフォース,曇,1.5,1,三浦皇成,54,ダ1700,稍,498(0),0
ウインゴスペル,晴,34.1,8,山田雄大,56,ダ1400,稍,533(+7),1
ウインゴスペル,晴,203.5,12,山田雄大,56,ダ1400,良,526(0),0
ウインゴスペル,晴,209.5,12,山田雄大,55,ダ1230,重,526(-8),0
ウインゴスペル,晴,190.7,10,山田雄大,56,ダ1400,良,534(-2),0
ウインゴスペル,曇,39.4,6,山田雄大,54,ダ1700,良,536(+9),0
ウインゴスペル,晴,24.8,5,山田雄大,54,ダ1400,稍,527(-1),0
ウインゴスペル,晴,14.2,4,山田雄大,54,ダ1230,良,528(0),0
ウインゴスペル,晴,98.9,10,山田雄大,54,ダ1400,稍,528(+1),0
ウインゴスペル,晴,64.1,9,山田雄大,56,ダ1400,良,527(-3),0
ウインゴスペル,晴,51.5,9,山田雄大,56,ダ1400,良,530(+6),0
ウインゴスペル,曇,14.5,4,山田雄大,56,ダ1230,良,524(-3),1
ウインゴスペル,晴,10.2,4,山田雄大,56,ダ1400,良,527(-2),1
ウインゴスペル,曇,8.6,5,山田雄大,56,ダ1400,不,529(+5),0
ウインゴスペル,晴,8.5,4,下原理,54,ダ1400,良,524(0),1
ウインゴスペル,晴,53.4,11,山田雄大,53,ダ1870,良,524(+1),0
ウインゴスペル,晴,6.9,3,山田雄大,56,ダ1400,稍,523(0),1
ウインゴスペル,晴,37.9,8,山田雄大,56,ダ1400,稍,523(0),0
ウインゴスペル,曇,11.0,4,山田雄大,56,ダ1400,稍,523(+1),0
ウインゴスペル,雨,5.3,3,山田雄大,57,ダ1400,不,522(+4),0
ウインゴスペル,晴,6.6,3,山田雄大,56,ダ1400,稍,518(0),1
ウインゴスペル,晴,22.2,8,山田雄大,56,ダ1230,良,518(-4),1
ウインゴスペル,晴,28.6,7,山田雄大,56,ダ1400,良,522(-12),0
ウインゴスペル,雨,12.2,4,山田雄大,56,ダ1400,稍,534(+7),1
ウインゴスペル,晴,96.0,9,山田雄大,56,ダ1870,重,527(-9),0
ウインゴスペル,曇,30.3,8,山田雄大,56,ダ1400,良,536(+6),0
ウインゴスペル,曇,9.6,5,山田雄大,56,ダ1400,良,530(-2),0
ウインゴスペル,雨,2.5,1,山田雄大,57,ダ1400,良,532(0),1
ウインゴスペル,晴,7.8,2,山田雄大,56,ダ1400,良,532(+7),1
ウインゴスペル,晴,1.6,1,山田雄大,56,ダ1230,良,525(+1),1
ウインゴスペル,晴,16.0,7,山田雄大,55,ダ1230,良,524(-2),1
ウインゴスペル,晴,4.9,2,山田雄大,56,ダ1230,稍,526(0),0
ウインゴスペル,晴,15.0,5,山田雄大,56,ダ1400,稍,526(+8),1
ウインゴスペル,晴,17.9,7,山田雄大,56,ダ1230,重,518(-1),1
ウインゴスペル,晴,174.4,9,山田雄大,56,ダ1400,良,519(-4),0
ウインゴスペル,晴,49.9,8,大山真吾,56,ダ1400,稍,523(-12),0
ウインゴスペル,晴,6.6,2,大山真吾,56,ダ1230,良,535(+7),0
ウインゴスペル,曇,22.3,6,山田雄大,56,ダ1230,稍,528(+10),0
ウインゴスペル,晴,127.1,16,松山弘平,57,芝1600,良,518(+6),0
ウインゴスペル,雨,92.2,11,国分優作,56,ダ1800,不,512(0),0
ウインゴスペル,曇,31.6,10,シュタル,57,ダ1200,良,512(+2),0
ウインゴスペル,晴,83.6,12,柴田大知,56,ダ1600,良,510(0),0
ウインゴスペル,晴,7.0,2,シュタル,56,ダ1200,良,510(-6),0
ウインゴスペル,晴,8.4,4,シュタル,56,ダ1200,稍,516(-4),1
ウインゴスペル,晴,30.2,6,ペドロサ,56,ダ1200,稍,520(0),0
ウォリアーズクロス,晴,3.5,1,ルメール,57,ダ1200,良,546(+18),1
ウォリアーズクロス,曇,1.9,1,柴山雄一,54,ダ1000,良,528(+2),1
ウォリアーズクロス,小雨,6.6,4,柴山雄一,54,ダ1000,不,526(-2),1
ウォリアーズクロス,曇,1.8,1,石川裕紀,55,ダ1200,稍,528(-8),1
ウォリアーズクロス,曇,5.0,3,石川裕紀,55,ダ1200,良,536(0),1
ウォリアーズクロス,曇,5.4,2,ベリー,56,ダ1600,良,536(+4),0
ウォリアーズクロス,晴,5.8,3,柴山雄一,55,ダ1600,良,532(0),1
ウォリアーズソウル,曇,9.8,5,五十嵐雄,60,障2880,良,518(-2),0
ウォリアーズソウル,晴,12.4,5,山本康志,60,障2880,重,520(0),0
ウォリアーズソウル,晴,17.4,7,江田照男,57,ダ1700,良,520(+4),0
ウォリアーズソウル,小雨,16.0,6,津村明秀,57,ダ1200,稍,516(-2),0
ウォリアーズソウル,曇,16.7,7,蛯名正義,57,ダ1300,良,518(+6),0
ウォリアーズソウル,晴,5.5,3,Ｍ．デム,57,ダ1200,良,512(-2),0
ウォリアーズソウル,晴,12.2,4,内田博幸,57,ダ1200,良,514(0),0
ウォリアーズソウル,晴,6.8,5,内田博幸,57,ダ1200,良,514(+2),0
ウォリアーズソウル,小雨,6.3,3,田辺裕信,57,ダ1200,良,512(0),0
ウォリアーズソウル,曇,5.0,1,内田博幸,57,ダ1200,稍,512(+2),1
ウォリアーズソウル,曇,7.1,4,蛯名正義,57,ダ1200,良,510(-6),0
ウォリアーズソウル,曇,4.9,2,蛯名正義,56,ダ1200,稍,516(0),0
ウォリアーズソウル,晴,2.6,1,蛯名正義,56,ダ1200,良,516(+2),1
ウォリアーズソウル,曇,3.7,2,石川裕紀,54,ダ1400,良,514(+4),0
ウォリアーズソウル,曇,5.9,3,福永祐一,56,ダ1200,重,510(-2),1
ウォリアーズソウル,小雨,12.2,4,岩田康誠,56,ダ1200,重,512(0),1
ウォリアーズソウル,晴,27.8,7,蛯名正義,56,ダ1600,良,512(0),0
ウォリアーズソウル,晴,4.9,3,柴田大知,55,ダ1200,良,512(+2),0
ウォリアーズソウル,曇,32.3,10,ムーア,55,芝1400,良,510(0),0
ウォリアーズソウル,晴,1.3,1,蛯名正義,54,ダ1200,良,510(-2),1
ウォリアーズソウル,晴,2.9,1,蛯名正義,54,ダ1200,良,512(+4),1
ウォリアーズソウル,曇,2.8,1,蛯名正義,54,ダ1200,不,508(0),1
ヴォルパンテール,晴,123.8,11,江田照男,54,芝1600,良,456(+4),0
ヴォルパンテール,雨,55.3,9,大野拓弥,54,芝1400,不,452(0),0
ウリボー,晴,226.0,16,野中悠太,54,ダ1300,不,528(-6),0
ウリボー,曇,77.0,14,武藤雅,54,ダ1200,良,534(+2),0
ウリボー,晴,52.9,12,内田博幸,57,ダ1200,良,532(+10),0
ウリボー,晴,82.3,12,川又賢治,54,ダ1200,良,522(+6),0
ウリボー,晴,130.3,14,荻野極,57,ダ1000,良,516(0),0
ウリボー,晴,68.8,10,北村友一,57,ダ1000,良,516(-12),0
ウリボー,晴,239.1,16,川又賢治,57,芝1200,良,528(-2),0
ウリボー,曇,146.4,15,松山弘平,57,ダ1300,良,530(-6),0
ウリボー,晴,29.3,8,佐久間寛,60,障3000,良,536(0),0
ウリボー,晴,33.5,7,平沢健治,60,障3000,良,536(+20),0
ウリボー,晴,78.1,13,木幡初也,57,ダ1200,良,516(+4),0
ウリボー,雨,21.5,8,吉田隼人,57,ダ1000,重,512(0),0
ウリボー,晴,71.7,10,吉田隼人,57,ダ1000,良,512(-15),1
ウリボー,晴,20.8,7,内田博幸,57,ダ1200,良,527(+31),0
ウリボー,曇,17.5,5,小牧太,54,ダ1000,重,496(-8),0
ウリボー,曇,106.6,13,藤田伸二,56,ダ1200,重,504(-2),0
ウリボー,雨,28.6,6,岩崎翼,54,ダ1200,稍,506(+2),0
ウリボー,晴,57.4,10,田中勝春,55,芝1200,良,504(0),0
ウリボー,晴,37.8,10,内田博幸,55,ダ1400,良,504(-4),0
