

キアロスクーロ,スタチューオブリバティ(USA),プレシャスエルフ
キアロディソーレ,ゴールドアリュール,キアロディルーナ(USA)
キウイチャン,ゼンノロブロイ,ラブリープリンセス
ギオンショウジャ,アジュディケーティング(USA),ラブリーランサム
ギオンハイスーパー,アサクサデンエン(GB),シナノフウカ
ギオンミスゴールド,ゴールドヘイロー,ニシノマドカ
ギオンミスタードン,アドマイヤドン,スプリングシャロン
ギオンミスロージー,ロージズインメイ(USA),マローラ(IRE)
ギガデイン,アメリカンボス(USA),サクラピュアハート
ギガドルマ,ネオユニヴァース,フレンドリー(USA)
ギガバッケン,アイルハヴアナザー(USA),ウインディーヒル
ギガパワー,アドマイヤコジーン,アイギス
ギガビーム,ブラックタイド,アラビアータ
ギガワット,ストラヴィンスキー(USA),ルピナスレイク
キキ,ロージズインメイ(USA),アヴェネンテ
キキズブルーム,ディープスカイ,アナステーシア
キクノアリア,アルデバラン２(USA),レディブライアン
キクノウェスター,シニスターミニスター(USA),シフォンベール
キクノエスペルト,サウスヴィグラス(USA),キクノディアナ
キクノエレーナ,トビーズコーナー(USA),プリンセスティアラ
キクノグラード,キングヘイロー,ヤシマローマン
キクノグロウ,リーチザクラウン,キクノアルバ
キクノサージ,バゴ(FR),タヒチアンブリーズ(CAN)
キクノシャイン,ルーラーシップ,キクノジェニー
キクノステラ,エンパイアメーカー(USA),キクノハヤブサ
キクノストーム,スタチューオブリバティ(USA),シラー(FR)
キクノゼファー,シンボリクリスエス(USA),キクノハヤブサ
キクノセントロ,タイキシャトル(USA),メグミロマンス
キクノソル,キングカメハメハ,キクノジェニー
キクノデア,マンハッタンカフェ,マリアージュ
キクノテソロ,ブライアンズタイム(USA),エイシンパンドラ
キクノドラート,カネヒキリ,ハートオンウェーブ(USA)
キクノビエント,ローエングリン,タニノティアラ
キクノフェリックス,ハーツクライ,レディブライアン
キクノプルス,ロージズインメイ(USA),スマイルジュノ
キクノブレイン,ネオユニヴァース,キクノハヤブサ
キクノフレヴァン,スキャン(USA),キクノロマニー
キクノルア,カネヒキリ,ライトハートリー
キクノレイ,マンハッタンカフェ,シロキタガデス
キクノレレ,ケイムホーム(USA),キクノディアナ
キクノロージズ,ローズキングダム,スタイルオブメロン
キクロマン,プリサイスエンド(USA),ソンヨン
キザシ,サウスヴィグラス(USA),ダイヤモンドギフト
キサナドゥー,アンライバルド,オースミサツキ
キサラギコマチ,ロードアルティマ(USA),マーベラスビジン
キシュウサラリン,ジャングルポケット,キシュウグラシア
キシュウマイウェイ,ケイムホーム(USA),キャニオンリリー
キスイットベター,メイショウボーラー,フレッシュドール
キスイン,ダノンシャンティ,キスショット
キズナエンドレス,ステイゴールド,サクラエンドレス
キスミーオンアイス,ストーミングホーム(GB),ホリデイオンアイス
キスミープリンス,ノーリーズン,キスミープリーズ
キスミーワンス,ネオユニヴァース,ワンカラット
キセキ,ルーラーシップ,ブリッツフィナーレ
キセキヲオコセ,キンシャサノキセキ(AUS),エムオーフラワー
キセキノオクリモノ,キンシャサノキセキ(AUS),サンデープレゼント
キセキノキミヨ,キンシャサノキセキ(AUS),ニシノキミヨ
キセキノケイフ,キンシャサノキセキ(AUS),カーリーエンジェル
キセキノツヅキ,キンシャサノキセキ(AUS),アグネスヴァーチ
キセキノヒーロー,キンシャサノキセキ(AUS),コンパス
キセキノホシ,キンシャサノキセキ(AUS),タバスコキャロル
キセキノムスメ,キンシャサノキセキ(AUS),オースノムスメ
キタアカリ,ブラックタキシード,グリーディー
キタアルプス,フレンチデピュティ(USA),カツイチヴィーナス
キタイ,ダンカーク(USA),コウヨウルビー
キタカップ,スクワートルスクワート(USA),ボールドカップ
キタキタフーガ,トランセンド,ホワイトポイント
