日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2017/12/25,大井,晴,9,ホーリーナイト賞, ,14,7,11,2.6,2,1,本田正重,56,ダ1200,稍,**,1:14.7,-0.2,**,11-11,35.8-38.9,37.4,500(-10), , ,(アースボーン),160.0
2017/11/29,大井,晴,8,C1五　六, ,12,7,10,1.9,1,1,本田正重,56,ダ1200,稍,**,1:14.5,-0.3,**,9-9,36.2-38.3,37.2,510(-3), , ,(ユイマール),160.0
2017/11/03,大井,晴,6,SPAT4プレミアム, ,16,5,9,3.8,2,2,御神本訓,56,ダ1200,重,**,1:14.8,0.5,**,15-15,35.5-38.8,36.7,513(-26), , ,ロイヤルファルコン,64.0
2017/07/21,船橋,晴,8,F・R・C橋場直彦メ, ,12,8,11,3.9,2,10,本田正重,56,ダ1200,良,**,1:16.7,1.5,**,11-10-9,37.0-38.2,38.9,539(+9), , ,シャイニーエルフ, 
2017/06/21,船橋,曇,10,パール賞, ,11,7,8,2.2,1,9,本田正重,56,ダ1200,不,**,1:16.2,1.2,**,6-7-7,35.3-39.7,40.3,530(+1), , ,リュウノタケシツウ, 
2017/05/04,船橋,晴,9,C1三　四, ,12,1,1,3.7,2,3,本田正重,56,ダ1200,良,**,1:15.6,0.4,**,11-12-11,36.0-39.2,38.0,529(-8), , ,リュウノタケシツウ,24.0
2017/01/10,船橋,晴,10,C1四　五, ,12,3,3,2.6,1,3,本田正重,56,ダ1200,不,**,1:15.8,0.7,**,11-11-10,36.4-38.7,38.5,537(+1), , ,マラニーノ,21.6
2016/12/05,船橋,曇,6,今年の締めは乗馬に挑, ,12,5,5,1.2,1,1,本田正重,56,ダ1200,重,**,1:16.0,0.0,**,10-9-8,36.1-39.9,39.0,536(+4), , ,(クインズソール),100.0
2016/11/08,船橋,曇,5,東西売店新名物「焼き, ,10,8,10,1.5,1,1,本田正重,56,ダ1200,良,**,1:15.4,-0.4,**,6-4-3,36.6-38.8,38.5,532(+2), , ,(ロードチャレンジ),100.0
2016/09/30,船橋,曇,7,コスモス賞, ,12,3,3,12.2,4,2,本田正重,56,ダ1200,稍,**,1:15.0,0.2,**,11-9-7,35.7-39.1,38.0,530(+3), , ,カスタネット,39.0
2016/05/05,船橋,晴,2,JーPLACE木更津, ,10,7,7,3.0,2,1,本田正重,56,ダ1200,稍,**,1:16.0,-0.9,**,4-5-4,36.0-40.0,39.3,527(-5), , ,(ジェットフォイル),110.0
2016/04/15,船橋,晴,2,3歳七, ,12,6,8,1.3,1,1,本田正重,56,ダ1200,重,**,1:17.4,-0.3,**,6-5-4,37.3-40.1,39.7,532(-2), , ,(アルモガバルス),110.0
2016/03/11,船橋,小雨,1,3歳　未出走(未出走), ,8,7,7,3.5,2,3,本田正重,56,ダ1200,不,**,1:17.3,0.7,**,3-3-3,37.0-39.6,40.2,534(0), , ,アパーパートバイオ,21.6
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/02/02,名古屋,晴,5,C3組, ,8,4,4,1.6,1,2,松戸政也,56,ダ1400,重,**,1:32.5,1.8,**,2-2-2, ,41.6,470(+7), , ,ホッコーカゲムシャ,5.0
2018/01/19,名古屋,晴,4,C4組, ,9,6,6,1.3,1,2,松戸政也,56,ダ1400,重,**,1:32.3,0.4,**,1-1-2, ,41.5,463(-3), , ,モダンタキシード,5.0
2017/12/26,金沢,雨,5,C17, ,10,3,3,1.0,1,1,中島龍也,56,ダ1500,不,**,1:39.6,-1.2,**,1-1-1-1, ,40.4,466(+5), , ,(テンエイリード),22.0
2017/12/05,金沢,雨,3,C24, ,8,1,1,1.2,1,1,中島龍也,56,ダ1400,不,**,1:32.2,-2.4,**,1-1-1-1, ,40.1,461(-3), , ,(タイムレスタイム),20.0
2017/11/05,金沢,晴,5,C28, ,10,6,6,1.1,1,1,中島龍也,56,ダ1400,不,**,1:31.7,-0.5,**,2-3-3-3, ,37.1,464(-4), , ,(エクセルビーム),20.0
2017/10/22,金沢,雨,1,C214, ,10,7,8,2.4,1,1,中島龍也,56,ダ1500,不,**,1:35.6,-3.0,**,1-1-1-1, ,38.2,468(-4), , ,(リボンナイト),20.0
2017/09/30,4阪神8,晴,7,3歳上500万下,,18,2,4,357.1,17,15,義英真,53,芝2600,良,**,2:42.8,2.3,**,14-14-16-17,36.2-35.0,35.9,472(-6),, ,メイショウカミシマ, 
2017/09/03,2小倉12,晴,4,3歳未勝利,,18,7,13,111.8,14,16,義英真,55,芝1200,良,**,1:10.5,1.8,**,9-15,33.8-34.9,36.2,478(+4),, ,マジョラム, 
2017/08/02,園田,晴,9,JRA交流三室山特別, ,12,1,1,7.9,3,8,松山弘平,56,ダ1400,良,**,1:33.6,3.5,**,4-4-8-9, ,42.7,474(0), , ,ウォーターダンテ, 
2017/03/04,1小倉7,晴,2,3歳未勝利,,16,5,10,114.0,14,9,小崎綾也,55,ダ1700,良,**,1:48.7,1.1,**,1-1-1-1,30.6-38.6,39.7,474(-4),, ,ダンツゴウユウ, 
2017/02/11,2京都5,曇,3,3歳未勝利,,15,6,11,71.8,10,10,国分優作,56,ダ1400,重,**,1:27.3,2.3,**,10-10,36.2-36.6,37.7,478(+2),,,ヤマノヒマワリ, 
2017/01/28,1中京5,晴,4,3歳新馬,,14,4,6,15.3,6,7,北村友一,56,ダ1400,良,**,1:29.5,2.5,**,14-14,36.8-37.4,38.1,476(0),,,イイデファイナル, 
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2017/12/04,笠松,曇,9,寒冷賞, ,10,6,6,123.8,8,8,大塚研司,56,ダ1600,良,**,1:45.8,2.1,**,5-6-6, ,39.3,448(0), , ,ハドウホウ, 
2017/11/20,笠松,曇,9,サラ系B3組, ,9,7,7,161.6,8,3,大塚研司,56,ダ1400,重,**,1:29.6,0.5,**,7-8-6, ,38.0,448(0), , ,デルマオイチ,1.9
2017/11/08,笠松,曇,10,虎渓山賞, ,10,2,2,150.3,8,9,大塚研司,56,ダ1600,稍,**,1:46.0,2.9,**,5-8-9, ,40.2,448(+3), , ,ゴールドエッグ, 
2017/10/18,笠松,曇,10,黄菊賞, ,9,7,7,39.1,7,7,大塚研司,56,ダ1600,稍,**,1:44.4,1.9,**,6-6-5, ,40.7,445(-2), , ,ベルボーム, 
2017/10/11,笠松,晴,10,十六銀行創立140周, ,10,8,9,46.2,6,5,大塚研司,56,ダ1400,良,**,1:28.5,0.9,**,7-6-6, ,38.0,447(+2), , ,ヤマニンデリシュー,1.0
2017/09/27,笠松,曇,10,三番叟特別, ,10,8,9,58.1,7,5,大塚研司,56,ダ1400,良,**,1:29.2,1.1,**,5-5-6, ,38.4,445(-2), , ,キョウワマロン,1.9
2017/09/11,笠松,曇,9,リンドウ賞, ,8,1,1,17.7,7,4,大塚研司,56,ダ1400,良,**,1:30.4,0.9,**,5-5-4, ,38.3,447(-8), , ,デルマチョウスケ,1.4
2017/08/28,笠松,曇,9,舟山高原賞, ,9,5,5,39.6,8,4,大塚研司,56,ダ1600,良,**,1:44.0,0.6,**,3-4-3, ,37.5,455(-5), , ,エーデルローゼ,1.4
2017/07/19,門別,曇,11,新ひだか夏まつり特別, ,8,3,3,97.5,7,8,井上幹太,55,ダ1200,稍,**,1:17.0,2.8,**,8-7, ,40.2,460(-2), , ,コールサインゼロ, 
2017/07/05,門別,晴,12,ヴィクトワールピサ・, ,8,1,1,110.6,8,7,井上幹太,55,ダ1200,稍,**,1:17.9,2.5,**,6-3, ,41.4,462(-2), , ,コールサインゼロ, 
2017/06/21,門別,雨,11,グランシャリオ門別ス(OP), ,13,7,11,136.4,12,12,井上幹太,56,ダ1000,稍,**,1:03.5,2.9,**,12-10, ,39.2,464(+14), , ,タイセイバンデット, 
2017/04/15,1福島3,曇,8,4歳上500万下,,16,8,15,9.2,5,8,加藤祥太,56,芝1200,良,**,1:10.0,0.7,**,8-8,34.0-35.3,35.4,450(+4),, ,ラホーヤビーチ, 
2017/02/18,1小倉3,晴,12,大牟田特別(500万下),,18,2,3,21.9,10,8,幸英明,57,芝1200,良,**,1:09.2,0.8,**,11-12,34.1-34.3,34.5,446(+6),, ,エナジータウン, 
2016/10/15,3新潟1,晴,12,稲光特別(500万下),,18,4,7,11.7,4,10,加藤祥太,57,芝1000,良,**,0:56.1,1.4,**, ,32.6-32.7,33.0,440(-4),,,イオラニ, 
2016/08/27,2小倉9,曇,12,3歳上500万下,,18,1,1,12.9,7,8,松若風馬,57,芝1200,良,**,1:08.7,0.5,**,4-4,33.7-34.5,34.6,444(0),, ,ポップオーヴァー, 
2016/08/07,2小倉4,晴,12,筑紫特別(500万下),,10,7,7,5.0,3,7,ホワイト,57,芝1200,良,**,1:09.0,0.4,**,7-7,33.4-35.2,35.0,444(+4),,,スカイパッション, 
2016/07/30,2小倉1,晴,9,伊万里特別(500万下),,18,7,15,5.6,3,3,川田将雅,57,芝1200,良,**,1:08.5,0.3,**,7-6,33.1-35.1,34.9,440(-2),, ,ウィズアミッション,266.4
2016/05/07,1新潟3,晴,12,湯沢特別(500万下),,12,5,6,4.2,2,2,西田雄一,57,芝1200,重,**,1:09.6,0.0,**,4-3,34.6-35.0,34.7,442(+6),, ,ショウナンマキシム,389.2
2016/04/16,1福島3,晴,12,医王寺特別(500万下),,16,4,7,8.6,5,2,西田雄一,57,芝1200,良,**,1:09.8,0.2,**,12-12,34.6-35.0,34.5,436(-14),,,デンコウウノ,392.4
2016/03/27,2阪神2,晴,7,4歳上500万下,,18,2,3,7.5,3,4,川田将雅,57,芝1400,良,**,1:21.5,0.3,**,3-4,34.7-34.8,34.8,450(0),, ,エーシンマイェスタ,110.0
2016/03/21,2中京4,晴,12,4歳上500万下,,18,4,7,18.6,6,4,小崎綾也,56,芝1400,良,**,1:23.4,0.3,**,2-2,34.5-36.7,36.9,450(+4),, ,ダイワプロパー,110.0
2015/11/28,5京都8,晴,8,3歳上500万下,,16,5,9,136.3,13,12,国分恭介,57,ダ1400,良,**,1:26.3,1.4,**,13-11,35.3-37.3,37.7,446(-6),, ,ラディカル, 
2015/11/01,4京都9,晴,8,3歳上500万下,,18,3,6,97.5,15,11,吉井友彦,57,芝1600,良,**,1:34.5,0.4,**,12-14,35.1-35.1,34.4,452(+12),, ,ネオスターダム, 
2015/05/17,3京都8,晴,8,4歳上500万下,,18,7,14,16.3,9,15,岩崎翼,55,芝1400,良,**,1:23.4,1.4,**,10-10,35.5-34.5,35.1,440(-6),, ,ボールドジャパン, 
2015/04/19,2阪神8,曇,8,4歳上500万下,,16,6,11,47.7,11,13,太宰啓介,57,芝1800,良,**,1:48.9,1.9,**,3-3,35.3-35.1,36.9,446(+2),, ,サイモンラムセス, 
2015/03/28,2中京5,晴,12,刈谷特別(500万下),,16,5,10,14.9,8,8,小崎綾也,57,芝1600,良,**,1:35.8,0.4,**,5-5-6,36.1-35.2,35.3,444(-6),, ,クワトロガッツ, 
2015/03/08,1阪神4,曇,7,4歳上500万下,,11,8,11,115.8,10,3,佐藤友則,57,芝1600,稍,**,1:37.2,1.3,**,1-1,36.0-36.2,37.5,450(+4),, ,エイシンエルヴィン,190.0
2015/02/14,1小倉3,晴,12,大牟田特別(500万下),,18,2,3,9.9,5,9,藤田伸二,57,芝1200,良,**,1:08.9,0.5,**,5-6,34.0-34.4,34.6,446(-12),, ,コウエイタケル, 
2015/01/17,1京都6,晴,7,4歳上500万下,,14,8,13,22.2,7,9,藤田伸二,57,ダ1200,重,**,1:12.5,1.6,**,3-3,34.5-36.4,37.7,458(-4),, ,チーフアセスメント, 
2015/01/11,1京都4,晴,8,4歳上500万下,,14,3,3,20.2,6,8,戸崎圭太,57,ダ1200,稍,**,1:13.3,1.3,**,12-12,36.0-36.0,36.0,462(+10),, ,エイシンラナウェー, 
2014/12/06,4中京1,小雪,3,3歳上500万下,,16,6,11,9.4,4,11,小崎綾也,55,ダ1400,良,**,1:26.7,0.9,**,8-7,35.7-37.6,37.8,452(+22),, ,アイアムナチュラル, 
2014/11/08,4福島1,晴,8,3歳上500万下,,16,4,8,6.2,2,7,小崎綾也,54,芝1200,良,**,1:09.3,0.4,**,8-8,34.0-34.9,34.7,430(-2),, ,ヤマニンカヴァリエ, 
2014/10/04,4阪神7,曇,12,3歳上500万下,,18,4,7,25.3,10,14,藤田伸二,57,芝1400,良,**,1:22.7,1.2,**,12-13,34.6-35.2,35.4,432(-22),, ,サチノクイーン, 
2014/09/07,2札幌6,晴,7,3歳上500万下,,16,8,16,16.4,7,4,吉田隼人,57,芝1200,良,**,1:10.8,0.5,**,2-2,34.5-35.8,36.0,454(+18),, ,タカミツスズラン,110.0
2014/05/31,3京都11,晴,9,御池特別(1000万下),,15,8,14,17.1,8,14,田中健,57,芝1200,良,**,1:08.7,0.6,**,9-9,34.1-34.0,33.5,436(-4),, ,エンプレスラブ, 
2014/05/04,3京都4,晴,9,鷹ケ峰特別(1000万下),,14,8,14,27.3,9,14,藤田伸二,57,芝1400,良,**,1:21.6,1.2,**,8-12,34.8-34.3,34.2,440(-6),, ,ダンスディレクター, 
2014/04/20,2阪神8,曇,9,千種川特別(1000万下),,16,4,8,5.8,2,3,藤田伸二,54,芝1200,良,**,1:08.8,0.2,**,9-9,34.5-34.1,33.8,446(+4),, ,ケイアイウィルゴー,375.1
2014/03/30,2中京6,雨,9,岡崎特別(1000万下),,18,7,14,9.4,4,9,吉田隼人,57,芝1200,不,**,1:13.8,1.2,**,6-7,35.4-37.2,37.8,442(+4),, ,スピークソフトリー, 
2014/03/02,1小倉8,曇,6,4歳上500万下,,18,2,3,4.1,2,1,吉田隼人,57,芝1200,良,**,1:10.0,-0.2,**,7-5,33.9-36.1,35.3,438(0), , ,(ドリームマークス),670.0
2013/12/15,4中京6,晴,9,3歳上500万下,,18,4,8,11.5,6,14,田中健,56,芝1400,良,**,1:22.8,0.6,**,14-16,35.2-35.3,34.3,438(0),, ,クランドールゲラン, 
2013/11/17,3福島6,晴,7,3歳上500万下,,16,6,11,3.4,1,2,田中健,56,芝1200,良,**,1:08.8,0.1,**,7-6,34.1-34.6,34.1,438(+2),, ,シェール,270.0
2013/10/19,3新潟3,晴,7,3歳上500万下,,18,5,9,3.5,1,13,田中健,55,芝1400,良,**,1:22.8,1.1,**,3-3,34.4-35.6,36.4,436(+4),, ,ゼウス, 
2013/10/05,3新潟1,曇,8,3歳上500万下,,17,1,1,16.5,7,2,田中健,55,芝1200,良,**,1:08.9,0.1,**,6-6,34.2-34.6,34.3,432(+2),, ,ボンジュールココロ,270.0
2013/02/23,1阪神1,曇,11,アーリントンC(G3),,10,4,4,55.5,8,10,武豊,56,芝1600,良,**,1:36.9,2.1,**,5-6,35.9-34.1,35.7,430(-6),, ,コパノリチャード, 
2013/02/10,2京都6,晴,7,3歳500万下,,11,8,10,22.1,8,4,福永祐一,56,芝1400,良,**,1:22.1,0.6,**,7-7,35.3-35.0,34.9,436(-4), , ,プリムラブルガリス,110.0
2013/01/20,1中京2,晴,5,3歳未勝利,,17,7,14,16.6,10,1,和田竜二,56,芝1400,良,**,1:22.7,-0.1,**,4-4,34.5-36.4,35.9,440(+2),, ,(ケイアイアラシ),500.0
2012/12/22,5阪神7,曇,3,2歳未勝利,,18,3,6,11.2,7,5,和田竜二,55,芝1400,稍,**,1:23.6,0.5,**,4-5,35.1-36.0,36.3,438(-6),, ,ジェネロシティー,50.0
2012/12/08,5阪神3,晴,5,2歳新馬,,11,1,1,3.5,2,2,和田竜二,55,芝1400,良,**,1:23.5,0.5,**,3-3,34.8-36.0,36.3,444(0),,,シンデレラボーイ,280.0
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/02/04,1東京4,晴,5,3歳未勝利,,16,5,9,16.5,5,8,大野拓弥,56,芝1800,稍,**,1:50.0,1.0,**,9-10-7,36.3-35.2,35.6,438(-4),, ,アモーレミオ, 
2018/01/20,1中山6,曇,6,3歳未勝利,,16,2,3,21.1,6,5,大野拓弥,56,芝2000,良,**,2:04.4,0.7,**,7-5-6-5,37.5-35.5,35.6,442(0),, ,ホリデーモード,50.0
2017/10/28,4東京8,曇,3,2歳未勝利,,12,1,1,18.0,5,9,吉田豊,55,芝2000,良,**,2:04.6,1.2,**,11-8-10,38.0-34.1,34.5,442(+8),, ,ジェネラーレウーノ, 
2017/10/09,4東京3,晴,3,2歳未勝利,,14,5,7,7.5,3,3,吉田豊,55,芝1800,良,**,1:49.7,0.5,**,10-9-9,36.3-34.9,34.6,434(-4),, ,ギルトエッジ,130.0
2017/09/16,4中山3,曇,5,2歳新馬,,15,3,5,39.1,9,5,吉田豊,54,芝1800,良,**,1:50.9,0.6,**,9-9-10-10,37.8-35.2,35.0,438(0),,,スピアーノ,70.0
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/01/28,1中京6,曇,2,3歳未勝利,,16,1,1,3.9,1,2,北村友一,56,ダ1400,稍,**,1:27.7,0.2,**,1-1,36.9-37.6,37.8,456(-2),, ,ナイトスプライト,200.0
2017/12/23,5中山7,晴,6,2歳新馬,,16,2,4,1.9,1,6,北村宏司,55,ダ1200,良,**,1:15.0,1.0,**,14-12,35.6-38.4,37.6,458(0),,,ルタンメルヴェイユ, 
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/02/09,笠松,晴,8,アメジスト賞, ,10,1,1,49.9,7,10,佐藤友則,56,ダ1600,良,**,1:45.6,2.3,**,4-6-7, ,40.6,522(+3), , ,ダンシングハルク, 
2018/01/25,笠松,晴,5,サラ系B10組, ,9,2,2,9.4,4,8,佐藤友則,56,ダ1400,不,**,1:32.5,1.8,**,3-4-6, ,41.3,519(-3), , ,サイレンスミラー, 
2018/01/12,笠松,晴,10,宝船賞, ,10,8,9,8.9,4,3,佐藤友則,56,ダ1600,良,**,1:45.6,1.2,**,4-4-4, ,39.8,522(-1), , ,ヒカリノカケラ,1.9
2017/12/31,笠松,曇,7,OKB大垣共立銀行ピ, ,8,2,2,5.1,3,6,佐藤友則,56,ダ1600,良,**,1:45.9,1.7,**,1-4-4, ,41.3,523(+2), , ,サブマリン, 
2017/12/15,名古屋,晴,6,C2組, ,9,8,8,10.0,3,6,島崎和也,56,ダ1400,良,**,1:33.2,2.1,**,4-4-6, ,41.1,521(-6), , ,メイショウハガネ, 
2017/12/08,笠松,曇,7,サラ系C4組, ,9,8,9,1.9,1,1,佐藤友則,56,ダ1400,稍,**,1:29.8,-0.3,**,1-1-1, ,38.3,527(-2), , ,(ヤマニンゲイナー),18.0
2017/11/24,笠松,晴,7,サラ系C4組, ,8,1,1,6.5,3,3,向山牧,56,ダ1400,稍,**,1:30.3,0.5,**,1-1-1, ,40.6,529(+1), , ,ショーマン,1.8
2017/11/17,名古屋,晴,6,C2組, ,11,6,7,1.7,1,2,佐藤友則,56,ダ1400,稍,**,1:32.8,0.0,**,3-3-2, ,40.6,528(+1), , ,イディル,5.0
2017/11/10,笠松,曇,2,サラ系C5組, ,7,7,7,3.1,2,3,佐藤友則,56,ダ1400,良,**,1:31.0,0.3,**,1-1-1, ,40.2,527(+6), , ,ディープフォンテン,1.8
2017/10/15,高知,雨,3,C3ー2, ,11,2,2,4.1,1,4,別府真衣,55,ダ1400,不,**,1:33.3,2.3,**,5-6-6-5, ,40.6,521(+1), , ,サンローズピンク,1.5
2017/10/01,高知,晴,5,C3ー2, ,9,2,2,12.4,3,4,別府真衣,55,ダ1400,重,**,1:33.5,0.9,**,3-3-3-2, ,41.0,520(-1), , ,アロマー,1.5
2017/09/17,高知,雨,1,C2ー2, ,12,7,10,13.9,5,3,宮川実,56,ダ1400,不,**,1:33.5,2.1,**,4-5-7-4, ,42.0,521(+2), , ,カノヤルジャンドル,3.8
2017/09/02,高知,晴,8,ツアーお疲れ様特別, ,8,2,2,16.6,5,4,別府真衣,55,ダ1300,良,**,1:27.5,1.1,**,5-4-4-5, ,41.6,519(+2), , ,ハミングウィズミー,2.2
2017/08/19,高知,晴,7,C2ー4, ,12,5,6,3.7,2,5,別府真衣,55,ダ1400,重,**,1:34.9,1.7,**,4-4-3-5, ,43.2,517(+3), , ,ナムラオウテ,1.5
2017/07/29,高知,晴,5,冷やしあめ特別, ,10,1,1,3.1,2,4,別府真衣,55,ダ1300,良,**,1:27.4,0.8,**,4-3-4-4, ,40.8,514(-3), , ,ナムラサラ,2.2
2017/07/23,高知,曇,5,C2ロ, ,12,1,1,3.3,2,2,別府真衣,55,ダ1300,良,**,1:26.0,0.8,**,2-2-3-3, ,40.4,517(-2), , ,アルマゲスト,3.5
2017/07/16,高知,晴,5,C2ー6, ,11,3,3,11.9,5,4,別府真衣,55,ダ1300,稍,**,1:26.7,1.2,**,8-7-7-4, ,40.7,519(+4), , ,ワイドショー,2.2
2017/07/01,高知,曇,5,ホタル特別, ,9,4,4,24.6,6,2,別府真衣,55,ダ1400,不,**,1:30.7,0.3,**,4-4-3-2, ,39.1,515(+4), , ,タヒチアンムーン,7.5
2017/06/18,高知,晴,11,夏至特別, ,11,7,9,39.4,8,6,別府真衣,55,ダ1600,良,**,1:51.5,4.7,**,9-10-9-9, ,44.4,511(-2), , ,キクノグラード, 
2017/06/04,高知,晴,2,C2ハ, ,12,6,7,7.1,3,1,別府真衣,55,ダ1300,良,**,1:26.8,-0.6,**,3-3-3-2, ,40.5,513(+3), , ,(ドゥフトライネン),14.0
2017/05/27,高知,晴,4,青シソ特別, ,12,6,7,45.6,8,3,別府真衣,55,ダ1300,重,**,1:26.2,1.1,**,5-5-5-3, ,40.1,510(-2), , ,イマヒトタビノ,3.8
2017/05/14,高知,晴,1,C2ー10, ,11,7,8,12.3,5,5,別府真衣,55,ダ1400,不,**,1:33.1,1.0,**,5-6-5-5, ,40.2,512(+2), , ,トリデカゴン,1.5
2017/05/06,高知,晴,2,C2C3混合, ,9,7,7,10.1,4,3,別府真衣,55,ダ1400,良,**,1:34.2,0.8,**,6-6-5-3, ,41.9,510(-3), , ,ジョージジョージ,3.8
2017/04/23,高知,晴,1,C2ー15, ,9,4,4,7.8,2,3,別府真衣,55,ダ1300,重,**,1:27.6,0.5,**,5-5-4-4, ,41.1,513(-6), , ,サスナーシルニー,3.8
2017/04/09,高知,晴,2,C2ー12, ,10,7,8,25.7,6,8,別府真衣,55,ダ1400,不,**,1:31.8,2.2,**,7-7-7-6, ,40.0,519(-4), , ,フジコハルビヨリ, 
2017/03/28,高知,晴,4,C2C3混合, ,12,3,3,9.8,5,4,別府真衣,55,ダ1400,重,**,1:34.0,0.6,**,8-8-8-6, ,41.6,523(+8), , ,ブリーロ,2.2
