日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2016/04/21,大井,雨,11,東京プリンセス賞競走(OP), ,14,7,13,21.6,5,2,本田正重,54,ダ1800,稍,**,1:56.2,0.4,**,4-6-4-3,38.1-38.5,38.7,478(+6), , ,リンダリンダ,700.0
2016/03/23,浦和,曇,11,桜花賞(OP), ,11,6,6,13.2,4,4,本田正重,54,ダ1600,良,**,1:43.1,1.2,**,5-5-5-4,37.1-38.3,38.9,472(-2), , ,モダンウーマン,200.0
2015/12/31,大井,晴,10,東京2歳優駿牝馬競走, ,16,2,3,3.2,2,4,本田正重,54,ダ1600,良,**,1:43.0,0.6,**,1-1-1-1,38.0-39.3,39.9,474(-2), , ,モダンウーマン,200.0
2015/11/17,川崎,雨,11,ローレル賞【地方交流(OP), ,14,8,14,1.6,1,2,本田正重,54,ダ1600,重,**,1:43.8,0.4,**,2-2-2-2,37.0-39.9,40.1,476(-5), , ,モダンウーマン,350.0
2015/10/21,川崎,晴,5,シャイニングフューチ, ,12,8,11,1.7,1,1,本田正重,55,ダ1600,良,**,1:45.3,-0.7,**,3-3-1-1,37.3-40.6,40.5,481(+7), , ,(ゴールドセブン),250.0
2015/07/17,船橋,曇,1,波乗り特別, ,10,8,10,1.0,1,1,本田正重,54,ダ1000,不,**,1:00.9,-0.1,**,3-3,35.4-37.1,36.9,474(+4), , ,(センペンバンカ),250.0
2015/06/19,船橋,雨,3,ライラックデビュー(新馬), ,6,4,4,1.7,1,1,本田正重,54,ダ1000,不,**,1:00.9,-1.9,**,2-1,35.0-37.6,37.6,470(0), , ,(チョイワルオヤヂ),200.0
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2017/10/21,4京都6,雨,7,3歳上500万下,,16,6,11,5.0,2,15,藤岡佑介,55,ダ1400,不,**,1:25.4,1.9,**,1-1,33.9-37.8,39.7,496(-4),, ,スマートダンディー, 
2017/09/30,4阪神8,晴,12,3歳上500万下,,18,1,1,7.3,3,7,荻野極,54,芝1400,良,**,1:21.2,0.7,**,3-4,34.3-35.0,35.4,500(+8),, ,ジョーマイク, 
2017/02/12,2京都6,晴,9,こぶし賞(500万下),,8,1,1,2.0,1,4,ムーア,56,芝1600,稍,**,1:36.5,0.3,**,1-1,36.4-35.3,35.6,492(+2),, ,マイスタイル,150.0
2016/12/04,4中京2,晴,5,2歳新馬,,17,3,5,2.9,2,1,ムーア,55,芝1400,良,**,1:23.0,-0.6,**,1-1,36.0-34.5,34.5,490(0),, ,(ルーズベルトゲーム),700.0
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/01/14,1中山5,晴,3,3歳新馬,,16,8,16,38.9,10,10,江田照男,56,ダ1800,良,**,2:01.6,1.8,**,5-6-13-14,40.0-40.2,40.8,466(0),,,ミズカゼ, 
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/02/09,船橋,晴,6,C2　十二, ,12,5,6,121.6,9,11,楢崎功祐,54,ダ1500,稍,**,1:41.2,3.4,**,5-6-8-8,32.3-40.5,42.8,479(+24), , ,ヴァーサス, 
2017/12/31,大井,曇,7,C1九　十, ,13,6,8,181.9,13,12,楢崎功祐,54,ダ1600,良,**,1:47.0,2.9,**,6-6-9-10,38.1-40.9,42.6,455(+1), , ,コウエイバラノマチ, 
2017/12/01,大井,曇,8,荏原町商店街ジャンボ, ,14,3,3,298.3,14,12,楢崎功祐,54,ダ1600,稍,**,1:46.1,1.3,**,11-12-14-14,38.3-41.7,41.0,454(0), , ,ローレルモナルカ, 
2017/11/17,大井,晴,8,C1七　八九, ,11,6,7,143.4,11,9,高橋昭平,54,ダ1400,良,**,1:31.7,2.6,**,10-11-11,37.0-39.3,41.1,454(-11), , ,ジャルーズ, 
2017/11/03,大井,晴,5,東京ウォーカー創刊1, ,16,4,8,178.5,16,16,楢崎功祐,54,ダ1600,重,**,1:47.6,3.1,**,9-9-15-15,37.6-42.0,43.7,465(+11), , ,マンボスカイ, 
2017/10/16,浦和,雨,12,C1八　九十, ,11,2,2,34.0,8,7,楢崎功祐,54,ダ1400,不,**,1:32.9,3.3,**,5-4-4-4,36.6-39.8,41.9,454(-1), , ,ウニヴェルソ, 
2017/10/02,大井,曇,9,頭山賞, ,14,4,6,273.1,14,12,楢崎功祐,54,ダ1600,稍,**,1:46.4,3.6,**,8-8-10-10,38.6-39.1,41.7,455(-5), , ,エイシンルジーナ, 
2017/09/11,大井,晴,7,C1十　1112, ,12,5,5,200.9,12,9,楢崎功祐,54,ダ1600,良,**,1:45.2,1.9,**,6-6-7-7,38.9-38.7,39.7,460(+3), , ,ミッドホエール, 
2017/08/29,大井,晴,7,C1　C2　C1九組, ,13,4,4,117.3,12,11,楢崎功祐,55,ダ1600,良,**,1:44.2,1.8,**,9-9-11-12,36.7-40.3,41.3,457(+1), , ,タツミアンダルシア, 
2017/08/11,大井,曇,9,野馬追賞競走, ,10,8,9,43.3,8,4,楢崎功祐,54,ダ1600,重,**,1:45.8,0.6,**,7-8-8-7,38.8-41.4,41.3,456(-4), , ,カイジンキングオー,30.0
2017/07/29,大井,雨,10,納涼特別競走, ,14,7,12,32.4,11,10,保園翔也,54,ダ1400,稍,**,1:30.1,1.5,**,9-5-7,36.3-40.1,41.2,460(-1), , ,パヴォーネ, 
2017/07/19,浦和,晴,10,涼月特別, ,10,6,6,55.6,8,6,楢崎功祐,53,ダ1600,良,**,1:45.8,0.4,**,5-4-4-4,38.4-40.0,40.2,461(+2), , ,リワードセロン, 
2017/07/13,大井,晴,12,こと座特別競走, ,14,8,13,54.9,11,14,酒井忍,54,ダ1200,良,**,1:17.0,2.6,**,4-5,36.2-38.2,40.4,459(-5), , ,デルマブンザエモン, 
2017/06/27,大井,曇,7,C1六　七, ,16,5,10,74.7,14,8,酒井忍,54,ダ1200,重,**,1:15.3,1.0,**,14-14,35.5-38.8,37.9,464(+4), , ,マルリーコナン, 
2017/06/07,大井,曇,8,C1七　八, ,13,8,13,108.5,13,9,酒井忍,54,ダ1200,重,**,1:15.2,0.5,**,10-10,35.7-39.0,38.8,460(-7), , ,ジャンボラン, 
2017/05/23,大井,晴,8,C1六　七, ,12,7,10,120.4,12,8,酒井忍,54,ダ1200,良,**,1:15.8,1.1,**,10-8,36.4-38.3,38.2,467(+4), , ,メイショウサンキチ, 
2017/05/10,大井,曇,7,C1八　九, ,13,8,13,128.0,12,7,酒井忍,54,ダ1200,良,**,1:15.0,2.0,**,10-10,35.7-37.3,37.9,463(+9), , ,リコールクレール, 
2017/04/18,大井,晴,8,C1八　九, ,13,3,3,138.3,13,6,酒井忍,54,ダ1200,不,**,1:15.8,1.4,**,10-10,35.9-38.5,38.8,454(-5), , ,メガビックジョン, 
2017/04/11,船橋,雨,10,いちご賞, ,12,6,7,97.8,12,7,酒井忍,54,ダ1200,不,**,1:17.2,2.2,**,8-7-8,35.0-40.0,40.8,459(+4), , ,シニスターブレイク, 
2017/03/21,大井,雨,7,C1七　八, ,13,6,9,170.7,13,11,酒井忍,54,ダ1200,稍,**,1:16.8,1.8,**,8-8,36.0-39.0,40.2,455(-1), , ,フォートカルガリー, 
2017/03/06,大井,雨,8,C1八　九, ,14,6,9,207.8,14,8,酒井忍,54,ダ1200,稍,**,1:16.0,2.1,**,9-8,35.5-38.4,39.1,456(-4), , ,ホームゲーム, 
2017/02/16,大井,晴,7,C1六　七八, ,13,8,13,221.2,12,13,酒井忍,54,ダ1200,良,**,1:17.7,3.1,**,11-11,36.2-38.4,40.5,460(+3), , ,フロリダブルー, 
2017/01/24,大井,晴,7,C1六　七, ,13,8,12,177.4,13,8,酒井忍,54,ダ1200,良,**,1:16.4,1.9,**,5-6,36.6-37.9,39.1,457(-6), , ,サクライスピラート, 
2017/01/16,浦和,晴,10,道の駅おかべ賞, ,11,6,6,117.6,9,10,楢崎功祐,54,ダ1400,稍,**,1:32.3,2.2,**,7-7-7-8,36.0-40.5,41.4,463(+3), , ,ソーラーネコ, 
2017/01/10,船橋,晴,9,C1四　五, ,12,7,10,194.2,11,10,酒井忍,54,ダ1600,不,**,1:48.0,2.4,**,10-10-11-12,38.4-41.2,42.6,460(-2), , ,エルブダムール, 
2016/12/28,大井,晴,9,C1七　八, ,11,5,5,183.1,11,9,酒井忍,54,ダ1200,不,**,1:16.9,1.3,**,7-7,36.7-38.9,39.8,462(0), , ,ナイトスピリッツ, 
2016/12/13,川崎,曇,7,C1六　七, ,11,8,11,162.5,10,11,石崎駿,54,ダ1400,良,**,1:33.6,2.6,**,5-5-6-7,39.0-39.6,41.8,462(-2), , ,ポッドシャア, 
2016/11/30,大井,晴,9,C1七　八, ,12,5,5,140.6,12,10,有年淳,54,ダ1200,稍,**,1:16.8,1.8,**,12-12,36.5-38.5,38.8,464(-4), , ,リックラフィキ, 
2016/11/15,大井,曇,7,C1六　七, ,13,5,7,58.9,13,12,保園翔也,53,ダ1200,不,**,1:16.5,2.3,**,12-12,35.6-38.6,39.7,468(0), , ,クールアオイ, 
2016/10/27,大井,晴,8,成増賞, ,13,8,13,157.1,13,12,楢崎功祐,54,ダ1200,良,**,1:16.1,1.7,**,13-13,35.3-39.1,38.8,468(-4), , ,マイネルファラオン, 
2016/10/10,大井,曇,8,C1四　五六, ,12,7,9,93.8,12,12,坂井英光,54,ダ1400,不,**,1:32.6,3.4,**,4-4-4,37.5-39.5,42.5,472(-6), , ,カシノレインボー, 
2016/09/23,大井,雨,7,C1六　七八, ,12,2,2,33.2,8,11,坂井英光,54,ダ1200,不,**,1:16.2,3.0,**,9-10,34.7-38.5,40.3,478(+11), , ,ネスター, 
2016/08/05,船橋,晴,9,チバザポークシリーズ, ,11,8,11,33.0,7,8,酒井忍,54,ダ1000,稍,**,1:01.5,0.8,**,6-7,34.6-37.5,37.9,467(-5), , ,マイネルアペックス, 
2016/07/20,船橋,晴,9,風鈴賞, ,14,6,10,126.3,13,9,酒井忍,54,ダ1000,重,**,1:02.5,1.4,**,12-10,35.3-37.4,37.0,472(+6), , ,トーションビーム, 
2016/06/21,船橋,晴,8,コアジサシ賞, ,11,6,7,39.4,9,5,酒井忍,55,ダ1200,重,**,1:16.2,1.0,**,8-8-7,36.9-38.3,38.8,466(+7), , ,ルヴェルテュール,12.0
2016/06/02,浦和,晴,12,薄暑特別, ,11,6,7,59.6,8,7,酒井忍,54,ダ1600,良,**,1:44.5,2.3,**,8-7-7-7,35.9-39.8,40.1,459(-6), , ,コスモフットライト, 
2016/05/11,川崎,曇,11,薫風特別, ,14,4,6,123.7,12,12,和田譲治,54,ダ1500,不,**,1:40.5,3.5,**,7-8-9-9,30.8-40.8,42.8,465(+4), , ,ファミリーズオナー, 
2016/04/27,浦和,曇,10,新緑特別, ,11,8,11,80.4,10,5,和田譲治,54,ダ1600,良,**,1:44.2,1.5,**,5-6-5-5,37.9-38.1,38.9,461(-10), , ,ピースフォーエバー,18.0
2016/04/12,船橋,曇,8,チドリ賞, ,12,6,7,11.1,6,7,岡村健司,52,ダ1200,稍,**,1:15.3,0.6,**,10-10-10,35.6-39.1,38.7,471(+3), , ,コスモウィロー, 
2016/03/08,船橋,晴,12,ツグミ賞, ,10,4,4,12.2,3,5,坂井英光,55,ダ1500,不,**,1:39.0,2.7,**,9-8-5-6,32.8-38.2,40.0,468(+2), , ,キークッキー,12.0
2016/02/18,船橋,晴,12,スズガモ賞, ,12,1,1,10.6,4,2,坂井英光,55,ダ1200,重,**,1:15.4,0.5,**,5-4-5,36.2-38.7,39.0,466(-1), , ,ルヴェルテュール,36.0
2016/01/19,船橋,晴,10,スカパー!南関東地方, ,11,3,3,52.5,8,5,本橋孝太,54,ダ1200,不,**,1:15.5,1.2,**,8-9-8,34.8-39.5,39.0,467(0), , ,グレートブレス,12.0
2015/12/29,大井,晴,11,SEGAスターホース, ,16,4,8,13.9,5,9,坂井英光,54,ダ1400,良,**,1:29.3,1.1,**,10-8-9,36.8-39.2,39.6,467(-4), , ,ショウノペレウス, 
2015/12/10,船橋,曇,8,ハマシギ賞, ,11,3,3,7.2,3,3,坂井英光,55,ダ1200,良,**,1:15.3,0.2,**,9-6-6,36.4-38.7,38.3,471(+3), , ,エミーズプライド,21.6
2015/11/13,船橋,曇,9,ダイゼン賞, ,12,8,12,6.2,3,4,坂井英光,55,ダ1500,重,**,1:37.6,0.7,**,9-7-5-7,31.9-40.0,40.2,468(+3), , ,ハッピーリーベ,14.4
2015/10/28,浦和,晴,9,鴻巣御殿御参行列賞, ,12,8,12,15.7,8,1,坂井英光,54,ダ1400,良,**,1:28.8,-0.2,**,6-5-5-3,36.3-39.4,38.9,465(-9), , ,(ルミエールウェスト),110.0
2015/10/09,船橋,晴,9,ゴイサギ賞, ,12,7,9,18.3,6,5,坂井英光,55,ダ1200,良,**,1:15.2,0.5,**,8-7-8,35.6-39.1,39.1,474(-7), , ,ディオレサンス,12.0
2015/09/09,船橋,雨,9,C1三　四, ,12,8,12,15.4,7,8,坂井英光,53,ダ1200,不,**,1:16.0,1.8,**,9-7-7,35.8-38.4,39.8,481(+9), , ,レオサーパス, 
2015/08/05,船橋,晴,9,ひまわり賞, ,11,7,8,21.4,5,1,坂井英光,54,ダ1200,良,**,1:14.7,-0.1,**,5-4-4,35.5-39.2,38.7,472(+2), , ,(ゴーノムラサラ),120.0
2015/07/21,船橋,晴,9,サンダーソニア賞, ,11,6,6,28.4,5,4,坂井英光,54,ダ1200,良,**,1:16.1,1.3,**,9-6-6,35.2-39.6,39.7,470(+5), , ,エミーズプライド,15.6
2015/07/03,川崎,曇,8,夕凪特別, ,13,5,6,35.1,11,9,本橋孝太,54,ダ1500,不,**,1:41.3,2.1,**,9-8-5-6,31.4-41.3,42.6,465(+1), , ,セピアフォトグラフ, 
2015/06/17,船橋,曇,10,ローズ賞, ,11,5,5,50.0,8,3,本橋孝太,54,ダ1200,重,**,1:16.3,1.4,**,10-7-7,36.1-38.8,39.3,464(+2), , ,バブリーミユキ,23.4
2015/06/04,大井,晴,5,3歳　285万, ,14,2,2,29.4,8,11,坂井英光,54,ダ1200,稍,**,1:15.8,1.7,**,14-11,35.9-38.2,38.2,462(0), , ,カンタベリーセーラ, 
2015/05/04,船橋,晴,2,3歳二, ,7,2,2,15.3,6,7,本橋孝太,54,ダ1600,良,**,1:47.1,2.8,**,4-4-3-4,37.7-41.5,44.1,462(-2), , ,スターオブハピネス, 
2015/04/28,浦和,晴,2,3歳三, ,9,4,4,5.0,4,3,本橋孝太,54,ダ1500,良,**,1:39.2,0.7,**,4-3-4-2,31.7-39.9,40.0,464(-3), , ,シナノカラー,20.4
2015/04/13,船橋,小雨,1,3歳三, ,9,6,6,17.9,8,4,本橋孝太,54,ダ1500,重,**,1:38.4,1.6,**,3-5-4-4,31.3-40.1,41.5,467(+14), , ,リヴィングフェイス,13.2
2014/12/30,大井,晴,4,2歳　215万, ,14,8,13,5.0,2,4,本橋孝太,54,ダ1400,稍,**,1:30.6,1.5,**,3-3-3,37.6-39.1,40.5,453(-12), , ,サピド,24.0
2014/12/02,船橋,晴,1,2歳二, ,12,1,1,13.9,2,4,本橋孝太,54,ダ1500,不,**,1:38.8,1.3,**,2-2-1-1,31.2-40.9,42.2,465(-3), , ,コーズウェイ,15.6
2014/11/17,浦和,晴,1,2歳二　三, ,12,2,2,3.5,1,1,本橋孝太,54,ダ1400,良,**,1:31.7,-0.1,**,1-1-1-1,38.0-39.9,39.9,468(+2), , ,(キープザパッション),140.0
2014/10/30,船橋,晴,3,2歳三, ,12,4,4,2.9,1,9,本橋孝太,54,ダ1200,稍,**,1:18.7,2.2,**,11-10-9,36.5-40.0,41.2,466(+14), , ,シグロデオーロ, 
2014/09/02,門別,晴,1,2歳未勝利(未勝利), ,7,5,5,2.7,2,1,服部茂史,54,ダ1000,良, ,1:02.0,-0.5, ,3-2, ,37.6,452(+10), , ,(オグリマウント),30.0
2014/07/16,門別,曇,3,JRA認定フレッシュ(新馬), ,8,4,4,7.1,4,3,服部茂史,54,ダ1200,良, ,1:17.1,0.7, ,3-3, ,40.5,442(0), , ,ゴルデンドラマ,22.5
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2017/07/16,3中京6,晴,6,2歳新馬,,10,2,2,49.7,8,9,酒井学,54,芝1200,良,**,1:13.1,2.8,**,4-5,34.9-35.4,37.8,430(0),, ,テイエムスグレモン, 
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/02/01,園田,雨,4,C3一, ,10,3,3,2.2,1,3,川原正一,56,ダ1400,稍,**,1:34.2,0.5,**,8-9-5-4, ,39.8,523(-2), , ,プローン,3.5
2018/01/17,園田,雨,3,C3一, ,10,4,4,7.1,4,2,川原正一,56,ダ1400,不,**,1:31.1,0.2,**,9-9-6-2, ,40.0,525(-8), , ,ヒラケゴマ,7.0
2017/12/29,園田,曇,11,C2一, ,10,4,4,15.7,4,9,川原正一,56,ダ1400,良,**,1:35.1,3.1,**,10-10-10-10, ,41.4,533(+14), , ,クライフォーローズ, 
2017/12/12,園田,晴,7,C2一, ,10,4,4,33.8,6,9,川原正一,56,ダ1400,良,**,1:35.3,3.2,**,10-10-10-9, ,41.2,519(-6), , ,アイスグレー, 
2017/11/23,園田,晴,8,C2一, ,10,4,4,367.7,9,9,松本幸祐,56,ダ1400,重,**,1:32.0,2.9,**,9-9-9-9, ,39.9,525(+9), , ,ジェミニズ, 
2017/11/09,園田,晴,7,C2一, ,8,2,2,7.4,2,7,川原正一,57,ダ1400,稍,**,1:34.5,3.4,**,7-7-7-7, ,41.0,516(-4), , ,ホウオウジャンプ, 
2017/10/26,園田,晴,4,C2三, ,10,4,4,1.9,1,1,川原正一,56,ダ1400,重,**,1:31.0,-0.1,**,7-7-6-3, ,38.9,520(+6), , ,(メイショウラポール),35.0
2017/10/12,園田,曇,4,C2三, ,10,1,1,5.9,3,2,川原正一,56,ダ1400,稍,**,1:32.9,1.0,**,8-7-6-4, ,40.0,514(-8), , ,ジェントルダンディ,8.4
2017/09/27,園田,曇,2,C3一, ,10,7,8,8.9,4,1,川原正一,56,ダ1400,良,**,1:32.8,-0.5,**,9-9-3-2, ,40.6,522(+2), , ,(マイネルクレイモア),25.0
2017/09/08,園田,晴,5,C2二, ,9,4,4,19.0,6,7,川原正一,56,ダ1400,重,**,1:33.4,2.2,**,8-9-8-7, ,41.0,520(+3), , ,レイブラッド, 
2017/08/16,園田,晴,6,C2三, ,8,2,2,10.8,4,3,川原正一,56,ダ1400,重,**,1:31.3,1.1,**,6-6-6-4, ,39.1,517(-7), , ,エスケイフェスタ,4.2
2017/08/02,園田,晴,4,C2三, ,10,7,8,14.9,4,9,川原正一,56,ダ1400,良,**,1:34.2,2.3,**,9-8-8-8, ,41.1,524(+8), , ,ラガーキリンオー, 
2017/07/21,園田,晴,5,C2三, ,9,1,1,4.1,3,5,川原正一,56,ダ1400,良,**,1:33.5,1.7,**,7-7-6-5, ,40.3,516(-8), , ,ソル,2.1
2017/07/06,園田,晴,3,C3一, ,10,7,7,3.6,2,1,川原正一,56,ダ1400,重,**,1:32.0,-0.4,**,6-6-3-3, ,40.3,524(0), , ,(エリタージュ),25.0
2017/06/23,園田,晴,5,C2一, ,10,1,1,44.1,9,7,杉浦健太,56,ダ1400,稍,**,1:33.3,2.2,**,9-8-8-9, ,41.2,524(-5), , ,エーブゴールドマン, 
2017/06/09,園田,晴,6,C2一, ,10,8,9,22.0,6,6,川原正一,56,ダ1400,稍,**,1:33.5,1.8,**,6-6-6-6, ,41.4,529(+6), , ,コスモブラッドレー, 
2017/05/24,園田,曇,6,C2一, ,10,4,4,33.0,7,7,川原正一,56,ダ1400,良,**,1:33.7,0.6,**,8-8-8-8, ,40.2,523(0), , ,サトノオマージュ, 
2017/05/11,園田,晴,8,C2二, ,9,3,3,21.5,4,2,川原正一,56,ダ1400,良,**,1:32.4,1.7,**,7-7-5-4, ,39.9,523(-11), , ,アオテン,8.4
2017/04/28,園田,晴,6,C2一, ,10,6,6,27.6,7,5,川原正一,56,ダ1400,良,**,1:33.7,1.9,**,8-8-5-5, ,41.5,534(+8), , ,ワンダラーズ,2.1
2017/04/13,園田,晴,6,C2二, ,9,3,3,4.5,2,4,川原正一,56,ダ1400,重,**,1:32.1,1.1,**,7-7-7-5, ,39.0,526(+3), , ,ハヤブサタイザン,2.8
2017/03/23,園田,晴,8,C2一, ,10,7,8,9.9,3,4,木村健,56,ダ1400,稍,**,1:32.7,1.2,**,4-5-4-4, ,39.8,523(-4), , ,マダムアルディ,2.4
2017/03/02,園田,晴,6,C2二, ,9,6,6,12.0,5,2,川原正一,56,ダ1400,稍,**,1:34.1,0.6,**,4-5-3-3, ,40.6,527(+1), , ,ディライトクライ,7.2
2017/02/16,園田,晴,5,C2二, ,10,4,4,4.2,2,6,川原正一,56,ダ1400,良,**,1:33.3,0.8,**,8-8-9-7, ,40.5,526(+6), , ,ノースピーディング, 
2017/01/25,園田,晴,7,C2二, ,10,6,6,6.2,3,2,杉浦健太,56,ダ1400,良,**,1:33.2,0.0,**,5-5-6-4, ,40.2,520(-2), , ,チョウキタイ,7.2
2017/01/09,園田,曇,7,C2, ,8,4,4,23.7,5,5,吉村智洋,56,ダ1870,不,**,2:04.0,0.9,**,4-4-4-5, ,39.5,522(-2), , ,マンテンスマイル,2.1
2016/12/21,園田,晴,11,C2, ,11,8,12,21.8,5,4,杉浦健太,56,ダ1700,良,**,1:55.3,0.4,**,3-3-3-2, ,41.0,524(-1), , ,フッカツノノロシ,2.8
2016/12/08,園田,晴,12,C2, ,12,2,2,21.8,5,3,杉浦健太,56,ダ1700,稍,**,1:56.2,0.7,**,6-5-6-4, ,39.9,525(+3), , ,クインズカハ,4.2
2016/11/17,園田,晴,7,C2一, ,10,3,3,26.2,5,5,杉浦健太,56,ダ1400,良,**,1:32.6,1.2,**,7-6-6-5, ,40.4,522(0), , ,ヤマタケジャイアン,1.8
2016/10/27,園田,晴,5,C2二, ,10,1,1,4.5,2,2,杉浦健太,56,ダ1400,稍,**,1:32.7,2.6,**,7-8-3-3, ,39.6,522(+6), , ,シルヴィーボーテ,7.2
2016/10/06,園田,晴,5,C2二, ,10,8,9,4.5,3,3,杉浦健太,56,ダ1400,重,**,1:30.5,0.6,**,3-3-3-3, ,39.1,516(0), , ,アウトバースト,3.6
2016/09/15,園田,曇,8,C2二, ,9,2,2,3.3,2,2,杉浦健太,55,ダ1400,良,**,1:32.9,1.1,**,9-9-7-6, ,40.3,516(+8), , ,ジューンマドレーヌ,7.2
2016/08/20,2小倉7,晴,6,3歳未勝利,,18,8,18,49.7,12,17,松若風馬,56,芝2000,良,**,2:04.4,3.0,**,5-5-8-12,35.1-37.1,39.6,508(+2),, ,テイエムナナヒカリ, 
2016/07/23,3中京7,曇,7,3歳未勝利,,13,8,15,13.1,5,9,荻野極,53,芝2000,良,**,2:03.0,1.3,**,5-5-5-5,36.2-36.5,37.3,506(-8),, ,ルックトゥワイス, 
2016/07/10,3中京4,晴,2,3歳未勝利,,18,3,5,98.2,10,2,森裕太朗,53,芝2000,重,**,2:04.4,0.1,**,8-7-9-8,36.2-36.8,36.1,514(-4),, ,エイシンキスミー,190.0
2016/06/18,3阪神5,晴,6,3歳未勝利,,18,8,17,359.1,13,15,松山弘平,56,芝2400,良,**,2:31.3,4.7,**,2-2-2-1,36.6-34.7,39.4,518(+12),, ,ニホンピロカーン, 
2016/02/20,1小倉3,雨,4,3歳未勝利,,16,3,6,29.5,8,13,松若風馬,56,芝1800,重,**,1:52.7,2.1,**,16-16-14-15,37.3-36.5,37.7,506(-12),, ,グランドサッチャー, 
2016/01/17,1中京2,晴,5,3歳未勝利,,18,1,2,117.5,12,18,松若風馬,56,芝2200,良,**,2:18.1,2.2,**,1-1-1-1,35.8-34.8,37.0,518(+8),, ,ナムラヘイハチロー, 
2015/10/03,4阪神8,晴,1,2歳未勝利,,16,7,13,122.7,13,13,小牧太,55,ダ1800,重,**,2:01.2,6.4,**,13-13-15-16,36.3-39.2,42.8,510(+2),, ,キョウエイギア, 
