リアファル,6,4.03,1東京1,白富士S(OP),10,6,5,内田博幸,2000,稍,524,0,0
リアファル,6,4.03,1中山2,ポルックスS(OP),16,6,4,津村明秀,1800,良,524,+2,0
リアファル,6,4.03,1中山7,アメリカジョッキーC(G2),17,13,2,シュミノ,2200,良,522,-2,0
リアファル,6,4.03,4中京1,金鯱賞(G2),13,6,3,シュタル,2000,良,524,+18,0
リアファル,6,4.03,5中山8,有馬記念(G1),16,12,3,ルメール,2500,良,506,0,0
リアファル,6,4.03,4京都7,菊花賞(G1),18,17,1,ルメール,3000,良,506,0,1
リアファル,6,4.03,4阪神7,神戸新聞杯(G2),15,6,3,ルメール,2400,良,506,+6,1
リアファル,6,4.03,3中京5,マレーシアC(1600万下),17,13,5,ルメール,2000,重,500,-10,1
リアファル,6,4.03,3京都10,鳳雛S(OP),10,5,1,北村友一,1800,良,510,-2,1
リアファル,6,4.03,園田,兵庫チャンピオンシッ(G2),12,3,2,北村友一,1870,良,512,+4,1
リアファル,6,4.03,3中山4,伏竜S(OP),14,11,6,北村友一,1800,稍,508,+2,1
リアファル,6,4.03,1京都7,3歳500万下,14,13,4,北村友一,1800,重,506,-8,1
リアファル,6,4.03,1京都2,3歳500万下,8,5,3,松若風馬,1800,稍,514,+2,0
リアファル,6,4.03,5阪神3,2歳新馬,9,9,1,北村友一,1800,良,512,0,1
リアライズキング,10,0.00,名古屋,サファイアOP,9,9,6,加藤聡一,1800,不,520,+4,0
リアライズキング,10,0.00,名古屋,きんもくせい特別,9,6,2,岡部誠,1600,良,516,-4,1
リアライズキング,10,0.00,名古屋,青桐特別,6,1,2,今井貴大,1400,良,520,+2,0
リアライズキング,10,0.00,名古屋,フェニックス特別,9,7,2,今井貴大,1600,稍,518,-1,1
リアライズキング,10,0.00,名古屋,昇竜杯,10,4,10,今井貴大,1600,良,519,-4,1
リアライズキング,10,0.00,名古屋,夏椿特別,8,2,5,東川公則,1600,良,523,-2,0
リアライズキング,10,0.00,名古屋,磯ノ木特別,10,1,5,東川公則,1400,不,525,0,0
リアライズキング,10,0.00,名古屋,しゃくなげ特別,11,9,8,村上弘樹,1600,良,525,0,0
