日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2017/07/21,名古屋,晴,4,サラ3歳13組, ,9,8,8,87.6,8,9,村上弘樹,56,ダ1400,良,**,1:42.7,11.2,**,9-9-9, ,46.6,456(-6), , ,スズカウインク, 
2017/06/25,1函館4,晴,3,3歳未勝利,,13,5,8,136.1,12,13,小林徹弥,56,ダ1700,良,**,1:53.9,6.4,**,13-13-13-13,30.0-38.9,41.5,462(+2),,,サンライズフォルテ, 
2017/05/07,1新潟4,晴,5,3歳未勝利,,16,5,10,51.3,12,16,川又賢治,53,芝1800,稍,**,1:55.2,6.8,**,16-16,35.7-35.3,37.0,460(0),,,サトノグラン, 
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2016/07/31,金沢,晴,6,3Bー5, ,12,3,3,191.3,10,12,服部大地,54,ダ1500,良,**,1:56.1,12.9,**,12-12-12-12, ,48.2,419(0), , ,ビービーメロディ, 
2016/07/24,金沢,晴,2,3B二走ー4, ,12,6,7,179.1,10,12,沖静男,54,ダ1400,良,**,1:41.8,7.4,**,9-9-11-12, ,44.4,419(0), , ,ラストブライトネス, 
2016/07/17,金沢,曇,5,3Bー6, ,9,5,5,42.5,6,9,沖静男,54,ダ1500,不,**,1:46.5,5.4,**,6-6-6-9, ,44.0,419(-5), , ,アランチャ, 
2016/07/10,金沢,晴,4,スナックモンタナ十周, ,11,8,10,63.3,6,6,沖静男,54,ダ1400,不,**,1:36.1,3.5,**,6-5-3-4, ,41.7,424(-6), , ,イザナイ, 
2016/07/03,金沢,晴,6,3Bー7, ,10,4,4,23.1,6,6,沖静男,54,ダ1500,不,**,1:44.6,3.8,**,7-7-6-5, ,43.9,430(-5), , ,タケデンガーベラ, 
2016/06/26,金沢,晴,2,3歳B　二走4, ,11,7,8,93.3,10,2,沖静男,54,ダ1400,不,**,1:35.7,1.1,**,5-5-4-2, ,40.3,435(0), , ,ミヤギデュランダル,4.0
2016/06/19,金沢,曇,6,3Bー7, ,11,3,3,131.7,9,9,沖静男,54,ダ1500,良,**,1:44.2,3.4,**,10-9-8-9, ,42.9,435(-3), , ,ミラボー, 
2016/06/12,金沢,曇,1,3B二走ー5, ,10,7,7,89.9,7,4,沖静男,54,ダ1400,良,**,1:36.6,2.2,**,8-5-5-4, ,41.9,438(-6), , ,フェアウェルローズ,1.4
2016/06/05,金沢,晴,4,3Bー7, ,10,7,8,59.1,8,9,池田敦,54,ダ1500,良,**,1:46.5,3.8,**,8-5-7-7, ,43.6,444(+7), , ,ジェイケイウィン, 
2016/05/14,佐賀,晴,1,3歳ー11組, ,8,1,1,81.2,8,5,南谷圭哉,54,ダ1300,良,**,1:26.7,3.9,**,5-5-6-5, ,40.5,437(-2), , ,リベレイション,0.5
2016/05/01,佐賀,晴,1,3歳ー10組, ,7,4,4,13.4,5,6,南谷圭哉,54,ダ1300,良,**,1:31.3,5.6,**,3-5-6-7, ,45.0,439(+7), , ,オラシオン, 
2016/04/16,佐賀,晴,1,3歳ー11組, ,7,5,5,25.8,5,7,南谷圭哉,54,ダ1300,稍,**,1:31.3,5.3,**,2-2-4-7, ,46.2,432(+1), , ,ソプラノムーン, 
2016/03/27,佐賀,晴,1,3歳ー10組, ,8,4,4,2.4,1,6,南谷圭哉,54,ダ1300,良,**,1:27.9,1.9,**,2-3-2-3, ,41.4,431(-3), , ,ロバーストサンダー, 
2016/01/09,1中山2,晴,3,3歳新馬,,16,2,4,148.2,10,13,丸田恭介,54,ダ1200,良,**,1:16.4,2.4,**,8-8,35.5-38.5,39.8,434(0),, ,ソロダンサー, 
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/02/03,佐賀,曇,2,C2ー28組, ,9,1,1,24.2,5,8,竹吉徹,56,ダ1300,良,**,1:29.9,3.8,**,8-8-8-7, ,40.8,452(+6), , ,スマートロデム, 
2018/01/14,佐賀,曇,4,C2ー27組, ,10,8,9,42.5,8,8,石川慎将,56,ダ1300,重,**,1:28.2,2.9,**,8-8-8-8, ,39.7,446(-5), , ,ジュンコアー, 
2018/01/05,佐賀,曇,3,C2ー28組, ,9,6,6,27.5,8,9,山下裕貴,56,ダ1300,良,**,1:29.9,2.8,**,9-9-9-9, ,40.3,451(+4), , ,サツキハイセンス, 
2017/12/17,佐賀,曇,3,C2ー22組, ,12,6,8,22.4,7,10,石川慎将,56,ダ1300,良,**,1:27.8,1.8,**,11-11-10-10, ,39.2,447(+5), , ,クラッシーデイム, 
2017/12/02,佐賀,晴,3,C2ー24組, ,10,5,5,11.6,6,3,小松丈二,56,ダ1300,良,**,1:27.3,1.0,**,9-9-8-3, ,38.6,442(+1), , ,ハレー,1.8
2017/11/19,佐賀,曇,3,C2ー26組, ,10,8,9,18.2,3,3,倉富隆一,56,ダ1300,良,**,1:26.6,1.2,**,5-5-4-3, ,40.4,441(-2), , ,メイショウモーント,1.8
2017/11/05,佐賀,晴,5,C2ー24組, ,11,7,9,9.9,7,6,小松丈二,56,ダ1300,良,**,1:27.3,0.6,**,9-9-9-8, ,39.9,443(-3), , ,ネオヴェッキオ, 
2017/10/22,佐賀,曇,4,C2ー22組, ,12,4,4,29.5,9,7,山口以和,55,ダ1300,良,**,1:27.9,1.4,**,6-7-7-9, ,40.1,446(+7), , ,ハナノバード, 
2017/10/15,佐賀,雨,2,C2ー37組, ,9,4,4,2.3,1,4,石川慎将,56,ダ1300,不,**,1:28.2,1.9,**,2-2-2-3, ,42.3,439(-11), , ,マジックマジック,1.0
2017/10/08,佐賀,晴,1,C2ー33組, ,8,1,1,14.2,6,5,石川慎将,56,ダ900,稍,**,0:56.5,1.5,**,6-5, ,37.3,450(+2), , ,ダークガーランド,0.6
2017/09/23,佐賀,曇,2,C2ー25組, ,12,5,5,182.0,12,8,石川慎将,56,ダ1300,良,**,1:26.3,1.8,**,9-9-7-6, ,40.1,448(+11), , ,フットステップ, 
2017/08/23,名古屋,晴,9,名古屋CCラズベリー, ,10,8,9,57.0,7,10,丸野勝虎,56,ダ1400,稍,**,1:33.6,3.7,**,9-9-9, ,42.1,437(-7), , ,アオイサンライズ, 
2017/07/02,2福島2,晴,2,3歳未勝利,,16,5,10,296.7,16,14,菊沢一樹,53,芝1200,良,**,1:11.2,1.9,**,14-13,33.5-35.8,36.1,444(-10),, ,ヤマニンシーベリー, 
2017/04/22,3京都1,晴,3,3歳未勝利,,16,2,3,190.0,14,14,三津谷隼,53,ダ1900,稍,**,2:06.2,4.1,**,14-15-14-15,30.4-41.1,42.2,454(0),,,ナムラシンウチ, 
2017/04/02,2阪神4,晴,2,3歳未勝利,,14,5,9,137.5,11,12,荻野極,54,ダ1800,稍,**,1:56.5,2.3,**,12-12-11-9,37.0-37.4,38.8,454(+12),,,ララメダイユドール, 
2016/12/10,5阪神3,晴,5,2歳新馬,,8,2,2,77.0,8,7,松山弘平,55,芝1400,稍,**,1:27.1,3.6,**,6-6,36.0-35.5,38.3,442(0),,,ラプソディーア, 
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/01/29,名古屋,晴,5,C23組, ,10,5,5,105.5,7,10,横井将人,54,ダ1400,稍,**,1:37.9,4.0,**,9-10-10, ,42.8,433(+4), , ,アサケイーグル, 
2018/01/15,名古屋,晴,5,C23組, ,9,6,6,10.1,5,8,岡部誠,54,ダ1400,重,**,1:37.6,2.1,**,3-2-5, ,42.5,429(-4), , ,バッケンシェール, 
2018/01/02,名古屋,晴,7,株式会社丸増商会60, ,10,6,6,83.5,8,9,丸野勝虎,54,ダ1400,重,**,1:35.8,3.3,**,5-4-6, ,42.7,433(+5), , ,ファミリアリティ, 
2017/12/19,浦和,晴,4,C3五　六, ,12,2,2,35.9,10,12,町田直希,54,ダ1400,稍,**,1:35.7,2.0,**,5-4-5-4,38.8-41.0,42.5,428(-3), , ,ミカドウェザリア, 
2017/12/12,川崎,晴,4,トレビット賞, ,10,7,7,121.0,10,5,町田直希,54,ダ900,良,**,0:57.8,0.5,**,8-5,30.4-39.2,38.7,431(-4), , ,ヴァイタルスターズ,10.8
2017/12/05,船橋,晴,2,C3三, ,12,7,10,38.4,9,10,町田直希,54,ダ1200,良,**,1:19.7,2.3,**,6-7-7,37.7-39.7,41.2,435(+7), , ,ククリヒメ, 
2017/11/06,川崎,晴,6,ベゴニア賞, ,11,6,7,137.7,11,10,岡村健司,54,ダ1400,良,**,1:35.6,2.8,**,8-8-9-10,39.9-40.8,41.7,428(-7), , ,リコーアペルタ, 
2017/10/23,船橋,晴,4,C3三　四, ,12,8,11,199.5,12,6,町田直希,54,ダ1200,不,**,1:20.3,1.6,**,7-1-1,37.5-41.2,42.8,435(+6), , ,ホロスコープ, 
2017/10/16,浦和,雨,3,C3十　11, ,10,8,11,145.0,9,7,町田直希,54,ダ1400,不,**,1:35.4,2.6,**,4-6-6-7,39.7-39.0,40.8,429(-3), , ,フジブルースター, 
2017/10/10,川崎,晴,4,C3五　六, ,9,7,7,212.7,9,8,町田直希,54,ダ1400,稍,**,1:36.5,3.9,**,9-9-9-8,41.0-39.7,41.2,432(-3), , ,キャプテンヴォーグ, 
2017/09/25,船橋,晴,4,C3六　七ア, ,12,2,2,352.8,12,9,町田直希,54,ダ1200,重,**,1:20.3,1.8,**,9-10-10,37.6-40.9,41.4,435(-1), , ,ピースオブホホエミ, 
2017/09/01,船橋,曇,1,C3六, ,11,2,2,189.1,9,11,町田直希,54,ダ1200,稍,**,1:23.0,3.1,**,10-10-11,38.7-41.2,42.5,436(+7), , ,ヤワタブランド, 
2017/08/21,川崎,晴,1,C3八　九, ,9,3,3,122.1,8,7,岡部誠,54,ダ1400,重,**,1:37.2,3.5,**,8-8-9-8,40.1-41.4,42.7,429(+2), , ,ラヴリイチャーリー, 
2017/08/06,船橋,晴,2,C3六, ,10,1,1,224.4,10,9,實川純一,54,ダ1200,良,**,1:20.0,1.7,**,10-10-10,38.0-40.3,40.1,427(0), , ,ククリヒメ, 
2017/07/21,船橋,晴,1,C3六, ,11,5,5,206.9,10,10,岡部誠,54,ダ1200,良,**,1:20.7,2.6,**,10-10-10,38.0-40.1,40.8,427(+4), , ,ボウパラディ, 
2017/07/17,浦和,晴,4,C3九　十11, ,9,7,7,62.5,8,8,町田直希,54,ダ1400,稍,**,1:34.2,3.3,**,6-6-7-7,37.3-40.4,41.0,423(-3), , ,ダテノグロリアス, 
2017/07/03,川崎,晴,2,C3九　十11, ,11,5,5,212.0,11,9,町田直希,54,ダ1400,良,**,1:36.3,4.2,**,10-10-10-10,38.9-40.8,42.9,426(-3), , ,コウジンシュリー, 
2017/06/19,船橋,晴,4,C3八, ,11,5,5,44.2,10,9,町田直希,54,ダ1200,稍,**,1:20.7,1.8,**,9-10-9,37.2-41.7,42.0,429(+12), , ,ボウパラディ, 
2017/05/30,浦和,晴,3,C3八　九, ,12,4,4,210.5,10,11,町田直希,54,ダ1500,良,**,1:42.1,3.3,**,7-7-7-8,31.2-40.6,42.1,417(-3), , ,アイサイポプリ, 
2017/05/05,船橋,晴,8,こどもの日にはかしわ, ,12,1,1,210.3,11,12,町田直希,54,ダ1200,良,**,1:19.8,3.6,**,9-11-12,36.5-39.7,40.8,420(0), , ,ビレッジエンペラー, 
2017/04/25,浦和,晴,4,C3十　11, ,12,6,7,98.7,11,12,笹川翼,54,ダ1400,稍,**,1:34.7,3.5,**,10-9-9-10,38.2-39.7,40.9,420(+3), , ,ソリッドゴールド, 
2017/04/10,船橋,曇,2,C3十　十一イ, ,10,1,1,79.7,9,10,繁田健一,54,ダ1200,重,**,1:21.4,2.7,**,6-8-9,38.2-40.5,41.9,417(-4), , ,ピースバイオ, 
2017/03/28,浦和,晴,2,C3八　九, ,12,6,7,111.8,12,9,町田直希,54,ダ1400,不,**,1:35.3,2.0,**,7-6-6-7,39.5-40.3,41.2,421(+1), , ,オールジャパンラブ, 
2017/03/13,船橋,曇,1,C3十, ,11,6,6,196.3,10,8,實川純一,54,ダ1200,良,**,1:20.6,2.2,**,10-10-9,38.1-40.3,41.7,420(-4), , ,ピースバイオ, 
2017/02/21,浦和,晴,3,C3十　11, ,12,7,10,519.5,12,12,實川純一,54,ダ1400,稍,**,1:35.3,3.1,**,10-11-12-12,37.8-40.2,41.5,424(-4), , ,ノースオーキッド, 
2017/02/06,船橋,曇,3,C3　十二, ,12,1,1,90.8,10,11,實川純一,54,ダ1200,良,**,1:21.1,2.7,**,5-6-8,37.9-40.5,42.4,428(+3), , ,サンアース, 
2017/01/18,浦和,晴,3,C3七　八, ,12,7,10,150.8,12,11,實川純一,54,ダ1500,稍,**,1:41.5,1.8,**,11-11-11-11,32.2-40.5,40.2,425(-6), , ,ゴールドメンバー, 
2016/12/05,船橋,晴,1,C3四　五, ,11,1,1,57.1,7,11,町田直希,54,ダ1500,重,**,1:48.2,5.7,**,5-5-6-8,32.8-43.3,48.4,431(-3), , ,メイクイットホーム, 
2016/11/09,船橋,晴,3,C3四　五, ,11,4,4,283.0,10,9,實川純一,54,ダ1200,稍,**,1:20.7,3.2,**,10-10-10,37.2-40.3,41.3,434(-2), , ,モンスター, 
2016/10/19,浦和,曇,4,C3六　七, ,12,8,11,93.3,11,9,實川純一,54,ダ1400,稍,**,1:33.9,1.9,**,7-7-8-9,38.0-40.4,40.8,436(+6), , ,ゴールドスペラーレ, 
2016/09/26,船橋,曇,4,C3八　九イ, ,12,5,6,12.1,5,3,實川純一,54,ダ1200,重,**,1:19.4,0.5,**,7-6-6,37.6-41.3,40.6,430(+4), , ,ユメノカクレガ,14.4
2016/09/05,船橋,晴,5,C3八　九イ, ,11,2,2,36.7,7,4,實川純一,54,ダ1200,良,**,1:18.8,1.2,**,8-8-7,37.3-40.3,39.9,426(-2), , ,モンスター,9.6
2016/08/22,川崎,雨,6,C3四　五六, ,12,6,8,195.7,12,11,實川純一,54,ダ1400,不,**,1:38.2,4.0,**,10-10-10-10,39.5-42.4,44.5,428(+9), , ,トーアコロチャン, 
2016/08/05,船橋,晴,4,金曜夜はビールで乾杯, ,14,6,10,96.8,8,6,實川純一,54,ダ1000,稍,**,1:04.4,1.7,**,6-6,36.1-38.5,39.4,419(-7), , ,チャーミングバイオ, 
2016/07/20,船橋,晴,3,C3五　六ア, ,11,7,8,93.9,8,6,實川純一,54,ダ1000,重,**,1:04.8,1.9,**,7-8,37.2-37.8,38.8,426(+9), , ,ベルモントイヴ, 
2016/07/04,川崎,晴,1,C311　1213, ,11,7,8,120.9,9,8,實川純一,54,ダ1400,良,**,1:35.9,3.2,**,8-9-9-9,39.2-41.2,42.3,417(-7), , ,メモリアビアンカ, 
2016/06/22,船橋,雨,2,C3六　七, ,9,4,4,74.0,8,7,西村栄喜,54,ダ1200,重,**,1:18.1,1.8,**,8-6-7,37.3-39.0,40.0,424(+1), , ,エリューシヴ, 
2016/06/01,浦和,晴,3,C3七　八九, ,9,7,7,58.4,5,5,實川純一,54,ダ1500,稍,**,1:42.1,2.1,**,3-3-5-4,33.7-38.8,40.8,423(+6), , ,エノテカ,8.0
2016/05/12,川崎,晴,7,ハナミズキ賞, ,10,7,8,124.5,10,8,實川純一,54,ダ1500,稍,**,1:42.5,4.2,**,9-9-8-8,30.9-40.9,43.6,417(-19), , ,ウィンディラヴ, 
2016/05/02,船橋,曇,1,C3　十, ,7,3,3,87.7,7,4,實川純一,54,ダ1500,良,**,1:42.1,2.3,**,6-7-7-6,33.3-40.4,42.2,436(+16), , ,マンハッタンテルス,9.6
2016/04/12,船橋,晴,3,C3八　九, ,12,4,4,96.8,9,7,實川純一,54,ダ1200,稍,**,1:18.1,1.5,**,10-10-10,37.0-39.6,40.2,420(-7), , ,スイートイデアル, 
2016/03/31,川崎,晴,6,すみれ賞, ,12,5,6,173.4,11,11,實川純一,54,ダ1400,良,**,1:34.6,3.2,**,12-12-12-12,40.2-39.0,40.2,427(-5), , ,ソフィアローズ, 
2016/03/08,船橋,曇,1,C3　十, ,11,1,1,126.7,7,6,實川純一,54,ダ1200,不,**,1:19.2,2.0,**,4-4-4,37.7-39.5,40.7,432(+2), , ,ベルディオサ, 
2016/02/16,船橋,晴,2,C3　十, ,11,2,2,255.3,10,11,實川純一,54,ダ1500,不,**,1:42.7,3.1,**,10-10-10-11,32.7-40.4,42.7,430(-6), , ,リコーマッカリー, 
2016/01/20,船橋,晴,3,県ブランド認定船橋ス, ,11,5,5,350.2,11,8,實川純一,54,ダ1500,重,**,1:42.9,2.8,**,9-9-9-9,31.9-42.3,44.0,436(+14), , ,スイートザザ, 
2015/12/16,川崎,晴,1,3歳4　ハ, ,12,2,2,153.3,10,7,實川純一,54,ダ1500,稍,**,1:41.8,3.0,**,8-8-8-9,30.1-42.0,44.0,422(-4), , ,ノアロック, 
2015/12/10,船橋,曇,3,3歳五　六　100万, ,9,4,4,158.4,7,6,實川純一,54,ダ1500,良,**,1:39.9,3.5,**,7-8-7-7,31.1-40.6,41.5,426(-6), , ,ケンブリッジタイガ, 
2015/11/12,船橋,曇,2,3歳五　六　100万, ,12,3,3,228.9,12,12,實川純一,54,ダ1500,重,**,1:43.5,4.8,**,6-5-9-10,31.5-40.7,44.2,432(+13), , ,マサノエリザベス, 
2015/10/29,浦和,曇,3,3歳　選抜馬イ, ,12,8,11,240.3,11,9,臼井健太,51,ダ1400,良,**,1:32.2,5.2,**,7-6-7-9,36.0-38.4,40.7,419(-5), , ,コスモフットライト, 
2015/10/21,川崎,曇,1,3歳6　ロ, ,12,3,3,129.6,9,10,臼井健太,51,ダ1400,良,**,1:34.5,2.9,**,6-7-8-7,38.2-41.2,42.7,424(-5), , ,バイザスコット, 
2015/10/07,船橋,晴,3,JーPLACE船橋2, ,11,8,11,194.9,11,8,臼井健太,51,ダ1500,良,**,1:41.2,3.0,**,9-9-9-8,31.6-40.5,42.6,429(+7), , ,スカイルピナス, 
2015/09/10,船橋,曇,4,3歳四, ,14,7,12,318.4,13,12,實川純一,54,ダ1000,不,**,1:04.1,2.6,**,10-11,35.8-37.4,39.2,422(-7), , ,タケルワールド, 
2015/09/07,川崎,曇,6,3歳7　ロ, ,12,7,10,223.3,12,12,實川純一,54,ダ1400,不,**,1:38.3,6.4,**,5-6-9-12,39.3-40.7,45.9,429(-3), , ,ノボハニーチャン, 
2015/08/04,船橋,晴,2,3歳四, ,14,3,4,18.7,8,7,岡部誠,54,ダ1000,良,**,1:03.4,1.9,**,7-7,35.1-37.9,38.7,432(0), , ,モエレプロシード, 
2015/07/20,船橋,曇,2,3歳四, ,12,4,4,254.4,11,9,町田直希,54,ダ1200,稍,**,1:17.8,2.4,**,11-11-10,36.6-38.8,39.8,432(+14), , ,テラザホット, 
2015/06/18,園田,曇,2,3歳C2, ,12,6,8,37.1,6,7,大山真吾,54,ダ1400,稍,**,1:35.6,1.8,**,9-9-7-8, ,41.8,418(+4), , ,アスカノホマレ, 
2015/06/03,園田,曇,3,3歳C2, ,12,5,5,14.7,4,6,大山真吾,54,ダ1400,不,**,1:30.9,1.3,**,9-9-9-9, ,39.4,414(-3), , ,ゼーレ, 
2015/05/20,園田,晴,3,3歳C2, ,12,3,3,48.3,8,4,大山真吾,54,ダ1400,稍,**,1:32.6,1.0,**,8-8-9-7, ,40.8,417(+3), , ,ユノカルアミルク,2.4
2015/05/04,園田,雨,5,3歳C2一, ,11,8,11,122.0,11,11,大山真吾,54,ダ1400,重,**,1:35.0,3.8,**,7-6-6-7, ,41.8,414(-7), , ,エイシンアトロポス, 
2015/04/23,園田,晴,6,3歳C2, ,12,8,11,33.9,8,4,大山真吾,54,ダ1230,稍,**,1:22.9,1.8,**,6-6-3-4, ,40.5,421(0), , ,テンナインズ,2.4
2015/04/09,園田,曇,4,3歳C2, ,12,6,7,69.5,8,9,大山真吾,54,ダ1400,重,**,1:33.9,2.3,**,6-6-6-8, ,41.5,421(+1), , ,ビナドーター, 
2015/03/25,園田,晴,4,ステップアップ競走3, ,12,5,6,322.4,12,12,小谷周平,54,ダ1400,良, ,1:35.4,2.8, ,8-8-10-12, ,41.7,420(-1), , ,ナニスンネン, 
2015/03/11,園田,晴,7,3歳C1二, ,12,4,4,416.7,12,10,小谷周平,54,ダ1400,稍, ,1:34.0,1.8, ,12-11-10-9, ,40.3,421(+5), , ,ミキノデイジー, 
2015/02/26,園田,雨,4,3歳C1, ,12,3,3,263.3,12,12,川原正一,54,ダ1400,重, ,1:36.4,3.8, ,11-11-12-12, ,41.0,416(-4), , ,コパノジョージ, 
2015/02/12,園田,曇,8,3歳AB, ,8,6,6,74.0,8,8,高松亮,53,ダ1700,良, ,1:57.8,3.4, ,8-8-8-8, ,40.6,420(-2), , ,インディウム, 
2015/01/27,園田,曇,6,3歳BC1, ,12,8,11,106.8,10,10,永島太郎,54,ダ1400,不, ,1:31.1,2.0, ,5-5-7-8, ,39.9,422(+5), , ,バズーカ, 
