日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2017/09/28,船橋,雨,12,九美上特別, ,13,3,3,81.0,11,11,西村栄喜,56,ダ1600,不,**,1:47.1,3.1,**,11-11-11-11,38.6-39.3,40.7,503(0), , ,ウォースピリッツ, 
2017/09/15,大井,曇,12,ペルセウス賞競走, ,16,5,10,111.1,14,13,西村栄喜,56,ダ1600,良,**,1:44.1,2.0,**,13-13-15-15,36.9-40.8,40.2,503(+11), , ,ドリームフォー, 
2017/09/05,船橋,曇,8,鉄道で楽しむ!ちばの, ,11,3,3,95.9,10,7,西村栄喜,55,ダ1600,重,**,1:44.9,1.9,**,10-10-11-9,37.6-39.5,40.6,492(-12), , ,プラトンイミシャン, 
2017/08/21,川崎,曇,9,みんなあつまれ201, ,13,7,11, , ,取,西村栄喜,56,ダ1600,稍,**, , ,**, ,37.3-39.7, ,計不, , ,ペプチドアポロ, 
2017/08/07,船橋,雨,11,トマト特別, ,7,6,6,35.0,6,5,西村栄喜,55,ダ1600,稍,**,1:44.6,1.0,**,4-4-3-3,38.8-38.5,39.1,504(-1), , ,プラトンイミシャン,26.0
2017/08/02,川崎,曇,10,オーガストスター賞, ,13,8,12,77.5,13,10,西村栄喜,55,ダ1600,不,**,1:47.8,1.9,**,8-9-12-12,36.0-43.1,43.4,505(-4), , ,ホウオウレックス, 
2017/07/17,浦和,晴,12,ルビー特別, ,9,5,5,35.4,8,1,西村栄喜,56,ダ1600,稍,**,1:43.4,-0.1,**,4-4-4-4,37.5-40.3,39.5,509(-7), , ,(サンタレジーナ),200.0
2017/06/20,船橋,晴,6,船橋酒場青空4周年記, ,7,6,6,68.7,7,5,小杉亮,56,ダ1600,稍,**,1:46.5,1.7,**,6-6-7-6,38.7-40.7,41.5,516(-3), , ,マサノジェット,24.0
2017/06/12,川崎,晴,10,神楽酒造盃くろうま賞, ,14,7,12,48.4,11,13,小杉亮,57,ダ1600,良,**,1:46.3,2.1,**,5-7-10-14,37.2-40.9,42.0,519(-3), , ,ライブリーソウル, 
2017/05/15,川崎,曇,10,第30回記念開成町あ, ,14,3,4,29.9,10,9,小杉亮,56,ダ1600,重,**,1:47.1,2.2,**,10-11-12-11,37.2-41.3,41.9,522(-4), , ,モリデンリオ, 
2017/05/04,船橋,晴,12,くじら賞, ,8,7,7,56.6,8,8,小杉亮,55,ダ1800,良,**,1:59.6,3.4,**,7-7-7-7,38.5-38.6,40.9,526(+20), , ,アーミーバローズ, 
2016/09/27,船橋,晴,10,ファンシーレイン特別, ,12,7,10,69.3,10,4,小杉亮,55,ダ1800,重,**,1:55.4,0.2,**,6-6-7-7,35.4-41.4,40.8,506(-2), , ,ノースフォンテン,48.0
2016/09/13,川崎,雨,10,涼風特別, ,13,2,2,16.3,5,4,赤岡修次,55,ダ1500,不,**,1:37.8,2.4,**,12-12-10-11,29.3-39.8,40.2,508(+7), , ,タマモベルモット,31.2
2016/08/21,川崎,曇,7,神楽酒造盃くろうま賞, ,9,1,1,19.1,6,2,小杉亮,56,ダ1600,重,**,1:45.2,0.5,**,3-2-2-2,38.2-39.8,40.1,501(0), , ,ノーネームホース,81.0
2016/07/26,川崎,雨,10,三浦すいか特別, ,12,7,10,24.4,8,4,小杉亮,56,ダ1400,良,**,1:30.8,1.0,**,7-7-7-8,38.7-39.2,38.6,501(-1), , ,ドリームパッカード,28.8
2016/07/15,大井,曇,12,花氷特別競走, ,12,7,9,71.3,10,3,小杉亮,56,ダ1600,不,**,1:43.7,1.2,**,5-6-5-4,38.3-39.2,40.2,502(-1), , ,ヒトツボシ,57.5
2016/06/22,船橋,曇,10,ファンシーサドル特別, ,14,4,5,136.9,14,12,小杉亮,55,ダ1800,重,**,1:57.7,3.8,**,12-12-12-13,36.7-38.6,41.3,503(+2), , ,ハイアーレート, 
2016/05/25,川崎,曇,10,桐の花特別, ,10,4,4,8.7,5,10,岩田康誠,56,ダ1600,良,**,1:47.1,2.0,**,6-5-10-10,40.4-38.1,38.6,501(-3), , ,パイロスター, 
2016/05/04,船橋,晴,12,くじら賞, ,10,1,1,29.8,7,3,小杉亮,56,ダ1500,重,**,1:38.0,1.0,**,7-6-7-8,31.4-40.9,40.3,504(0), , ,セイントジュピター,34.2
2016/04/29,浦和,晴,12,木蓮特別, ,12,4,4,26.0,5,7,小杉亮,57,ダ1500,稍,**,1:38.9,1.5,**,10-10-10-8,30.4-40.9,40.7,504(-11), , ,エースヴィクトリア, 
2016/04/04,大井,曇,11,ポインタース賞競走, ,12,6,8,36.5,8,8,小杉亮,56,ダ1800,重,**,2:00.0,2.2,**,6-4-7-9,40.2-39.4,40.7,515(+8), , ,キタノイットウセイ, 
2016/03/03,川崎,晴,11,桜月特別, ,12,6,7,84.0,11,5,小杉亮,53,ダ2000,良,**,2:12.3,1.7,**,6-6-5-6,38.4-39.2,40.3,507(-11), , ,コーズウェイ,40.0
2016/02/18,船橋,晴,10,フレンドリーレイン特, ,14,3,4,172.4,13,10,石崎駿,55,ダ1800,重,**,1:57.3,2.6,**,14-14-14-13,36.1-39.9,40.7,518(+6), , ,ハイパーチャージ, 
2016/01/26,川崎,晴,11,ヴィクトリーチャレン, ,14,6,9,11.0,5,5,戸崎圭太,55,ダ2100,良,**,2:20.0,0.2,**,8-9-9-9,30.5-41.8,40.8,512(-2), , ,ストリークライト,40.0
2016/01/04,川崎,晴,10,末広特別, ,12,6,7,37.6,8,6,石崎駿,56,ダ2000,良,**,2:13.3,0.7,**,9-9-10-9,39.2-40.4,39.7,514(+2), , ,クローザー, 
2015/12/08,船橋,晴,10,フェイスフルステッキ, ,14,4,6,62.8,12,8,石崎駿,55,ダ1800,良,**,1:56.7,2.3,**,13-14-14-14,35.9-40.2,38.7,512(+9), , ,ジャジャンケン, 
2015/11/13,船橋,曇,10,養老賞, ,14,7,12,39.0,9,5,石崎駿,56,ダ1600,重,**,1:44.3,0.7,**,10-11-11-11,37.4-41.2,39.9,503(+3), , ,ケイティケンタ,15.0
2015/11/05,大井,晴,11,トパーズ賞競走, ,13,7,10,140.2,13,11,石崎駿,55,ダ1800,稍,**,1:57.2,2.8,**,4-6-6-5,38.4-37.9,40.3,500(-2), , ,トーセンレディ, 
2015/07/07,大井,曇,10,シルバーブライドル賞, ,14,3,3,46.1,10,7,吉井友彦,56,ダ1800,不,**,1:57.8,2.5,**,14-14-14-14,37.3-40.3,40.3,502(+4), , ,ジュリエットレター, 
2015/06/23,大井,雨,12,ウイニングポスト賞競, ,16,2,3,34.1,9,9,石崎駿,54,ダ1800,良,**,1:56.2,1.6,**,7-5-5-4,38.7-38.0,39.4,498(+2), , ,マイネルリボーン, 
2015/05/18,大井,曇,11,東京ダービートライア(OP), ,13,4,5,12.6,6,7,石崎駿,56,ダ2000,良,**,2:11.6,1.6,**,5-5-10-10,37.9-38.6,39.0,496(-1), , ,レーザー, 
2015/05/05,船橋,曇,6,よみうりランド特別, ,7,4,4,2.8,2,1,岩田康誠,56,ダ1700,良,**,1:50.0,0.0,**,2-2-2-2,31.2-39.5,39.5,497(-5), , ,(トウキョウムテキ),200.0
2015/04/13,船橋,雨,4,3歳二, ,8,6,6,2.8,1,3,石崎駿,56,ダ1600,不,**,1:43.4,0.5,**,5-5-5-4,36.8-41.1,40.8,502(+5), , ,ドリームファイア,21.6
2015/04/01,川崎,雨,11,クラウンC(OP), ,14,5,7,166.0,13,14,内田利雄,55,ダ1600,良,**,1:47.4,3.5,**,14-14-14-14,36.9-40.9,41.9,497(-1), , ,ウインバローラス, 
2015/03/18,大井,曇,11,京浜盃競走(OP), ,16,2,4,134.1,16,15,石崎隆之,56,ダ1700,稍,**,1:51.0,4.4,**,16-16-16-16,31.6-38.7,39.0,498(-4), , ,オウマタイム, 
2015/02/17,浦和,曇,6,若盛特別, ,8,2,2,11.7,4,3,石崎駿,56,ダ1500,良,**,1:39.9,2.1,**,7-7-6-5,32.4-38.9,39.9,502(+2), , ,フラットライナーズ,37.4
2015/02/06,大井,晴,10,若獅子特別競走, ,15,6,10,9.1,2,12,石崎駿,56,ダ1800,重,**,1:59.5,3.2,**,7-7-9-9,36.6-41.3,42.6,500(0), , ,マイカラー, 
2015/01/05,1中山2,晴,9,寒竹賞(500万下),,10,7,7,118.0,10,10,石崎駿,56,芝2000,良,**,2:04.5,2.9,**,10-10-10-10,37.2-35.8,36.7,500(+1),,,タケルラムセス, 
2014/12/01,船橋,曇,5,リバーサイドジュニア, ,9,6,6,8.1,5,1,的場文男,55,ダ1600,不,**,1:43.7,-0.3,**,9-9-9-9,37.1-41.2,40.2,499(0), , ,(カンジャンテ),250.0
2014/11/18,浦和,晴,6,新番特別, ,11,8,11,4.8,2,4,石崎駿,55,ダ1600,良,**,1:45.9,0.6,**,10-10-10-9,37.0-41.6,39.7,499(0), , ,パーティメーカー,32.5
2014/10/27,船橋,曇,1,2歳二, ,9,8,10,6.8,3,1,石崎駿,55,ダ1500,重,**,1:38.0,-1.0,**,2-2-2-2,31.8-41.1,40.9,499(+12), , ,(エスシーカレント),130.0
2014/10/14,川崎,晴,1,2歳3, ,11,8,11,31.0,9,2,石崎駿,55,ダ1400,重,**,1:31.8,0.8,**,6-8-5-4,38.3-40.5,40.4,487(-7), , ,ゼッタイリョウイキ,45.0
2014/09/25,船橋,小雨,1,2歳三, ,12,8,12,8.3,3,9,石崎駿,54,ダ1200,稍,**,1:18.2,1.4,**,9-12-12,36.3-40.5,39.3,494(-11), , ,ビートライン, 
2014/09/02,船橋,晴,2,2歳　ア, ,9,5,5,47.1,7,6,小杉亮,54,ダ1200,不,**,1:17.7,1.9,**,7-7-6,35.2-40.6,39.9,505(+10), , ,コアレスパンサー, 
2014/08/06,船橋,晴,2,2歳　ア, ,8,8,8,6.3,2,3,御神本訓,54,ダ1200,良,**,1:18.4,2.5,**,6-5-6,36.2-39.7,41.7,495(+10), , ,ラブズッキュン,25.2
2014/07/18,船橋,曇,2,リアトリスデビュー(新馬), ,10,8,9,6.6,3,5,御神本訓,54,ダ1000,良,**,1:04.2,2.1,**,6-6,35.8-38.6,39.5,485(0), , ,クールテゾーロ,20.0
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/02/02,川崎,曇,3,拓・あさみ結婚記念, ,12,7,10,6.6,4,5,山崎誠士,56,ダ1500,不,**,1:39.9,1.2,**,6-6-4-5,31.9-41.1,41.3,453(-1), , ,ナデシコハート,9.6
2018/01/16,船橋,晴,1,C3　十, ,12,6,7,20.3,6,1,山崎誠士,56,ダ1500,良,**,1:39.4,-0.3,**,8-8-4-5,33.0-40.0,39.5,454(-5), , ,(モガドール),80.0
2017/12/13,川崎,晴,1,3歳5　ロ, ,12,8,12,21.7,7,9,服部茂史,56,ダ1400,良,**,1:35.0,3.4,**,4-4-5-8,39.3-40.2,43.1,459(+6), , ,マイネルアクスト, 
2017/11/07,川崎,晴,5,3歳4　イ, ,10,2,2,5.7,3,6,山崎誠士,56,ダ1400,良,**,1:33.7,1.5,**,9-8-5-6,40.2-40.0,40.5,453(-3), , ,ブルベアポーラー, 
2017/08/26,2札幌3,曇,6,3歳未勝利,,16,5,10,117.9,15,12,松田大作,56,芝2000,良,**,2:04.4,1.7,**,2-2-1-2,36.0-36.5,38.2,456(+4),, ,ミナミ, 
2017/07/29,2新潟1,曇,7,3歳未勝利,,18,5,9,93.1,11,8,吉田豊,56,芝1800,良,**,1:47.6,0.9,**,4-5,34.9-34.4,35.0,452(-4),, ,レローヴ, 
2017/07/22,2福島7,曇,3,3歳未勝利,,15,2,2,15.4,7,13,大野拓弥,56,ダ1700,良,**,1:50.8,3.9,**,6-8-6-9,29.7-38.9,42.0,456(+4),, ,ディライトラッシュ, 
2017/06/04,3東京2,晴,4,3歳未勝利,,18,3,5,45.4,11,14,大野拓弥,56,芝2400,良,**,2:29.4,1.2,**,1-1-1-1,37.7-34.5,35.7,452(-6),, ,ホウオウドリーム, 
2017/05/14,2東京8,曇,4,3歳未勝利,,18,7,14,56.6,11,7,大野拓弥,56,芝1800,重,**,1:49.5,0.7,**,12-12-12,36.5-35.6,35.0,458(-2),, ,フローラデマリポサ, 
2017/04/29,2東京3,晴,4,3歳未勝利,,18,6,12,27.3,8,12,大野拓弥,56,芝1800,良,**,1:49.9,0.5,**,7-4-4,35.9-35.1,35.2,460(-4),, ,マツリダウメキチ, 
2017/01/05,1中山1,晴,5,3歳未勝利,,16,6,12,19.4,5,10,蛯名正義,56,芝2000,良,**,2:04.3,0.7,**,11-10-8-6,38.0-36.4,36.6,464(-2),,,マイネルパンドーロ, 
2016/12/04,5中山2,晴,6,2歳新馬,,8,3,3,6.7,4,4,蛯名正義,55,芝2000,良,**,2:06.8,0.9,**,7-7-5-4,37.7-34.5,34.8,466(0),,,ビートマッチ,110.0
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/02/06,佐賀,雪,2,C2ー16組, ,11,8,11,1.6,1,4,山口勲,54,ダ1300,稍,**,1:25.8,0.9,**,1-1-1-3, ,40.2,443(-1), , ,キャロット,1.0
2018/01/27,佐賀,晴,3,C2ー49組, ,6,2,2,1.6,1,2,山口勲,54,ダ1300,良,**,1:26.1,0.6,**,1-1-1-2, ,39.8,444(+5), , ,ホクトジャガー,4.6
2018/01/14,佐賀,曇,7,C2ー21組, ,10,7,8,1.3,1,2,山口勲,54,ダ1400,重,**,1:32.8,0.0,**,2-2-2-2, ,40.4,439(-1), , ,ブラボーミネルバ,4.6
2018/01/03,佐賀,晴,6,C2ー23組, ,9,8,8,3.1,2,2,竹吉徹,54,ダ1400,良,**,1:32.3,0.5,**,3-3-3-4, ,39.5,440(+2), , ,コパノサムタイム,4.6
2017/12/13,名古屋,晴,9,B3組, ,10,7,8,10.6,4,4,今井貴大,54,ダ1400,良,**,1:31.6,1.0,**,2-2-4, ,39.6,438(+3), , ,セルリアンコスモ,1.3
2017/11/29,名古屋,曇,8,B4組, ,10,7,8,30.4,4,2,丹羽克輝,54,ダ1600,稍,**,1:45.2,1.1,**,3-3-3, ,40.0,435(-2), , ,ディアヒラリー,5.5
2017/11/16,名古屋,晴,10,LVR名古屋ラウンド, ,10,7,7,43.6,10,2,別府真衣,54,ダ1600,重,**,1:45.4,0.0,**,4-5-4, ,40.1,437(-5), , ,レシタルウォース,10.0
2017/10/31,名古屋,晴,7,祝・貫司君秀君誕生あ, ,8,3,3,17.1,5,3,友森翔太,54,ダ1400,重,**,1:31.6,0.9,**,2-2-3, ,40.3,442(-3), , ,ノアブギー,2.2
2017/10/25,名古屋,曇,10,B4組, ,9,3,3,21.4,6,7,友森翔太,54,ダ1600,不,**,1:47.8,3.0,**,5-6-7, ,42.5,445(-3), , ,トータルビクトリー, 
2017/10/03,名古屋,晴,8,B4組, ,9,8,8,2.7,2,6,友森翔太,54,ダ1600,不,**,1:48.7,1.9,**,5-5-7, ,42.2,448(+3), , ,ルミノアルマース, 
2017/09/20,名古屋,曇,9,サラB5組, ,9,5,5,2.0,1,3,友森翔太,54,ダ1600,稍,**,1:46.2,1.2,**,7-6-4, ,40.0,445(+4), , ,ボスキャットグレイ,2.2
2017/09/05,名古屋,曇,12,うみへび座特別, ,9,2,2,39.4,9,7,友森翔太,54,ダ1400,良,**,1:33.0,1.6,**,9-9-9, ,38.6,441(0), , ,アスターオーシャン, 
2017/08/24,名古屋,晴,12,打ち水賞, ,9,1,1,16.9,4,1,友森翔太,54,ダ1600,良,**,1:45.4,-0.4,**,4-4-3, ,39.5,441(0), , ,(アムロタイプ),22.0
2017/08/10,名古屋,晴,10,入道雲賞, ,9,4,4,11.9,4,3,友森翔太,54,ダ1400,良,**,1:32.0,1.4,**,5-5-5, ,40.2,441(+9), , ,グレートヒット,2.2
2017/07/27,名古屋,曇,10,サラB7組, ,8,7,7,13.5,5,2,友森翔太,54,ダ1400,重,**,1:32.3,1.5,**,3-3-3, ,40.8,432(-7), , ,トーホウレゼルヴ,5.5
2017/07/20,名古屋,晴,10,大銀杏賞, ,9,4,4,41.5,8,7,友森翔太,54,ダ1600,良,**,1:47.2,1.7,**,4-5-6, ,41.9,439(+1), , ,ノーザンエンブレム, 
2017/06/22,名古屋,晴,12,たけのこ賞, ,9,2,2,11.1,4,6,友森翔太,54,ダ1400,重,**,1:34.2,1.7,**,8-8-7, ,40.1,438(+6), , ,メガミチャン, 
2017/05/12,園田,曇,3,C2一, ,7,3,3,66.9,6,6,広瀬航,54,ダ1400,良,**,1:32.8,1.3,**,3-3-4-4, ,40.7,432(+1), , ,ジュメーリイ, 
2017/04/28,園田,晴,11,C1, ,12,8,12,252.0,12,10,広瀬航,54,ダ1400,良,**,1:33.6,2.4,**,9-10-10-12, ,41.7,431(+2), , ,リーガルオフィス, 
2017/04/13,園田,晴,8,C1, ,10,8,9,128.8,10,8,広瀬航,54,ダ1230,重,**,1:21.3,2.7,**,8-8-9-9, ,40.2,429(0), , ,トエハタエ, 
2017/03/31,園田,雨,9,C1, ,10,7,8,212.3,9,9,広瀬航,54,ダ1230,重,**,1:21.9,1.6,**,10-10-10-10, ,40.4,429(-5), , ,ミラクルプリンス, 
2017/03/07,園田,曇,7,B2二, ,9,8,9,237.5,7,9,広瀬航,54,ダ1400,良,**,1:35.0,3.5,**,3-3-7-8, ,42.2,434(-4), , ,クラウンホイール, 
2017/02/16,園田,晴,8,B2, ,8,3,3,58.1,7,7,広瀬航,54,ダ1400,良,**,1:34.3,2.5,**,5-4-6-7, ,42.8,438(0), , ,レスペート, 
2017/02/03,園田,晴,9,B2, ,12,5,5,236.6,12,11,広瀬航,54,ダ1400,良,**,1:33.5,1.3,**,7-5-9-10, ,41.2,438(-3), , ,ダイワジャスト, 
2017/01/12,園田,晴,9,樹氷特別B2, ,12,6,8,253.4,11,11,広瀬航,54,ダ1400,稍,**,1:32.5,1.5,**,4-5-7-10, ,41.2,441(+2), , ,アネラノヘア, 
2016/12/31,園田,晴,8,B1二, ,11,7,8,186.1,8,8,小谷周平,54,ダ1400,稍,**,1:31.8,3.5,**,8-7-8-7, ,40.7,439(+5), , ,ハタノキセキ, 
2016/12/14,園田,曇,10,JRA交流円山川特別, ,11,6,7,624.8,10,10,大山真吾,54,ダ1400,不,**,1:31.1,4.4,**,11-11-11-11, ,38.7,434(+1), , ,クリノダイスーシー, 
2016/11/30,園田,曇,12,B1, ,12,6,8,218.7,11,10,大山真吾,54,ダ1400,稍,**,1:31.4,1.9,**,11-11-11-11, ,38.7,433(+1), , ,マキシマムカイザー, 
2016/11/16,園田,晴,10,B1, ,9,3,3,70.7,8,7,吉村智洋,54,ダ1870,稍,**,2:08.9,3.7,**,4-3-7-8, ,42.9,432(-12), , ,ケイアイホクトセイ, 
2016/11/01,園田,晴,10,B1, ,12,8,12,32.2,7,12,大山真吾,54,ダ1400,良,**,1:32.9,2.8,**,4-5-10-11, ,41.7,444(-2), , ,コスモプランタン, 
2016/10/09,金沢,曇,11,B12, ,9,8,8,20.5,7,6,堀場裕充,54,ダ1700,不,**,1:53.4,1.2,**,2-2-3-3, ,40.0,446(-2), , ,ステージナーヴ, 
2016/09/25,金沢,曇,9,牛まつり特別, ,10,7,7,19.8,7,8,堀場裕充,54,ダ1700,稍,**,1:54.8,1.3,**,5-5-6-6, ,40.2,448(+3), , ,ボルテックスセドナ, 
2016/09/11,金沢,晴,10,オッズパーク杯, ,10,7,8,7.1,2,7,堀場裕充,54,ダ1500,良,**,1:40.8,1.0,**,3-3-2-2, ,41.2,445(-1), , ,プリズム, 
2016/08/28,金沢,曇,10,山中温泉芭蕉祭特別B, ,9,6,6,10.3,5,4,堀場裕充,54,ダ1500,重,**,1:40.3,1.1,**,2-2-2-3, ,39.6,446(-2), , ,フジサンボンド,2.4
2016/08/14,金沢,晴,10,くりからさん万灯会特, ,9,8,8,7.8,5,5,堀場裕充,54,ダ1500,良,**,1:40.0,0.7,**,4-5-2-5, ,40.6,448(0), , ,シレーナ,1.6
2016/07/31,金沢,晴,11,石崎奉燈祭特別Aー4, ,11,7,10,8.1,5,4,堀場裕充,54,ダ1500,良,**,1:40.7,0.8,**,1-2-2-2, ,40.3,448(+1), , ,ケイティマーヤ,2.8
2016/07/17,金沢,曇,10,なごしの祭り特別B1, ,10,7,7,8.4,4,5,堀場裕充,54,ダ1500,不,**,1:38.8,1.8,**,4-4-7-7, ,40.2,447(+6), , ,ナツ,1.4
