日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2016/05/28,2東京11,曇,4,3歳未勝利,,18,7,15,193.8,14,11,蛯名正義,56,芝1600,良,**,1:35.6,1.6,**,2-3,35.3-35.0,36.4,502(-4),, ,ミネット, 
2016/02/07,1東京4,晴,4,3歳未勝利,,16,3,6,50.0,10,6,大野拓弥,56,芝1400,良,**,1:24.2,1.0,**,7-9,36.0-34.4,34.7,506(0),, ,ミッキーグローリー, 
2015/11/28,5東京8,晴,5,2歳新馬,,18,8,17,63.8,10,16,大野拓弥,55,芝1600,良,**,1:38.9,2.7,**,3-3,36.7-34.4,36.9,506(0),, ,フィビュラ, 
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/01/20,1中京3,晴,5,障害4歳上OP,,11,6,6,4.4,3,7,高田潤,60,障3330,良, ,3:43.1,1.1, ,9-10-11-11,105.0-38.6,13.4,496(+6),, ,マイネルピクトル, 
2017/11/19,3福島6,曇,5,障害3歳上未勝利,,14,2,2,7.8,3,1,高田潤,60,障2770,良, ,3:01.3,0.0, ,6-6-7-6,105.0-38.1,13.1,490(-4),, ,(ティナカヌメ),780.0
2017/10/28,3新潟5,曇,1,障害3歳上未勝利,,14,3,4,7.1,3,4,高田潤,60,障2850,良, ,3:08.2,1.9, ,9-9-6-6,108.0-42.5,13.2,494(+8),, ,ホーガンブリッジ,120.0
2017/04/29,2東京3,曇,10,春光S(1600万下),,16,5,9,33.8,10,14,田辺裕信,54,ダ2100,良,**,2:14.4,2.5,**,15-15-13-15,31.3-39.4,40.5,486(+4),, ,デビルズハーツ, 
2017/03/11,2中山5,晴,10,サンシャインS(1600万下),,10,7,8,49.8,9,9,大野拓弥,54,芝2500,良,**,2:36.3,0.9,**,9-9-9-9,30.2-35.6,35.7,482(-6),, ,シュペルミエール, 
2016/11/19,3福島5,小雨,11,フルーツラインC(1000万下),,14,3,4,4.9,1,1,丸山元気,55,芝2600,重,**,2:47.9,0.0,**,7-6-4-2,39.4-36.3,36.0,488(0),, ,(スクエアフォールド),"1,431.5"
2016/10/29,4京都8,曇,6,3歳上1000万下,,6,6,6,6.5,4,4,戸崎圭太,57,芝2400,良,**,2:29.8,0.6,**,2-2-2-2,39.1-34.5,34.9,488(+8),, ,ノーブルマーズ,160.0
2016/10/02,4阪神8,晴,9,兵庫特別(1000万下),,13,4,5,8.8,5,8,藤岡佑介,55,芝2400,良,**,2:29.5,1.8,**,13-13-12-12,37.6-35.2,35.8,480(-4),, ,シュペルミエール, 
2016/07/30,1札幌1,曇,12,阿寒湖特別(1000万下),,13,8,12,15.3,7,2,松岡正海,57,芝2600,良,**,2:40.1,0.8,**,11-11-11-9,37.2-35.7,35.7,484(+6),, ,カフジプリンス,608.4
2016/07/17,2函館4,曇,12,北海ハンデキャップ(1000万下),,11,1,1,25.9,8,2,藤岡佑介,53,芝2600,稍,**,2:41.7,0.2,**,7-9-10-8,37.3-36.1,35.5,478(0),, ,ケルンダッシュ,607.0
2016/06/18,3阪神5,晴,9,鷹取特別(1000万下),,16,1,2,71.7,10,10,デュプレ,57,ダ1800,稍,**,1:52.2,1.5,**,5-4-4-9,35.6-38.6,39.5,478(-8),, ,スマートボムシェル, 
2016/05/29,3京都12,曇,7,4歳上500万下,,16,2,3,5.2,3,1,藤岡佑介,57,ダ1800,良,**,1:52.4,-0.2,**,12-12-9-7,35.3-38.9,37.8,486(+4),,,(ウェーブキング),750.0
2016/03/26,2阪神1,晴,8,4歳上500万下,,10,8,10,2.4,1,3,岩田康誠,57,ダ1800,良,**,1:53.1,0.4,**,7-7-6-5,37.5-37.8,37.6,482(0),, ,ゴットロブロイ,190.0
2016/03/13,1阪神6,曇,7,4歳上500万下,,9,4,4,7.6,4,3,ルメール,57,ダ1800,良,**,1:54.7,0.6,**,8-7-7-5,38.7-36.5,36.6,482(-2),, ,レッドサバス,190.0
2016/02/20,2京都7,雨,7,4歳上500万下,,12,1,1,8.9,5,5,ルメール,57,ダ1900,稍,**,1:59.4,0.5,**,5-5-8-9,30.4-37.7,37.5,484(+2),, ,アーブル,75.0
2016/01/23,1京都7,曇,7,4歳上500万下,,11,3,3,7.8,5,7,ルメール,57,ダ1900,良,**,2:00.9,0.7,**,7-7-8-7,31.0-37.7,37.7,482(-4),, ,シャイニービーム, 
2015/12/05,5阪神1,晴,7,3歳上500万下,,13,8,13,4.0,2,3,ルメール,57,ダ2000,稍,**,2:07.9,0.5,**,3-5-6-6,37.5-38.6,38.2,486(+4),, ,フミノスナイパー,190.0
2015/11/15,5京都4,晴,7,3歳上500万下,,16,6,11,34.0,8,3,ルメール,57,ダ1800,重,**,1:50.3,0.1,**,12-12-10-11,34.0-38.5,37.4,482(+2),,,ストロベリーキング,190.0
2015/10/24,3新潟3,曇,8,3歳上500万下,,11,4,4,7.4,5,8,松田大作,57,ダ1800,良,**,1:56.3,1.2,**,6-5-5-5,38.8-37.1,37.6,480(0),, ,タマモマズルカ, 
2015/10/12,4京都3,晴,6,3歳上500万下,,11,6,6,25.4,8,5,Ｍ．デム,57,ダ1900,良,**,2:00.4,0.9,**,8-8-8-7,30.1-38.1,37.9,480(0),,,テーオーイージス,75.0
2015/08/08,2小倉3,晴,12,3歳上500万下,,16,8,16,6.6,3,14,浜中俊,57,ダ1700,良,**,1:46.9,2.5,**,16-16-14-16,29.9-36.5,38.0,480(-2),,,メイショウウタゲ, 
2015/07/05,3中京2,小雨,8,3歳上500万下,,16,3,6,15.3,6,6,Ｍ．デム,57,ダ1900,重,**,1:59.6,0.3,**,15-15-14-13,29.9-38.3,37.6,482(+2),,,トゥヴァビエン, 
