日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2015/08/30,2新潟10,小雨,6,3歳上500万下,,18,4,7,2.8,1,4,内田博幸,52,芝2000,稍,**,2:01.8,0.4,**,1-1,36.7-33.6,34.0,496(-2),, ,レインオーバー,110.0
2015/07/26,2福島8,晴,9,栗子特別(500万下),,16,6,11,5.7,3,2,オールプ,52,芝1800,良,**,1:48.6,0.1,**,2-2-2-2,36.6-34.9,35.0,498(+2),, ,ロジダーリング,430.0
2015/07/12,2福島4,晴,9,織姫賞(500万下),,16,3,6,12.8,5,2,オールプ,52,芝2000,良,**,1:59.1,0.0,**,5-6-7-5,33.4-36.3,35.6,496(-4),, ,イメージガール,429.8
2015/06/28,3東京8,晴,7,3歳上500万下,,16,4,8,5.2,3,4,石川裕紀,49,芝1600,良,**,1:33.9,0.3,**,4-3,34.3-35.2,35.3,500(0),, ,サンソヴール,110.0
2015/06/21,3東京6,小雨,7,3歳上500万下,,14,2,2,48.1,9,3,吉田隼人,52,芝1800,良,**,1:47.8,0.4,**,2-2-2,34.8-35.2,35.3,500(+6),, ,ラインハーディー,190.0
2015/03/28,3中山1,晴,9,ミモザ賞(500万下),,16,3,5,27.6,10,13,松岡正海,54,芝2000,良,**,2:02.2,1.6,**,1-1-2-2,35.8-36.1,37.7,494(-4),, ,リアンドジュエリー, 
2015/02/28,2中山1,晴,9,水仙賞(500万下),,11,4,4,94.9,8,7,石橋脩,54,芝2200,良,**,2:17.9,0.3,**,1-1-1-1,37.9-34.5,34.8,498(-2),, ,フォワードカフェ, 
2015/02/08,1東京4,雨,9,春菜賞(500万下),,16,6,11,37.9,11,13,石橋脩,54,芝1400,稍,**,1:25.6,1.8,**,3-3,35.9-36.0,37.5,500(0),, ,アイライン, 
2015/01/12,1中山5,晴,11,フェアリーS(G3),,16,6,11,124.6,15,13,大野拓弥,54,芝1600,良,**,1:36.4,1.2,**,1-2-2,35.7-35.2,36.4,500(+2),, ,ノットフォーマル, 
2014/11/22,5東京5,晴,9,からまつ賞(500万下),,12,2,2,43.3,10,5,柴田善臣,54,芝1400,良,**,1:22.8,0.6,**,5-5,35.4-34.4,34.5,498(0),, ,ショウナンアデラ,98.0
2014/11/01,4東京8,小雨,11,アルテミスS(G3),,17,2,4,155.2,14,11,柴田善臣,54,芝1600,稍,**,1:35.7,1.3,**,6-6,35.8-34.6,35.2,498(-8),, ,ココロノアイ, 
2014/10/05,3新潟8,小雨,9,サフラン賞(500万下),,12,6,7,5.2,3,6,武豊,54,芝1400,良,**,1:23.5,1.0,**,3-3,34.8-35.5,36.2,506(+4),, ,スマートプラネット, 
2014/08/09,2新潟3,曇,9,ダリア賞(OP),,13,6,8,53.9,12,2,柴田善臣,54,芝1400,稍,**,1:22.7,0.4,**,2-2,34.5-35.9,36.2,502(-6),, ,ワキノヒビキ,608.2
2014/07/19,2福島5,曇,1,2歳未勝利,,11,6,7,4.2,2,1,戸崎圭太,54,芝1200,稍,**,1:10.4,-0.2,**,3-2,34.5-35.9,35.7,508(0),, ,(トーセンペンタゴン),500.0
2014/07/06,2福島2,晴,6,2歳新馬,,16,4,8,47.6,10,3,原田和真,51,芝1200,良,**,1:11.6,1.2,**,3-3,35.1-35.3,35.8,508(0),, ,クラウンノキミ,180.0
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2017/11/16,大井,晴,11,ノベンバー賞競走, ,12,6,8,11.9,4,12,真島大輔,57,ダ1200,良,**,1:15.2,1.8,**,5-5,34.9-38.5,40.0,471(+1), , ,コスモグリズリー, 
2017/11/02,大井,晴,10,しぶやダイバーシティ, ,16,7,13,35.5,8,14,真島大輔,57,ダ1600,稍,**,1:44.8,3.3,**,5-6-8-9,37.2-39.6,42.6,470(-4), , ,サブノジュニア, 
2017/10/06,大井,雨,11,印西市コスモス賞競走, ,15,2,3,33.2,11,7,真島大輔,57,ダ1400,重,**,1:26.9,1.1,**,1-1-1,35.6-38.1,39.2,474(+2), , ,ブレーヴマン, 
2017/05/23,大井,晴,11,ゆりかもめオープン競(OP), ,9,6,6,8.0,5,3,矢野貴之,55,ダ1200,良,**,1:13.5,0.6,**,3-3,35.1-37.8,38.3,472(-4), , ,ラクテ,147.5
2017/05/09,大井,曇,11,’17メトロポリタン, ,15,4,6,7.5,5,15,矢野貴之,57,ダ1200,良,**,1:15.6,3.0,**,2-2,34.9-37.7,40.4,476(+2), , ,ディープミタカ, 
2017/04/18,大井,晴,11,北極星賞競走, ,16,8,16,15.3,6,1,矢野貴之,55,ダ1200,不,**,1:13.2,-0.4,**,1-1,35.3-37.9,37.9,474(-6), , ,(キタサンウンゲツ),510.0
2017/03/24,大井,晴,11,八丈島フリージア賞競, ,16,5,9,6.9,4,14,矢野貴之,57,ダ1400,稍,**,1:29.5,1.6,**,3-1-1,35.9-39.6,41.2,480(+2), , ,テラザインパクト, 
2017/01/24,大井,晴,12,初夢賞競走, ,16,6,12,11.7,5,3,真島大輔,57,ダ1200,良,**,1:14.1,0.5,**,2-2,35.9-37.7,38.1,478(+2), , ,ニシノラピート,87.5
2016/12/31,大井,晴,12,おおとり賞競走, ,16,6,11,11.9,5,2,真島大輔,57,ダ1400,稍,**,1:28.2,0.2,**,2-2-1,37.1-38.8,39.0,476(+3), , ,レーザー,140.0
2016/11/28,大井,曇,9,ノースウインド賞競走, ,16,8,16,12.6,7,8,真島大輔,55,ダ1200,不,**,1:14.2,0.6,**,7-4,35.0-38.6,38.7,473(-7), , ,マリカ, 
2016/11/17,大井,晴,11,スポーツニッポン賞競, ,11,3,3,8.1,3,8,真島大輔,55,ダ1400,重,**,1:28.3,1.2,**,2-1-1,36.7-37.9,39.1,480(-6), , ,ブラックレッグ, 
2016/07/14,大井,雨,11,日刊スポーツ賞競走, ,13,5,7,4.6,2,8,吉井竜一,57,ダ1400,不,**,1:27.4,1.2,**,1-1-1,35.4-38.9,40.1,486(+9), , ,キタノヘイロー, 
2016/06/10,大井,晴,11,ムーンストーン賞競走, ,16,8,15,15.2,7,2,吉井竜一,55,ダ1400,良,**,1:27.3,0.6,**,9-4-3,36.2-38.2,38.7,477(+2), , ,コンドルダンス,204.0
2016/05/19,大井,晴,11,スポーツ報知賞競走, ,12,5,5,11.1,4,2,中野省吾,55,ダ1400,稍,**,1:27.5,0.5,**,2-3-3,36.8-38.3,38.7,475(-2), , ,ミッドイェルバハ,140.0
2016/04/21,大井,雨,12,プレセペ賞競走, ,12,8,12,5.2,3,4,中野省吾,55,ダ1400,稍,**,1:28.1,1.0,**,3-3-3,37.3-37.8,38.7,477(+6), , ,ミッドイェルバハ,52.5
2016/02/09,大井,晴,12,アメジスト賞競走, ,13,2,2,3.1,1,3,真島大輔,57,ダ1400,良,**,1:27.0,0.1,**,1-1-1,36.9-37.9,38.0,471(+6), , ,コスモグリズリー,54.0
2015/12/23,大井,雨,10,タンザナイト賞競走, ,11,8,11,1.8,1,9,真島大輔,57,ダ1400,良,**,1:28.1,0.9,**,6-6-6,36.7-38.3,38.7,465(+3), , ,キタノヘイロー, 
2015/11/24,大井,晴,12,リゲル賞競走, ,15,8,15,2.3,1,1,真島大輔,57,ダ1400,重,**,1:27.6,-1.0,**,3-3-3,35.7-39.7,39.6,462(+3), , ,(アジュディテイオー),270.0
2015/11/03,大井,晴,12,斉藤工&剛力彩芽賞競, ,14,6,9,3.7,2,1,真島大輔,56,ダ1400,不,**,1:26.6,-1.3,**,1-1-1,36.8-37.4,37.4,459(-3), , ,(コマンドゥールキイ),290.0
2015/10/16,大井,雨,12,ドラマティックナイト, ,16,7,14,23.4,8,3,真島大輔,57,ダ1400,良,**,1:26.4,0.4,**,3-2-2,35.9-38.3,38.6,462(-4), , ,エイシンコクーン,54.0
2015/09/30,大井,晴,12,千代田区特別競走, ,11,3,3,4.6,3,6,矢野貴之,56,ダ1400,稍,**,1:27.6,0.9,**,1-1-1,37.2-37.3,38.2,466(+11), , ,マイネジェシカ, 
2015/08/27,大井,曇,11,ペリドット賞競走, ,15,3,5,7.1,3,5,森泰斗,56,ダ1400,不,**,1:29.1,2.2,**,2-1-1,35.9-38.8,41.0,455(-15), , ,エイシンコクーン,20.0
2015/07/31,大井,晴,11,トゥインクルバースデ, ,16,8,15,3.5,1,13,森泰斗,55,ダ1400,良,**,1:29.7,3.2,**,6-6-7,34.9-39.5,41.5,470(+9), , ,プラチナグロース, 
2015/04/24,大井,曇,11,スピカ賞競走, ,16,4,8,3.3,1,1,森泰斗,55,ダ1400,稍,**,1:26.2,-0.3,**,1-1-1,36.3-37.8,37.8,461(+4), , ,(サクラシエラ),270.0
2015/04/06,大井,曇,11,ダイヤモンド賞競走, ,12,7,9,6.0,3,2,森泰斗,55,ダ1400,良,**,1:26.7,0.3,**,1-1-1,36.5-38.1,38.4,457(-6), , ,ジャルディーノ,81.0
2015/03/17,大井,晴,12,爽春賞競走, ,16,1,2,3.6,1,8,森泰斗,56,ダ1400,重,**,1:27.7,0.8,**,2-2-2,36.2-38.8,39.5,463(+3), , ,アルコバレエノ, 
2015/02/23,大井,晴,12,東風特別競走, ,13,5,7,5.2,2,1,森泰斗,56,ダ1400,不,**,1:26.6,-0.4,**,1-1-1,36.7-37.8,37.8,460(-5), , ,(ボンカマラード),210.0
2015/02/05,大井,雨,8,C1四　五, ,15,7,12,4.7,2,2,森泰斗,56,ダ1200,稍,**,1:13.4,0.5,**,3-2,35.5-37.4,37.9,465(-3), , ,アサンテサーナ,39.0
2015/01/20,大井,晴,10,望春特別競走, ,16,4,7,4.9,2,9,森泰斗,56,ダ1200,良,**,1:14.3,0.9,**,3-3,35.3-38.1,38.9,468(-3), , ,ヘイハチスカイ, 
2014/12/25,大井,曇,8,サンタクロース賞, ,14,1,1,4.4,1,2,森泰斗,55,ダ1200,稍,**,1:13.7,0.1,**,1-1,35.1-38.5,38.6,471(+8), , ,スマイルアン,48.0
2014/07/09,大井,曇,7,C1六　七, ,11,1,1,3.6,3,1,森泰斗,55,ダ1200,稍,**,1:13.1,-0.1,**,1-1,36.0-37.1,37.1,463(-2), , ,(ラリエット),130.0
2014/06/27,大井,曇,9,白百合特別競走, ,15,2,2,4.2,1,11,森泰斗,56,ダ1400,稍,**,1:29.3,2.0,**,7-8-9,35.8-39.1,40.3,465(+2), , ,ポッドブル, 
2014/06/06,大井,雨,4,3歳　280万, ,14,8,13,3.7,1,1,真島大輔,56,ダ1500,不,**,1:36.0,-0.3,**,2-2-2-2,31.7-40.0,40.0,463(0), , ,(ネロフレイバー),140.0
2014/05/14,大井,曇,2,3歳　150万, ,14,4,5,1.6,1,1,真島大輔,56,ダ1500,稍,**,1:37.6,-0.1,**,2-2-2-2,32.4-40.0,40.0,463(0), , ,(ブックマークレット),130.0
2013/12/29,大井,晴,1,2歳　95万, ,14,5,8,1.2,1,2,服部茂史,55,ダ1200,稍,**,1:15.7,0.0,**,3-3,36.4-39.3,39.0,463(+5), , ,サブノホホエミ,56.0
2013/11/25,大井,曇,1,2歳　新馬(新馬), ,13,7,10,34.4,8,2,服部茂史,55,ダ1200,良,**,1:13.8,0.7,**,3-3,36.0-37.1,37.6,458(0), , ,アピア,87.5
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2017/10/23,船橋,晴,11,秋の山スプリント, ,10,1,1,23.6,8,中,今野忠成,55,ダ1200,重,**, , ,**, ,35.5-38.5, ,476(+2), , ,ロマンコスモ, 
2017/09/25,船橋,晴,10,穂波スプリント, ,12,6,7,22.7,7,4,今野忠成,55,ダ1200,重,**,1:15.0,0.6,**,9-6-7,35.5-38.9,39.0,474(-2), , ,ロマンコスモ,45.0
2017/09/03,船橋,晴,11,桑島孝春記念, ,11,3,3,28.2,7,8,今野忠成,55,ダ1200,稍,**,1:16.0,2.3,**,7-8-9,36.2-37.5,38.5,476(-1), , ,シークロム, 
2017/08/13,大井,曇,10,SPAT4のお得なポ, ,16,5,10,10.9,3,12,今野忠成,55,ダ1200,重,**,1:14.4,1.3,**,10-9,35.5-37.6,37.8,477(+4), , ,プリサイスキング, 
2017/07/14,大井,晴,11,日刊スポーツ賞競走, ,13,8,12,12.7,3,3,今野忠成,55,ダ1200,良,**,1:13.7,0.2,**,3-3,35.8-37.7,37.7,473(+6), , ,プリサイスキング,87.5
2017/06/19,船橋,晴,10,ハートビートナイター, ,12,3,3,16.3,6,4,今野忠成,57,ダ1200,稍,**,1:15.5,0.4,**,9-9-8,35.6-39.5,38.4,467(+1), , ,キングスベンチ,45.0
2017/05/18,川崎,曇,11,新緑特別, ,14,8,14,23.0,6,8,笹川翼,56,ダ1600,重,**,1:44.3,2.0,**,5-6-8-8,37.4-39.6,40.3,466(-11), , ,ワイルドダラー, 
2017/03/31,浦和,雨,11,ブラッドストーン特別, ,9,7,7,5.0,3,2,今野忠成,56,ダ1400,稍,**,1:28.9,1.0,**,6-5-5-4,36.6-38.2,38.4,477(-2), , ,ワイルドダラー,72.0
2017/02/24,浦和,晴,11,早春特別, ,12,6,7,8.3,5,2,今野忠成,56,ダ1400,良,**,1:30.0,0.6,**,6-6-6-7,36.3-39.7,39.6,479(+2), , ,ジュンサザンクロス,72.0
2017/02/01,川崎,晴,10,猛虎特別, ,14,5,7,76.9,10,3,今野忠成,55,ダ1600,良,**,1:43.9,0.5,**,9-8-8-6,36.1-41.3,41.0,477(0), , ,タマモベルモット,60.0
2017/01/11,船橋,晴,12,西船橋小松菜杯, ,13,7,11,67.7,11,12,今野忠成,55,ダ1600,重,**,1:46.7,2.9,**,3-3-3-2,37.7-40.6,43.2,477(+9), , ,アラマサル, 
2016/12/14,川崎,曇,12,サンタクロース特別, ,14,4,6,14.6,6,4,藤井勘一,56,ダ1500,不,**,1:36.9,1.0,**,6-6-5-5,29.3-41.2,40.9,468(-6), , ,シゲルオオカミザ,31.2
2016/11/09,船橋,晴,12,養老渓谷特別, ,14,5,7,21.2,8,7,矢野貴之,57,ダ1600,稍,**,1:45.5,1.1,**,7-7-8-7,38.7-40.2,40.4,474(0), , ,スティレット, 
2016/07/22,船橋,曇,11,海ほたる特別, ,9,1,1,12.2,5,7,矢野貴之,55,ダ1600,不,**,1:43.4,1.6,**,3-3-5-6,36.3-39.8,40.9,474(+2), , ,ガリャルダ, 
2016/07/05,川崎,曇,10,ルビースター賞, ,14,3,3,6.8,4,7,森泰斗,57,ダ1600,稍,**,1:44.3,0.8,**,4-4-5-2,37.9-39.7,39.9,472(0), , ,ストロングジーン, 
2016/06/15,川崎,曇,10,入梅特別, ,11,1,1,12.0,6,4,矢野貴之,57,ダ1600,重,**,1:45.2,1.8,**,9-7-8-7,35.5-41.8,42.0,472(0), , ,モフモフ,36.0
2016/05/27,川崎,晴,10,小田原市特別, ,12,3,3,7.1,4,2,森泰斗,55,ダ1600,不,**,1:43.0,0.3,**,7-7-6-5,37.4-39.5,39.0,472(+3), , ,モフモフ,90.0
2016/05/04,船橋,晴,10,端午特別, ,6,1,1,5.0,3,5,今野忠成,55,ダ1600,重,**,1:45.4,1.1,**,1-1-4-5,38.3-39.5,40.3,469(0), , ,ジーニアスプリンス,21.6
2016/04/11,船橋,曇,10,花まつり特別, ,14,8,14,5.5,2,1,今野忠成,57,ダ1600,重,**,1:42.5,-0.3,**,10-8-6-4,36.5-40.8,40.2,469(0), , ,(ビッグウェーバー),240.0
2016/03/29,川崎,晴,10,アクアマリンスター賞, ,14,1,1,6.2,4,7,今野忠成,57,ダ1600,良,**,1:43.5,0.4,**,10-10-7-7,36.6-40.5,40.3,469(+3), , ,ジュウニントイロ, 
2016/03/07,船橋,曇,9,三咲特別, ,14,4,5,12.9,4,3,今野忠成,57,ダ1600,不,**,1:42.5,0.7,**,1-1-1-1,36.9-39.0,39.7,466(-5), , ,ノブワイルド,48.0
2016/02/18,船橋,晴,10,フレンドリーレイン特, ,14,4,5,11.0,4,4,今野忠成,55,ダ1800,重,**,1:56.3,1.6,**,5-7-7-6,36.1-39.9,40.8,471(0), , ,ハイパーチャージ,48.0
2016/01/21,船橋,曇,10,フレンドリーサドル特, ,13,5,7,29.0,6,4,今野忠成,55,ダ1800,重,**,1:57.6,1.0,**,10-11-12-12,36.8-40.2,40.3,471(-1), , ,ジャジャンケン,48.0
2015/12/08,船橋,晴,10,フェイスフルステッキ, ,14,2,2,30.5,10,2,今野忠成,55,ダ1800,良,**,1:55.4,1.0,**,5-5-5-4,35.9-40.2,39.6,472(+4), , ,ジャジャンケン,120.0
2015/09/08,川崎,雨,11,戸塚記念(OP), ,14,6,10,21.2,7,10,内田博幸,56,ダ2100,不,**,2:23.5,1.7,**,5-4-4-7,31.5-42.8,44.1,468(+5), , ,ミスアバンセ, 
2015/08/19,川崎,曇,9,芙蓉, ,12,7,9,5.0,2,2,矢野貴之,56,ダ2000,稍,**,2:15.0,0.8,**,10-8-4-3,40.7-39.2,39.5,463(+3), , ,ミスアバンセ,81.0
2015/07/24,川崎,曇,10,藤沢市特別, ,14,5,8,5.3,2,1,矢野貴之,55,ダ1600,良,**,1:43.8,-0.3,**,4-4-3-3,37.3-39.8,39.2,460(-2), , ,(ブライトマーサ),200.0
2015/07/15,浦和,晴,11,盛夏特別, ,12,5,6,3.4,2,4,内田博幸,55,ダ1400,良,**,1:30.2,0.9,**,4-4-9-9,37.1-39.4,39.5,462(+3), , ,ジョーチャーリー,23.4
2015/06/16,船橋,曇,11,ほたる賞, ,14,3,3,8.3,5,5,矢野貴之,54,ダ1600,稍,**,1:43.6,0.9,**,2-2-1-2,37.2-39.9,40.8,459(+6), , ,ゴーオン,15.0
2015/05/06,船橋,晴,11,東京湾C(OP), ,14,8,13,168.8,14,9,川島正太,55,ダ1700,良,**,1:49.5,1.0,**,3-3-3-4,29.4-40.8,41.4,453(-3), , ,ドライヴシャフト, 
2015/04/13,船橋,雨,8,ブルーバードC, ,12,3,4,5.2,4,8,川島正太,57,ダ1700,不,**,1:50.6,1.6,**,1-1-1-3,29.7-40.8,42.4,456(+3), , ,ハタノヴォラーレ, 
2015/04/01,川崎,雨,11,クラウンC(OP), ,14,6,9,11.7,5,6,内田博幸,55,ダ1600,良,**,1:44.5,0.6,**,3-3-1-1,36.9-40.9,41.4,453(-1), , ,ウインバローラス, 
2015/02/05,大井,雨,11,’15雲取賞競走(OP), ,10,6,6,6.0,4,4,矢野貴之,56,ダ1600,重,**,1:42.0,0.6,**,3-2-1-2,37.0-40.0,40.6,454(-2), , ,ノースノース,78.0
2015/01/21,大井,雨,10,ゆきやなぎ特別競走, ,11,5,5,4.0,2,2,戸崎圭太,56,ダ1600,稍,**,1:42.1,0.2,**,1-1-1-1,37.8-38.6,38.8,456(+3), , ,カールトンガーデン,87.5
2014/10/29,船橋,晴,10,平和賞(OP), ,11,1,1,4.7,2,11,御神本訓,55,ダ1600,稍,**,1:50.0,6.8,**,1-1-4-11,37.2-40.5,46.9,453(+5), , ,ストゥディウム, 
2014/09/23,船橋,晴,7,フリオーソレジェンド, ,8,6,6,2.1,1,1,戸崎圭太,54,ダ1600,良,**,1:43.4,-1.1,**,2-2-2-2,37.8-40.0,39.9,448(0), , ,(アンボワーズ),250.0
2014/09/03,船橋,曇,4,リバーサイドスター特, ,7,3,3,4.7,2,4,川島正太,54,ダ1600,稍,**,1:45.6,0.7,**,1-1-1-2,38.9-40.3,41.0,448(+6), , ,フラットライナーズ,30.0
2014/08/06,船橋,晴,4,ベイサイドスター特別, ,6,5,5,2.7,1,4,川島正太,54,ダ1500,良,**,1:40.9,0.9,**,3-3-3-3,33.7-39.0,39.8,442(-3), , ,ノースサンダー,30.0
2014/07/17,船橋,晴,2,波乗り特別, ,5,5,5,2.6,2,2,川島正太,54,ダ1200,良,**,1:15.8,0.7,**,2-2-2,36.4-38.7,39.4,445(+7), , ,ノースノース,75.0
2014/06/20,船橋,晴,3,ライラックデビュー(新馬), ,8,7,7,2.8,1,2,川島正太,54,ダ1000,良,**,1:02.5,1.6,**,2-2,35.3-37.4,39.0,438(0), , ,リヴィングフェイス,60.0
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/01/31,園田,晴,5,C2二, ,10,6,6,422.9,9,9,長谷部駿,55,ダ1400,良,**,1:36.6,2.6,**,10-10-10-10, ,41.4,521(-7), , ,アクアマリーナ, 
2018/01/16,園田,曇,1,C3四, ,10,7,7,122.8,9,8,板野央,56,ダ1400,稍,**,1:36.8,1.5,**,8-8-8-8, ,42.0,528(+9), , ,ロードバレット, 
2018/01/04,園田,晴,1,C3二, ,10,7,8,109.1,8,6,板野央,56,ダ1400,良,**,1:37.2,1.6,**,3-3-3-6, ,42.8,519(+2), , ,カットニス, 
2017/12/26,園田,晴,1,C3二, ,10,2,2,198.7,10,10,中田貴士,56,ダ1400,稍,**,1:38.4,4.3,**,9-9-10-10, ,44.3,517(+3), , ,フィンデルムンド, 
2017/12/12,園田,晴,1,C3二, ,10,4,4,10.3,4,8,大山真吾,56,ダ1400,良,**,1:36.7,1.3,**,8-8-8-8, ,42.5,514(+3), , ,ネバネバヨークン, 
