日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2017/08/16,門別,曇,8,JRA認定アタックチ(未勝利), ,11,8,11,17.0,6,10,井上幹太,54,ダ1200,稍,**,1:16.6,1.8,**,7-5, ,40.3,486(+2), , ,ソフトポジション, 
2017/08/03,門別,曇,6,JRA認定アタックチ(未勝利), ,8,5,5,17.8,5,7,井上幹太,54,ダ1200,良,**,1:17.4,0.7,**,4-4, ,40.7,484(+2), , ,ダモンデ, 
2017/07/20,門別,曇,8,JRA認定アタックチ(未勝利), ,8,2,2,6.1,3,6,井上幹太,54,ダ1200,良,**,1:19.0,1.6,**,1-1, ,43.2,482(+8), , ,フォローユアハート, 
2017/06/08,門別,曇,1,2歳未勝利(未勝利), ,12,6,7,36.0,6,1,五十嵐冬,54,ダ1200,不,**,1:13.7,-0.1,**,1-1, ,38.2,474(0), , ,(ショコラパフェ),30.0
2017/05/24,門別,曇,2,2歳未勝利(未勝利), ,10,6,6,27.9,4,4,阪野学,54,ダ1200,良,**,1:18.4,2.6,**,4-4, ,41.8,474(-2), , ,イシマツ,3.0
2017/05/10,門別,曇,5,JRA認定フレッシュ(新馬), ,9,7,7,59.4,9,9,井上幹太,54,ダ1200,良,**,1:17.3,2.5,**,1-2, ,42.2,476(0), , ,ストロングキック, 
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/01/29,川崎,晴,11,「ご縁の国しまね」特, ,12,2,2,49.1,9,8,酒井忍,57,ダ1500,稍,**,1:38.0,1.7,**,12-12-12-12,29.1-40.9,40.3,517(-10), , ,ジーケーワン, 
2018/01/01,川崎,晴,11,迎春盃, ,14,5,7,122.8,12,中,酒井忍,57,ダ1600,良,**, , ,**,14-14,38.6-40.6, ,527(+15), , ,ドリームエルダー, 
2017/11/07,川崎,晴,10,霜月特別, ,14,6,10,50.5,11,13,酒井忍,55,ダ1500,良,**,1:37.9,3.5,**,3-3-4-10,29.0-40.0,43.0,512(-7), , ,トーセンミッション, 
2017/10/13,川崎,雨,11,川崎市長選挙記念, ,13,8,13,35.9,9,5,酒井忍,57,ダ1500,重,**,1:36.1,0.5,**,1-1-1-1,29.7-40.4,40.9,519(+4), , ,マサノジェット,26.0
2017/09/08,川崎,晴,11,第50回記念伊勢原観, ,9,2,2,39.8,8,8,酒井忍,56,ダ1600,重,**,1:47.0,3.0,**,1-1-1-1,36.3-41.0,44.0,515(+8), , ,ドンナディヴィーノ, 
2017/08/24,川崎,晴,10,銀河特別, ,12,5,6,99.6,9,8,酒井忍,55,ダ1600,良,**,1:45.1,3.0,**,12-12-12-12,38.1-38.3,39.5,507(-1), , ,デルマハンニャ, 
2017/08/03,川崎,曇,11,夏祭り特別, ,11,4,4,67.1,11,8,酒井忍,55,ダ1600,稍,**,1:46.6,2.3,**,4-4-6-7,37.5-40.5,42.2,508(-6), , ,アドミラルティ, 
2017/04/06,川崎,曇,11,花衣特別, ,13,3,3,104.4,11,8,酒井忍,57,ダ1600,良,**,1:44.2,1.5,**,4-4-7-8,35.9-41.3,41.7,514(-8), , ,オーラゼウス, 
2017/03/24,大井,晴,11,八丈島フリージア賞競, ,16,2,3,391.5,16,16,酒井忍,57,ダ1400,稍,**,1:32.2,4.3,**,1-3-10,35.9-39.6,43.6,522(-1), , ,テラザインパクト, 
2017/03/02,川崎,雨,11,東京中日スポーツ弥生, ,14,8,13,306.1,14,13,酒井忍,55,ダ1600,稍,**,1:48.7,5.2,**,7-10-14-14,37.0-39.6,43.7,523(+6), , ,ジャーニーマン, 
2016/12/15,川崎,晴,11,ウインターイルミネー, ,13,3,3,105.2,12,13,酒井忍,56,ダ1600,不,**,1:51.9,7.5,**,3-3-12-13,36.3-42.1,48.2,517(+5), , ,ヘレニウム, 
2016/11/04,川崎,晴,11,川崎ナイター競馬連絡, ,14,7,11,96.3,12,14,酒井忍,57,ダ1500,重,**,1:42.2,7.5,**,6-8-14-14,28.1-40.5,46.1,512(+5), , ,ナガラキコウシ, 
2016/08/23,川崎,曇,11,週刊ギャロップ葉月杯, ,10,7,8,18.1,5,10,酒井忍,55,ダ1500,重,**,1:42.4,6.5,**,1-1-6-10,30.0-40.1,46.5,507(-2), , ,プリンセスバリュー, 
2016/07/28,川崎,晴,10,宇宙忍者「バルタン店, ,14,3,3,2.7,1,14,酒井忍,57,ダ1600,良,**,1:46.8,3.6,**,1-1-1-2,37.5-40.1,43.7,509(0), , ,エスケイアリュール, 
2016/07/05,川崎,曇,11,デイリー文月杯, ,11,2,2,9.7,5,9,酒井忍,55,ダ1400,稍,**,1:31.9,2.6,**,1-1-1-4,37.2-39.8,42.4,509(+1), , ,テムジン, 
2016/06/15,川崎,曇,10,入梅特別, ,11,8,13, , ,取,酒井忍,57,ダ1600,重,**, , ,**, ,35.5-41.8, ,計不, , ,モフモフ, 
2016/05/24,川崎,晴,11,tvkサブチャンネル, ,13,8,13,3.6,2,4,酒井忍,55,ダ1600,良,**,1:43.3,1.1,**,2-2-3-3,36.8-39.8,40.3,508(+2), , ,インフォーマー,48.0
2016/05/13,川崎,晴,10,第29回開成町あじさ, ,10,3,3,1.6,1,1,酒井忍,55,ダ1500,良,**,1:34.7,-0.7,**,1-1-1-1,29.2-40.3,40.3,506(-6), , ,(ジュリエットレター),300.0
2016/03/30,川崎,曇,10,花吹雪特別, ,14,3,3,1.7,1,1,酒井忍,57,ダ1500,良,**,1:36.0,-0.9,**,1-1-1-1,30.2-40.4,40.4,512(+2), , ,(ヤマニンアルゴシー),260.0
2016/03/04,川崎,晴,11,ブラッドストーン特別, ,14,4,6,2.5,2,2,酒井忍,56,ダ1500,良,**,1:34.7,0.1,**,1-1-1-1,30.1-38.8,38.9,510(-7), , ,フィーリンググー,78.0
2016/01/25,川崎,晴,10,湯河原梅林「梅の宴」, ,11,3,3,2.4,1,5,酒井忍,57,ダ1500,良,**,1:36.6,1.6,**,1-1-1-1,30.3-40.0,41.6,517(-1), , ,フィーリンググー,20.8
2016/01/01,川崎,晴,11,2016JBC川崎イ, ,10,6,7, , ,取,酒井忍,57,ダ1600,良,**, , ,**, ,39.7-39.5, ,計不, , ,ビルス, 
2015/12/14,川崎,曇,11,川崎宿特別, ,13,3,3,2.3,2,1,酒井忍,56,ダ1600,稍,**,1:44.7,-0.2,**,1-1-1-1,38.5-40.1,40.1,518(+2), , ,(トーホウビースト),240.0
2015/11/20,川崎,曇,9,三面怪人ダダ杯, ,14,3,4,1.3,1,1,酒井忍,56,ダ1600,重,**,1:45.3,-0.7,**,1-1-1-1,38.9-40.3,40.3,516(+1), , ,(キョウエイオルハー),180.0
2015/10/23,川崎,曇,8,道志川特別, ,14,5,8,5.9,3,1,酒井忍,56,ダ1500,良,**,1:35.2,-0.9,**,1-1-1-1,30.2-38.9,38.9,515(+8), , ,(イグアスノニジ),200.0
2015/09/07,川崎,曇,9,すすき特別, ,8,8,8,2.2,1,1,酒井忍,56,ダ1600,不,**,1:44.3,-1.3,**,1-1-1-1,38.0-40.0,40.0,507(-6), , ,(エルモディオーサ),180.0
2015/08/18,川崎,晴,9,サードニックスフラワ, ,11,6,7,11.7,5,5,酒井忍,56,ダ1400,重,**,1:32.5,1.2,**,5-5-5-5,39.2-40.0,40.3,513(0), , ,アグネスエーデル,20.0
2015/07/22,川崎,晴,4,3歳3　ロ, ,14,6,9,4.5,1,1,酒井忍,56,ダ1500,良,**,1:38.4,-1.4,**,2-2-2-1,31.2-40.8,40.6,513(-6), , ,(ファルブサンダー),100.0
2015/06/29,川崎,晴,2,3歳4　ロ, ,12,2,2,3.3,1,7,酒井忍,56,ダ1500,良,**,1:40.0,2.2,**,1-1-1-2,29.9-41.9,44.1,519(+4), , ,ケンブリッジゼウス, 
2015/06/09,川崎,曇,3,3歳5　ロ, ,11,6,7,6.4,4,3,酒井忍,56,ダ1500,不,**,1:39.4,0.6,**,1-1-1-1,30.6-41.8,42.4,515(+10), , ,ラストミニッツ,19.8
2014/12/16,川崎,雨,1,2歳6　ロ, ,12,4,4,1.6,1,1,酒井忍,55,ダ1400,稍,**,1:32.6,-0.7,**,1-1-1-1,39.9-40.5,40.5,505(-13), , ,(ディーエスノーブル),150.0
2014/11/07,川崎,晴,2,スパーキングデビュー, ,10,4,4,2.6,2,3,酒井忍,55,ダ1400,良,**,1:32.6,1.4,**,7-6-2-2,38.2-40.5,41.7,518(0), , ,スウィートピカンテ,36.0
ÆüÉÕ,³«ºÅ,Å·µ¤,R,¥ì¡¼¥¹Ì¾,±ÇÁü,Æ¬¿ô,ÏÈÈÖ,ÇÏÈÖ,¥ª¥Ã¥º,¿Íµ¤,Ãå½ç,µ³¼ê,¶ÔÎÌ,µ÷Î¥,ÇÏ¾ì,ÇÏ¾ì»Ø¿ô,¥¿¥¤¥à,Ãåº¹,ŽÀŽ²ŽÑ»Ø¿ô,ÄÌ²á,¥Ú¡¼¥¹,¾å¤ê,ÇÏÂÎ½Å,±¹¼ËŽºŽÒŽÝŽÄ,È÷¹Í,¾¡¤ÁÇÏ(2ÃåÇÏ),¾Þ¶â
2006/05/28,Ê¡»³,ÆÞ,9,¸Þ·îÀ²¤ìÆÃÊÌ, ,10,8,10,9.5,3,6,µÈ±äÃéµÁ,54,¥À1600,½Å, ,1:48.2,1.9, ,10-10-10-8, , ,466(-5), , ,¥Õ¥¡¡¼¥¹¥È¥¯¥é¥Ö, 
2006/05/07,Ê¡»³,ÆÞ,10,Æü´©¥¹¥Ý¡¼¥Ä¾Þ, ,8,1,1,8.1,4,5,µÈ±äÃéµÁ,54,¥À1800,ÉÔ, ,1:59.8,1.6, ,3-2-4-3, , ,471(-3), , ,¥Õ¥¡¡¼¥¹¥È¥¯¥é¥Ö,1.5
2006/04/23,Ê¡»³,ÆÞ,9,C21, ,10,1,1,3.7,3,1,µÈ±äÃéµÁ,54,¥À1600,ãÄ, ,1:46.8,-0.7, ,4-3-3-2, , ,474(-7), , ,(¥¹¥¿¡¼¥Í¥¹¥¯¥£¡¼¥ó),17.0
2006/03/18,Ê¡»³,±«,10,Ê¡»³¶¥ÇÏ¥Á¥ã¥ó¥Ô¥ª¥ó, ,10,6,6, ,7,6,ùßÈªÍº°ì,55,¥À1800,½Å, ,2:03.0,2.2, ,10-10-10-9, , ,481(+7), , ,¥à¥µ¥·¥Ü¥¦¥À¥¤¥ä, 
2006/03/05,Ê¡»³,À²,9,C22, ,9,5,5, ,3,2,µÈ±äÃéµÁ,54,¥À1600,ãÄ, ,1:48.2,0.3, ,3-3-2-2, , ,474(+1), , ,¥Ö¥é¥¦¥ó¥ë¡¼¥­¡¼,6.0
2006/02/13,Ê¡»³,À²,7,C22, ,10,3,3, ,4,4,ÊÒ¶ÍÀµÀã,54,¥À1600,ÎÉ, ,1:48.9,1.4, ,3-3-3-3, , ,473(-8), , ,¥à¥µ¥·¥Ü¥¦¥À¥¤¥ä,2.0
2006/02/04,Ê¡»³,À²,6,C23, ,10,1,1, ,3,2,µÈ±äÃéµÁ,54,¥À1600,ÎÉ, ,1:50.6,0.4, ,3-3-3-2, , ,481(+7), , ,¥Ö¥é¥¦¥ó¥ë¡¼¥­¡¼,6.0
2006/01/22,Ê¡»³,À²,8,C22, ,9,4,4, ,3,4,µÈ±äÃéµÁ,54,¥À1600,ãÄ, ,1:48.7,1.7, ,9-8-7-6, , ,474(-2), , ,¥Ï¥ä¥Ò¥Ç¥­¥ó¥°,2.0
2006/01/08,Ê¡»³,À²,10,¹­Åç¸©ÇÏ¼ç²ñ²ñÄ¹¾Þ, ,10,4,4, ,3,2,µÈ±äÃéµÁ,55,¥À1800,ÎÉ, ,2:05.0,0.1, ,9-8-8-5, , ,476(+3), , ,¥æ¥Î¥¦¥£¥ó¥À¥à,16.5
2005/12/25,Ê¡»³,À²,7,C23, ,9,7,7, ,8,3,µÈ±äÃéµÁ,55,¥À1600,ÎÉ, ,1:51.5,0.3, ,9-9-8-8, , ,473(-2), , ,¥½¥ê¥À¥ê¥Æ¥£,3.0
2005/12/03,Ê¡»³,À²,8,C22, ,8,3,3, ,2,5,µÈ±äÃéµÁ,55,¥À1600,ÎÉ, ,1:52.3,0.8, ,6-6-5-3, , ,475(+3), , ,¥µ¥¦¥ó¥É¥·¥ã¥ì¡¼¥É,1.0
2005/11/20,Ê¡»³,À²,8,C22, ,8,1,1, ,2,1,µÈ±äÃéµÁ,55,¥À1600,ÎÉ, ,1:49.9,-1.1, ,4-3-2-2, , ,472(-2), , ,(¥Ç¥é¥Û¡¼¥ä),20.0
2005/10/22,Ê¡»³,À²,6,C23, ,9,8,8, ,3,4,µÈ±äÃéµÁ,55,¥À1600,ÎÉ, ,1:51.7,0.1, ,8-7-4-4, , ,474(-2), , ,¥Û¥¦¥ª¥ó¥Æ¥ó¥×¡¼,1.7
2005/10/10,Ê¡»³,ÆÞ,7,C23, ,10,2,2, ,6,4,µÈ±äÃéµÁ,55,¥À1600,ÎÉ, ,1:50.9,0.7, ,1-1-1-1, , ,476(+6), , ,¥Ñ¥¹¥«¥ê¥é¥ó¥Ê¡¼,1.7
2005/09/11,Ê¡»³,À²,6,C24, ,8,3,3, ,3,5,ÊÒ¶ÍÀµÀã,55,¥À1600,ÎÉ, ,1:51.2,1.3, ,1-1-1-2, , ,470(-5), , ,¥Ñ¥¹¥«¥ê¥é¥ó¥Ê¡¼,0.8
2005/08/15,Ê¡»³,±«,7,C23, ,9,3,3, ,3,2,ÊÒ¶ÍÀµÀã,55,¥À1600,ãÄ, ,1:48.1,0.2, ,4-3-2-2, , ,475(+2), , ,¥Þ¥ë¥Õ¥¸¥ì¥ª¥¹,5.1
2005/07/18,Ê¡»³,À²,8,C24, ,10,8,10, ,2,5,ÊÒ¶ÍÀµÀã,55,¥À1600,ÎÉ, ,1:50.3,0.7, ,8-8-5-4, , ,473(0), , ,¥Õ¥¯¥¤¥º¥ß,0.8
2005/06/26,Ê¡»³,ÆÞ,7,C27, ,10,4,4, ,2,5,ÊÒ¶ÍÀµÀã,55,¥À1600,ÎÉ, ,1:50.2,1.4, ,6-6-4-4, , ,473(-10), , ,¥Ç¥é¥Û¡¼¥ä,0.8
2005/06/04,Ê¡»³,À²,6,C27, ,10,8,10, ,1,1,ÊÒ¶ÍÀµÀã,55,¥À1600,ÎÉ, ,1:50.7,-0.2, ,7-7-4-3, , ,483(+1), , ,(¥í¥Ã¥¯¥Ï¡¼¥È),17.0
2005/05/04,Ê¡»³,À²,7,C29, ,9,7,7, ,2,3,²¬ÅÄ¾Í»Ì,55,¥À1250,ÎÉ, ,1:24.2,0.3, ,8-7-6-3, , ,482(+4), , ,¥Ä¥Á¥Õ¥ß¥Ò¥«¥ë,2.2
2005/04/16,Ê¡»³,À²,9,Ë§ÌîÂÀ°ì·¯¹ç³ÊÂç¾ÞÅµ, ,9,3,3, ,7,3,ÊÒ¶ÍÀµÀã,55,¥À1600,ÎÉ, ,1:49.3,1.1, ,6-6-2-2, , ,478(-1), , ,¥Ë¥³¡¼¥ë,2.5
2005/03/20,Ê¡»³,À²,6,C28, ,9,7,7, ,5,4,²¬ÅÄ¾Í»Ì,55,¥À1600,ÎÉ, ,1:51.8,1.4, ,3-3-2-2, , ,479(-5), , ,¥¹¥º¥Î¥¸¥ç¡¼¥¸,4.5
2005/02/27,Ê¡»³,À²,8,C29, ,10,7,7, ,5,10,²¬ÅÄ¾Í»Ì,55,¥À1600,½Å, ,1:52.1,2.0, ,10-9-9-9, , ,484(+1), , ,¥È¡¼¥¨¥¤¥Û¥ï¥¤¥È, 
2005/01/09,Ê¡»³,À²,8,C210, ,10,7,8, ,3,3,²¬ÅÄ¾Í»Ì,55,¥À1600,ãÄ, ,1:51.9,0.2, ,7-7-5-1, , ,483(-4), , ,¥Õ¥ë¥Ð¡¼¥Ë¥¢,6.7
2005/01/01,Ê¡»³,ÆÞ,5,C29, ,10,1,1, ,2,4,²¬ÅÄ¾Í»Ì,55,¥À1600,ÉÔ, ,1:48.2,0.2, ,7-7-5-2, , ,487(+2), , ,¥à¥µ¥·¥Ü¥¦¥·¥ë¥­¡¼,4.5
