日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2016/01/01,高知,晴,10,別府先生に感謝特別, ,11,6,6,58.5,11,8,石本純也,54,ダ1600,重,**,1:50.2,2.8,**,10-10-11-10, ,41.1,414(+2), , ,イチザゴールド, 
2015/12/19,高知,晴,5,Bー4, ,10,4,4,148.8,9,9,岡村卓弥,54,ダ1400,重,**,1:34.9,1.1,**,10-10-10-10, ,40.2,412(-2), , ,テルス, 
2015/12/12,高知,晴,5,AイBイ混合, ,12,5,5,63.8,8,7,永森大智,53,ダ1300,不,**,1:26.9,2.3,**,9-9-8-6, ,40.0,414(-2), , ,ペプチドキングモア, 
2015/12/05,高知,晴,10,Bー3, ,11,4,4,167.6,11,9,嬉勝則,54,ダ1400,不,**,1:32.5,1.9,**,11-11-11-11, ,39.6,416(0), , ,クロクモ, 
2015/11/28,高知,晴,5,龍也&亜希子結婚特別, ,10,5,5,173.2,10,7,山頭信義,54,ダ1300,重,**,1:25.5,2.0,**,10-10-10-9, ,38.8,416(0), , ,ヴィクトリーケルブ, 
2015/11/22,高知,曇,9,Bー4, ,10,6,6,187.8,10,8,松木大地,51,ダ1400,重,**,1:32.7,2.2,**,10-10-10-10, ,39.5,416(+7), , ,トウショウブリッツ, 
2015/11/14,高知,雨,5,しまね産和牛肉特別, ,9,3,3,22.4,6,8,岡村卓弥,54,ダ1300,不,**,1:25.1,1.6,**,8-8-8-8, ,39.1,409(-7), , ,エムティプレジール, 
2015/11/07,高知,雨,8,Bー5, ,9,5,5,76.6,9,8,松木大地,51,ダ1600,重,**,1:47.7,1.2,**,9-9-8-8, ,40.7,416(+2), , ,アドマイヤシャトル, 
2015/10/31,高知,晴,4,Bロ, ,9,7,7,265.7,9,8,松木大地,51,ダ1300,重,**,1:26.0,1.2,**,8-9-8-8, ,39.4,414(-1), , ,クリームソーダ, 
2015/10/25,高知,晴,9,Bー3, ,9,2,2,238.9,9,6,岡村卓弥,54,ダ1400,良,**,1:32.8,0.9,**,9-9-9-8, ,39.8,415(+2), , ,シンゼンユメノスケ, 
2015/10/17,高知,晴,5,AイBイ混合, ,12,8,12,188.9,10,11,半沢慶実,53,ダ1300,良,**,1:27.1,1.9,**,4-6-8-11, ,41.2,413(-4), , ,サトノロマネ, 
2015/10/12,高知,晴,12,ファイナルレース, ,9,4,4,22.3,6,6,永森大智,54,ダ1300,良,**,1:25.5,1.3,**,6-6-6-4, ,40.2,417(+3), , ,クリームソーダ, 
2015/09/22,高知,曇,10,Bー2, ,10,8,10,27.0,5,9,松木大地,51,ダ1400,良,**,1:33.9,1.8,**,9-10-10-9, ,40.4,414(-2), , ,リワードヘヴン, 
2015/09/12,高知,晴,11,爽秋特別, ,10,7,7,104.1,10,10,塚本弘隆,51,ダ1400,稍,**,1:33.3,2.2,**,10-10-10-9, ,40.3,416(+8), , ,ブルージャスティス, 
2015/08/30,高知,曇,12,ファイナルレース, ,9,5,5,7.7,4,1,松木大地,51,ダ1300,不,**,1:23.3,-0.4,**,1-1-1-1, ,39.2,408(+3), , ,(ヒラボクジャパン),16.0
2015/08/10,高知,晴,10,Bー2, ,8,7,7,11.9,5,7,塚本弘隆,51,ダ1400,良,**,1:34.1,2.7,**,5-6-6-7, ,41.1,405(+2), , ,ジュメーリイ, 
2015/08/01,高知,晴,10,第9回木下智史特別, ,11,7,9,26.3,5,8,永森大智,54,ダ1400,良,**,1:33.1,1.5,**,4-4-6-6, ,40.9,403(-6), , ,プリンセスボーラー, 
2015/07/09,園田,曇,11,C1, ,9,4,4,54.4,9,9,松本幸祐,54,ダ1230,重,**,1:21.0,1.3,**,9-9-9-9, ,38.8,409(+2), , ,フミノフォーチュン, 
2015/06/25,園田,晴,7,C1二, ,11,8,12,36.4,6,9,松本幸祐,54,ダ1400,良,**,1:33.7,2.6,**,6-6-6-7, ,41.5,407(-9), , ,チカラ, 
2015/06/05,園田,雨,9,B2, ,10,6,6,189.4,10,9,松本幸祐,54,ダ1400,不,**,1:29.4,1.8,**,10-10-10-9, ,37.5,416(-3), , ,リストワール, 
2015/05/20,園田,晴,9,B2, ,11,7,9,53.6,9,10,松本幸祐,54,ダ1230,稍,**,1:19.1,1.3,**,11-11-11-11, ,37.6,419(+7), , ,コスモフラッグ, 
2015/05/04,園田,曇,8,B2, ,8,2,2,28.2,6,8,松本幸祐,54,ダ1400,重,**,1:33.2,2.3,**,6-7-8-8, ,39.5,412(-5), , ,ショウナンカリブ, 
2015/04/08,大井,雨,6,C1六　C2四, ,14,5,7,173.6,12,10,高野毅,55,ダ1200,不,**,1:15.2,2.0,**,5-6,35.2-38.0,39.2,417(-4), , ,ファストアズソング, 
2015/03/18,大井,曇,5,C1五　C2四, ,15,4,7,121.1,15,10,高野毅,55,ダ1200,稍,**,1:15.1,1.4,**,11-10,35.2-38.5,38.3,421(+4), , ,ビックボーイ, 
2014/12/31,大井,晴,8,C1六　七, ,14,8,14,223.4,14,11,高野毅,54,ダ1600,稍,**,1:45.2,3.0,**,8-8-9-7,37.1-39.6,42.3,417(-2), , ,テラザインパクト, 
2014/11/14,大井,晴,9,C1四　五, ,14,3,3,90.7,13,13,高野毅,54,ダ1600,良,**,1:45.4,2.8,**,3-3-8-9,37.4-39.2,41.7,419(+4), , ,エイコースナイパー, 
2014/10/23,大井,曇,8,文の京いちょう賞, ,12,1,1,38.7,9,12,高野毅,53,ダ1200,不,**,1:16.5,3.3,**,9-10,35.2-38.0,39.9,415(+7), , ,ラリエット, 
2014/08/30,2新潟9,晴,6,3歳未勝利,,18,8,18,89.7,13,11,柴田善臣,54,芝2000,良,**,2:02.4,1.2,**,2-2-3-4,35.6-36.4,37.3,408(+2),, ,コスモメリー, 
2014/06/29,3東京8,曇,1,3歳未勝利,,15,4,7,28.8,8,9,嘉藤貴行,54,ダ1600,不,**,1:39.1,1.5,**,15-15,35.7-36.5,36.6,406(+6),,,ハタノエンジェル, 
2014/06/07,3東京1,雨,1,3歳未勝利,,16,4,7,14.1,6,11,嘉藤貴行,54,ダ1400,不,**,1:26.7,0.6,**,9-8,35.4-38.5,38.2,400(-4),,,スズカプリティー, 
2014/05/17,1新潟5,曇,3,3歳未勝利,,15,3,4,31.3,6,4,嘉藤貴行,54,ダ1200,稍,**,1:13.1,1.2,**,3-3,33.8-38.1,38.8,404(0),, ,ラインハート,75.0
2014/03/23,2中山8,晴,2,3歳未勝利,,15,6,11,16.1,6,8,嘉藤貴行,54,ダ1200,良,**,1:14.3,1.2,**,9-8,34.2-38.9,39.4,404(-4),,,オリエンタルダガー, 
2014/02/01,1東京1,晴,1,3歳未勝利,,16,5,10,13.8,4,4,嘉藤貴行,54,ダ1400,良,**,1:29.1,0.7,**,2-2,37.4-37.4,37.9,408(+2),, ,スペルオンミー,75.0
2014/01/13,1中山5,晴,5,3歳未勝利,,16,3,5,34.4,10,4,柴田善臣,54,芝1600,良,**,1:36.3,0.7,**,8-9-8,34.6-37.1,37.1,406(-2),, ,スマイルシャワー,75.0
2013/12/14,5中山5,晴,5,2歳未勝利,,16,1,2,28.0,7,5,柴田善臣,54,芝1600,良,**,1:37.3,0.3,**,4-3-4,35.6-36.1,36.2,408(0),, ,ダイワラスター,50.0
2013/10/06,4東京2,曇,2,2歳未勝利,,18,1,2,12.8,5,4,横山典弘,54,芝1400,稍,**,1:23.4,0.2,**,3-4,35.6-35.2,35.2,408(+6),, ,ロードストーム,75.0
2013/09/15,4中山4,雨,1,2歳未勝利,,16,3,6,23.8,8,6,嶋田純次,53,芝1600,不,**,1:39.7,0.9,**,4-8-9,36.6-36.6,36.9,402(-2),, ,ツクバアスナロ, 
2013/08/11,2新潟6,曇,1,2歳未勝利,,14,7,12,9.0,5,6,嶋田純次,53,芝1200,良,**,1:10.5,0.5,**,9-9,34.0-36.0,35.5,404(-2),,,コスモドーム, 
2013/07/14,2福島6,晴,6,2歳新馬,,14,3,3,15.3,6,3,嶋田純次,52,芝1200,良,**,1:12.0,0.4,**,12-11,34.7-36.9,35.7,406(0),,,ユールドゥー,180.0
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/02/04,佐賀,曇,11,梅花特別, ,10,3,3,25.0,6,8,石川慎将,56,ダ900,良,**,0:55.2,1.8,**,8-8, ,36.2,512(-4), , ,シゲルクロマグロ, 
2018/01/21,佐賀,晴,12,M&Kジョッキーズカ, ,10,8,10,12.7,5,6,真島正徳,56,ダ1800,重,**,2:01.1,1.7,**,4-6-7-6, ,38.6,516(+14), , ,コウザンヒキリ, 
2017/12/09,4中京3,晴,6,3歳上500万下,,16,3,6,78.5,12,11,江田照男,57,ダ1800,良,**,1:56.1,2.6,**,10-12-13-13,38.8-38.0,39.2,502(-12),, ,ミキノトランペット, 
2017/11/26,5東京8,晴,5,3歳上500万下,,16,3,5,174.9,13,9,武士沢友,57,ダ1400,稍,**,1:26.4,1.7,**,15-14,35.5-37.4,37.1,514(+16),,,ターゲリート, 
2017/10/07,4東京1,晴,8,3歳上500万下,,16,7,14,91.4,11,12,武士沢友,57,ダ1400,重,**,1:24.5,1.3,**,12-14,35.1-36.2,36.0,498(-4),, ,ホノカ, 
2017/09/18,4中山5,晴,8,3歳上500万下,,16,7,13,85.7,12,6,武士沢友,57,ダ1200,重,**,1:12.2,1.1,**,14-14,33.7-37.4,36.6,502(-8),, ,キョウエイスコール, 
2017/07/09,2福島4,晴,8,3歳上500万下,,15,8,15,23.6,7,11,伴啓太,55,ダ1700,良,**,1:49.0,1.9,**,11-12-8-9,30.1-39.0,40.0,510(0),, ,ポッドクヒオ, 
2017/05/14,2東京8,曇,7,4歳上500万下,,16,1,2,49.5,10,13,野中悠太,54,ダ1600,重,**,1:37.6,2.2,**,8-8,34.7-36.9,38.3,510(+4),, ,ジェイケイライアン, 
2017/04/16,1福島4,晴,9,4歳上500万下,,15,8,14,20.9,5,7,伴啓太,55,ダ1700,良,**,1:48.3,0.5,**,4-4-4-4,29.0-41.7,40.2,506(+6),, ,ヒルノサルバドール, 
2016/12/10,4中京3,晴,9,3歳上500万下,,16,1,1,4.3,2,12,丸田恭介,56,ダ1800,良,**,1:56.9,1.5,**,1-1-4-5,38.4-38.1,39.3,500(-4),, ,メイショウバッハ, 
2016/11/13,3福島4,晴,3,3歳上500万下,,15,1,1,3.1,1,7,北村宏司,55,ダ1700,重,**,1:46.5,0.6,**,1-1-1-1,30.3-37.7,38.3,504(+4),, ,エイムハイ, 
2016/09/04,2札幌6,曇,4,3歳未勝利,,13,5,6,2.8,2,1,ルメール,56,ダ1700,良,**,1:47.8,-0.2,**,1-1-1-1,30.8-37.1,37.1,500(-2),, ,(ビュウイモン),480.0
2016/08/21,2札幌2,晴,3,3歳未勝利,,13,8,13,2.0,1,4,蛯名正義,56,ダ1700,重,**,1:46.5,0.4,**,3-3-1-2,30.2-38.4,38.8,502(+12),, ,ゴーストバローズ,72.0
2016/07/23,2福島7,曇,3,3歳未勝利,,15,3,4,5.6,3,3,伴啓太,54,ダ1700,良,**,1:47.8,0.1,**,2-2-2-2,30.1-38.9,38.9,490(-16),, ,ギンザマトリックス,120.0
2016/07/03,2福島2,小雨,3,3歳未勝利,,15,2,3,19.8,7,2,伴啓太,54,ダ1700,良,**,1:47.4,0.3,**,1-1-1-1,30.4-39.4,39.7,506(+2),, ,サンペドロ,190.0
2016/05/28,2東京11,曇,3,3歳未勝利,,16,4,7,6.9,4,11,蛯名正義,56,ダ1600,稍,**,1:41.7,2.9,**,10-11,35.6-38.0,40.0,504(0),, ,クロノスタシス, 
2016/04/10,1福島2,晴,7,3歳未勝利,,16,5,9,4.5,2,9,松若風馬,56,芝1800,良,**,1:50.2,1.9,**,3-3-3-5,36.3-36.0,37.6,504(-2),, ,カルヴァリオ, 
2016/02/21,1東京8,曇,3,3歳未勝利,,16,1,1,8.5,6,5,ルメール,56,ダ1600,不,**,1:37.4,1.7,**,9-8,35.0-35.7,36.8,506(-8),, ,レッドゲルニカ,50.0
2016/01/24,1中山8,晴,2,3歳未勝利,,16,1,2,4.1,2,5,蛯名正義,56,ダ1800,稍,**,1:59.3,1.9,**,7-8-7-7,37.5-39.5,40.8,514(+6),, ,グレンツェント,50.0
2015/12/26,5中山7,晴,2,2歳未勝利,,16,3,5,6.7,3,2,蛯名正義,55,ダ1800,良,**,1:56.8,0.7,**,3-3-3-3,38.2-38.8,39.2,508(0),,,ラテールプロミーズ,200.0
2015/12/06,5中山2,晴,5,2歳新馬,,13,2,2,4.8,2,4,蛯名正義,55,ダ1800,良,**,1:59.3,1.6,**,4-4-5-5,38.8-39.0,40.1,508(0),,,グラスアクト,110.0
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2017/08/26,2新潟9,晴,6,3歳未勝利,,18,3,5,244.5,14,15,木幡巧也,55,芝1800,稍,**,1:50.0,1.7,**,17-17,35.9-36.6,34.8,472(-10),,,サルダーナ, 
2017/07/29,2新潟1,曇,7,3歳未勝利,,18,8,16,82.5,10,16,石橋脩,56,芝1800,良,**,1:49.6,2.9,**,18-18,34.9-34.4,35.2,482(0),,,レローヴ, 
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/02/04,1東京4,晴,10,金蹄S(1600万下),,16,5,9,202.1,15,8,丸山元気,53,ダ2100,不,**,2:09.7,0.6,**,10-10-10-12,31.3-35.9,35.8,536(-8),, ,クラシックメタル, 
2018/01/20,1中山6,曇,11,アレキサンドライトS(1600万下),,16,6,11,153.9,14,12,勝浦正樹,53,ダ1800,稍,**,1:54.6,0.9,**,13-13-16-12,37.5-37.4,37.1,544(-2),, ,フェニックスマーク, 
2018/01/06,1中山1,晴,9,招福S(1600万下),,16,2,3,46.7,11,10,吉田隼人,57,ダ1800,良,**,1:53.4,1.0,**,15-13-12-14,35.4-39.2,38.1,546(-4),,,サクラルコール, 
2017/12/16,5中山5,曇,10,仲冬S(1600万下),,13,7,11,50.2,11,8,三浦皇成,57,ダ1800,良,**,1:54.6,0.6,**,11-11-12-12,38.0-38.2,37.8,550(+12),, ,スピーディクール, 
2017/11/19,5東京6,晴,10,錦秋S(1600万下),,16,2,4,98.5,13,7,三浦皇成,57,ダ1600,良,**,1:36.9,0.6,**,8-7,34.6-38.0,36.9,538(-6),, ,オールマンリバー, 
2017/10/28,4東京8,雨,10,神無月S(1600万下),,14,3,4,94.3,11,8,三浦皇成,57,ダ1400,良,**,1:24.6,0.5,**,5-5,35.8-36.2,36.4,544(+6),, ,コロマンデル, 
2017/10/08,4東京2,曇,10,テレビ静岡賞(1600万下),,16,2,4,74.7,13,8,津村明秀,57,ダ1400,稍,**,1:22.9,1.0,**,2-2,34.7-35.5,36.3,538(+4),, ,ダノンフェイス, 
2017/07/22,3中京7,晴,11,桶狭間S(1600万下),,15,8,15,28.0,7,11,中谷雄太,57,ダ1400,良,**,1:24.4,1.6,**,9-8,34.6-36.4,37.1,534(0),, ,ウインムート, 
2017/06/24,3東京7,晴,11,夏至S(1600万下),,16,1,1,35.9,7,4,内田博幸,54,ダ1600,良,**,1:36.0,0.5,**,7-6,35.0-36.3,36.2,534(-10),,,ルールソヴァール,270.0
2017/06/03,3東京1,晴,11,麦秋S(1600万下),,16,4,7,115.0,12,5,吉田豊,57,ダ1400,良,**,1:24.4,0.9,**,7-7,35.4-36.3,36.5,544(+2),, ,ベストマッチョ,182.0
2017/05/06,2東京5,晴,9,立夏S(1600万下),,13,6,9,24.4,7,13,松岡正海,57,ダ1600,良,**,1:39.7,3.4,**,13-13,35.4-36.1,38.5,542(+2),, ,ゴールデンバローズ, 
2017/04/15,3中山7,曇,10,下総S(1600万下),,16,1,2,25.4,9,4,戸崎圭太,57,ダ1800,良,**,1:52.8,0.3,**,9-8-9-8,36.5-38.6,37.0,540(-8),, ,エネスク,270.0
2017/03/20,2中山8,晴,10,韓国馬事会杯(1600万下),,10,3,3,14.0,5,5,吉田豊,57,ダ1800,良,**,1:54.4,0.6,**,3-4-7-7,38.5-36.6,36.7,548(+2),, ,マイネルバサラ,182.0
2017/01/05,1中山1,晴,10,招福S(1600万下),,13,5,6,12.3,7,5,吉田豊,57,ダ1800,良,**,1:54.5,0.8,**,9-9-7-7,37.4-39.3,39.4,546(+4),,,コスモカナディアン,182.0
2016/12/04,5中山2,晴,11,北総S(1600万下),,12,6,8,7.5,4,4,吉田豊,55,ダ1800,稍,**,1:54.0,0.9,**,8-8-8-8,37.4-36.8,36.8,542(0),, ,センチュリオン,270.0
2016/11/20,5東京6,晴,10,錦秋S(1600万下),,16,6,12,35.4,10,7,蛯名正義,57,ダ1600,稍,**,1:35.1,0.5,**,8-8,34.9-36.6,35.4,542(+2),, ,ディアデルレイ, 
2016/10/22,4東京6,曇,10,秋嶺S(1600万下),,16,8,16,10.1,4,4,ルメール,55,ダ1600,良,**,1:37.2,0.8,**,9-8,34.9-35.9,36.1,540(+4),, ,ドリームキラリ,270.0
2016/10/02,4中山8,晴,12,内房S(1600万下),,16,3,5,18.7,8,5,吉田豊,55,ダ1800,良,**,1:52.3,0.5,**,12-12-12-9,36.4-38.7,37.8,536(-2),, ,ロンドンタウン,182.0
2016/08/27,2新潟9,晴,11,BSN賞(OP),,14,7,12,15.9,5,6,大野拓弥,52,ダ1800,良,**,1:52.2,1.1,**,8-9-9-7,35.2-37.8,37.9,538(+6),, ,ピオネロ, 
2016/07/16,2福島5,晴,11,安達太良S(1600万下),,15,6,11,62.6,13,2,大野拓弥,57,ダ1700,良,**,1:45.3,0.0,**,7-6-7-6,30.6-37.3,36.7,532(-4),, ,リッカルド,739.2
2016/06/25,3東京7,曇,11,夏至S(1600万下),,16,8,15,40.3,8,13,大野拓弥,57,ダ1400,稍,**,1:24.2,1.1,**,3-4,35.6-35.8,36.5,536(-2),, ,カフジテイク, 
2016/06/04,3東京1,曇,11,麦秋S(1600万下),,14,3,5,32.3,6,5,大野拓弥,54,ダ1600,良,**,1:37.4,0.5,**,10-9,36.1-36.0,35.5,538(-2),,,ソルティコメント,182.0
2016/05/15,2東京8,晴,12,BSイレブン賞(1600万下),,15,5,9,114.2,14,5,大野拓弥,54,ダ1600,良,**,1:37.5,0.6,**,9-7,35.3-35.9,35.8,540(-16),, ,ソルティコメント,182.0
2015/12/27,5中山8,曇,8,フェアウェルS(1600万下),,16,7,14,84.0,14,7,勝浦正樹,57,ダ1800,良,**,1:54.2,1.0,**,11-10-10-6,36.4-39.9,39.6,556(+12),,,キープインタッチ, 
2015/12/13,4中京4,晴,11,三河S(1600万下),,16,6,12,51.0,13,3,丸田恭介,57,ダ1400,稍,**,1:24.2,0.6,**,12-11,34.2-37.4,36.8,544(+6),, ,ポメグラネイト,415.2
2015/11/15,5京都4,晴,12,西陣S(1600万下),,16,7,14,90.0,11,13,酒井学,54,ダ1200,重,**,1:10.7,0.9,**,8-9,34.4-35.4,35.5,538(-4),, ,エイシンヴァラー, 
2015/10/24,4東京6,晴,10,秋嶺S(1600万下),,15,8,15,223.9,15,6,勝浦正樹,54,ダ1600,良,**,1:36.7,1.0,**,8-8,33.8-37.3,37.4,542(+8),, ,モーニン, 
2015/10/04,4中山9,晴,12,内房S(1600万下),,16,5,9,57.5,12,16,酒井学,55,ダ1800,良,**,1:54.4,2.7,**,5-5-7-7,37.2-38.2,40.2,534(-4),, ,モンドクラッセ, 
2015/07/18,2福島5,雨,11,安達太良S(1600万下),,15,2,3,15.6,5,8,吉田豊,57,ダ1700,稍,**,1:45.0,1.3,**,3-4-4-3,30.3-36.6,37.5,538(+2),, ,ロワジャルダン, 
2015/05/10,2東京6,晴,12,日吉特別(1000万下),,16,6,12,17.7,8,1,吉田豊,57,ダ1400,良,**,1:25.0,0.0,**,6-5,36.1-36.7,36.4,536(-4),, ,(フミノファルコン),"1,540.6"
