日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2017/09/24,4中山7,曇,12,3歳上500万下,,16,4,7,129.2,13,14,津村明秀,55,ダ1200,稍,**,1:13.4,2.2,**,7-7,33.6-37.6,39.0,498(-4),, ,エニグマ, 
2017/09/10,4中山2,晴,7,3歳上500万下,,16,8,15,15.2,9,16,田中勝春,55,ダ1200,良,**,1:13.5,1.9,**,12-13,34.5-37.1,37.7,502(-4),, ,ブラヴォバンビーノ, 
2017/07/29,2新潟1,曇,12,3歳上500万下,,14,6,10,6.7,3,11,吉田豊,54,ダ1200,良,**,1:13.7,1.2,**,2-2,35.0-37.5,38.6,506(+4),, ,ホウオウマリリン, 
2017/05/13,1新潟5,小雨,10,はやぶさ賞(500万下),,16,3,5,5.9,2,8,吉田隼人,56,芝1000,稍,**,0:56.8,1.0,**, ,32.7-33.6,34.3,502(-4),, ,ウランゲル, 
2017/04/16,3中山8,晴,3,3歳未勝利,,16,8,15,2.9,2,1,田辺裕信,56,ダ1200,良,**,1:12.9,0.0,**,2-2,34.9-38.0,37.8,506(-4),, ,(カツノシックスス),500.0
2017/03/26,2中京6,小雨,4,3歳未勝利,,18,4,7,14.3,5,4,丸山元気,56,芝1400,稍,**,1:23.6,0.5,**,2-2,35.2-36.0,36.1,510(-2),, ,シュピールカルテ,75.0
2017/01/21,1中京3,晴,7,3歳未勝利,,18,5,10,10.1,4,9,丸山元気,56,芝1400,良,**,1:23.4,0.7,**,5-5,33.5-37.3,36.8,512(+2),, ,ラニカイサンデー, 
2016/12/23,5中山7,晴,3,2歳未勝利,,16,8,15,12.6,4,2,津村明秀,55,芝1200,稍,**,1:10.8,0.1,**,2-3,33.9-36.8,36.6,510(-6),, ,ショウナンアエラ,200.0
2016/12/17,4中京5,晴,6,2歳未勝利,,18,6,12,23.9,9,5,原田和真,53,芝1400,良,**,1:22.7,0.7,**,2-2,34.2-36.0,36.6,516(-4),, ,アサケハーツ,50.0
2016/11/13,5東京4,晴,6,2歳新馬,,13,7,11,18.6,7,6,津村明秀,55,芝1400,良,**,1:26.6,0.6,**,9-7,38.3-34.6,34.5,520(0),, ,ジャッキー, 
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2017/12/23,5阪神7,晴,12,3歳上1000万下,,16,1,2,11.0,5,1,ボウマン,57,ダ1200,良,**,1:11.8,-0.1,**,6-4,34.9-36.9,36.3,490(0),, ,(メイショウアリソン),"1,050.0"
2017/12/10,5阪神4,曇,12,高砂特別(1000万下),,15,1,1,14.2,7,10,古川吉洋,57,ダ1200,良,**,1:12.4,0.9,**,8-7,35.4-36.1,36.4,490(+10),, ,ヤマニンアンプリメ, 
2017/10/07,4京都1,曇,12,3歳上500万下,,16,2,4,4.4,2,1,古川吉洋,57,ダ1200,不,**,1:10.2,-0.2,**,8-7,34.3-35.9,35.2,480(-2),, ,(イサチルホープ),750.0
2017/09/18,4阪神5,晴,8,3歳上500万下,,16,6,12,16.8,6,9,古川吉洋,57,芝1200,稍,**,1:09.8,0.7,**,12-11,33.6-35.5,34.4,482(0),, ,スペードクイーン, 
2017/07/01,3中京1,晴,8,3歳上500万下,,16,8,16,4.6,2,7,川田将雅,57,ダ1200,重,**,1:11.9,1.9,**,6-6,35.2-34.8,36.2,482(+8),, ,クリノシャンボール, 
2017/05/13,1新潟5,曇,8,4歳上500万下,,15,6,11,2.6,1,1,古川吉洋,57,ダ1200,稍,**,1:12.1,-0.1,**,9-8,34.1-38.0,37.2,474(+2),, ,(ツインプラネット),750.0
2017/04/22,3京都1,晴,8,4歳上500万下,,14,8,14,8.2,3,2,古川吉洋,57,ダ1200,良,**,1:11.9,0.1,**,7-6,34.8-37.0,36.3,472(0),, ,ローゼンタール,300.0
2017/01/29,1中京6,晴,3,4歳上500万下,,16,4,8,2.5,1,7,吉田隼人,56,ダ1200,良,**,1:13.5,0.6,**,15-14,35.3-37.6,37.1,472(-6),,,ホイールバーニング, 
2017/01/15,1中山5,晴,4,4歳上500万下,,16,7,14,2.2,1,3,蛯名正義,56,ダ1200,稍,**,1:12.3,0.2,**,8-8,34.2-37.9,37.3,478(+8),, ,ギンゴー,190.0
2016/12/24,5中山8,晴,7,3歳上500万下,,16,7,14,5.2,2,2,蛯名正義,56,ダ1200,稍,**,1:12.2,0.2,**,7-7,33.8-38.2,37.9,470(+2),, ,タケルラグーン,300.0
2016/10/23,4東京7,晴,6,3歳上500万下,,14,7,12, , ,除,戸崎圭太,55,ダ1400,良,**, , ,**, ,35.7-36.3, ,464(-4),, ,ストロボフラッシュ, 
2016/09/24,4中山5,曇,7,3歳上500万下,,16,2,3,8.9,4,2,蛯名正義,55,ダ1200,重,**,1:10.8,0.0,**,9-8,33.3-37.5,36.6,468(-6),,,クワドループル,300.0
2016/09/03,2新潟11,晴,12,3歳上500万下,,15,5,8,3.8,2,3,蛯名正義,55,ダ1200,良,**,1:12.5,0.1,**,11-11,35.1-37.3,36.3,474(+6),, ,ウサギノカケアシ,190.0
2016/08/07,2新潟4,晴,12,3歳上500万下,,15,7,13,6.9,3,2,蛯名正義,54,ダ1200,良,**,1:11.9,0.3,**,8-8,34.5-37.1,36.6,468(+2),, ,クリムゾンバローズ,300.0
2016/07/17,2函館4,曇,7,3歳上500万下,,12,8,12,12.1,5,3,勝浦正樹,54,ダ1000,稍,**,0:59.1,0.2,**,10-10,34.7-35.8,34.9,466(0),,,チェリーサマー,190.0
2016/07/02,1函館5,雨,7,3歳上500万下,,10,7,8,4.2,3,3,勝浦正樹,54,ダ1000,稍,**,1:00.1,0.3,**,9-9,35.2-36.5,35.7,466(+4),, ,タタラ,190.0
2016/06/18,1函館1,晴,3,3歳未勝利,,12,3,3,8.0,4,1,勝浦正樹,56,ダ1000,重,**,0:58.8,-0.2,**,7-7,34.7-35.5,34.7,462(+2),,,(ゴールドシャフト),480.0
2016/05/21,2東京9,晴,4,3歳未勝利,,18,6,12,20.4,7,11,三浦皇成,56,芝1600,良,**,1:35.6,1.0,**,1-1,35.0-36.1,37.1,460(-4),, ,ニシノハナムスメ, 
2016/01/23,1中京3,曇,7,3歳未勝利,,18,7,14,10.0,3,9,勝浦正樹,56,芝1400,稍,**,1:23.7,1.0,**,8-9,34.7-35.6,35.7,464(-2),, ,ワンアフター, 
2015/11/28,5東京8,晴,2,2歳未勝利,,18,4,8,122.1,12,6,勝浦正樹,55,芝1400,良,**,1:24.2,0.6,**,9-9,36.8-34.1,33.7,466(+8),, ,エクラミレネール, 
2015/08/22,2札幌1,晴,5,2歳新馬,,9,4,4,29.4,5,7,勝浦正樹,54,芝1500,良,**,1:32.7,1.7,**,2-2-2,30.8-35.7,37.3,458(0),, ,ウインムート, 
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/01/06,1京都1,曇,4,4歳上500万下,,16,4,7,55.6,11,16,幸英明,54,ダ1800,良,**,1:59.6,6.0,**,11-11-13-16,36.7-38.8,43.1,478(+18),,,アイアンテーラー, 
2017/08/24,名古屋,晴,4,サラ3歳7組, ,8,7,7,1.4,1,1,大畑雅章,54,ダ1400,稍,**,1:30.8,-0.9,**,1-1-1, ,40.9,460(+1), , ,(アウトスマート),25.0
2017/07/27,名古屋,曇,4,サラ3歳8組, ,8,5,5,1.3,1,2,大畑雅章,54,ダ1400,重,**,1:32.0,0.0,**,2-2-1, ,40.3,459(-4), , ,ザッツアモーレ,6.3
2017/07/06,名古屋,晴,2,サラ3歳8組, ,9,3,3,2.6,2,2,大畑雅章,54,ダ1400,重,**,1:31.2,0.0,**,2-2-1, ,40.4,463(-8), , ,サンデンファーム,6.3
2017/06/23,名古屋,晴,1,サラ3歳13組, ,7,3,3,4.2,3,1,大畑雅章,54,ダ800,稍,**,0:49.6,-0.7,**,1, ,35.5,471(+13), , ,(ステラバレット),25.0
2016/10/30,4京都9,晴,4,2歳新馬,,12,2,2,89.2,12,11,幸英明,54,ダ1800,良,**,1:56.9,2.6,**,12-12-11-10,37.8-37.9,39.3,458(0),,,エルデュクラージュ, 
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/01/30,名古屋,曇,9,梅桜賞, ,12,5,6,4.0,2,4,藤原幹生,54,ダ1800,稍,**,2:05.7,2.8,**,7-2-2, ,41.5,503(-1), , ,サムライドライブ,12.0
2017/12/30,笠松,晴,9,ライデンリーダー記念(OP), ,10,4,4,1.4,1,1,佐藤友則,54,ダ1600,良,**,1:43.6,-0.7,**,4-1-2, ,37.0,504(-2), , ,(リボース),150.0
2017/12/06,笠松,晴,11,ジュニアキング(OP), ,10,7,8,2.1,1,2,佐藤友則,55,ダ1600,良,**,1:42.8,0.6,**,7-6-4, ,38.3,506(0), , ,ドリームスイーブル,62.5
2017/11/09,笠松,晴,9,ラブミーチャン記念(OP), ,10,8,9,5.2,2,1,佐藤友則,54,ダ1600,良,**,1:43.9,-0.5,**,3-2-2, ,39.8,506(+4), , ,(バレンティーノ),250.0
2017/09/20,門別,曇,11,フローラルカップ〔H(OP), ,12,8,12,24.0,6,8,桑村真明,54,ダ1600,重,**,1:46.2,2.7,**,3-3-3-2, ,44.8,502(-4), , ,ミスマンマミーア, 
2017/08/31,門別,晴,12,リリーカップ〔H3〕(OP), ,13,6,9,10.8,6,12,桑村真明,54,ダ1200,稍,**,1:16.9,3.3,**,7-6, ,41.5,506(+2), , ,ストロングハート, 
2017/07/25,門別,曇,9,JRA認定ターフチャ(OP), ,6,5,5,9.8,4,4,桑村真明,54,ダ1700,良,**,1:56.5,1.5,**,2-1-2-2, ,40.2,504(-4), , ,ハッピーグリン,20.0
2017/06/29,門別,曇,12,栄冠賞〔H2〕(OP), ,13,3,3,7.4,4,10,阿部龍,54,ダ1200,良,**,1:18.6,3.5,**,1-1, ,43.6,508(0), , ,サザンヴィグラス, 
2017/06/08,門別,曇,6,JRA認定フレッシュ(新馬), ,8,7,7,1.9,1,1,桑村真明,54,ダ1200,不,**,1:12.9,-1.2,**,1-1, ,38.4,508(0), , ,(グローリアスマリン),150.0
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/01/29,川崎,晴,9,福寿草特別, ,12,5,5,308.4,11,9,楢崎功祐,56,ダ1600,稍,**,1:47.6,1.6,**,11-11-11-10,36.4-42.5,41.0,474(-7), , ,ディーエスノーブル, 
2018/01/11,浦和,晴,9,深谷名物「煮ぼうとう, ,12,1,1,135.4,10,10,楢崎功祐,56,ダ1400,稍,**,1:32.5,1.3,**,8-8-9-8,37.3-40.5,40.3,481(-8), , ,ソラリス, 
2017/12/20,浦和,晴,9,ターコイズ特別, ,11,7,9,125.0,10,11,井上幹太,56,ダ1400,稍,**,1:33.2,1.9,**,11-10-6-7,38.0-40.0,40.8,489(+4), , ,エドノマツカゼ, 
2017/12/13,川崎,晴,12,フロイデ特別, ,14,5,8,303.4,14,8,井上幹太,56,ダ1500,良,**,1:38.0,1.3,**,14-14-14-14,30.3-41.1,39.6,485(-6), , ,アルディバイン, 
2017/11/23,浦和,晴,9,銀杏特別, ,11,7,8,131.4,11,11,秋元耕成,56,ダ1600,不,**,1:50.1,4.9,**,8-10-10-11,36.7-41.6,44.8,491(-12), , ,メインアクト, 
2017/10/19,浦和,雨,10,秋陽特別, ,11,1,1,49.3,9,10,秋元耕成,56,ダ1600,不,**,1:47.9,4.0,**,7-7-7-7,38.1-38.5,40.9,503(+4), , ,アムールリアン, 
2017/09/21,浦和,晴,12,コスモス特別, ,12,7,10,90.5,11,8,寺島憂人,56,ダ1400,良,**,1:32.9,2.4,**,5-5-5-6,36.0-40.8,41.5,499(+3), , ,エイシンシンタ, 
2017/09/05,船橋,曇,12,成田賞, ,12,6,9,73.1,11,12,秋元耕成,57,ダ1700,重,**,1:55.5,5.5,**,9-9-11-12,30.9-40.2,43.5,496(+7), , ,ダイチ, 
2017/06/29,大井,曇,10,青嶺賞競走, ,15,3,5,62.8,12,12,岡田大,55,ダ1600,稍,**,1:44.6,2.1,**,12-12-14-14,37.0-40.8,41.1,489(-16), , ,キタサンシンゲキ, 
2017/03/10,大井,晴,10,朧月賞競走, ,16,2,4,15.4,8,16,瀬川将輝,55,ダ1600,良,**,1:46.5,2.8,**,8-8-10-10,37.8-40.6,42.4,505(+2), , ,マイネルジャスト, 
2017/02/17,大井,晴,9,特選, ,14,3,4,25.7,10,8,瀬川将輝,55,ダ1600,良,**,1:44.5,1.8,**,8-7-6-5,37.6-39.1,40.4,503(+23), , ,シルキークィーン, 
2016/11/19,5東京5,小雨,7,3歳上500万下,,16,8,15,55.2,11,15,大野拓弥,56,ダ1600,重,**,1:37.8,2.6,**,11-11,34.1-36.9,38.5,480(0),, ,アポロナイスジャブ, 
2016/09/25,4中山6,曇,12,3歳上500万下,,16,3,5,40.1,13,7,大野拓弥,54,ダ1800,重,**,1:54.8,1.1,**,5-5-9-5,37.8-36.7,37.4,480(0),, ,ケンベストカフェ, 
2016/08/13,2新潟5,晴,8,3歳上500万下,,14,1,1,26.4,6,6,大野拓弥,54,ダ1800,良,**,1:54.1,2.0,**,13-13-13-10,36.4-37.4,38.2,480(+2),,,モンサンアルナイル, 
2016/05/21,2東京9,晴,2,3歳未勝利,,16,6,11,2.1,1,1,大野拓弥,56,ダ1600,良,**,1:39.4,-0.2,**,6-4,35.8-38.7,38.3,478(-2),, ,(ニシノファルコン),500.0
2016/05/07,2東京5,晴,3,3歳未勝利,,16,4,7,3.4,2,2,松岡正海,56,ダ1600,良,**,1:40.1,0.1,**,7-6,36.8-37.0,36.3,480(-2),, ,シャドウトルーパー,200.0
2016/02/21,1東京8,曇,3,3歳未勝利,,16,7,14,4.8,2,6,松岡正海,56,ダ1600,不,**,1:37.6,1.9,**,5-4,35.0-35.7,37.4,482(0),, ,レッドゲルニカ, 
2016/01/31,1東京2,晴,3,3歳新馬,,15,8,15,11.5,6,3,松岡正海,56,ダ1600,稍,**,1:38.8,0.0,**,5-4,35.8-37.3,37.0,482(0),, ,サクラエンパイア,150.0
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/02/09,船橋,晴,9,早春スプリント, ,12,7,9,268.2,10,10,横川尚央,54,ダ1200,良,**,1:17.4,2.1,**,7-11-11,37.6-37.7,39.3,497(+6), , ,マッサンゴールド, 
2018/01/19,船橋,曇,10,ウインターダッシュ, ,14,7,11,203.0,13,12,臼井健太,52,ダ1000,重,**,1:04.3,2.9,**,7-11,36.3-37.0,39.5,491(+1), , ,ジュンヒラメキ, 
2018/01/10,浦和,晴,10,迎春特別, ,12,5,6,251.7,12,12,横川尚央,54,ダ1400,稍,**,1:33.7,3.2,**,10-10-11-12,37.2-39.9,41.5,490(-2), , ,ティースワロ, 
2017/12/21,浦和,晴,7,埼玉県畜産技術振興会, ,12,5,5,305.7,12,12,桜井光輔,52,ダ1400,良,**,1:32.5,2.4,**,11-11-11-12,37.3-39.9,40.5,492(-5), , ,ウエスタンプリンス, 
2017/12/05,船橋,晴,9,烈風スプリント, ,11,3,3,347.6,11,11,横川尚央,54,ダ1200,良,**,1:16.2,2.6,**,11-11-11,35.5-38.1,39.0,497(+17), , ,ボデギータ, 
2017/11/06,川崎,晴,11,横須賀グルメストーリ, ,14,8,13,459.3,14,14,横川尚央,54,ダ1500,良,**,1:40.3,3.5,**,10-11-13-14,29.7-40.9,42.5,480(-20), , ,ヤマニンバビルサ, 
2017/10/27,船橋,晴,10,オクトーバーダッシュ, ,14,3,3,223.9,13,13,横川尚央,55,ダ1000,重,**,1:04.2,4.0,**,13-13,35.6-36.4,38.6,500(+8), , ,トップスター, 
2017/08/16,佐賀,曇,9,JRA交流霧島賞, ,12,5,6,395.4,12,10,吉田順治,54,ダ1400,不,**,1:31.8,3.7,**,12-12-12-11, ,39.0,492(-3), , ,キヨマサ, 
2017/07/30,佐賀,晴,11,ダリア特別, ,12,7,9,100.7,9,12,吉田順治,54,ダ1400,良,**,1:34.4,3.8,**,2-4-5-8, ,41.8,495(-1), , ,スラッシュ, 
2017/07/17,佐賀,晴,7,JRA交流えびの特別, ,10,6,6,22.2,5,5,吉田順治,54,ダ1400,良,**,1:33.1,3.2,**,7-7-7-7, ,40.4,496(-7), , ,コウユーヌレエフ,20.0
2017/07/02,佐賀,晴,10,ラベンダー特別, ,12,3,3,45.8,8,12,山下裕貴,54,ダ1400,稍,**,1:32.4,4.2,**,5-3-5-9, ,41.9,503(+7), , ,ハクユウカンベエ, 
2017/04/01,佐賀,晴,9,英彦山賞(OP), ,10,7,7,39.6,6,3,吉田順治,54,ダ1400,不,**,1:31.1,0.6,**,6-7-8-5, ,38.1,496(-7), , ,カシノソラーレ,5.4
2017/03/20,佐賀,雨,11,アネモネ特別, ,10,5,5,46.2,5,7,吉田順治,54,ダ1400,稍,**,1:32.8,2.8,**,6-4-5-5, ,40.4,503(+5), , ,イッセイイチダイ, 
2017/02/26,佐賀,曇,9,マーヴェラスC, ,9,6,6,1.9,1,2,石川慎将,54,ダ1400,不,**,1:30.2,0.1,**,6-6-5-3, ,38.4,498(-2), , ,タツノオトシゴ,5.8
2017/02/05,佐賀,曇,11,梅花特別, ,10,8,10,231.4,10,6,吉田順治,54,ダ1400,不,**,1:29.6,1.0,**,9-9-8-8, ,37.2,500(+4), , ,リトルカントリー, 
2017/01/14,佐賀,曇,12,サイネリア賞(OP), ,10,8,10,156.4,9,7,竹吉徹,54,ダ1400,重,**,1:31.0,1.5,**,5-5-5-6, ,39.4,496(-6), , ,ダンシング, 
2017/01/04,佐賀,晴,11,新春特別, ,8,8,8,28.6,5,6,竹吉徹,54,ダ1800,重,**,2:00.4,2.3,**,6-5-5-4, ,39.1,502(+10), , ,コウザンゴールド, 
2016/11/22,浦和,晴,11,山茶花特別, ,12,6,7,45.0,10,12,真島大輔,54,ダ1400,重,**,1:31.5,2.2,**,6-5-5-7,36.4-40.1,41.1,492(+15), , ,スーパープルーム, 
2016/10/04,川崎,晴,10,サルビアC, ,12,6,8,36.0,7,12,山崎誠士,55,ダ2000,稍,**,2:18.8,5.2,**,8-9-12-12,38.8-41.2,44.6,477(-6), , ,インフィニティ, 
2016/09/15,浦和,曇,12,爽秋特別, ,12,4,4,7.2,3,5,真島大輔,54,ダ1500,重,**,1:38.2,2.0,**,6-6-5-6,31.0-39.0,40.3,483(+17), , ,クレバーペガサス,20.0
2016/07/24,2福島8,晴,12,3歳上500万下,,16,7,14,28.3,10,14,藤田菜七,49,芝1200,良,**,1:10.4,1.2,**,9-9,34.3-34.9,35.5,466(-4),,,テンテマリ, 
2016/05/29,2東京12,晴,4,3歳500万下,,16,2,3,68.3,12,9,伴啓太,52,ダ1400,良,**,1:26.6,1.4,**,11-11,35.6-37.0,37.4,470(+2),,,ヤマイチジャスティ, 
2016/05/08,2東京6,晴,6,3歳500万下,,11,6,6,49.6,8,10,田辺裕信,54,芝1600,良,**,1:36.6,2.2,**,4-4,35.6-33.9,35.8,468(+2),, ,ノガロ, 
2015/08/29,2小倉9,雨,9,ひまわり賞(OP),,18,4,8,11.4,3,3,義英真,55,芝1200,良,**,1:10.6,0.8,**,10-7,34.1-35.7,35.4,466(-2),,,キリシマオジョウ,355.4
2015/08/15,2小倉5,晴,1,2歳未勝利,,13,6,8,8.3,5,1,義英真,51,芝1200,良,**,1:10.8,-0.3,**,7-7,34.5-36.3,35.2,468(+2),, ,(テイエムマケンゲナ),500.0
2015/08/08,2小倉3,晴,1,2歳未勝利,,14,4,5,12.2,6,3,義英真,51,芝1200,良,**,1:10.9,1.0,**,10-10,33.7-36.2,35.6,466(-6),,,カシノエイシ,130.0
2015/08/02,2小倉2,晴,6,2歳新馬,,16,5,10,172.1,14,10,川島信二,54,芝1200,良,**,1:12.6,1.5,**,2-2,34.7-36.4,37.8,472(0),, ,ジュンゲル, 
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/01/28,1東京2,晴,10,早春S(1600万下),,10,7,9,4.8,3,1,蛯名正義,54,芝2400,良,**,2:27.0,-0.1,**,8-8-8-9,37.1-34.8,33.9,456(-2),,,(マイネルヴンシュ),"1,845.2"
2018/01/08,1京都3,雨,9,許波多特別(1000万下),,11,7,8,5.3,3,1,戸崎圭太,56,芝2200,稍,**,2:15.8,-0.4,**,6-6-6-7,36.3-37.4,36.6,458(+4),, ,(エーティーサンダー),"1,526.6"
2017/12/17,4中京6,晴,12,尾張特別(1000万下),,13,2,2,4.6,3,2,藤岡康太,55,芝2200,良,**,2:13.1,0.0,**,7-7-7-6,36.1-37.2,35.3,454(+4),, ,レイホーロマンス,608.2
2017/10/07,4東京1,曇,10,本栖湖特別(1000万下),,12,4,4,9.0,4,5,坂井瑠星,53,芝2400,稍,**,2:26.2,0.3,**,6-6-5-6,36.2-34.9,34.7,450(-2),, ,ネイチャーレット,150.0
2017/09/18,4阪神5,晴,9,甲武特別(500万下),,10,3,3,4.4,2,1,坂井瑠星,54,芝2400,稍,**,2:28.7,0.0,**,7-7-6-6,37.2-34.5,34.1,452(-4),, ,(エーティーラッセン),"1,078.0"
2017/08/27,2新潟10,晴,7,3歳上500万下,,18,4,7,3.5,1,4,蛯名正義,54,芝2000,良,**,2:00.7,0.2,**,11-11,36.5-33.7,33.1,456(0),,,フェイズベロシティ,110.0
2017/08/12,2新潟5,曇,9,糸魚川特別(500万下),,11,8,10,3.4,1,4,石橋脩,54,芝2000,稍,**,2:00.1,0.5,**,9-9,36.0-34.2,33.8,456(+6),,,ユニゾンデライト,160.0
2017/06/04,3東京2,晴,9,ホンコンJCT(500万下),,10,3,3,5.3,3,2,蛯名正義,54,芝2000,良,**,1:59.8,0.4,**,4-4-4,37.0-34.1,34.0,450(-4),, ,バルデス,426.6
2017/05/21,1新潟8,晴,5,3歳未勝利,,15,7,13,1.7,1,1,坂井瑠星,54,芝1800,良,**,1:49.7,0.0,**,11-10,36.5-33.6,32.9,454(-4),, ,(ペガーズ),500.0
2017/03/26,2阪神2,曇,6,3歳未勝利,,18,8,18,3.7,2,3,坂井瑠星,54,芝1800,良,**,1:48.2,0.3,**,12-13,35.6-35.4,34.6,458(0),, ,ザクイーン,130.0
2017/03/12,2中京2,晴,2,3歳未勝利,,18,8,17,7.0,4,2,坂井瑠星,54,芝2000,良,**,2:02.3,0.1,**,9-10-8-8,37.0-35.4,34.9,458(+4),, ,シシオウ,200.0
2017/02/25,1小倉5,晴,4,3歳未勝利,,12,1,1,7.1,4,2,坂井瑠星,54,芝2000,良,**,2:02.2,0.4,**,11-12-10-10,35.8-36.3,35.3,454(-6),,,ブラックカード,200.0
2016/12/17,5阪神5,晴,4,2歳未勝利,,16,3,6,16.4,6,9,シュミノ,55,芝1800,良,**,1:51.1,1.0,**,15-15,35.9-35.3,35.0,460(-4),,,スパークルメノウ, 
2016/11/27,5京都8,雨,5,2歳新馬,,11,3,3,7.5,3,5,松若風馬,55,芝1800,重,**,1:55.6,0.6,**,11-9,38.8-35.8,35.7,464(0),,,カワキタエンカ,70.0
日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
2018/02/07,笠松,晴,7,サラ系A4・B3組特, ,9,5,5,1.2,1,2,岡部誠,57,ダ1400,良,**,1:29.4,0.7,**,2-2-1, ,39.2,486(+2), , ,フォークローバー,5.3
2018/01/10,笠松,曇,11,マックル賞, ,9,6,6,2.3,2,2,岡部誠,57,ダ1400,重,**,1:28.3,0.2,**,3-2-1, ,37.8,484(-1), , ,シャトーウインド,5.3
2017/12/31,笠松,曇,8,大晦日特別, ,5,5,5,3.7,2,4,岡部誠,56,ダ1800,良,**,2:00.1,1.6,**,2-5-4-3, ,39.3,485(+24), , ,カラジャス,3.3
2017/06/26,笠松,晴,10,穂高特別, ,10,5,5,4.2,2,1,岡部誠,56.5,ダ1600,良,**,1:40.4,-0.6,**,2-2-2, ,37.4,461(-2), , ,(コンプリートゲーム),31.0
