

ロイカバード,ディープインパクト,アゼリ(USA)
ロイジービヴ,ゼンノロブロイ,ゴールドレリック(USA)
ロイズブラスハート,ショウナンカンプ,イーサンラヴ
ロイズブルー,ショウナンカンプ,イーグルマドンナ
ロイド,ルースリンド,トゥルーオトメ
ロイヤルアイザック,ハービンジャー(GB),アルテシア
ロイヤルアスカ,メイショウボーラー,タカノバレリーナ
ロイヤルアフェア,ネオユニヴァース,ゴールドティアラ(USA)
ロイヤルオブアクア,マヤノトップガン,シルクハーベスト
ロイヤルオペラ,ローエングリン,マイネデセール
ロイヤルオルフェ,オルフェーヴル,ロイヤルライン
ロイヤルキング,キングヘイロー,ソラーラ(USA)
ロイヤルクルーズ,ヴィクトワールピサ,ロイヤルミント(USA)
ロイヤルサーティン,スマートファルコン,ロイヤルエイボン
ロイヤルシャイン,ヴァーミリアン,オリエンタルサンシャイン(USA)
ロイヤルジュビリー,ロージズインメイ(USA),マイネイディール
ロイヤルジレンマ,ステイゴールド,ロイヤルファンタジー(GER)
ロイヤルストリート,ディープインパクト,フィラストリート(USA)
ロイヤルチェイサー,サムライハート,ファーストトウカ
ロイヤルディクリー,キングズベスト(USA),レリッシュザソート(IRE)
ロイヤルティー,トーセンホマレボシ,ミラノリッチ
ロイヤルテーラー,ワークフォース(GB),モルトフェリーチェ
ロイヤルトリニティ,ファスリエフ(USA),エレガンスローズ
ロイヤルドリーム,スターリングローズ,ラヴマリッジ
ロイヤルパレード,ブラックタイド,ウインパレード
ロイヤルバローズ,オルフェーヴル,ゴッドフェニックス
ロイヤルパワー,ロージズインメイ(USA),ラヴマリッジ
ロイヤルパンプ,アグネスデジタル(USA),ロイヤルタバスコ
ロイヤルバースデー,ステイゴールド,ロイヤルファンタジー(GER)
ロイヤルパールス,マツリダゴッホ,ラヴフルーヴ
ロイヤルピンク,ゴールドヘイロー,ピンクロイヤル
ロイヤルファルコン,スマートファルコン,ロイヤルジュエリー
ロイヤルメジャー,ダイワメジャー,クリミナルコード
ロイヤルラケーテ,ヴァーミリアン,ラッキーシーズ
ロイヤルルシアン,アドマイヤジャパン,セレサス
ロウアンドロウ,ゼンノロブロイ,ウォートルベリー(FR)
ロヴィーサ,ティンバーカントリー(USA),ラヴフルーヴ
ロウニャクナンニョ,フリオーソ,ケムマキ
ロキ,メイショウサムソン,ローズバレッタ
ロクアイオロチ,スクリーンヒーロー,ジョージアンベイ(USA)
ロクアイドラゴン,ゴールドヘイロー,ビューティクリーク
ロクイチノカガヤキ,キンシャサノキセキ(AUS),ロマンスビコー
ログインアイディー,ローエングリン,タイニーモデル
ロクセラーナ,キングカメハメハ,ライフフォーセール(ARG)
ログハウス,フリオーソ,パーフェクトレディ
ロクハラタンダイ,ヴィクトワールピサ,ミキティスター
ロクモンセン,メイショウサムソン,クリアソウル
ロケット,ディープスカイ,モケット(USA)
ロケットクイーン,ノヴェリスト(IRE),ラテンファンク
ロケットドライブ,エイシンデピュティ,スガノスペシャル
ロケットバイオ,クロフネ(USA),ブライトネスバイオ
ロケットビーン(USA),Custom for Carlos,Haqeeaq(USA)
ロケットボール,スウェプトオーヴァーボード(USA),ハナゴロモ
ロケットロード,スマートボーイ,ロケットスタート(USA)
ロコモーション,ネオユニヴァース,マミーズジュエリー
ロサグラウカ,ルーラーシップ,ローザブランカ
ロザムンデ,パイロ(USA),シェルシーカー(GB)
ロザリオブルー,カジノドライヴ(USA),ノースサンデー
ロザリー,ブライアンズタイム(USA),オスカルフランソワ
ロザンジェ,マンハッタンカフェ,エレガントトーク(USA)
ロジカロン,ネオユニヴァース,カロンセギュール(USA)
ロジキセキ,キンシャサノキセキ(AUS),フラムドール
ロジキャロル,クロフネ(USA),エーシンリターンズ
ロジクライ,ハーツクライ,ドリームモーメント(GB)
ロジスカーレット,ダイワメジャー,メジロジェニファー
ロジストーム,Unbridled's Song(USA),レーヴドフィユ(USA)
ロジセンス,ストリートセンス(USA),シャレーポピー
ロジダンス,ゴールドアリュール,ルカダンス
