

レアヴェントゥーレ(USA),Unbridled's Song(USA),Ocean Drive(USA)
レアドロップ,キンシャサノキセキ(AUS),エーピーサルート
レアパルファム,チチカステナンゴ(FR),ギミーシェルター
レアバード,サムライハート,ディアレイラ
レアファインド,ステイゴールド,ネットオークション(USA)
レアファルコン,タイムパラドックス,タイキエルドール
レアリスタ,ステイゴールド,トキオリアリティー(USA)
レアリティバイオ,ケイムホーム(USA),ブライトネスバイオ
レアルイモン,アグネスデジタル(USA),キャンベルイモン
レアルタ,アドマイヤドン,サンキョウナスカ
レイア,ストーミングホーム(GB),オースミブラッシー
レイアンドキス,キングカメハメハ,キョウエイタキオン
レイヴノユメ,メイショウサムソン,キューティホーク
レイエスプランドル,ハービンジャー(GB),レイナソフィア
レイエンダ,キングカメハメハ,ラドラーダ
レイオーロ,キングカメハメハ,レイニータ
レイカバド,ベーカバド(FR),ダイナマイトボディ
レイクタウン,キャプテントゥーレ,スティッチ
レイクマッケンジー,ゴールドアリュール,レイクサイドカップ(USA)
レイクルイーズ,ディープスカイ,ナイストレビアン
レイシ,シンボリクリスエス(USA),フリクション(USA)
レイジングハート,カジノドライヴ(USA),レストレスハート
レイズアスピリット,キングヘイロー,ミラクルレイザー
レイズアスマイル,ベーカバド(FR),ダノンスイショウ(USA)
レイズアチアー,スズカフェニックス,チアフルドーラ(USA)
レイズアベール,ハーツクライ,ヴェイルオブアヴァロン(USA)
レイズオブザサン,スパイキュール,レイオブライト
レイズユアハンズ,アッミラーレ,マイホープ(IRE)
レイダー,ゴールドアリュール,エグジジェ(USA)
レイチェルフラワー,スクリーンヒーロー,ミークレイチェル
レイディルアレナ,カネヒキリ,プラセンティア
レイデオロ,キングカメハメハ,ラドラーダ
レイテストバード,サマーバード(USA),ホームウォード(USA)
レイデマー,ロードカナロア,レッドサーガ
レイドバック,ハーツクライ,ストライキングヴェイル(USA)
レイトブルーマー,ジャングルポケット,ブルーミングスノー
レイナデルビエント,シンボリクリスエス(USA),レイナカスターニャ
レイナブローニュ,ヘニーヒューズ(USA),レイナカスターニャ
レイナローサ,ヴィクトワールピサ,ファレノプシス
レイバック,ロードアルティマ(USA),レディアマポーラ
レイブラッド,エンパイアメーカー(USA),アルアメント(IRE)
レイホーウエーブ,スズカマンボ,サンウインダー
レイホーフロリスト,スズカフェニックス,ブリイジースズカ(USA)
レイホーロマンス,ハービンジャー(GB),スズカローラン
レイヤーハート,ダイワメジャー,ラテアート
レイリオン,ダイワメジャー,リリサイド(FR)
レイロー,オルフェーヴル,タイキクラリティ
レインオーバー,キングカメハメハ,ダンスパートナー
レインハート,サムライハート,モルフェプリンセス
レインボーアメリ,スマートファルコン,レインボーアルファ
レインボーシャトル,ヴィクトワールピサ,ニシノルーファス
レインボーシャーク,サムライハート,ハレイワクィーン
レインボーショット,コンデュイット(IRE),コスモカラーズ
レインボースパーク,ダンシングカラー,レディジュエリー
レインボータワー,ネオユニヴァース,ユウアールシー
レインボーナンバー,ディープブリランテ,リアルナンバー(ARG)
レインボーヒロイン,デビッドジュニア(USA),レインボーロマンス
レインボーフラッグ,ジャングルポケット,レインボーシーカー
