

ライオットシールド,ネオユニヴァース,ペルヴィア(USA)
ライオネルカズマ,キングカメハメハ,モンスーンウェディング(GB)
ライオンクイーン,サムライハート,クイーンガバナンス
ライオンボス,バトルプラン(USA),ウーマンインレッド
ライガーイモン,サウスヴィグラス(USA),シャインオブハート
ライクアジャーニー,ドリームジャーニー,カホマックス
ライクアスター,スクリーンヒーロー,エンジェルラブ
ライクアストン,ハーツクライ,イスラコジーン(USA)
ライクアロケット,ゴールドアリュール,ビジネスロマン
ライクエグザイル,プリサイスエンド(USA),シルクスウィフト
ライゴッド,スマートファルコン,リバティープリント
ライジングショット,ストロングリターン,ファイヤームーン
ライジングスター,ネオユニヴァース,ブライアンズビット
ライジングティアラ,エンパイアメーカー(USA),アサヒライジング
ライジングトライ,エンパイアメーカー(USA),アサヒライジング
ライジングドラゴン,カネヒキリ,ゴッドビラブドミー
ライジングリーズン,ブラックタイド,ジョウノファミリー
ライズ,ロードカナロア,ティファニーケイス
ライズイーグル(IRE),Frankel(GB),Rose of Summer(USA)
ライスエイト,キングヘイロー,ライスフラワー
ライズスクリュー,トーセンホマレボシ,トーセンスクリュー
ライズユアフラッグ,ステイゴールド,ヒメゴリョウ
ライズライン,スクリーンヒーロー,イージーラヴァー(CAN)
ライゾマティクス,スウェプトオーヴァーボード(USA),プラススキー
ライツアウトマーチ,アッミラーレ,プランサー
ライディングハイ,ファスリエフ(USA),アイキボウユウキ
ライデンバローズ,クロフネ(USA),クーヴェルチュール
ライトオブピース,ゼンノロブロイ,グッバイマイラブ
ライドオンウインド,アグネスデジタル(USA),サンシャインバレイ
ライトオンキュー,Shamardal(USA),グレイトタイミング(USA)
ライトカラカゼ,キングヘイロー,スマイルコンテスト
ライトストーリー,エイシンフラッシュ,ファストアズライト(USA)
ライトスラッガー,ベーカバド(FR),カワカミリバティー
ライトセイラ,エイシンフラッシュ,ケイアイセイラ
ライトニングボルト,オネストジョン,オフザリップ
ライトファンタジア,ゼンノロブロイ,スプリットザナイト
ライトフェアリー,サムライハート,フラワーフェアリー
ライトフォーミー,アッミラーレ,グランスオークス(USA)
ライトブライト,ゴールドアリュール,ビーチアイドル
ライトブリンガー,アドマイヤマックス,ソアーヴェ
ライトページェント,ヴィクトワールピサ,ジェットスパークル
ライナス,パイロ(USA),ナイトフライト
ライバーバード(USA),The Factor(USA),Broadway Lullaby(USA)
ライフガード,アポロキングダム(USA),スプリングアウェク
ライブスター,トーセンファントム,レプラコンレーン
ライフトップガン,マヤノトップガン,ダンツクインビー
ライプメイン,アドマイヤメイン,ウインディーギフト
ライフライン,オウケンブルースリ,モスキャンピオン
ライブリゴールド,ステイゴールド,ミッションヒルズ
ライブリシュナイト,ブラックタイド,ギネビアケイ(USA)
ライブリシュネル,アドマイヤコジーン,ローズウッド
ライブリシーラ,チーフベアハート(CAN),ピサノポペット
ライブリテックス,グラスワンダー(USA),ヒダカビジン
ライブリハナメ,ディープブリランテ,シルクマイホーム
ライブリヘイロー,キングヘイロー,ライブリウイナー
ライブリーソウル,ワイルドラッシュ(USA),ライブリーダンス
ライブリーソング,ファルブラヴ(IRE),ライブリーダンス
ライブロック,クロフネ(USA),コーラルチャイムズ
ライヘンバッハ,バトルプラン(USA),イソノヴィーナス
ライマ,ブラックタキシード,ベティボルテクス
ライムチェイサー,ゴールドアリュール,メヤディーニ(USA)
ライムチャン,キンシャサノキセキ(AUS),キープザフェイス
ライモンド,ロージズインメイ(USA),コルチカ(GB)
ライラックカラー,ルーラーシップ,ルルパンブルー
ライラックパープル,ブラックタイド,サバンナガール(USA)
ライリー,シンボリクリスエス(USA),メカマハロ
ライレローズ,ディープブリランテ,ヴィアンローズ(FR)
ラインアスコット,ヘニーヒューズ(USA),ラインジェシカ
ラインアスター,エイシンフラッシュ,スマートシャワー
ラインアストリア,ワークフォース(GB),クレヨンルージュ
ラインヴィクトリア,バトルプラン(USA),レディラック
ラインギャラント,スウェプトオーヴァーボード(USA),アモールミーオ
