チェストケホーク,5,0.00,佐賀,英彦山賞(OP),10,7,6,吉田順治,1400,不,496,-7,1
チェストケホーク,5,0.00,佐賀,アネモネ特別,10,5,5,吉田順治,1400,稍,503,+5,0
チェストケホーク,5,0.00,佐賀,マーヴェラスC,9,6,1,石川慎将,1400,不,498,-2,1
チェストケホーク,5,0.00,佐賀,梅花特別,10,10,10,吉田順治,1400,不,500,+4,0
チェストケホーク,5,0.00,佐賀,サイネリア賞(OP),10,10,9,竹吉徹,1400,重,496,-6,0
チェストケホーク,5,0.00,佐賀,新春特別,8,8,5,竹吉徹,1800,重,502,+10,0
チェストケホーク,5,0.00,浦和,山茶花特別,12,7,10,真島大輔,1400,重,492,+15,0
チェストケホーク,5,0.00,川崎,サルビアC,12,8,7,山崎誠士,2000,稍,477,-6,0
チェストケホーク,5,0.00,浦和,爽秋特別,12,4,3,真島大輔,1500,重,483,+17,0
チェストケホーク,5,0.00,2福島8,3歳上500万下,16,14,10,藤田菜七,1200,良,466,-4,0
チェストケホーク,5,0.00,2東京12,3歳500万下,16,3,12,伴啓太,1400,良,470,+2,0
チェストケホーク,5,0.00,2東京6,3歳500万下,11,6,8,田辺裕信,1600,良,468,+2,0
チェストケホーク,5,0.00,2小倉9,ひまわり賞(OP),18,8,3,義英真,1200,良,466,-2,1
チェストケホーク,5,0.00,2小倉5,2歳未勝利,13,8,5,義英真,1200,良,468,+2,1
チェストケホーク,5,0.00,2小倉3,2歳未勝利,14,5,6,義英真,1200,良,466,-6,1
チェストケホーク,5,0.00,2小倉2,2歳新馬,16,10,14,川島信二,1200,良,472,0,0
チェスナットコート,4,2.25,1東京2,早春S(1600万下),10,9,3,蛯名正義,2400,良,456,-2,1
チェスナットコート,4,2.25,1京都3,許波多特別(1000万下),11,8,3,戸崎圭太,2200,稍,458,+4,1
チェスナットコート,4,2.25,4中京6,尾張特別(1000万下),13,2,3,藤岡康太,2200,良,454,+4,1
チェスナットコート,4,2.25,4東京1,本栖湖特別(1000万下),12,4,4,坂井瑠星,2400,稍,450,-2,0
チェスナットコート,4,2.25,4阪神5,甲武特別(500万下),10,3,2,坂井瑠星,2400,稍,452,-4,1
チェスナットコート,4,2.25,2新潟10,3歳上500万下,18,7,1,蛯名正義,2000,良,456,0,0
チェスナットコート,4,2.25,2新潟5,糸魚川特別(500万下),11,10,1,石橋脩,2000,稍,456,+6,0
チェスナットコート,4,2.25,3東京2,ホンコンJCT(500万下),10,3,3,蛯名正義,2000,良,450,-4,1
チェスナットコート,4,2.25,1新潟8,3歳未勝利,15,13,1,坂井瑠星,1800,良,454,-4,1
チェスナットコート,4,2.25,2阪神2,3歳未勝利,18,18,2,坂井瑠星,1800,良,458,0,1
チェスナットコート,4,2.25,2中京2,3歳未勝利,18,17,4,坂井瑠星,2000,良,458,+4,1
チェスナットコート,4,2.25,1小倉5,3歳未勝利,12,1,4,坂井瑠星,2000,良,454,-6,1
チェスナットコート,4,2.25,5阪神5,2歳未勝利,16,6,6,シュミノ,1800,良,460,-4,0
チェスナットコート,4,2.25,5京都8,2歳新馬,11,3,3,松若風馬,1800,重,464,0,0
チェダー,5,0.00,笠松,春寒特別,10,5,6,向山牧,1400,良,487,+1,0
チェダー,5,0.00,笠松,サラ系A4・B3組特,9,5,1,岡部誠,1400,良,486,+2,1
チェダー,5,0.00,笠松,マックル賞,9,6,2,岡部誠,1400,重,484,-1,1
チェダー,5,0.00,笠松,大晦日特別,5,5,2,岡部誠,1800,良,485,+24,0
チェダー,5,0.00,笠松,穂高特別,10,5,2,岡部誠,1600,良,461,-2,1
チェダー,5,0.00,笠松,飛水峡特別,9,2,2,向山牧,1400,良,463,+2,1
チェダー,5,0.00,笠松,サラ系B4組,8,3,1,岡部誠,1400,良,461,0,1
チェダー,5,0.00,名古屋,スポーツ報知賞AGI,10,9,6,吉井友彦,1800,良,461,0,1
チェダー,5,0.00,笠松,菜の花特別,10,6,4,岡部誠,1600,良,461,-2,1
チェダー,5,0.00,笠松,競馬場でランチ会,9,7,1,岡部誠,1400,良,463,-1,1
チェダー,5,0.00,笠松,春暖賞,10,3,1,岡部誠,1600,良,464,0,0
チェダー,5,0.00,笠松,早春特別,10,2,1,岡部誠,1600,良,464,+3,1
チェダー,5,0.00,笠松,C級チャンピオン,9,6,3,岡部誠,1400,不,461,-3,1
チェダー,5,0.00,笠松,サラ系C7組,9,1,1,岡部誠,1400,良,464,+2,1
チェダー,5,0.00,笠松,端月特別,10,6,4,岡部誠,1600,良,462,+2,1
チェダー,5,0.00,笠松,サラ系C12組,9,5,5,岡部誠,1600,稍,460,-6,1
チェダー,5,0.00,笠松,年末特別,9,3,6,岡部誠,1600,良,466,-7,0
チェダー,5,0.00,園田,C2四,10,5,1,木村健,1400,重,473,-6,1
チェダー,5,0.00,園田,C3二,10,4,2,木村健,1400,良,479,+6,1
チェダー,5,0.00,園田,C2三,12,7,9,木村健,1400,良,473,-4,0
チェダー,5,0.00,園田,C2四,10,1,2,木村健,1400,良,477,0,1
チェダー,5,0.00,園田,C2三,9,7,6,大柿一真,1400,稍,477,0,0
チェダー,5,0.00,園田,C2二,10,8,1,佐藤友則,1400,不,477,-4,0
チェダー,5,0.00,園田,C2二,10,6,3,大柿一真,1400,良,481,-3,1
チェダー,5,0.00,笠松,第1回「久保善寛」記,9,2,1,藤原幹生,1400,良,484,+10,0
チェダー,5,0.00,笠松,サラ系3歳11組,8,9,1,藤原幹生,1400,良,474,+5,1
チェダー,5,0.00,笠松,サラ系3歳10組,10,7,3,藤原幹生,1400,良,469,-11,1
チェダー,5,0.00,笠松,サラ系3歳11組,8,8,1,藤原幹生,1400,良,480,-4,0
チェダー,5,0.00,1新潟7,3歳未勝利,15,4,11,伊藤工真,1200,良,484,+16,0
チェダー,5,0.00,1阪神2,3歳未勝利,15,7,15,国分優作,1400,良,468,0,0
チェダー,5,0.00,1中京5,3歳未勝利,16,15,14,中谷雄太,1200,不,468,-16,0
チェダー,5,0.00,5中山7,2歳新馬,16,3,7,吉田隼人,1200,良,484,0,0
チェッキーノ,5,3.75,2東京10,優駿牝馬(G1),18,13,2,戸崎圭太,2400,良,462,-2,1
チェッキーノ,5,3.75,2東京2,サンスポ賞フローラS(G2),18,18,3,ルメール,2000,良,464,+2,1
チェッキーノ,5,3.75,2中山5,アネモネS(OP),16,11,3,柴山雄一,1600,良,462,+6,1
チェッキーノ,5,3.75,5中山2,2歳未勝利,16,2,1,柴山雄一,1600,良,456,+4,1
チェッキーノ,5,3.75,5東京4,2歳新馬,18,13,2,北村宏司,1400,重,452,0,1
チェリモヤチャン,3,0.00,笠松,サラ系3歳6組,9,5,4,東川公則,1400,良,412,+1,0
チェリモヤチャン,3,0.00,笠松,サラ系3歳5組,8,8,7,森島貴之,1400,良,411,-8,0
チェリモヤチャン,3,0.00,笠松,サラ系3歳4組,8,7,4,森島貴之,1400,稍,419,0,0
チェリモヤチャン,3,0.00,笠松,サラ系3歳4組,8,6,5,森島貴之,1400,稍,419,-3,1
