ネイチャーキング,12,0.00,4東京2,3歳上500万下,18,1,13,柴田善臣,2000,良,432,+4,0
ネイチャーキング,12,0.00,3新潟1,3歳未勝利,18,5,2,柴田善臣,1800,良,428,-4,1
ネイチャーキング,12,0.00,2新潟3,3歳未勝利,18,11,3,柴田善臣,1800,稍,432,0,1
ネイチャーキング,12,0.00,2福島5,3歳未勝利,15,7,1,柴田善臣,1800,重,432,0,1
ネイチャーキング,12,0.00,3東京5,3歳未勝利,18,13,4,柴田善臣,1800,重,432,0,0
ネイチャーキング,12,0.00,1新潟4,3歳未勝利,16,5,1,田辺裕信,1800,良,432,-2,0
ネイチャーキング,12,0.00,1福島4,3歳未勝利,16,12,1,田辺裕信,1800,良,434,+6,1
ネイチャーキング,12,0.00,2中山5,3歳未勝利,15,9,2,柴田善臣,1600,重,428,-6,0
ネイチャーキング,12,0.00,1東京8,3歳未勝利,15,13,4,ルメール,1600,良,434,-4,1
ネイチャーキング,12,0.00,1東京4,3歳未勝利,16,2,8,田中勝春,1600,良,438,+2,0
ネイチャーキング,12,0.00,1中京3,3歳未勝利,16,11,3,田辺裕信,1800,良,436,0,1
ネイチャーキング,12,0.00,5阪神5,2歳未勝利,18,4,5,橋本美純,1400,良,436,+2,0
ネイチャーキング,12,0.00,5東京7,2歳未勝利,18,3,4,高山太郎,1600,稍,434,+4,0
ネイチャーキング,12,0.00,5東京1,2歳未勝利,10,9,2,内田博幸,1600,良,430,-4,1
ネイチャーキング,12,0.00,4東京4,2歳未勝利,11,10,2,高山太郎,1600,良,434,-4,1
ネイチャーキング,12,0.00,4中山5,2歳未勝利,13,7,1,内田博幸,1600,良,438,-4,0
ネイチャーキング,12,0.00,4中山1,2歳新馬,12,1,5,高山太郎,1600,良,442,0,0
ネイチャータイム,3,0.00,1東京8,3歳未勝利,16,5,13,野中悠太,1600,良,430,+6,0
ネイチャータイム,3,0.00,4中京5,2歳未勝利,18,9,12,丸山元気,1400,良,424,+6,0
ネイチャータイム,3,0.00,5東京3,2歳未勝利,12,12,8,野中悠太,1600,良,418,+2,0
ネイチャータイム,3,0.00,2新潟4,2歳未勝利,9,2,9,野中悠太,1600,良,416,0,1
ネイチャータイム,3,0.00,2福島5,2歳未勝利,15,3,13,藤田菜七,1800,良,416,+4,0
ネイチャータイム,3,0.00,3東京3,2歳新馬,18,12,18,丸山元気,1400,良,412,0,0
ネイチャーハート,5,0.00,門別,3歳以上C4ー3,11,11,2,服部茂史,1200,良,504,-4,0
ネイチャーハート,5,0.00,門別,3歳以上C4ー3,7,4,4,黒沢愛斗,1500,良,508,+2,0
ネイチャーハート,5,0.00,門別,3歳以上C4ー4,9,4,1,黒沢愛斗,1700,良,506,-8,1
ネイチャーハート,5,0.00,門別,3歳以上C4ー4,11,6,4,黒沢愛斗,1500,稍,514,+20,1
ネイチャーハート,5,0.00,門別,3歳以上C4ー4,12,8,5,服部茂史,1200,重,494,-2,0
ネイチャーハート,5,0.00,門別,3歳以上C4ー5,7,7,2,服部茂史,1700,稍,496,+6,1
ネイチャーハート,5,0.00,門別,日高山脈神威岳賞,10,9,5,服部茂史,1200,良,490,+4,0
ネイチャーハート,5,0.00,門別,3歳以上C4ー5,9,3,2,桑村真明,1200,稍,486,-8,1
ネイチャーハート,5,0.00,門別,3歳以上C4ー6,12,5,2,黒沢愛斗,1000,良,494,+4,0
ネイチャーハート,5,0.00,2新潟11,3歳未勝利,15,13,12,藤田菜七,1800,良,490,-2,0
ネイチャーハート,5,0.00,2新潟4,3歳未勝利,15,3,10,藤田菜七,1200,良,492,+10,0
ネイチャーハート,5,0.00,2東京5,3歳未勝利,16,6,11,野中悠太,1600,良,482,-4,0
ネイチャーハート,5,0.00,2東京1,3歳未勝利,16,5,10,野中悠太,1600,良,486,0,0
ネイチャーモルサム,3,0.00,5東京5,2歳未勝利,16,7,9,野中悠太,1400,良,460,-6,0
ネイチャーモルサム,3,0.00,5東京1,2歳未勝利,12,4,5,野中悠太,1600,良,466,+14,0
ネイチャーモルサム,3,0.00,4東京2,2歳新馬,16,6,13,藤田菜七,1600,重,452,0,1
ネイチャーレット,5,2.80,1東京8,アメジストS(1600万下),11,11,9,野中悠太,2000,良,470,0,0
ネイチャーレット,5,2.80,1東京2,早春S(1600万下),10,3,5,野中悠太,2400,良,470,-2,0
ネイチャーレット,5,2.80,4東京1,本栖湖特別(1000万下),12,8,9,野中悠太,2400,稍,472,+16,1
ネイチャーレット,5,2.80,2新潟8,阿賀野川特別(1000万下),12,6,5,野中悠太,2200,良,456,+4,0
ネイチャーレット,5,2.80,2福島5,信夫山特別(1000万下),10,10,2,野中悠太,2600,良,452,-14,0
ネイチャーレット,5,2.80,2東京7,緑風S(1600万下),11,10,5,野中悠太,2400,重,466,+2,1
ネイチャーレット,5,2.80,2東京1,府中S(1600万下),11,5,4,野中悠太,2000,良,464,-2,0
ネイチャーレット,5,2.80,3中山2,常総S(1600万下),16,5,5,野中悠太,2000,稍,466,+4,0
ネイチャーレット,5,2.80,1阪神1,尼崎S(1600万下),8,6,4,野中悠太,2200,良,462,+6,0
ネイチャーレット,5,2.80,4東京6,3歳上1000万下,11,1,1,北村宏司,2400,良,456,+10,1
ネイチャーレット,5,2.80,4中山4,朝日セントライト記念(G2),12,7,11,野中悠太,2200,良,446,-4,0
ネイチャーレット,5,2.80,2新潟2,3歳上500万下,12,6,4,野中悠太,2000,良,450,+2,1
ネイチャーレット,5,2.80,2福島2,3歳未勝利,16,1,6,野中悠太,1800,良,448,-4,1
ネイチャーレット,5,2.80,1福島3,3歳未勝利,15,3,2,丸山元気,1700,稍,452,0,0
ネイチャーレット,5,2.80,2中山7,3歳未勝利,16,9,4,丸山元気,2000,稍,452,0,0
ネイチャーレット,5,2.80,1東京8,3歳未勝利,16,11,5,戸崎圭太,1600,重,452,-4,1
ネイチャーレット,5,2.80,1中京6,3歳未勝利,18,3,6,丸山元気,2000,重,456,+2,1
ネイチャーレット,5,2.80,4中山9,2歳新馬,14,5,5,丸山元気,1800,良,454,0,0
ネイティブゴールド,3,0.00,高知,C3ー11,9,9,2,佐原秀泰,1400,不,454,+3,1
ネイティブゴールド,3,0.00,高知,ポンカンジャム特別,11,1,3,佐原秀泰,1300,不,451,+3,1
ネイティブゴールド,3,0.00,高知,金の鞍賞,12,1,7,佐原秀泰,1400,重,448,-2,0
ネイティブゴールド,3,0.00,高知,C3ー12,8,4,4,佐原秀泰,1300,良,450,-1,1
ネイティブゴールド,3,0.00,高知,アンドロメダ特別,8,2,6,佐原秀泰,1300,重,451,+5,0
ネイティブゴールド,3,0.00,高知,黒潮ジュニアチャンピ,9,6,4,佐原秀泰,1400,不,446,+6,0
ネイティブゴールド,3,0.00,高知,佐田の沈下橋特別,8,7,1,佐原秀泰,1300,重,440,-4,1
ネイティブゴールド,3,0.00,高知,田村遺跡群特別,7,6,6,佐原秀泰,1300,不,444,+6,1
ネイティブゴールド,3,0.00,高知,2歳ー1,7,1,3,佐原秀泰,1300,重,438,-10,1
ネイティブゴールド,3,0.00,高知,2歳ー1,10,5,1,赤岡修次,800,重,448,+9,0
ネイティブゴールド,3,0.00,高知,2歳新馬(新馬),5,5,2,赤岡修次,800,稍,439,0,1
ネイバルエンスン,6,0.00,笠松,ウインター争覇(OP),9,6,8,藤原幹生,1800,良,448,-2,0
