モウカッテル,5,0.00,2中山7,フジTVスプリングS(G2),11,5,8,藤田菜七,1800,良,448,-2,0.0769230769231,0
モウカッテル,5,0.00,2中山4,報知杯弥生賞(G2),12,6,11,三浦皇成,2000,良,450,+2,0.0769230769231,0
モウカッテル,5,0.00,2京都4,きさらぎ賞(G3),9,7,7,バルジュ,1800,良,448,+2,0.0769230769231,0
モズアスコット,4,3.50,5阪神7,阪神C(G2),18,7,1,Ｃ．デム,1400,良,486,-2,0.571428571429,0
モズカッチャン,4,3.97,2京都6,京都記念(G2),10,5,2,Ｍ．デム,2200,重,480,+4,0.7,0
モズカッチャン,4,3.97,5京都4,エリザベス女王杯(G1),18,5,5,Ｍ．デム,2200,良,476,-2,0.7,1
モズカッチャン,4,3.97,4京都5,秋華賞(G1),18,4,5,Ｍ．デム,2000,重,478,-4,0.7,1
モズカッチャン,4,3.97,4阪神4,関西TVローズS(G2),18,2,2,Ｍ．デム,1800,良,482,+14,0.7,0
モズカッチャン,4,3.97,2東京10,優駿牝馬(G1),18,1,6,和田竜二,2400,良,468,0,0.7,1
モズカッチャン,4,3.97,2東京2,サンスポ賞フローラS(G2),18,1,12,和田竜二,2000,良,468,0,0.7,1
モズスーパーフレア,3,2.75,5京都1,KBSファンタジーS(G3),13,3,7,松若風馬,1400,良,472,0,0.2,0
モズスーパーフレア,3,2.75,2小倉12,小倉2歳S(G3),18,11,1,松若風馬,1200,良,472,+2,0.2,0
モズバンブルビー,5,0.00,園田,兵庫チャンピオンシッ(G2),12,3,9,笹田知宏,1870,良,462,-3,0.372093023256,0
モズライジン,6,3.00,1新潟4,新潟大賞典(G3),16,3,13,熊沢重文,2000,稍,478,-10,0.46875,0
モズライジン,6,3.00,1中京4,東海テレビ杯東海S(G2),16,2,6,中谷雄太,1800,良,488,+8,0.46875,0
モズライジン,6,3.00,大井,東京大賞典競走(G1),14,4,7,田辺裕信,2000,重,480,-8,0.46875,0
モズライジン,6,3.00,名古屋,名古屋グランプリ(G2),12,8,3,Ｍ．デム,2500,重,488,+2,0.46875,0
モズライジン,6,3.00,3中山2,マーチS(G3),15,13,6,中谷雄太,1800,良,470,+3,0.46875,0
モズライジン,6,3.00,名古屋,名古屋大賞典(G3),12,6,3,中谷雄太,1900,良,467,-7,0.46875,1
モダンウーマン,5,0.00,門別,エーデルワイス賞〔J(G3),15,12,3,阿部龍,1200,良,498,+10,0.875,1
モデレイト,3,0.00,1東京6,デイリー杯クイーンC(G3),16,15,11,武豊,1600,良,456,+4,0.6,0
モリデンサンバ,5,0.00,門別,エーデルワイス賞〔J(G3),15,7,12,五十嵐冬,1200,良,492,+4,0.272727272727,0
モリデンボス,7,0.00,門別,北海道2歳優駿〔Jp(G3),12,7,12,松井伸也,1800,重,516,+18,0.24,0
モリデンルンバ,5,0.00,大井,ジャパンダートダービ(G1),12,5,9,矢野貴之,2000,良,510,+8,0.583333333333,0
モリトシラユリ,4,2.33,2中山8,フラワーC(G3),13,3,6,江田照男,1800,良,482,0,0.4375,0
モリトシラユリ,4,2.33,1東京5,デイリー杯クイーンC(G3),16,12,7,吉田豊,1600,良,482,+4,0.4375,0
モリトシラユリ,4,2.33,1中山3,フェアリーS(G3),16,8,7,吉田豊,1600,良,478,-4,0.4375,1
モリノラスボス,3,0.00,園田,兵庫ジュニアグランプ(G2),12,10,8,五十嵐冬,1400,良,503,-1,0.555555555556,0
モリノラスボス,3,0.00,5東京1,京王杯2歳S(G2),11,7,10,五十嵐冬,1400,良,504,-9,0.555555555556,0
モルトアレグロ,3,0.00,5阪神4,阪神ジュベナイルF(G1),18,16,10,吉田隼人,1600,良,472,+2,0.8,0
モルトベーネ,6,2.83,1中京4,東海テレビ杯東海S(G2),16,3,6,秋山真一,1800,良,476,+2,0.448275862069,1
モルトベーネ,6,2.83,4中京2,チャンピオンズC(G1),15,6,13,秋山真一,1800,良,474,+4,0.448275862069,0
