ロイカバード,5,3.67,2新潟12,新潟記念(G3),17,5,5,横山典弘,2000,良,460,-2,0.533333333333,0
ロイカバード,5,3.67,3中山3,ダービー卿チャレンジ(G3),16,12,4,横山典弘,1600,稍,462,+6,0.533333333333,0
ロイカバード,5,3.67,1東京4,東京新聞杯(G3),10,9,7,横山典弘,1600,良,456,+4,0.533333333333,0
ロイカバード,5,3.67,3京都5,京都新聞杯(G2),14,9,4,池添謙一,2200,良,440,-10,0.533333333333,1
ロイカバード,5,3.67,2京都4,きさらぎ賞(G3),9,3,2,武豊,1800,良,450,0,0.533333333333,1
ロイヤルメジャー,4,0.00,2函館6,函館2歳S(G3),16,10,4,加藤祥太,1200,良,442,+10,0.428571428571,0
ロジクライ,5,3.08,1京都3,日刊スポシンザン記念(G3),18,6,8,浜中俊,1600,良,506,-4,0.625,1
ロジチャリス,6,3.67,3東京2,安田記念(G1),18,13,13,内田博幸,1600,良,554,-6,0.578947368421,0
ロジチャリス,6,3.67,3中山3,ダービー卿チャレンジ(G3),16,3,5,内田博幸,1600,稍,560,+2,0.578947368421,1
ロジチャリス,6,3.67,2札幌2,札幌記念(G2),16,5,9,丸山元気,2000,稍,550,0,0.578947368421,0
ロジチャリス,6,3.67,3東京4,エプソムC(G3),18,7,2,福永祐一,1800,良,550,+4,0.578947368421,0
ロジチャリス,6,3.67,2福島2,ラジオNIKKEI賞(G3),16,16,3,大野拓弥,1800,良,544,-10,0.578947368421,0
ロジティナ,3,0.00,1中山5,京成杯(G3),15,4,9,内田博幸,2000,良,528,0,0.4,0
ロジムーン,4,3.50,4東京1,サウジアラビアRC(G3),9,1,4,戸崎圭太,1600,稍,440,-4,0.3,0
ロジメジャー,9,2.93,3中山8,皐月賞(G1),18,17,15,安藤勝己,2000,稍,484,-4,0.181818181818,0
ロジメジャー,9,2.93,2中山8,フジTVスプリングS(G2),14,4,10,内田博幸,1800,重,488,+8,0.181818181818,1
ロジメジャー,9,2.93,1中山5,京成杯(G3),16,4,8,三浦皇成,2000,良,492,+6,0.181818181818,0
ロジャージーニアス,3,0.00,2札幌5,札幌2歳S(G3),14,5,9,吉田隼人,1800,良,470,0,0.2,0
ロスカボス,5,3.33,2東京3,テレビ東京杯青葉賞(G2),13,3,8,池添謙一,2400,良,490,-12,0.272727272727,0
ロスカボス,5,3.33,5東京7,東京スポーツ杯2歳S(G3),11,4,1,Ｍ．デム,1800,良,498,-2,0.272727272727,0
ロゾヴァドリナ,6,3.00,4東京8,アルテミスS(G3),17,10,15,石崎駿,1600,稍,474,-1,0.470588235294,0
ロッカフラベイビー,6,3.75,1中京1,愛知杯(G3),18,15,18,古川吉洋,2000,良,466,+2,0.4,0
ロッカフラベイビー,6,3.75,4東京4,アイルランド府中牝馬(G2),14,8,14,三浦皇成,1800,稍,464,-10,0.4,0
ロッカフラベイビー,6,3.75,2新潟12,新潟記念(G3),17,4,8,内田博幸,2000,良,474,+4,0.4,0
ロッカフラベイビー,6,3.75,1福島5,福島牝馬S(G3),16,14,6,津村明秀,1800,良,448,-18,0.4,0
ロッカフラベイビー,6,3.75,2中山7,フラワーC(G3),16,14,4,蛯名正義,1800,良,422,-8,0.4,0
ロッカフラベイビー,6,3.75,1東京5,デイリー杯クイーンC(G3),16,4,6,三浦皇成,1600,良,430,+2,0.4,0
