オウケンダイヤ,5,3.17,2阪神1,毎日杯(G3),10,3,10,菱田裕二,1800,良,390,-4,0.0454545454545,0
オウケンダイヤ,5,3.17,2京都4,きさらぎ賞(G3),9,1,9,国分恭介,1800,良,392,0,0.0454545454545,0
オウケンダイヤ,5,3.17,2小倉12,小倉2歳S(G3),14,7,11,高倉稜,1200,稍,394,+18,0.0454545454545,0
オウケンブラック,7,3.00,3新潟4,朝日セントライト記念(G2),18,8,14,田辺裕信,2200,良,470,+18,0.3125,0
オウケンブラック,7,3.00,2福島2,ラジオNIKKEI賞(G3),16,2,10,田中勝春,1800,良,452,-14,0.3125,0
オウケンムーン,3,3.20,1東京5,共同通信杯(G3),12,6,6,北村宏司,1800,良,458,-10,0.75,1
オウノミチ,7,2.50,2小倉8,TV西日本北九州記念(G3),18,4,16,松山弘平,1200,良,480,+4,0.378378378378,0
オウノミチ,7,2.50,3中京2,CBC賞(G3),18,5,18,松山弘平,1200,良,478,+2,0.378378378378,0
オウノミチ,7,2.50,5京都8,京阪杯(G3),18,6,11,松若風馬,1200,重,480,+8,0.378378378378,0
オウノミチ,7,2.50,2小倉8,TV西日本北九州記念(G3),12,8,3,川田将雅,1200,良,480,+6,0.378378378378,1
オオエピクシー,8,0.00,園田,兵庫ジュニアグランプ(G2),11,3,11,吉村智洋,1400,稍,414,-5,0.2734375,0
オグリタイム,8,0.00,川崎,JBCスプリント(G1),12,11,11,坂井英光,1400,重,466,+7,0.519230769231,0
オグリタイム,8,0.00,盛岡,マイルチャンピオンシ(G1),13,1,11,高松亮,1600,稍,459,-17,0.519230769231,0
オグリタイム,8,0.00,盛岡,クラスターC(G3),14,13,11,高松亮,1200,稍,469,-7,0.519230769231,0
オグリタイム,8,0.00,大井,JBCクラシック競走(G1),16,2,13,石川倭,2000,不,457,+1,0.519230769231,0
オグリタイム,8,0.00,盛岡,マイルチャンピオンシ(G1),15,11,12,石川倭,1600,稍,456,-14,0.519230769231,0
オグリタイム,8,0.00,門別,北海道スプリントカッ(G3),14,14,12,石川倭,1200,良,482,-6,0.519230769231,0
オグリタイム,8,0.00,川崎,全日本2歳優駿[指定(G1),14,7,13,川島雅人,1600,良,461,+1,0.519230769231,0
オジュウチョウサン,7,4.64,5中山7,中山大障害(J.G1),15,7,1,石神深一,4100,良,506,-2,0.666666666667,1
オジュウチョウサン,7,4.64,4東京5,東京ハイジャンプ(J.G2),10,9,1,石神深一,3110,重,508,-2,0.666666666667,1
オジュウチョウサン,7,4.64,3中山7,中山グランドジャンプ(J.G1),13,12,1,石神深一,4250,良,510,+2,0.666666666667,1
オジュウチョウサン,7,4.64,1阪神5,阪神スプリングJ(J.G2),11,11,1,石神深一,3900,良,508,-4,0.666666666667,1
オジュウチョウサン,7,4.64,5中山7,中山大障害(J.G1),11,9,1,石神深一,4100,良,512,+2,0.666666666667,1
オジュウチョウサン,7,4.64,4東京5,東京ハイジャンプ(J.G2),10,2,1,石神深一,3110,良,510,-4,0.666666666667,1
オジュウチョウサン,7,4.64,3東京7,東京ジャンプS(J.G3),14,12,1,石神深一,3110,稍,514,+4,0.666666666667,1
オジュウチョウサン,7,4.64,3中山7,中山グランドジャンプ(J.G1),10,7,2,石神深一,4250,良,510,-2,0.666666666667,1
オジュウチョウサン,7,4.64,5中山7,中山大障害(J.G1),14,1,6,石神深一,4100,良,510,+8,0.666666666667,0
