ウォリアーズソウル,6,2.25,5東京1,京王杯2歳S(G2),12,8,10,ムーア,1400,良,510,0,0.318181818182,0
ヴァイザー,3,3.60,2小倉12,小倉2歳S(G3),18,9,2,北村友一,1200,良,432,+12,0.166666666667,0
ヴァイサーリッター,7,2.88,2函館6,函館2歳S(G3),16,16,10,黛弘人,1200,良,458,0,0.28125,0
ヴァナヘイム,4,3.98,5京都7,ラジオN杯京都2歳S(G3),10,9,1,シュタル,2000,良,474,-4,1.0,1
ヴァーゲンザイル,10,2.83,船橋,日本テレビ盃(G2),11,4,10,秋元耕成,1800,稍,444,-1,0.194805194805,0
ヴァーゲンザイル,10,2.83,浦和,テレ玉杯オーバルスプ(G3),12,2,11,秋元耕成,1400,稍,445,-4,0.194805194805,0
ヴァーゲンザイル,10,2.83,大井,帝王賞競走(G1),16,14,16,秋元耕成,2000,重,437,-4,0.194805194805,0
ヴァーゲンザイル,10,2.83,浦和,さきたま杯(G2),12,12,12,秋元耕成,1400,良,444,-2,0.194805194805,0
ヴァーゲンザイル,10,2.83,船橋,ダイオライト記念(G2),14,5,12,秋元耕成,2400,重,447,+1,0.194805194805,0
ヴァーゲンザイル,10,2.83,川崎,川崎記念【指定交流】(G1),12,3,12,秋元耕成,2100,良,445,+2,0.194805194805,0
ヴァーゲンザイル,10,2.83,大井,東京大賞典競走(G1),14,10,14,秋元耕成,2000,重,444,-4,0.194805194805,0
ヴァーゲンザイル,10,2.83,浦和,浦和記念(G2),11,8,11,秋元耕成,2000,重,445,+4,0.194805194805,0
ヴァーゲンザイル,10,2.83,5中山1,ステイヤーズS(G2),16,13,10,吉田豊,3600,良,452,-2,0.194805194805,0
ヴァーゲンザイル,10,2.83,5東京2,アルゼンチン共和国杯(G2),18,4,14,田辺裕信,2500,重,454,+6,0.194805194805,0
ヴァーゲンザイル,10,2.83,2函館4,函館記念(G3),16,14,12,田辺裕信,2000,良,452,+4,0.194805194805,0
ヴァーゲンザイル,10,2.83,2東京12,目黒記念(G2),18,9,8,田辺裕信,2500,良,448,0,0.194805194805,0
ヴァーゲンザイル,10,2.83,1中山9,アメリカジョッキーC(G2),16,6,15,三浦皇成,2200,良,456,0,0.194805194805,0
ヴァーゲンザイル,10,2.83,2東京3,テレビ東京杯青葉賞(G2),18,11,5,三浦皇成,2400,良,470,0,0.194805194805,0
ヴィオトポス,3,0.00,2札幌5,札幌2歳S(G3),14,2,13,木幡初也,1800,良,434,0,0.125,0
ヴィガーエッジ,5,0.00,2中山4,報知杯弥生賞(G2),12,5,9,横山典弘,2000,良,482,-4,0.277777777778,0
ヴィグシュテラウス,6,0.00,川崎,関東オークス【指定交(G2),13,4,9,赤岡修次,2100,稍,463,-16,0.225,0
ウィッシュハピネス,6,2.75,1阪神6,フィリーズレビュー(G2),18,7,14,幸英明,1400,良,454,+2,0.235294117647,0
ウィッシュハピネス,6,2.75,園田,兵庫ジュニアグランプ(G2),11,4,2,戸崎圭太,1400,重,452,-6,0.235294117647,0
ウィッシュハピネス,6,2.75,門別,エーデルワイス賞〔J(G3),16,11,1,戸崎圭太,1200,稍,458,+2,0.235294117647,1
ヴィブロス,5,3.78,5京都4,エリザベス女王杯(G1),18,16,1,ルメール,2200,良,436,+2,0.6,0
