バイオレントブロー,3,3.75,4東京1,サウジアラビアRC(G3),18,10,14,内田博幸,1600,稍,478,+2,0.333333333333,0
バイガエシ,6,3.36,2函館4,函館記念(G3),16,4,1,藤岡佑介,2000,稍,508,-6,0.529411764706,0
バイガエシ,6,3.36,4阪神7,神戸新聞杯(G2),15,11,8,古川吉洋,2400,良,504,-2,0.529411764706,0
バイタルフォース,26,0.00,3京都5,アンタレスS(G3),16,4,13,安田康彦,1800,稍,488,0,0.259259259259,0
バイタルフォース,26,0.00,1阪神8,阪神大賞典(G2),10,6,8,石橋守,3000,良,490,0,0.259259259259,0
バイタルフォース,26,0.00,2小倉4,TV西日本北九州記念(G3),16,7,13,石橋守,1800,重,462,-8,0.259259259259,0
バイタルフォース,26,0.00,3中京5,中日スポーツ賞4歳S(G3),16,8,10,石橋守,1800,良,470,+8,0.259259259259,0
バイタルフォース,26,0.00,3中山8,皐月賞(G1),16,5,13,角田晃一,2000,稍,450,-12,0.259259259259,0
ハイパーチャージ,8,3.83,盛岡,マーキュリーC(G3),14,11,10,坂口裕一,2000,稍,488,-9,0.454545454545,0
ハイパーチャージ,8,3.83,2新潟4,レパードS(G3),15,15,7,横山典弘,1800,稍,508,+8,0.454545454545,0
ハイランドグラス,6,0.00,川崎,全日本2歳優駿[指定(G1),14,11,14,松井伸也,1600,稍,484,+7,0.378378378378,0
ハギノアレス,4,0.00,3京都5,京都新聞杯(G2),12,7,10,四位洋文,2200,良,484,-6,0.375,0
ハギノハイブリッド,7,3.41,2札幌2,札幌記念(G2),16,3,11,菱田裕二,2000,稍,456,+2,0.407407407407,0
ハギノハイブリッド,7,3.41,2札幌2,札幌記念(G2),15,14,7,福永祐一,2000,良,446,0,0.407407407407,0
ハギノハイブリッド,7,3.41,2函館4,函館記念(G3),16,3,10,藤岡康太,2000,良,446,-6,0.407407407407,1
ハギノハイブリッド,7,3.41,1新潟4,新潟大賞典(G3),16,15,7,国分恭介,2000,良,452,0,0.407407407407,0
ハギノハイブリッド,7,3.41,2京都6,京都記念(G2),11,11,6,秋山真一,2200,良,452,-2,0.407407407407,0
ハギノハイブリッド,7,3.41,1京都7,日経新春杯(G2),18,2,5,秋山真一,2400,良,454,+4,0.407407407407,0
ハギノハイブリッド,7,3.41,4京都7,菊花賞(G1),18,9,8,福永祐一,3000,良,450,+2,0.407407407407,0
ハギノハイブリッド,7,3.41,4阪神6,神戸新聞杯(G2),16,9,5,福永祐一,2400,良,448,+2,0.407407407407,0
ハギノハイブリッド,7,3.41,2東京12,東京優駿(G1),17,11,7,ウィリア,2400,良,446,-2,0.407407407407,0
ハギノハイブリッド,7,3.41,3京都5,京都新聞杯(G2),18,3,3,秋山真一,2200,良,448,+4,0.407407407407,1
ハギノハイブリッド,7,3.41,1東京6,共同通信杯(G3),14,1,9,藤岡佑介,1800,良,442,-8,0.407407407407,0
ハギノパトリオット,6,3.00,4阪神3,阪神ジャンプS(J.G3),7,3,2,熊沢重文,3140,稍,468,-4,0.454545454545,0
ハギノパトリオット,6,3.00,2新潟9,新潟ジャンプS(J.G3),12,11,2,熊沢重文,3250,稍,472,+2,0.454545454545,1
ハギノパトリオット,6,3.00,3東京7,東京ジャンプS(J.G3),9,3,1,熊沢重文,3110,良,470,+10,0.454545454545,0
パキラパワー,3,0.00,門別,エーデルワイス賞〔J(G3),16,13,6,桑村真明,1200,不,492,+4,0.6,0
ハクサンフエロ,3,0.00,4東京1,サウジアラビアRC(G3),18,5,10,石橋脩,1600,稍,446,+2,0.4,0
ハクサンルドルフ,5,3.60,1東京4,東京新聞杯(G3),16,9,8,戸崎圭太,1600,良,468,+6,0.666666666667,0
ハクサンルドルフ,5,3.60,2東京6,NHKマイルC(G1),18,12,11,内田博幸,1600,良,452,0,0.666666666667,0
ハクシュカッサイ,21,0.00,佐賀,佐賀記念(G3),12,3,10,真島正徳,2000,良,482,-2,0.5,0
ハクシュカッサイ,21,0.00,佐賀,佐賀記念(G3),12,12,7,真島正徳,2000,稍,482,-6,0.5,0
ハクシュカッサイ,21,0.00,佐賀,サマーチャンピオン(G3),12,3,5,真島正徳,1400,良,474,-10,0.5,0
パシコペンネッタ,6,0.00,門別,ブリーダーズゴールド(G3),14,2,14,佐々木国,2000,良,430,+2,0.315789473684,0
パシコペンネッタ,6,0.00,門別,エーデルワイス賞〔J(G3),16,4,12,服部茂史,1200,稍,422,+2,0.315789473684,0
バシレウスライオン,5,2.50,2中京3,中スポ賞ファルコンS(G3),18,13,13,藤岡康太,1400,不,458,0,0.208333333333,0
バスタータイプ,6,3.00,川崎,川崎記念【指定交流】(G1),12,11,4,内田博幸,2100,良,535,-3,0.75,0
バスタータイプ,6,3.00,3中山2,マーチS(G3),15,3,1,内田博幸,1800,良,526,+4,0.75,1
バズーカ,6,0.00,園田,兵庫ゴールドトロフィ(G3),9,3,8,赤岡修次,1400,稍,497,+6,0.558823529412,0
バズーカ,6,0.00,佐賀,佐賀記念(G3),11,1,7,赤岡修次,2000,良,472,-2,0.558823529412,0
バズーカ,6,0.00,金沢,MRO金賞[G1ステ,12,4,2,吉原寛人,1900,良,474,+5,0.558823529412,1
ハセノパイロ,3,2.83,川崎,全日本2歳優駿【指定(G1),13,11,6,本田正重,1600,良,529,-2,0.833333333333,1
ハタノオヌール,4,0.00,門別,エーデルワイス賞〔J(G3),16,8,5,井上幹太,1200,稍,432,+6,0.333333333333,0
パッシングブリーズ,7,2.25,門別,北海道2歳優駿〔Jp(G3),12,11,4,福永祐一,1800,重,486,+4,0.239130434783,0
パッセ,3,0.00,4東京8,アルテミスS(G3),15,15,15,岩部純二,1600,良,492,-10,0.166666666667,0
パッセ,3,0.00,2函館6,函館2歳S(G3),15,4,5,岩部純二,1200,良,486,+2,0.166666666667,0
ハッピーグリン,3,3.50,川崎,全日本2歳優駿【指定(G1),13,4,11,服部茂史,1600,良,468,+8,0.8,0
ハッピーグリン,3,3.50,門別,北海道2歳優駿〔Jp(G3),9,4,2,服部茂史,1800,重,460,0,0.8,0
ハッピースプリント,7,3.71,3中山2,マーチS(G3),16,1,14,蛯名正義,1800,稍,540,+3,0.464285714286,0
ハッピースプリント,7,3.71,川崎,川崎記念【指定交流】(G1),12,10,8,吉原寛人,2100,良,537,0,0.464285714286,0
ハッピースプリント,7,3.71,大井,東京大賞典競走(G1),14,6,8,吉原寛人,2000,重,537,0,0.464285714286,0
ハッピースプリント,7,3.71,浦和,浦和記念(G2),11,4,5,吉原寛人,2000,重,537,+2,0.464285714286,1
